186.89997612;244.94924374;262.46974256;265.60932322;206.59979557;273.96988063;195.9090338;300.22964503;280.03920365;317.04968362;230.34949421;341.70968079;190.78997851;355.72987692;;;;;;;;;;;;
157.06973214;168.09901968;146.1696048;168.09901968;234.13962348;236.47941018;263.0496504;295.01978052;314.34910122;405.00962622;397.12986048;408.21975396;;;;;;;;;;;;;;
210.50908281;282.12957342;212.84921664;327.60973953;253.87902999;328.45942503;307.21928679;335.29989312;283.81994775;347.65931844;300.90962223;364.48908912;208.18994121;365.18982975;271.2496005;375.51900654;220.99920003;420.76925775;;;;;;;;
119.12977605;222.88909095;155.31972822;233.08998516;107.68969746;293.42911479;96.79959396;326.62950978;;;;;;;;;;;;;;;;;;
143.08929236;163.10965616;135.48932424;207.9295018;192.82988868;207.9295018;109.97971208;244.89955508;178.9292352;259.3696898;119.00977644;282.7095686;301.40999488;309.0493054;167.71960188;314.97918864;;;;;;;;;;
252.64956144;282.23960783;251.51988113;289.92901167;268.9396911;321.87912275;179.56931579;343.51953003;237.95972913;345.47976965;217.42906076;356.96900726;368.15912387;426.52959581;;;;;;;;;;;;
169.2793398;214.5091674;235.70940465;245.3791818;210.73901955;267.02940765;138.7498035;292.87985895;145.80924855;336.6691257;;;;;;;;;;;;;;;;
103.94930755;127.21930815;177.9998539;233.31909975;131.4895692;241.23953755;241.1097755;263.90926485;117.2494224;292.2895129;305.3291131;362.2996058;;;;;;;;;;;;;;
204.96985956;281.98906704;267.29972352;305.81931186;168.18958854;305.81931186;141.95904588;354.96950382;282.85972416;406.79956242;;;;;;;;;;;;;;;;
198.13984176;210.63956144;187.5794284;252.52995544;90.2894188;263.21926232;236.5294484;329.5197276;225.87949832;380.3490348;;;;;;;;;;;;;;;;
157.22936229;161.31960273;159.02958786;186.1299297;151.69974105;232.44900393;152.85924225;258.60974997;259.22948337;292.75905945;239.01917754;292.75905945;146.43900414;302.3299422;304.0791897;335.47968168;143.18940207;335.96947098;254.00972883;349.0198569;262.46908974;349.0198569;;;;
169.9799769;182.7199782;258.0590961;258.9697332;135.6393465;261.0991773;235.8896904;272.1090672;212.0793543;294.3597267;183.8099682;416.7695673;;;;;;;;;;;;;;
124.32927104;149.1893278;120.33902752;178.56939488;150.46976416;199.29926972;119.90921672;317.97902764;260.63926824;355.24962136;140.64908716;356.51906256;321.17961876;401.30934616;349.10932428;426.50925332;;;;;;;;;;
198.42949951;267.43964928;190.74950988;267.56936198;132.44963797;276.93960787;286.80974655;309.75991434;159.89983866;309.75991434;150.63934967;320.20976901;;;;;;;;;;;;;;
160.0995348;165.52903164;168.29958624;211.42936776;141.66966732;222.459237;214.88935092;225.93996228;232.94981112;313.2998454;141.92943768;318.76983876;286.51979304;318.80934756;252.77927784;388.64905332;;;;;;;;;;
80.6893854;139.93910415;157.59976137;166.36921869;163.53920265;207.45933522;128.129076;214.62917487;202.45990632;263.17951704;256.39985238;267.87957894;114.60966228;275.48948808;74.00950974;293.4994068;289.22943549;358.57979682;175.3492308;388.0095687;;;;;;
174.22974576;242.94949416;145.6297164;273.1292424;206.74941552;292.68987912;242.59954392;299.95974936;274.34912544;299.95974936;84.719592;300.45996072;170.37930456;300.45996072;288.2690388;302.68916352;136.42918848;302.68916352;140.63946552;309.16917432;408.44926656;445.99971816;;;;
170.84966396;183.82963208;136.49918012;251.76917996;164.01977812;274.76903452;254.88950816;282.07965992;245.24983396;287.37973892;198.28964104;299.39922324;310.88919732;328.48944088;192.94974924;363.63916668;353.33959532;409.77921592;;;;;;;;
