72.74955989;87.99908075;175.85967441;218.50971289;101.30978235;228.91915977;182.27989605;237.7394922;179.43941624;245.31941868;281.57912482;306.57953165;307.56986379;324.62967992;;;;;;;;;;;;;;;;;;
269.42930487;284.22972765;278.97989427;287.15970492;271.92960531;298.40906304;257.97956382;298.40906304;184.11901398;302.1894216;195.69935286;307.45919358;218.92981572;326.74978908;181.26978804;349.41997728;284.02934472;365.34992175;302.38980453;373.40910387;;;;;;;;;;;;
159.04922558;172.60959464;197.09937919;202.18972396;211.19922761;234.56939415;200.62979559;234.56939415;153.10999417;243.81987847;155.87978434;244.15903645;189.87987599;244.62909751;130.82969494;245.02974027;221.66949063;246.93973521;;;;;;;;;;;;;;
141.6894714;166.47940638;115.33903146;193.27968576;164.07993096;211.75992594;128.77947756;225.26904222;97.04987352;248.43975426;244.21902624;251.9598474;220.17948714;306.90992448;112.72956462;346.14945864;;;;;;;;;;;;;;;;
192.98932506;196.07973777;119.11936302;249.38960697;134.05952385;287.49936474;237.28990635;289.54997505;144.01963107;308.90929608;282.34934343;347.59994346;215.4890493;360.63946548;;;;;;;;;;;;;;;;;;
184.1396018;205.4597494;214.4599638;226.9993662;166.6196326;230.289427;184.0595252;245.1391876;190.2590358;246.1791948;155.9299008;254.0395534;152.9799184;272.379072;157.839876;280.189012;124.499341;285.1794648;245.899421;294.1697932;145.1996364;309.589976;;;;;;;;;;
118.47910862;153.5997336;148.44981268;183.95952506;136.7492562;193.65977324;103.34959472;244.06953772;134.6392053;244.06953772;143.47947056;244.88961424;101.07991822;297.47926582;120.37965092;309.3693777;116.07973632;326.5790127;;;;;;;;;;;;;;
107.22938352;140.8092904;143.73923524;158.31998428;185.17931144;218.62926512;170.97942524;220.53957716;210.649139;223.0096876;99.6291206;251.6993556;258.57987772;284.87940648;280.50998004;321.009395;249.88900756;430.6299174;;;;;;;;;;;;;;
116.3698516;186.78988802;159.12933148;193.76968262;188.3995345;243.61979504;219.379238;253.80989574;261.97995002;293.53980526;246.4296866;302.17917334;235.59952176;303.51921402;83.61973668;344.25964602;203.71913518;358.42992716;348.8499344;360.24926704;;;;;;;;;;;;
132.03982922;142.87928486;181.07902852;196.32956538;129.76987504;208.05982574;96.14998614;208.05982574;83.01960446;219.81904724;160.2999099;232.24936826;134.4795556;240.08984792;107.41986424;243.33948756;206.94931582;277.37981232;136.11935532;311.47905802;;;;;;;;;;;;
