171.89968565;185.0291597;157.29941535;238.019705;278.6196644;284.78903145;71.17955845;304.11978135;228.71928695;316.09954145;344.6190286;359.41972605;159.5699259;448.35952315;;;;;;;;;;;;;;
91.10954208;206.79985296;189.489159;235.91983072;149.69965948;265.08940648;164.47986348;271.27923688;257.3293034;274.09937916;274.30967468;319.27918932;;;;;;;;;;;;;;;;
156.89904428;170.67914985;222.55925274;226.51942093;245.87935449;315.48973324;264.70939935;316.46952744;226.13950073;346.70917578;191.6397472;370.63914943;147.88993659;421.04956102;;;;;;;;;;;;;;
206.63992176;223.95955101;193.30905561;224.40941151;234.31933848;295.94922729;194.7296151;308.44935105;256.29952251;312.64904874;216.70979913;312.64904874;161.8298172;319.83981891;129.1899387;334.12938777;258.4498557;348.02907753;241.21919886;419.2899798;;;;;;;;
84.3094035;236.94975;219.7393495;243.339942;196.2291655;271.579186;164.779923;273.62977;305.769495;319.9894605;296.589555;363.609078;116.3994535;372.2892875;264.52931;376.679564;387.2792155;396.7095175;217.8795175;421.4198495;;;;;;;;
115.71995271;158.2792364;106.74952996;164.97981736;169.57947034;171.89928663;176.31903141;184.39990806;101.17937219;192.18993312;95.61920932;227.63984444;187.45934695;250.19933323;72.28911374;253.46966451;227.08912545;272.37901582;207.66903475;310.36963072;;;;;;;;
98.169129;102.23982261;184.029894;200.38909941;96.31989657;287.86980393;91.74992013;296.53925967;181.3299948;329.74901244;108.34933716;336.92955318;359.76950928;373.56976611;142.89911343;393.16984317;;;;;;;;;;;;
118.90983485;125.42948937;114.91939107;175.23917081;145.16911084;194.18928727;160.41923353;214.06964225;164.0593407;225.83935537;169.87932011;244.85933953;164.0493596;267.07926435;;;;;;;;;;;;;;
183.62932257;218.18945079;225.79938431;241.93974383;250.45925882;294.70935583;262.98906594;295.69928201;243.71923037;314.42951854;242.98918461;320.28972282;219.5493594;320.28972282;;;;;;;;;;;;;;
184.41997184;261.19959936;275.32987648;293.23966848;240.23965504;314.60969216;277.11985792;341.65996352;176.98965312;353.66900288;;;;;;;;;;;;;;;;;;
183.61903586;207.0995724;200.61946792;219.75959426;151.5994066;219.75959426;258.5693573;261.80940954;131.13944124;263.2394812;207.55920314;267.99916912;153.1790797;277.70948364;225.56944492;288.31937524;211.24904392;294.96974978;143.41955418;337.4693536;155.44967524;359.98929142;;;;;;
211.62913933;217.19930057;232.13936872;307.58946197;218.51986464;307.58946197;178.03922766;327.90975406;254.11911301;343.44962421;147.65925636;343.60957141;343.32966381;374.62933151;316.25959988;399.24920427;297.03994446;404.40950081;415.42986289;416.75942399;;;;;;;;
211.31911476;245.20968108;249.81906924;255.539934;197.2198098;255.539934;216.81967788;284.91979932;235.96997112;305.09982828;196.51903128;368.17986348;319.65967332;402.2398926;419.17919472;480.19975848;487.4497758;512.16941412;;;;;;;;;;
96.14960768;209.96923584;168.01954624;216.07936448;133.04915008;230.29969984;149.42940992;259.11900672;221.58907008;266.73968384;209.149024;272.05957184;92.78983616;305.91903552;;;;;;;;;;;;;;
122.27954777;138.07980955;147.49977324;189.6991308;183.379826;207.48917368;151.65931564;253.50911093;199.23908129;275.7896598;121.74960607;276.5495762;129.17978866;284.25972799;179.49925291;319.47985335;;;;;;;;;;;;
112.90912132;148.7598922;97.33923988;169.36957074;80.53958906;184.40946378;169.47949426;332.70905124;277.05928778;349.80902882;136.63984266;363.03910962;;;;;;;;;;;;;;;;
130.49953268;131.01979132;154.06903622;168.79910718;137.95988272;168.79910718;85.02952326;223.1998923;199.06942286;245.5193851;174.77910296;280.48990002;214.51931732;310.8396445;109.76960874;334.5193555;235.0198906;359.89983568;;;;;;;;;;
153.72975024;214.41968968;156.26955844;223.28955816;192.46955948;268.24965208;152.33959196;270.94913388;110.3594066;274.239408;149.5393162;274.239408;207.64952904;275.07969032;173.7298666;275.07969032;251.32924028;297.90902328;162.68943512;324.95972704;300.54962544;333.46933196;238.62920132;349.24907548;264.95937796;359.53904104;221.50919752;370.22918856
201.2193392;206.51990656;132.97939072;206.51990656;126.88986464;221.16943552;98.28911488;224.5992144;224.559368;225.61928224;212.02966752;225.61928224;242.83990016;257.14973856;243.9994304;309.92928384;261.62947008;313.31921632;277.42956384;318.88974304;184.83948032;326.56914048;;;;;;
168.36906051;231.89901588;191.90947356;249.65984484;172.15984296;274.50998064;233.72966232;275.40948834;163.7795943;303.57989487;287.59930038;310.93905402;266.51918916;313.46953722;275.38971894;333.66991014;;;;;;;;;;;;
108.42951984;174.10926388;121.63973817;209.87909841;72.49939854;219.10902788;78.93974087;268.75909935;184.19936583;271.9996797;286.92924742;294.6090744;206.8595346;323.97938497;;;;;;;;;;;;;;
97.92987444;180.85962126;191.33908056;192.08953542;184.79926012;204.62900826;178.05911906;225.22914366;161.75939896;225.22914366;135.02905394;242.70985846;211.29938592;244.28950116;236.78993566;249.2596451;133.97961308;269.04952844;180.60946964;282.67930356;92.29996806;282.67930356;;;;;;
89.19999539;103.41931076;134.99901603;137.75968361;78.57923096;200.68986191;175.38934149;223.98954058;154.36914031;240.09903386;218.26960335;249.66947988;220.95912989;249.66947988;115.56960755;268.00904715;;;;;;;;;;;;
145.0898586;165.11983956;162.70922916;173.75918832;172.41940692;201.40948728;200.3595768;227.4590214;148.62907296;235.52958564;178.529607;258.28993152;132.02972928;290.169756;235.0195722;308.72946384;232.61991912;347.61998088;;;;;;;;;;
196.21913168;220.97952812;195.96966168;221.06933732;190.39949552;226.92988656;191.0291578;227.11948376;217.86913616;262.97929944;180.23908136;306.53975508;245.89958536;332.2890506;167.71967888;368.66975964;207.08903852;374.74984248;251.69926392;391.97923856;;;;;;;;
170.95909728;219.63960842;211.75987418;242.299832;245.51918644;249.96999884;152.58901776;268.03969842;116.709083;269.94975558;226.66909778;300.829013;200.77954036;311.13972908;191.4398199;326.97903276;154.58988746;327.4390831;94.8492073;330.90991842;;;;;;;;
118.4698982;176.249621;177.15919984;207.20924852;107.58989752;237.87932844;122.93991408;269.89929924;208.81973224;294.16937876;221.279265;303.91914536;;;;;;;;;;;;;;;;
190.49965992;236.95923902;246.53901464;252.81932138;243.63957162;252.81932138;209.1499971;266.75967666;182.09911686;290.13984814;140.47955288;290.13984814;234.00917238;290.13984814;125.8394005;305.88974968;270.02936694;313.33936278;306.55976818;313.98952888;232.85971842;317.26914536;217.40958812;326.71988038;212.5596468;328.79941928;116.95942198;332.62993986
187.70936712;190.31924172;199.82956488;204.51935484;165.18959256;264.8598552;229.4394156;270.56964204;225.42929088;270.56964204;116.40938952;288.63915624;274.46998236;310.17985356;157.55957676;310.17985356;183.86990724;312.42943572;336.3694212;352.12947084;404.18923332;422.6599596;;;;;;
114.09974885;140.33914255;144.3295152;146.2392006;175.8195553;187.0799777;119.92962695;187.0799777;95.47932775;234.43958255;89.94993845;245.5191186;208.6598181;257.33999215;269.53944205;299.9194528;255.70904965;332.21903345;;;;;;;;;;
143.11995896;154.43972632;136.1792784;157.74935264;177.80960032;183.4399952;137.81983864;184.86921904;197.50910168;214.9094596;128.34901904;224.89928208;176.60940616;227.84914504;158.13958776;227.84914504;242.96903576;331.89939288;;;;;;;;;;
121.54946754;147.89953989;142.90998288;160.68919569;49.1795085;162.11932983;133.52957592;220.66929999;103.7692602;258.3291675;120.54996489;261.15959988;;;;;;;;;;;;;;;;
114.46952072;211.2392904;176.57961072;217.18986192;252.0794864;309.01981744;267.06988784;309.01981744;247.84950184;310.50945984;291.12911224;310.50945984;192.61976016;312.29903024;254.39992936;318.73948416;144.30935744;339.42951736;;;;;;;;;;
102.36974895;217.239316;195.4198596;230.1590452;132.4192639;238.5791583;179.14979705;274.5999683;221.49912505;284.63902775;;;;;;;;;;;;;;;;;;
158.9599515;181.939646;183.2991489;226.4995761;228.7990439;242.4090564;136.659509;253.6197111;180.5192102;257.3196367;127.869189;264.4597739;177.2398215;269.8098823;109.57933;270.1295303;255.2099599;285.0391117;172.569964;336.189784;;;;;;;;
178.1892513;198.0096435;207.0998847;222.5196198;220.7392317;237.6793206;204.909021;267.6191319;104.6792484;293.0995044;132.3594513;293.9393853;311.0598045;312.1298307;325.98936;368.7495597;;;;;;;;;;;;
187.27988832;227.99963917;266.12926825;268.09907933;240.03926034;272.21950058;198.8290545;273.19941167;202.83959785;286.29985402;;;;;;;;;;;;;;;;;;
118.49948903;178.14978199;116.86936161;191.67964005;105.18910957;234.85906171;157.24943349;242.26945735;216.95958425;316.27963653;319.80925147;323.64912934;;;;;;;;;;;;;;;;
167.3599014;184.12967295;92.97983295;193.0997367;45.91973025;216.0890856;140.17985865;221.68900395;139.9190022;232.46907165;132.5690469;240.5296359;225.8397198;253.12970205;85.1291532;316.03908285;368.7190929;380.17978605;296.22998385;387.23990085;384.06964545;392.21916075;;;;;;
141.16993362;151.94944248;134.93904404;192.61945016;142.219231;228.529182;123.08927182;263.18994046;191.4094136;270.58993302;80.84981078;285.25913036;205.22998794;296.1394756;246.6797304;345.6092046;;;;;;;;;;;;
132.76997276;136.26981932;86.33946868;136.26981932;124.59969604;182.829286;128.1392234;213.67912396;153.80972494;252.70915884;175.21950058;269.28978112;156.25902232;281.74955232;115.82924722;285.79996998;;;;;;;;;;;;
172.3397445;207.60952905;154.2699837;207.82921005;201.3596046;231.4598958;184.9494339;231.4598958;202.12948665;246.17952135;166.29951555;268.849602;264.7495557;273.96916785;277.88947515;281.92960845;162.6398298;284.0994576;;;;;;;;;;
195.83989375;234.32972125;103.63928875;257.18911125;274.08995875;324.02945625;127.029015;324.02945625;180.70983;393.99988375;;;;;;;;;;;;;;;;;;
202.74982531;266.17988245;200.89980695;266.17988245;264.44973569;300.79979946;302.22926829;311.45938149;173.48916775;335.93916007;262.33999553;338.46944976;198.86998119;338.46944976;;;;;;;;;;;;;;
131.24943712;167.56993632;145.86982584;216.54908112;123.15960104;231.25967632;138.03970512;231.25967632;188.1598132;244.08981336;111.18989504;247.8596512;208.42950664;257.5494132;165.4892396;260.14954064;319.98914912;332.82919896;162.15953008;336.36905984;;;;;;;;
93.27955872;147.09902656;134.88951392;153.16934912;120.10994528;159.95928736;127.4697872;193.53968896;154.26923328;193.53968896;152.64934944;197.42920672;139.33995264;200.84962688;212.77967712;248.67961664;148.81971648;248.67961664;;;;;;;;;;
122.92980085;150.02924931;191.89979998;218.66949631;109.23960819;271.72970234;110.86944047;276.68993151;283.05982613;288.53909113;143.39933866;316.59990154;298.8092262;364.55940997;134.21907921;423.49936546;304.25960053;425.6691544;;;;;;;;;;
157.6496295;199.58910675;135.33974025;199.58910675;154.97931075;215.8396185;122.95944375;252.2997015;111.999657;252.2997015;196.779033;257.9497965;159.87972;262.639575;267.319371;282.47979375;171.5891925;303.16952325;144.099384;351.23925375;;;;;;;;
192.07955349;193.47945549;167.26929033;194.64937359;182.74920666;238.61929548;105.58960821;268.93917294;268.01923734;288.1598274;294.9193542;310.02929643;225.71919855;365.98937895;;;;;;;;;;;;;;
132.32956275;138.22947369;149.19940266;208.89988614;153.00913914;208.89988614;176.65959267;257.70914598;246.25901487;288.40920603;273.02978604;316.98920352;;;;;;;;;;;;;;;;
157.17935667;244.25969257;131.14920232;254.17903532;245.7998142;254.17903532;141.8291113;270.01900139;194.0693174;286.09983009;241.95900471;286.09983009;186.40968588;291.53972758;221.12988408;328.86943751;;;;;;;;;;;;
88.44955185;94.98986706;164.79986787;197.88943713;117.69987372;225.30993936;206.45902629;227.53965993;231.22906851;241.16903778;105.69986889;251.36998458;240.62922114;252.10925553;240.57960564;253.26926592;142.59990855;282.50966469;200.66988975;292.9398351;184.5795831;374.67938673;;;;;;
142.03998964;176.53964704;130.15942482;198.73929694;223.49933628;223.82932436;116.66967114;237.51985392;112.59948684;237.51985392;196.55958652;247.95920574;247.25947198;262.93986942;156.85963504;263.42988184;241.48965028;341.75931142;330.05964368;342.96993034;;;;;;;;
95.6195396;198.37915916;92.12907548;268.2398446;232.969451;288.18916672;248.94986532;288.18916672;233.69996728;289.06993804;235.75905444;294.36939376;223.25921904;297.49904808;284.52966568;309.65982112;371.72998044;441.06971584;;;;;;;;;;
154.71939564;229.62909348;231.12964359;232.54932573;201.01980276;234.32941944;241.19920341;262.06912989;168.22933848;264.44924397;230.79918312;320.82919461;;;;;;;;;;;;;;;;
137.54946202;170.18911185;199.09996915;234.0094055;173.54991175;252.54965207;234.0891871;322.49916714;159.93917079;402.1890183;;;;;;;;;;;;;;;;;;
96.54948;175.419159;112.649036;210.699998;163.599724;242.81935;171.709322;252.569013;159.53994;257.449328;253.529124;311.139772;140.659751;315.339136;189.48982;330.079781;;;;;;;;;;;;
154.55925773;163.54982962;148.3199428;208.72962778;185.04902327;326.42984014;295.53918287;350.42935852;281.84987998;381.22904036;194.08958166;390.85943945;;;;;;;;;;;;;;;;
110.9895237;156.12943995;102.6993429;257.20936065;267.72969465;290.28930975;213.46920045;351.4993317;386.84982105;442.1396925;;;;;;;;;;;;;;;;;;
138.47971248;210.36935682;186.29995203;237.05976924;187.42933737;273.39957855;238.6893393;289.51961904;190.149588;291.27919743;168.67935738;291.45981969;148.01994207;291.45981969;152.60993082;291.46974399;246.32906544;296.89932852;256.00922766;303.09903873;127.33968573;323.44980831;;;;;;
83.529644;129.36957;93.0691828;140.7698732;63.4897208;181.2292636;155.8897076;210.8996164;171.7496528;213.8690488;181.1693356;257.6694252;258.229752;264.0797236;271.9193048;359.8996016;;;;;;;;;;;;
226.36901716;258.98986256;251.81962806;261.66939656;234.4790734;290.60935618;184.79952062;298.40977738;130.79996358;302.37945738;203.33991106;302.37945738;143.57935592;306.31936478;;;;;;;;;;;;;;
153.32980544;159.41919712;111.28946704;162.54965904;106.99916848;175.57912224;196.06923712;196.58981728;135.45954512;200.1092184;135.21920064;264.88953536;207.2297976;270.49923536;180.98936624;276.43903504;;;;;;;;;;;;
188.45934605;260.63918059;230.84907432;332.17903433;221.33935962;340.4497862;204.70985852;375.97972027;242.12973589;381.90954237;351.0694676;390.95927087;330.06909763;430.29909064;;;;;;;;;;;;;;
189.44949903;218.33970632;114.32956769;218.33970632;206.90984518;242.08917229;221.46928738;253.97938342;111.53950723;253.97938342;189.38958363;267.86977032;179.33977387;271.76926427;159.09935316;318.53922551;283.6395036;371.21984096;;;;;;;;;;
82.18909908;119.40948525;111.35909499;145.27963593;225.96934734;238.50995157;75.40956159;254.52925443;;;;;;;;;;;;;;;;;;;;
312.35933586;352.44922531;356.11987996;377.85946835;134.06954652;379.88947412;322.74912137;400.35993738;402.63960711;406.05960707;267.04929004;406.05960707;373.90942784;415.61916084;;;;;;;;;;;;;;
93.919488;215.0493696;205.6793856;215.719296;209.099904;284.9293824;109.8299904;293.1791616;137.2390656;311.9191296;97.229184;330.2098176;197.5494144;352.4791296;;;;;;;;;;;;;;
110.06905392;253.79935659;207.66928572;277.85957256;129.74908437;287.19926487;233.66918457;314.78906772;158.45976954;323.61999075;222.51998277;332.3992419;172.85933133;333.9394614;280.65979098;333.9394614;;;;;;;;;;;;
114.8391561;172.12931962;148.76974712;211.42936446;144.3796465;243.94988674;154.54992968;276.42943608;162.50967278;276.42943608;156.46966182;289.20999534;258.8190666;290.89987928;191.20971824;299.72904818;117.74923418;312.05990444;326.7791833;360.10917098;;;;;;;;
29.66972694;55.40902808;142.90988306;147.9795338;98.07908726;201.90916557;161.84974708;213.45903103;184.7798911;268.66954268;183.58979009;302.90913779;130.96996773;303.33909046;182.65905728;332.04915506;;;;;;;;;;;;
151.94984;176.98957416;188.37981414;205.65911009;213.229611;231.93943472;226.25930978;240.91947033;192.67939481;240.91947033;279.55971484;291.24985582;135.91913188;291.24985582;250.66925184;291.24985582;203.24990539;300.14991783;227.16900948;304.2495645;287.56907088;327.82978046;209.32989833;390.04924126;;;;
118.72948308;148.27987928;207.08993071;235.32951182;245.41911654;249.20966434;268.65954063;272.72991421;193.18993239;276.34978813;215.21976268;286.02957708;204.93963828;309.36923017;294.09987165;324.379601;272.16927036;324.379601;181.20902293;337.68918677;286.51976834;342.90962446;327.67995754;382.42955829;;;;
200.079477;290.7192015;279.8692065;295.4291535;182.9392695;296.339121;293.1696495;321.4890315;268.6592025;330.4793115;155.7695295;332.809425;192.849462;390.329316;227.169657;390.329316;386.8296705;400.9197465;184.869594;400.9197465;;;;;;;;
159.5795902;183.6792684;141.3491954;188.3794308;183.9495968;189.0296002;136.1695454;195.479991;125.4896004;204.4698902;92.6792308;237.5397356;248.559071;287.4291378;318.139036;331.7994996;;;;;;;;;;;;
213.37965768;223.35926136;156.17910072;231.51921936;222.33914184;258.65918976;154.28958384;264.33971832;203.4399804;277.74999792;176.4796788;305.86916328;383.48907936;394.78924872;;;;;;;;;;;;;;
171.3899712;181.9195584;186.59904256;222.04964992;192.04930048;228.17994368;244.3791552;274.26982144;236.51985536;286.38981504;151.12948992;296.84960384;259.02983936;300.12913152;250.15945984;323.14964096;338.81938176;345.13912832;;;;;;;;;;
158.49987274;184.18973137;109.65959905;184.18973137;194.24903134;202.23937611;180.20997668;221.76911957;161.13978;221.76911957;138.659786;268.09979039;189.2298256;275.16905222;172.13906202;276.01951217;255.24939028;276.01951217;156.06984507;300.70970735;112.4497045;306.11982626;153.6099767;306.11982626;128.96951602;309.39931919;;
108.05986076;156.03946844;195.23937454;199.01920516;231.88946616;243.15912742;119.09908104;251.36921082;198.45956278;251.36921082;128.81950056;255.579996;100.16900296;265.61964112;120.18943598;297.72974616;335.68966032;386.12930028;381.01969552;395.05963644;353.26901508;400.94934876;;;;;;
144.76922746;166.89998754;192.08904858;192.83964986;157.83987076;207.43944364;154.73964792;214.50926926;208.61924512;244.2498487;137.2791849;297.60941496;127.50939058;304.52951958;146.04984108;306.43995954;116.20944764;341.1392985;170.58911298;364.73932066;;;;;;;;
191.3299626;222.3697403;111.47967135;223.13960965;212.6592278;248.15986555;204.55916645;248.15986555;151.4899707;269.92934065;184.4598995;273.029733;267.5699351;326.3190337;181.34954765;392.95904415;;;;;;;;;;;;
110.629659;173.18944755;243.43997755;266.88932585;149.02963355;266.88932585;262.9897249;270.93917935;217.74977665;280.95933285;231.80983315;302.4593782;306.0495186;311.07949635;199.8995747;311.07949635;286.7296278;314.0099186;177.8791182;314.23977515;273.62979455;318.29957915;253.26908145;319.7394165;;;;
212.2198083;213.81911124;163.55944302;213.81911124;108.9493911;242.45971998;243.13999812;244.65938586;145.02910602;245.639346;196.09991352;251.55906444;215.10974172;251.55906444;110.07919224;263.79907626;170.4291534;269.1893565;177.07909698;340.0791336;164.53940316;391.9690719;;;;;;
83.37931802;133.32921208;181.94914388;203.61999689;127.59907662;244.27997573;149.2193871;274.19917143;204.24930094;284.54948875;187.16988992;284.54948875;247.24910161;284.54948875;;;;;;;;;;;;;;
150.44957888;185.2294156;150.82924104;192.16967964;198.55933416;210.28910592;89.93918284;216.24940428;93.90973344;247.6699266;126.55968532;265.80923048;260.07951228;272.65905144;262.06926004;273.85965848;198.76904284;284.91955512;95.75934412;287.4499736;100.65917252;301.90993372;;;;;;
158.80965814;172.64986452;153.96942736;177.7694737;170.27913924;185.19994136;162.46951518;200.1995681;272.98961466;337.449196;144.28996358;371.68901448;308.33996228;392.18940236;;;;;;;;;;;;;;
250.34907022;262.27922519;234.71930281;262.27922519;248.82979988;270.67901802;243.33912103;270.67901802;126.74955849;294.29939077;173.11916274;315.89971141;280.93956856;320.50929311;375.77947196;388.67933159;;;;;;;;;;;;
184.02915721;209.08923687;186.33929283;218.88984248;213.91915741;221.92975733;175.91972262;242.28969935;135.51930418;276.84988729;151.34982299;292.24912754;341.61954103;350.41981998;332.49979648;352.18985907;;;;;;;;;;;;
160.41958608;169.28980588;207.69998964;230.98964668;254.4498658;259.00942652;157.91966164;259.7898472;292.62998908;323.14969336;182.6799208;326.2198108;320.919495;376.85989068;272.329135;384.05919708;;;;;;;;;;;;
172.59909985;217.0696768;185.12987495;225.38925705;151.06900435;265.44900915;157.7795668;295.20984955;108.90914465;298.42988145;291.5496335;299.1894736;288.73984125;338.0594309;206.77974845;352.79911195;;;;;;;;;;;;
164.87999496;186.62943564;171.09938322;206.53904448;179.30993148;206.53904448;198.4290498;209.81948058;187.92966312;211.45920084;165.18962034;249.15982428;81.65946276;249.15982428;188.46926748;264.8292579;242.81997084;354.8993805;;;;;;;;;;
