135.0599796;178.9290594;220.8595025;276.0897139;240.1893949;315.9792818;271.5493508;389.6698715;;;;;;;;;;;;
197.6796129;205.9796277;269.1495345;295.9199628;249.2398293;340.8191094;273.1793526;463.4499408;;;;;;;;;;;;
318.73985676;406.62993384;365.77907262;450.02958156;380.29973202;564.9694596;298.39905576;577.50948918;;;;;;;;;;;;
329.47956044;350.98952246;325.80910268;411.35915656;241.95933438;422.05966046;368.85901412;431.06987458;289.13951038;456.18931998;;;;;;;;;;
179.2291215;269.6690568;193.9092441;271.8397968;196.4894646;271.8397968;156.5093673;273.9098934;239.0399154;286.8297432;150.0997641;344.6197755;;;;;;;;
120.669741;123.12950931;146.06958681;259.33930281;129.49945083;279.19998324;222.64997886;284.45992101;;;;;;;;;;;;
257.98910696;303.02924144;282.34962692;304.53997136;291.22916184;304.53997136;187.15965372;346.56963676;287.23951596;369.239578;313.44948108;384.56968988;138.31971376;387.87990696;;;;;;
137.12941891;192.59970842;238.19914674;244.7599468;141.55929325;244.7599468;294.9394917;371.32962063;;;;;;;;;;;;
191.29984164;203.9690808;189.50941764;249.85963728;238.92909876;253.67920848;273.34900548;335.30961204;363.21933816;399.95983332;;;;;;;;;;
231.9799044;316.2694;266.2198908;330.069798;232.1999608;330.2493956;153.29938;420.0195784;285.249342;435.099856;;;;;;;;;;
244.02999168;381.10992984;392.44915512;417.00985344;294.59911824;421.939692;325.6795728;447.22922688;;;;;;;;;;;;
142.15986572;296.41967562;265.41993416;312.33991906;103.95986865;317.07984603;301.41921519;421.52998309;327.41941708;448.02943998;175.47914591;487.92989958;;;;;;;;
81.319572;129.5998338;155.3898405;282.2591199;86.4493125;373.2590247;355.6298331;419.9491167;;;;;;;;;;;;
247.29926133;278.25937964;147.99965615;286.05963616;181.28954096;315.95995856;159.13990558;315.95995856;326.88904192;476.8090205;;;;;;;;;;
206.73902062;270.8390955;235.31981621;295.35904176;513.2790467;516.71950228;;;;;;;;;;;;;;
150.96943266;174.1993233;154.15901874;225.16906794;166.20944994;244.50941346;192.12980814;286.27927032;263.92929978;412.44987006;372.85943112;448.95909726;349.69913868;450.92972058;336.27961146;450.92972058;;;;
200.54983032;281.05928136;285.8499396;315.01976976;249.04924668;318.73972788;246.73989348;318.73972788;233.7395346;365.88952224;;;;;;;;;;
160.65912831;186.4595158;;;;;;;;;;;;;;;;;;
320.8393188;344.6798124;304.04923945;346.90936225;184.719854;346.90936225;180.76942345;367.97965765;373.5690222;381.6397728;149.21994395;383.69943315;366.4896268;393.30918275;;;;;;
146.3196995;198.8698885;308.9596235;370.939121;265.2297275;375.709908;475.8298705;478.2599715;;;;;;;;;;;;
104.07955681;117.92938059;126.14952784;208.60984753;247.44991836;304.12945769;;;;;;;;;;;;;;
187.4995506;302.86919214;266.9194674;310.16904858;230.60928024;337.73949936;319.95964125;339.06907386;184.30955667;348.40958094;258.98929416;356.62930596;253.45924911;386.22957381;;;;;;
293.42988116;344.07932104;266.92962478;353.56938968;232.20938598;363.7291047;158.54925892;376.32956868;226.22935608;492.6092275;;;;;;;;;;
212.48902415;218.43913195;193.55937887;236.06904438;130.67998385;258.39973965;169.58993298;258.39973965;254.69920749;311.19953345;255.27939242;312.24920363;186.86995535;328.75927019;;;;;;
