97.85957016;114.00928704;106.2991512;126.65966544;98.16933456;139.1491662;71.56956576;151.5497346;126.73960464;155.42978352;99.8790342;170.65920036;129.25968792;173.78981928;62.27963148;173.78981928;188.62953252;191.0097222;139.2490902;195.49930752;150.88923696;198.57996444;127.51901184;199.50925764;195.31944432;202.44902172;101.39987748;202.44902172;118.22907756;205.64958744;104.42957316;220.73911068;135.21915528;223.9596612;202.76977776;231.47994144;169.20930312;231.47994144;82.25943528;234.83938632;;;;;;;;;;;;;;
134.70961254;139.97985275;127.74974548;139.97985275;130.53987265;141.07935624;144.62906787;167.56911666;116.27922267;167.56911666;118.25992388;181.75998854;156.78939704;183.71975632;156.40960481;183.71975632;190.25995795;191.23984184;136.10916186;191.23984184;106.74952787;191.23984184;134.70961254;193.61927505;167.37971896;197.21982501;105.22936212;199.30918069;145.67972669;212.42945715;104.34916123;230.79904039;178.41961121;231.28948075;155.82944975;232.11984014;138.72982793;232.29926954;180.34947409;239.30997493;120.64932539;247.86975414;146.33962815;266.08981288;;;;;;;;;;
98.97913104;102.37968891;118.43960085;118.77955665;79.8196221;142.77943626;141.90954936;142.77943626;123.93988572;152.72914263;99.55905564;158.5593846;94.89966144;159.5292585;149.88951183;175.50918084;156.0297135;187.11967128;151.42931163;192.39998475;78.1098444;192.39998475;178.18983231;217.17976296;69.06901986;223.07999583;77.3499432;236.9191965;149.66954043;236.9191965;143.46934656;248.43969864;238.0090548;263.31976398;117.60970875;264.41962098;227.41943163;277.36993722;287.88956949;352.65914835;124.09986492;370.24986126;;;;;;;;;;;;
122.91912324;137.45925018;133.40959686;149.83916382;135.30998727;184.50909405;132.01989282;212.55901578;175.46904936;218.82960729;77.4192573;219.65984595;116.02933695;241.47999126;104.31938808;248.21945856;257.32918755;265.47926418;201.51903168;273.8692539;173.82947733;294.90993054;283.33935027;311.3594073;164.30960646;312.43951395;242.46950832;330.89988051;226.49985774;343.09961046;;;;;;;;;;;;;;;;;;;;;;;;
141.33913951;197.90910553;139.76924765;197.90910553;153.33973599;199.45904959;205.14915954;217.40907742;139.41916376;217.40907742;184.62985507;217.40907742;98.26984453;224.15941294;94.69918833;232.27916493;185.07967796;237.84958808;226.22999458;241.0891108;186.95975811;241.0891108;149.0699094;243.42998513;166.20905916;255.31987132;223.34953226;256.71920949;275.11906021;295.16959138;165.90984216;302.80959878;;;;;;;;;;;;;;;;;;;;;;
131.35980529;140.33950483;134.59964574;141.15919944;126.22997471;148.95977677;89.05917041;148.95977677;99.83900318;158.75917092;121.74911063;165.72907113;175.74911389;182.6191731;87.60947909;182.6690936;125.56902729;201.2694719;175.8299851;209.45942913;120.90944782;210.39993135;101.13993141;211.07984856;194.6799659;223.18956345;151.0794012;223.18956345;71.76970444;225.05958538;140.91958104;226.6590382;110.12961505;256.34975478;193.08949877;276.4697131;111.16995827;276.4697131;;;;;;;;;;;;;;;;
112.68968764;127.26949088;140.68901554;141.18984086;143.47947056;172.41959184;107.42902646;175.039447;103.44936072;180.81988904;140.7997558;180.81988904;135.13903296;181.67987196;138.05918378;182.65957408;50.22918802;184.45935272;103.91925858;188.68943112;181.66989536;196.2097922;109.0392497;196.2097922;75.88900322;207.97918722;154.09956126;213.04929534;114.25900682;217.27937374;88.20910656;242.37950168;;;;;;;;;;;;;;;;;;;;;;
75.84903189;153.77941821;71.59939176;155.97967863;152.079762;170.69904114;129.25980402;179.25927321;138.77927769;188.17922088;70.46928525;188.17922088;156.91993524;188.78973819;95.97911655;195.60934644;142.95997233;200.13976458;139.3198503;210.68942376;150.10931988;210.68942376;98.17937697;211.17903666;206.34985473;216.98944281;137.39936868;220.16992824;205.24972452;222.87978576;204.95995362;254.93943861;198.47907756;259.67969085;;;;;;;;;;;;;;;;;;;;
73.1191335;112.4097401;122.0690389;145.079311;84.3190445;145.079311;144.539797;146.1393561;133.919364;146.1393561;120.4994528;146.1393561;150.1097795;152.9092577;145.5398961;155.1492399;61.4096815;166.789754;80.7692422;174.4498537;155.609825;190.1197381;163.3598437;190.1197381;160.3895194;198.5990998;104.4898744;216.0793534;115.5798844;225.8195793;125.7697053;232.7293549;;;;;;;;;;;;;;;;;;;;;;
168.6392356;168.9694743;152.8396584;169.589046;105.5297221;179.4193841;136.5492128;189.2796532;91.369366;208.9393317;211.2490072;211.4395679;75.6595818;219.3194025;131.7093701;232.0390798;133.5790599;235.3694024;230.9495914;242.949927;185.4295289;251.749641;196.2994704;256.9396764;205.3895151;263.7399996;111.8391769;264.2498243;117.369428;290.919343;194.7590216;295.059798;153.4392761;299.649218;289.1194922;299.649218;179.3894531;301.6595835;101.6197358;306.0993485;275.6894525;311.8391166;;;;;;;;;;;;
92.7795642;122.34933496;159.47914408;165.46962776;113.50947512;168.8295338;104.2190302;183.50901624;101.03995764;184.929708;80.78960512;186.19953868;171.20934236;187.79906576;166.56961484;205.88940732;135.48923512;228.6194764;225.09971756;228.6794212;102.08999072;230.26995656;204.81939264;238.53934172;225.75911036;258.59986904;184.52907692;274.21948576;;;;;;;;;;;;;;;;;;;;;;;;;;
157.21929266;169.55957972;149.93938234;171.91995679;137.48921738;171.91995679;164.53915858;174.18943487;161.15991371;177.59964533;143.08999361;188.89908901;181.93982238;194.33904395;191.35935508;205.37977512;121.08944136;208.53926419;118.20964149;212.27910835;187.91917792;217.42938519;123.11918584;217.42938519;156.28932607;220.36911846;190.75902219;233.47954971;137.30941718;239.02938255;144.3196272;239.51983754;89.87912331;239.51983754;243.95990359;248.89941464;151.22994822;248.89941464;252.5793254;273.31927847;231.15912824;303.99918593;;;;;;;;;;;;
139.7592168;171.86951544;86.67904938;171.86951544;150.78989856;174.4595706;145.64969664;178.25984799;138.74953428;182.41930098;130.7498955;197.45977923;183.64947741;201.91954293;174.87960651;209.58993741;202.91924835;223.76939193;116.06959056;224.41989885;118.41919761;240.52992222;232.37962923;248.31904419;106.87968375;262.16925441;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39.449898;51.439456;105.1490595;128.39994;101.4393305;135.729983;100.5392195;175.1391475;80.3691825;177.699397;165.3193935;189.7892985;119.1892015;193.949083;175.309036;206.2893465;80.8599715;220.739804;168.4290485;228.3192155;118.4699075;229.1994565;212.4093065;229.1994565;195.359853;233.5191945;106.6790495;235.0392495;176.2399455;244.289728;222.889738;245.209709;175.3398345;249.0098465;107.349662;268.2499675;207.8193365;282.609023;161.119869;288.599828;;;;;;;;;;;;;;
98.8090643;127.8190152;98.7791273;152.6298029;95.0090611;152.6298029;153.8691947;191.1696988;161.829443;199.769601;128.1293621;201.0598857;106.8092286;202.0697605;82.7897756;202.0697605;127.0396553;208.6099971;150.9792763;208.6099971;132.6498491;214.179277;144.0299007;217.4194583;160.7596942;223.3090641;151.0990243;226.7897393;162.0599579;229.4291848;137.2491702;238.4392239;117.0396994;238.4392239;95.6896289;243.2491019;210.9191377;258.9590416;88.3091605;269.2992814;207.0792185;273.6191905;203.7991212;307.2693764;275.709791;310.9895476;183.2294085;316.6296784;;;;;;
110.57917716;131.75954948;141.78993724;142.54966364;109.07971716;162.74938912;82.22938676;162.74938912;84.1796844;180.4999966;115.71932604;193.39935116;177.77997616;197.46988524;151.79933256;198.06966924;138.45913676;206.10977376;99.6691062;217.07982312;90.46941928;217.07982312;144.50995768;222.4598856;158.74982948;228.48971408;134.67949792;237.7493794;173.72943488;242.42969388;206.94947136;246.29930032;147.24997092;251.5194204;107.55926472;254.84922124;103.05988508;265.7592922;269.30901384;270.12971828;;;;;;;;;;;;;;
53.6793853;86.40971837;63.15997828;95.12974512;142.52971173;172.43965334;115.94987088;172.43965334;37.16980113;172.43965334;125.50941883;177.16995553;152.72989431;178.03945963;95.29964822;180.66995939;78.90999565;191.31988547;127.29939796;191.69966887;122.44916417;195.10972403;67.24964584;210.5299295;81.04977528;212.30991433;80.39914635;214.36973956;122.57909007;274.75929788;216.68941659;275.83968171;226.06906714;320.45923406;;;;;;;;;;;;;;;;;;;;
142.9995162;145.53916452;136.05927036;167.25952668;100.8992724;179.24921436;112.0599918;191.3792196;154.399074;191.93949468;177.52957788;194.01937908;141.76949844;194.01937908;133.97938596;200.88996372;112.1097498;204.34913988;144.38975472;212.9194578;144.73905588;216.76973184;123.499356;216.76973184;176.76927564;216.77968344;85.4494134;222.99943344;66.60904428;223.38953616;205.14924852;230.18946444;138.76909104;246.24935652;166.10912172;251.13957276;137.68934244;252.31983252;;;;;;;;;;;;;;;;
118.55982768;146.40904968;136.41926424;163.22938086;55.85915098;163.22938086;102.55900228;167.4397041;144.21904276;167.4397041;122.53957134;182.82964334;167.91982868;189.08923012;90.6197713;195.70915988;54.01950524;195.70915988;113.66974386;195.70915988;55.76931478;198.17965538;184.80903428;201.25904068;154.89956876;215.89934674;187.73969076;221.84949772;141.67967284;221.84949772;222.93951028;223.38968946;158.47904224;233.95941748;48.83994922;239.79976866;63.3894209;260.33931852;152.10965566;272.88943566;;;;;;;;;;;;;;
95.3395284;114.5896674;92.6897682;140.9796042;61.139877;152.7190986;127.8394653;154.3091541;123.9196545;159.2697285;102.969801;175.8591414;115.0392693;215.3792481;76.8599931;216.4598877;113.5798077;221.1094293;190.0998579;221.1094293;63.6999162;222.2598519;200.6899266;235.1896449;86.8090551;241.8898098;208.5395172;241.8898098;201.0099315;251.2796109;69.2895345;260.2297791;58.2897399;260.2297791;174.0996129;266.4693762;130.7394474;275.2191675;280.6791888;291.7796703;154.489593;325.9992597;;;;;;;;;;;;
71.28902616;83.27950763;72.24982435;87.71957502;99.1391764;122.63924035;119.67986195;129.55978673;98.4693171;177.91962903;174.90926134;180.54907673;119.82983045;182.46967332;101.53967219;187.13969241;184.90916092;198.60928329;134.15982052;200.56987148;172.13984304;203.32929188;96.2397854;209.73994536;113.69911817;275.63910363;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79.49989215;109.3192254;63.06901461;119.16935352;98.22933288;144.43955127;99.56907828;144.43955127;134.32947255;152.86994919;99.91901178;160.1995563;72.27926433;160.1995563;124.76928933;165.40956621;121.33994103;172.32925122;58.82982021;174.76978743;125.66911833;189.25903395;119.06937252;189.25903395;137.88979596;223.76947572;67.89909672;224.32936932;156.90918159;240.71925465;228.42959013;245.61932346;133.74958275;249.44959557;210.9899043;283.33915533;;;;;;;;;;;;;;;;;;
109.04947996;117.68982724;135.3095936;136.67984258;206.68919385;206.81983622;199.52979252;207.34938659;200.70956293;212.67979474;142.6694462;214.76907539;142.03917156;224.44957528;111.42996345;224.44957528;137.04982975;229.60945026;94.35969286;229.86973773;101.69960006;229.86973773;137.23931105;230.98967194;171.05972856;233.10986796;182.26904336;235.84936865;123.72929436;235.84936865;110.62915564;243.87938669;133.78975412;248.04996983;240.00997909;286.54957818;206.60941225;313.46988456;;;;;;;;;;;;;;;;
125.11986664;142.6099766;146.08963208;170.2495808;150.24904814;177.01923756;113.84941626;181.75959438;96.0398887;184.31992608;176.40934958;184.31992608;147.29942624;187.34940238;180.08963924;192.0697956;187.30947518;198.31940058;143.70997096;201.55949286;153.8993924;215.14971356;97.75975284;215.14971356;170.18969;221.59995272;95.48989152;222.5192765;102.55900228;222.5192765;215.75960154;222.5592037;188.61908734;224.58950182;108.22966286;224.9698084;95.18943934;233.04907732;79.6797185;250.67993066;141.81941804;257.47953282;96.91928528;268.48945822;;;;;;;;;;
108.33978766;170.2993489;119.53983932;184.37961372;115.34943898;198.79966774;200.76944572;201.8897507;172.19917028;207.54923964;160.29955262;212.85994496;99.64917918;217.9397935;171.51959188;237.58960306;186.5292801;237.58960306;206.62981004;237.74950386;116.60965716;239.70928804;111.73967842;251.1092157;242.4695756;251.1092157;225.21927742;259.3690914;216.38975512;259.3690914;199.25938254;275.3491776;309.00929538;353.81949582;;;;;;;;;;;;;;;;;;;;
136.5793686;140.569974;139.5693267;145.87979605;133.41964;147.0292422;117.3893102;150.9799016;144.68940525;172.96917595;141.0193665;178.34990215;141.1192315;179.1098748;136.7990716;181.54957675;113.24990595;189.18924925;133.3497345;189.3899779;120.81967295;192.07934235;119.16990315;194.4591253;134.9495718;194.4591253;109.9194082;194.4591253;120.5690118;197.2493534;116.56941855;198.3498657;105.2597073;199.66908235;124.3998332;230.08995865;108.6391389;230.18982365;116.9299312;242.7598312;165.9596516;253.0798803;160.77965405;284.89986525;;;;;;;;;;
70.33986099;130.29992766;117.54957501;135.00913104;101.57997024;135.34920693;155.99909367;160.94964123;97.46914086;163.76997735;131.63928813;181.99944126;157.17988503;184.72902399;114.65942859;184.72902399;61.81901523;189.09914877;102.18931443;193.10925186;115.57992726;196.03928988;135.42998742;201.99909492;154.43933211;206.3891655;91.90924911;234.67929093;197.44945794;249.16991463;208.27903005;252.24954615;155.98912077;267.82921053;;;;;;;;;;;;;;;;;;;;
46.15970715;131.7097452;110.0596434;131.9993654;155.6490368;156.90967815;156.8392568;165.0299541;166.729985;182.20978795;109.69960185;182.97946355;156.5992291;183.789805;110.3195081;202.01901615;142.61910335;203.13980665;168.38935005;206.999095;210.649103;213.68912325;84.13962735;227.22985945;93.10991875;229.71940295;143.8599077;234.86908815;148.5493745;241.40934705;221.6090455;247.19976735;302.3297659;341.47907725;;;;;;;;;;;;;;;;;;;;
115.04954784;127.94901536;114.22959872;127.94901536;154.91944896;155.92915488;61.56909056;166.10910784;65.45910496;177.49950944;113.8590736;180.87917792;169.29901952;210.8597536;198.64940288;213.36953696;165.80949184;214.44915328;147.29921536;221.07965536;61.86970528;221.62995008;208.06932992;237.09912416;108.70967328;239.49904832;106.17991552;268.35906016;188.57930912;296.46903328;186.97935968;298.65922624;169.63958304;320.3294528;;;;;;;;;;;;;;;;;;;;
91.2394984;109.2890752;92.3298752;124.3498424;110.7096576;130.5998064;127.8095192;132.3695488;105.6398544;134.2699768;98.2496336;139.1093344;93.74946;145.6496;91.3492344;155.989724;120.619816;157.8292984;123.3692016;161.0096472;92.1293576;161.0096472;94.9296208;171.3098672;91.82908;184.6896784;102.139276;184.6896784;69.8499568;210.4995856;116.9396696;216.9899712;74.0797808;216.9899712;92.5094432;218.379628;97.0894248;242.6093368;;;;;;;;;;;;;;;;
41.1691535;60.04979;91.919913;97.8599895;120.429085;128.7995105;80.23946;135.3596555;115.999739;141.739072;25.409828;156.029604;44.209586;158.569788;167.1998235;170.2392575;106.8395;170.809401;51.4596945;171.839853;158.1094795;175.3196255;134.819467;184.6695795;104.379196;209.519249;175.969649;229.6899475;168.139412;259.859625;184.349061;299.2194965;;;;;;;;;;;;;;;;;;;;;;
87.11960908;122.77995688;144.94903052;172.18953248;161.44909984;187.80917316;184.81930124;187.80917316;166.69980096;189.17961412;170.2394428;201.0295462;140.16941848;207.67957112;135.42964484;210.9891462;217.32942756;225.50924704;216.35936252;225.98929976;194.35960208;227.70932268;133.2196096;235.76962696;164.83934768;236.95979916;141.9292798;236.95979916;187.09905368;248.52986648;136.41962908;258.06917136;118.77918556;266.90931232;175.99907948;269.28965672;162.04966372;292.52938736;;;;;;;;;;;;;;;;
89.60963272;133.0198937;113.50904935;134.16975534;118.53919668;168.14936043;145.93992211;187.30907921;146.2691645;196.39955112;197.00929609;205.50991683;194.00931105;225.46936637;167.16959078;231.88909563;158.99920712;233.94909862;159.05988321;233.94909862;180.47953767;250.24908365;116.01964691;256.7692766;99.12981071;267.83918161;172.79953618;276.43927135;138.80998419;276.49994744;163.28930509;365.86985987;;;;;;;;;;;;;;;;;;;;;;
117.73942311;143.92937613;121.52957694;154.94976306;97.84981764;165.69963783;92.11933578;183.12977061;65.6190894;195.95920761;194.79958563;198.68919246;158.85926049;202.79958495;149.70958449;202.79958495;108.64941891;219.40923048;45.75931983;225.4997322;187.90948179;228.47934408;141.05916255;229.27994073;176.94976119;232.00992558;174.27944814;236.62951743;154.91992716;236.62951743;153.55941012;243.7891389;196.00992864;247.98903909;;;;;;;;;;;;;;;;;;;;
103.46961801;134.49970293;141.80935092;170.31965343;116.34993714;172.41930696;112.98989697;172.41930696;107.12989179;180.82981152;99.63990546;194.00937339;99.23959398;209.37974883;100.9894704;214.60956069;113.34958278;221.32964103;194.53948884;225.08999268;123.71903733;255.00931233;161.30967252;256.86917532;148.02904191;274.12913985;250.94971794;294.88984809;175.15906251;360.10990236;;;;;;;;;;;;;;;;;;;;;;;;
82.3398095;123.4092645;108.899523;133.409262;96.929511;150.9195025;70.0499575;154.1898665;78.7596005;166.5496835;122.4797295;176.179866;76.379791;176.579666;108.279833;183.1093995;72.929517;183.5091995;157.049436;210.8195375;72.299832;226.2997935;124.769584;227.3792535;143.929999;228.609638;111.9290075;285.399229;;;;;;;;;;;;;;;;;;;;;;;;;;
120.42999128;141.8992322;115.10914478;141.8992322;99.81908034;146.14991408;96.3597807;184.59989968;115.3899256;189.43912214;90.629254;190.28945836;129.149185;190.28945836;162.31929212;190.28945836;203.57908436;204.04971698;157.53902364;231.269469;91.93923142;240.95990456;119.64960046;248.63990948;156.57977244;248.64990168;165.14908316;248.64990168;141.2697236;250.0797855;238.0092079;256.2399768;258.37930682;263.1595753;170.74971126;274.59964508;;;;;;;;;;;;;;;;;;
95.38952526;112.07915244;90.039033;135.07948881;144.17911467;150.03913014;86.4992925;160.85976786;132.19983513;170.12989953;172.6396254;177.30909153;170.26949493;179.4897711;99.09977157;179.4897711;81.76999977;182.42925138;137.75972049;196.22925378;164.94991308;196.22925378;187.85951244;227.42982279;226.72985157;232.01952012;220.44905568;232.01952012;107.97903612;239.09999823;97.66991583;299.53982088;95.03953965;299.53982088;;;;;;;;;;;;;;;;;;;;
66.76981064;119.57971428;99.63927324;120.6995036;111.079904;120.6995036;90.84977616;124.70916848;141.90957196;144.34993352;133.97914608;150.21958744;138.41934548;151.16956036;131.81948104;158.65946252;96.15903596;165.56999108;144.0592478;165.56999108;71.18903272;167.80956972;75.89993944;170.95916448;151.68999768;172.52946672;128.84969188;178.92954716;118.67968736;179.04941756;132.06921104;181.73950912;87.44945248;182.10910952;96.45971088;182.68948204;107.77947232;214.73983024;93.049398;214.73983024;;;;;;;;;;;;;;
104.43920067;131.45977593;102.33990522;150.38933742;88.5394062;185.77917036;138.09973275;185.77917036;163.85973345;186.29975574;159.08969538;200.18901357;136.64967309;210.95974557;126.87922296;210.95974557;123.68988954;225.71963757;153.54974943;227.45990862;122.17999248;227.45990862;100.02918429;240.50944827;241.01906346;272.27911851;252.83994183;292.86916785;165.40952211;293.92928712;257.7496005;305.23955301;120.75985152;341.27961903;;;;;;;;;;;;;;;;;;;;
145.96920624;149.43971328;109.08907152;152.38944435;105.85946085;173.77924278;105.78949095;177.04983582;95.65984857;185.30928273;126.90940548;189.63941997;77.45967801;192.25929294;141.1692711;192.25929294;188.0291127;215.14944594;90.44909016;215.14944594;178.05940152;226.39960629;161.98931463;226.39960629;133.42960059;236.27935617;148.94992398;260.86977774;94.6392876;260.86977774;105.55958985;261.68942514;71.1993711;263.11980981;358.63971858;387.62924772;;;;;;;;;;;;;;;;;;
90.96954372;97.1190513;114.99998868;134.49974346;146.04930612;148.04984466;131.78972322;158.49921105;130.73949045;160.10903502;137.2197564;169.86990438;154.61904564;171.31984515;154.68999381;171.31984515;149.62969053;179.81963577;136.37937033;184.08951648;101.02919481;185.49948645;183.23913771;200.50952112;196.39952361;200.50952112;198.68985045;210.40928901;182.06999181;216.34994916;211.01984298;216.34994916;226.69938855;320.98950648;;;;;;;;;;;;;;;;;;;;
80.22939538;128.08943816;119.18961616;147.53904916;113.79972396;153.64992694;142.52914936;157.86984254;86.51926958;157.86984254;124.46951056;158.18983614;97.46905058;161.67976634;90.35919278;161.67976634;148.24903496;175.40949174;106.52986936;180.84938294;143.29913396;194.89910194;224.64950692;227.36945252;111.99975996;241.13917712;104.30991376;273.1095377;161.75976474;274.8495029;;;;;;;;;;;;;;;;;;;;;;;;
