108.45909648;121.98956616;105.69956656;125.86965664;106.63968098;146.35976446;134.25990368;149.23992412;112.6592047;152.39922698;132.1892593;157.69995696;153.59954274;161.3696931;107.02948452;161.3696931;69.73994076;164.86994944;103.43950358;178.04949624;117.6090118;179.349506;104.329771;179.349506;158.36990064;179.54989094;119.93985752;179.54989094;121.94968856;181.31945944;100.53940512;184.92937918;129.21937504;184.92937918;91.86901794;186.0090652;156.32916446;194.79908518;198.04910958;202.94906968;136.16904378;204.35973978;103.52922818;209.73922802;204.22914064;214.57937172;118.71960296;215.69993228;98.60932928;220.0994285;160.25910194;220.99966532;99.35902816;222.91977176;94.4999426;225.94947242;113.72991826;226.98928084;120.01961272;229.50954516;140.2096416;233.27997224;80.42913144;233.27997224;108.69935902;244.84946094;217.69979392;247.13943212;177.52909356;251.34950974;75.50923254;255.7799111;;;;;;;;
61.61972555;82.24926397;57.84927207;92.14920333;39.57976564;92.14920333;85.77981585;107.24900987;79.24949438;107.53989056;96.44943951;107.53989056;60.96999205;111.25936495;37.13976645;112.67978234;88.49970024;116.58917883;103.29962978;118.41942812;91.82933453;122.2598529;120.14971841;122.4097914;77.85906469;123.8891846;72.30934101;125.50951999;115.04981023;125.50951999;100.05995859;126.15925349;98.8994346;126.48911819;62.88920485;127.95951508;75.2591311;130.97927647;107.90973886;131.27915347;50.5892499;131.27915347;88.02989294;134.03902146;92.78994052;137.96940934;58.20912447;140.49937163;66.72962963;141.60991612;83.32982076;142.20967012;76.99941729;152.53943318;87.42913935;163.13908554;160.56913965;163.13908554;154.67955537;176.74950298;169.03966531;197.94980729;109.62903366;210.79953674;;;;;;;;;;;;;;;;
43.88918688;50.24950448;47.57956896;75.8395484;72.97990168;83.20932928;68.80925072;87.55970664;124.14900624;130.02905496;122.64928928;138.5590696;65.6899992;142.22948208;83.83937016;144.6697672;141.8790156;145.38967128;79.3192512;150.84935992;110.19924216;150.84935992;77.31929576;150.84935992;83.56978056;160.46971472;143.70922944;160.46971472;45.44981112;162.95992384;120.33980504;164.2399752;65.37947192;167.86945;150.09950144;170.61926392;57.61928536;171.65968008;133.77934584;174.3795396;125.76953928;181.86913808;71.15967264;181.86913808;170.9996848;183.77923032;63.0590044;183.77923032;61.06903376;184.5490584;85.15936072;189.05919256;60.36909928;190.22941112;101.08911064;190.5898624;141.259958;192.65971144;57.23986296;200.31905152;103.42954776;215.29924696;;;;;;;;;;;;;;;;;;
69.54934873;103.96956209;75.86965342;113.05956208;66.67966443;120.09978757;60.18937844;120.09978757;124.62928927;127.18900767;70.21927503;127.44997896;90.09908801;130.75961486;98.3191837;133.81927826;96.6093718;134.73917706;66.25971063;136.24901096;108.83902639;138.83972595;132.23945206;139.28967645;123.75938497;139.28967645;58.88952144;140.84950485;95.3595093;147.99971824;62.67910454;148.08970834;89.95910341;149.71952904;70.61923103;149.71952904;55.55988774;154.76997343;116.30920458;158.10960603;164.47990522;172.50902192;159.42946083;172.50902192;88.51926181;176.51958071;120.52974027;178.50936181;99.4190627;201.46983588;201.77980178;206.90923748;204.58949268;211.37974567;119.80981947;229.34976875;;;;;;;;;;;;;;;;;;;;;;;;
82.4294898;83.3591457;98.56951578;121.64997285;115.84911996;128.72935251;110.95992963;130.53968244;131.54930874;137.84997663;135.1699686;146.55975282;93.24948492;146.55975282;131.16944934;148.65997545;113.62994136;148.65997545;141.56959986;151.03909485;137.89995813;160.03976337;99.80905698;164.5490943;159.78985587;164.5490943;128.98925631;176.30974125;114.36966756;180.85905738;163.0296567;188.30929977;121.45904352;188.30929977;125.39958498;191.3491746;106.36962867;191.3491746;106.30965087;208.26991161;99.43919388;209.65939731;125.74945548;210.07924191;93.41942202;210.92992704;96.68921175;216.9596952;120.74930622;217.4595102;202.73995845;222.33970386;63.09964449;225.99934929;94.26910752;240.23907864;43.45991388;246.90960963;85.58932023;248.88987666;60.18972156;272.95996743;64.86998922;278.98973559;93.37943682;282.11957712;;;;;;;;;;;;;;
75.549108;80.9697525;68.43988575;84.94975725;69.00974325;86.76930225;38.37940275;100.25992875;57.309669;112.919763;88.849782;125.96949975;129.359652;129.7095645;74.049483;130.2694245;89.889522;132.85977675;62.43938625;140.57984625;93.17969925;142.49936625;112.639833;143.36914875;47.74905975;144.9297585;53.59959675;146.4893685;42.049485;146.9692485;82.9092675;147.3691485;108.56985075;158.00948775;94.22943675;158.71931025;155.3791455;159.91901025;103.03923375;165.68956725;136.5798465;173.45962425;156.57984525;176.8497765;54.64933425;188.52985575;144.719811;190.79928825;144.659826;226.139451;223.88901375;290.5693395;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52.6394796;75.4198266;94.9893531;98.2690839;49.0391661;98.5796796;58.9592532;117.4591044;82.5595329;132.8890194;77.9894817;132.8890194;138.2790033;143.5391562;42.1890828;151.4099109;99.2298333;152.5394406;51.6997029;152.5394406;89.2398372;152.8799973;92.839152;154.249215;38.529846;156.0199101;79.3596981;162.2398137;103.2396138;162.2398137;70.0897647;163.0197984;61.2992073;163.0197984;56.1998451;165.8191545;51.7096899;165.8191545;75.5995926;167.9693556;162.5394237;168.4697043;48.8094651;169.639182;46.809069;172.7890818;152.0990139;175.7392416;77.149575;182.0899749;124.0295517;190.6698066;78.6895704;190.6698066;111.5797575;203.7897285;131.199219;218.3797368;119.2697475;220.3291992;;;;;;;;;;;;;;;;;;;;
81.34970356;94.33902572;97.6498334;108.16904512;106.43966792;117.66962368;109.56954076;123.02969336;102.42911224;163.13924872;156.23973344;163.93996036;104.64931268;163.93996036;91.36909528;163.93996036;90.26949128;172.12901124;96.97907496;172.14900404;87.03965444;174.88901728;85.0493712;176.35948772;171.43925964;176.47944452;126.079595;177.58904492;93.04949012;182.3293378;86.019022;183.0690714;72.68982224;185.61915304;76.27952948;187.42950108;153.8296014;191.17915072;84.7894648;191.17915072;79.60933032;193.63926476;124.68909576;198.49951444;114.71968604;198.49951444;176.48944092;201.41946288;182.7791758;218.53929752;163.36916592;227.00924724;108.92977116;238.0192822;115.76930804;251.3794708;118.51931768;267.00984184;;;;;;;;;;;;;;;;;;;;;;
81.10980486;81.34983363;49.10928876;99.17968857;48.09937518;110.94906606;50.26959381;120.77928996;101.07999933;140.84908143;84.1893441;142.70955339;111.3693654;143.4694785;91.15914216;150.20920749;74.42983407;155.29961016;150.9093744;155.29961016;116.94978531;156.61927041;85.77990819;168.2691315;151.66929951;168.84978201;90.92907309;184.22955075;76.97951727;184.48949892;129.76991115;188.33991894;110.47996419;189.96932586;94.94980398;191.45929698;45.27978411;192.45925086;192.09970569;192.9094293;80.83989699;194.29980342;129.78983055;196.27979178;54.90981804;202.16995836;115.73968176;202.42990653;47.82946731;209.19951462;183.54930324;209.21943402;72.80939088;229.48941546;;;;;;;;;;;;;;;;;;;;;;;;;;
86.4294954;88.2890748;62.129127;100.429272;89.9399259;102.8191611;100.419285;109.9898271;83.4493746;111.6696405;68.0494206;116.4394317;71.7196431;143.6799729;67.4691759;146.129784;110.0896971;148.7893221;95.7693378;149.0599698;51.8594949;161.88927;120.1595892;179.0699061;166.6091262;179.9797218;173.0197815;180.9594465;100.7698287;185.5394847;124.8794454;190.3991589;115.0092933;190.3991589;66.8190222;201.5296704;85.9291467;208.6993377;77.6299497;221.1491319;127.0196595;221.2899486;128.1891372;233.0396541;180.5799405;245.1498903;57.3693228;247.1692617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
