289.89917547;311.59934219;283.02950794;316.44951214;299.4595207;316.44951214;238.56978221;355.08903393;256.46924257;463.61965363;;;;;;
275.57946359;370.8894345;512.86903687;551.28937829;;;;;;;;;;;;
295.41947379;427.11908451;;;;;;;;;;;;;;
240.37942329;285.01937703;236.92942287;285.01937703;;;;;;;;;;;;
272.50933896;358.51922568;370.82943036;424.26945504;279.80963424;444.74913216;369.03953988;498.29916672;;;;;;;;
269.41915164;298.41984002;261.86921258;298.41984002;183.57914008;351.4992916;119.20935904;401.57961244;367.59952934;411.79944996;;;;;;
407.89997864;450.08986484;266.95960354;524.95910194;;;;;;;;;;;;
165.26986317;220.77977319;142.71950862;220.77977319;212.14915074;349.63977465;221.82982416;363.15930231;352.54999917;378.6497397;280.29949857;389.46983013;;;;
237.03952448;270.53954752;119.94992768;346.25954176;329.95966784;410.5499552;;;;;;;;;;
374.23954552;449.64909496;557.57965464;590.95902832;;;;;;;;;;;;
139.18983777;235.60993827;132.40994019;256.09958451;207.37969236;256.48946361;187.24993452;259.7294589;203.99974047;373.41920415;334.25934747;409.72994433;;;;
99.26912052;105.6690549;196.25901678;269.1892188;208.66989528;303.92973;256.73954076;368.67919824;;;;;;;;
243.84967488;333.72995976;283.84935408;346.98949992;;;;;;;;;;;;
337.1296418;365.4798428;343.2691885;368.0091842;237.9798585;384.10926135;391.76920995;406.80940115;374.37948835;406.80940115;303.2192851;433.63920025;;;;
322.1492652;490.6893978;356.9593986;496.1690748;297.4693176;498.899457;;;;;;;;;;
210.73973628;302.19984129;178.21952508;315.56959356;;;;;;;;;;;;
157.26941366;263.62966461;161.00965081;307.61914477;150.3799651;307.61914477;278.44919616;333.49944021;428.96960302;464.9695075;;;;;;
188.1692583;210.00963855;284.079486;330.27979185;;;;;;;;;;;;
292.73954412;293.1095079;185.56907112;303.4397298;323.47926924;359.84978358;362.75990082;364.29926754;;;;;;;;
263.5392045;394.82977105;215.84931225;396.6097564;394.19967015;511.80989145;;;;;;;;;;
230.54985126;288.34922754;304.73954604;339.01943706;296.60955012;350.17977654;;;;;;;;;;
168.2397696;215.99953536;346.17948288;352.77938304;;;;;;;;;;;;
211.79904559;271.69932306;191.83991607;315.12953703;343.24906055;406.0791185;193.759599;406.87923518;353.71924412;441.15985617;;;;;;
329.41942722;373.17968125;344.52941663;393.27997093;;;;;;;;;;;;
156.59951864;227.9190592;309.07966108;326.54996518;178.49938698;326.54996518;243.3691896;523.90957528;;;;;;;;
264.4698056;281.35961568;236.90957004;326.05903044;244.76964512;339.51902556;369.82924836;411.9191934;;;;;;;;
207.2997572;270.2496916;;;;;;;;;;;;;;
221.569316;228.9595941;430.61925065;454.1098484;407.2597355;501.12977285;297.91996525;535.16954075;293.34994915;548.2092803;;;;;;
178.939205;229.609069;189.6390646;238.5992706;260.3899116;270.8298232;274.7190452;327.759435;306.5896698;426.749633;;;;;;
259.9790283;270.6390103;229.60903846;354.11962074;371.54918944;420.39980228;280.72913158;420.39980228;367.29914428;441.69984108;;;;;;
220.13968068;249.4994346;;;;;;;;;;;;;;
217.41944912;245.02990902;227.30986501;282.40984885;332.38956019;337.72927294;199.17957554;360.89923747;194.33921127;426.35972698;;;;;;
154.97935012;206.14947976;225.15921792;313.77997112;331.82946216;341.89924048;;;;;;;;;;
234.8696333;359.06953795;184.1295514;384.12919205;;;;;;;;;;;;
161.729136;236.339856;149.609268;272.789856;137.799468;356.159268;173.94912;376.169832;;;;;;;;
236.08982904;275.179359;291.14946588;361.91977458;312.91923273;367.64912964;388.10983887;408.96960273;;;;;;;;
191.60968633;255.90969712;192.97948246;256.7099414;105.94908809;257.56953394;148.86936683;388.34916823;;;;;;;;
161.5395609;233.3796468;;;;;;;;;;;;;;
176.34930166;315.3691891;280.93976736;375.98941758;474.84980172;495.22963868;;;;;;;;;;
288.21911778;389.51910477;;;;;;;;;;;;;;
250.56921521;372.24991584;289.70922122;377.55952882;;;;;;;;;;;;
177.81960636;273.87975274;313.36968388;369.75917616;428.18965926;491.76976453;;;;;;;;;;
160.14929202;169.90934932;146.64994688;230.06940968;234.55992918;341.9096433;144.89938856;476.95966036;;;;;;;;
115.75946528;142.3596782;227.39934468;233.94937648;200.59958776;244.68983228;70.90995584;277.9298718;;;;;;;;
339.9393348;365.3799942;309.90908962;365.3799942;247.95906018;410.74966374;235.83994746;430.48912764;199.78963472;563.10930078;;;;;;
253.37914567;347.18938737;238.20919521;397.42903319;;;;;;;;;;;;
285.28912197;332.44920727;174.19937107;332.44920727;324.8097318;520.10908103;;;;;;;;;;
346.1298437;469.9693019;293.31921055;486.94996835;431.7590987;486.94996835;;;;;;;;;;
