80.35949304;138.80912256;115.07976864;148.03953732;105.31950228;151.57954584;133.64956764;155.44946196;118.58978556;156.36920436;147.14978652;156.94904196;104.64968988;156.94904196;80.17954344;159.32937528;78.88990464;159.32937528;144.5895036;165.38967792;128.97987552;165.38967792;81.52916544;168.81971724;171.27902844;172.70962776;116.35941024;173.98926936;134.15942484;178.11911268;172.23975936;180.44946;98.38944324;180.44946;79.20981504;180.8093592;64.43995176;180.8093592;127.2693546;181.1292696;82.56987396;182.34992772;74.2891932;182.34992772;73.7193528;183.72954132;105.97931748;186.98962824;85.31910396;190.61961156;79.45974504;192.06920556;56.6391366;196.669917;69.77945628;198.4294242;53.9298954;201.85946352;65.90954016;202.84918632;74.9090196;207.53987256;225.70978356;235.77996312;251.8094736;277.00941564;;;;;;;;;;;;;;;;;;;;;;;;
82.27930752;91.40946048;68.32924128;92.37983904;88.63923456;98.81971488;44.28963648;99.51926688;84.74972544;102.4793712;82.01947392;109.9495872;93.48912864;111.54956256;101.6798832;123.64981344;114.72952608;128.93942592;98.79972768;134.43990336;77.90910624;135.77904576;78.1699392;137.11918752;93.24928224;148.6198224;67.77959328;151.56993312;84.66977664;154.28919168;99.03957408;157.99981536;135.81902016;160.62913152;74.30941152;161.15979168;148.3699824;163.51928064;65.62996992;168.45911712;146.96987904;175.53958272;64.90943136;175.53958272;121.08945312;175.53958272;121.05947232;176.21914752;85.68912384;183.54945312;79.99976736;183.54945312;108.85928544;184.13907552;168.08935392;185.27934528;154.86981984;194.10969024;79.1892864;198.58982112;74.47930272;200.10984768;151.76980512;205.24955616;122.69942208;225.54955584;;;;;;;;;;;;;;;;;;;;;;;;
66.29954112;88.63923456;62.4999744;88.63923456;100.05992064;111.41964576;113.53928832;121.95989568;110.3393376;123.97960224;73.81972512;124.62918624;79.68996576;126.2491488;77.17957344;133.78932;134.54983296;140.00933664;61.68949344;149.0595408;118.4091696;157.89987936;104.65997472;163.50928704;61.93933344;164.319768;150.55958016;167.16994272;149.91998976;170.33991264;50.12989632;173.289024;116.05967424;173.289024;136.51957152;187.6498272;73.05921216;189.45966816;138.52928448;198.47989152;103.93943616;201.41900928;120.84960672;201.41900928;72.36965376;201.93967584;173.96958816;208.61939808;171.8099712;221.59908576;213.50926656;259.78962816;105.41948832;284.54977152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105.29913792;119.19981336;126.62953632;128.63986152;104.39923056;130.09946736;99.92962416;134.28972336;89.59964544;134.28972336;134.43937536;144.3493308;94.9591824;146.76970248;145.70916864;150.33940152;101.69950848;150.33940152;133.80983928;157.91977416;89.87999352;158.79972792;99.81987936;159.05912472;119.40932616;163.87991448;108.48971856;163.87991448;99.26916;170.2690572;84.72996936;172.83908088;173.37982344;177.10915128;155.82963456;179.99943024;132.26942136;180.679848;74.69929464;184.19966304;88.89927408;184.19966304;90.73999368;184.83917592;108.90974184;184.83917592;112.92939456;184.86910632;164.97935784;185.0596632;84.17925;187.3493388;71.63941008;190.53991944;98.87906712;193.50901512;78.57927216;193.50901512;196.28954928;205.01924928;189.3397104;213.47957568;71.96964216;213.47957568;69.45947928;214.81945992;125.18988408;215.63955288;131.369514;229.03939296;79.06913304;234.4996956;184.72943112;234.679278;182.9595468;237.50969616;156.72954192;239.11995168;201.18915576;311.57945472;;;;;;;;;;
75.52919872;94.2192448;73.28906976;95.14905312;75.34942912;100.50918336;93.59903968;100.77983648;102.50961952;115.27925344;53.94985568;121.88978112;50.27955968;131.50945216;81.61939328;135.38947936;88.20994656;135.38947936;118.57902432;142.89985376;96.39945056;149.98976704;124.10993568;159.41968128;39.1298496;165.73958144;102.62946592;165.73958144;170.42957056;170.52944256;174.57925216;178.08975296;92.23978176;178.46926656;92.37960256;182.91956288;132.60904288;203.87969952;142.54930304;207.76971392;92.75911616;207.84961152;131.42955456;216.27980704;123.99907776;216.34971744;131.43954176;217.10974336;109.409776;224.21963104;91.70946144;224.51924704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38.54953023;40.99930973;71.59955546;107.07936199;97.06926298;117.2094502;115.3196203;123.13991641;86.96917207;132.57906681;140.32936922;140.87931972;133.34999742;143.15911452;139.20947002;143.15911452;71.32957976;143.15911452;134.44989842;145.88986873;124.28981291;147.94968333;137.73960232;153.40919193;110.79902719;153.66916853;136.57970672;156.75989034;59.36965625;161.87942954;109.02918649;161.87942954;125.08974091;165.86907044;97.77919908;172.38948355;80.15978497;173.62937195;66.37902535;174.06933235;90.78982818;182.96953126;71.78953836;182.96953126;62.71935475;185.68928646;80.98971027;187.01916676;150.59944483;188.91999567;63.05932415;191.10979857;142.59916492;192.89963747;145.32991913;201.29988138;113.5597787;201.29988138;117.2294484;205.17953218;212.73985169;219.48924419;109.76911989;225.9496627;214.16972299;232.1691029;226.0396546;243.10911821;;;;;;;;;;;;;;;;;;;;;;
57.25948644;65.62995192;72.53904996;74.2496274;73.45913328;88.419708;87.30922824;92.16982008;55.3296042;97.56970236;65.44952388;97.56970236;63.93931128;100.33992072;43.75928232;101.92988052;52.65906984;101.92988052;44.3494116;101.92988052;56.53976796;102.95961624;66.2798916;109.17989784;95.51920248;111.47960772;39.649311;113.13934632;54.73947492;124.6398894;79.22984004;124.879131;48.919923;124.879131;53.61902676;128.15973144;33.419061;130.02980328;130.90901616;134.69999868;105.7298346;138.59963676;57.09999204;138.8199384;62.99929116;138.8199384;124.9190046;141.29907948;60.58992888;141.86927196;85.58967924;148.4394444;111.39986052;151.21963116;112.62996108;170.409798;102.47913936;171.929979;113.11940952;176.54933556;137.90982348;177.62991012;165.21925212;177.62991012;94.9091364;179.73922356;161.36945604;182.09974068;124.55914536;184.53900816;111.92918256;184.7294046;72.53904996;185.60961432;102.7193778;200.5193502;;;;;;;;;;;;;;
96.93911925;104.44933944;42.65921025;109.7193888;97.45992648;113.45900463;103.53967614;116.29995309;106.34963607;116.29995309;68.62959765;120.74930622;57.86958033;120.74930622;89.56984689;121.66996545;84.80960883;124.29999198;92.85962922;127.64975211;35.03903076;131.79921624;77.47932204;137.0192841;77.34937014;141.14975526;133.06974597;145.69907139;62.42989239;151.83979848;73.61975061;154.07996931;105.95978037;163.4794902;71.36958348;165.98956113;153.75908808;166.78926513;75.97987704;167.70992436;69.61923135;167.71992066;54.4698387;170.41992129;138.29981013;178.92977148;69.57924615;178.92977148;50.42933424;178.92977148;83.069253;179.26964568;178.22903085;194.82988626;125.42957388;201.34947312;133.66952397;202.42907352;88.28932086;205.78982958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63.41919462;69.27984296;64.33913942;70.50976916;90.0195985;103.26980344;73.97956096;103.80977104;74.77951296;107.76953344;108.65948004;112.95922204;106.62960184;116.12903184;91.9594821;121.31972038;91.1595301;121.31972038;79.06925556;123.11961238;83.15901016;124.55952598;107.71953644;132.71903638;32.50904934;135.32987972;121.95968198;149.07905472;146.94918252;160.50936886;109.93940324;161.72929566;131.38911618;166.7799926;56.44961282;183.2490044;133.64998052;188.86966714;51.16992962;194.67931854;160.02939766;194.73931494;68.59988376;200.35997768;113.94916264;206.26962308;155.85964786;215.39907528;111.53930724;223.87956642;203.00981868;250.3399787;245.10929256;253.2698029;101.84988864;256.3996151;81.82908996;262.7292353;227.62934142;264.0191579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52.68978542;68.22938597;73.25940132;90.80900999;88.08970477;104.20973013;67.20939676;105.00993714;94.55929353;111.6993081;95.38947084;123.82928752;41.77959721;123.84926772;50.8096486;135.94927684;78.53916917;145.67963424;125.85927584;147.12919775;80.09962279;150.32902678;92.92990822;153.82955782;102.67924681;162.69976761;83.80994593;167.37913045;152.45991511;175.23934113;169.37914847;176.91967595;123.76934692;176.91967595;142.62965671;176.91967595;73.08956962;178.16943746;79.17953458;182.85978941;78.76994048;182.85978941;146.81950465;182.85978941;65.11946784;189.43926927;77.63906116;189.43926927;57.22928686;194.90984803;63.41915282;205.93991744;113.33968252;223.18982311;59.10942368;223.18982311;115.70933424;242.4896973;234.20990242;242.6994894;171.33920609;249.39984947;225.91911843;249.48976037;242.559628;274.15931331;;;;;;;;;;;;;;;;;;;;;;;;
