72.40943872;113.9392032;105.93916352;132.93954688;98.94985472;132.93954688;143.54972672;150.61985408;111.96962496;158.5290976;138.4491776;161.58922752;114.99982208;165.27994176;102.90996416;170.35953792;170.22982912;173.53939904;98.2993152;175.74943744;162.21981184;185.77991872;175.27949248;186.87945024;186.60905728;196.2194816;182.9093632;198.69991296;160.7191808;203.99901632;125.54913856;204.83913024;96.47940096;204.83913024;173.8796352;207.03919104;202.02943808;208.40911552;138.74950336;210.25996032;145.1790688;210.25996032;193.05957568;213.43982144;106.9698496;216.54983936;180.4299296;224.05997888;177.56935168;228.92904768;161.81971008;234.2790368;66.47975104;238.3099872;201.55949312;238.3099872;96.96930112;242.03961408;59.30984768;243.39956096;128.12934592;249.88998976;151.5397888;253.69943744;131.93979136;254.76903616;87.45965056;266.04971072;232.75944832;273.80929024;132.40973632;284.01936832;232.97995328;305.79947136;;;;;;;;;;;;;;
65.94914777;81.56986673;45.93935071;93.22941771;94.68911111;96.0298295;85.84996772;109.61997497;109.58998127;118.24916246;117.71927376;123.41907655;122.54925925;129.12987703;122.38929285;129.44980983;112.00947307;129.44980983;46.40925201;133.41997592;83.28950553;136.71928292;121.86940205;136.71928292;81.13995703;137.67908132;79.83923024;137.67908132;84.26929973;138.73985851;58.30975238;142.77901011;131.69933733;145.9793379;124.60982644;155.30937818;103.16932989;158.54969757;102.86939289;159.44950857;74.12942955;162.82979856;99.479105;162.82979856;154.26959658;166.54901736;94.24920351;167.55980505;170.42920235;172.92967714;31.00948664;178.09959123;69.51939786;182.97956622;70.57917526;184.17931422;150.86931079;188.23946141;86.20989212;195.87985659;69.27944826;203.99915118;189.62916951;208.56919127;;;;;;;;;;;;;;;;;;;;;;;;
44.5198143;78.8797455;53.2097271;79.1395635;85.4491437;100.419657;84.3299277;102.2693613;81.7097631;105.4891059;66.9191238;107.5996275;102.1494453;111.8996154;81.0991908;113.3495997;64.5397905;114.789591;105.9697692;127.1299467;112.5291744;127.1299467;84.6197247;136.1496285;64.0091622;138.2791368;68.3391291;147.0090216;85.859856;150.8593245;42.3293487;150.8593245;139.8890091;160.0698726;130.5895233;161.2290606;158.349078;161.9695419;56.8491777;161.9695419;55.6190394;161.9695419;160.9092846;163.1497152;161.5498359;163.1497152;134.5897212;166.1995788;131.8596336;166.1995788;129.149532;168.6398694;124.4398311;174.4497996;162.9598482;187.8693993;163.8192462;191.4398982;136.6492785;199.8490077;101.9495853;201.4898583;130.1698173;232.3492416;140.3097144;245.2492053;249.4292772;284.4797247;89.0796006;309.3393108;;;;;;;;;;;;;;;;;;
113.2290021;116.4590924;136.3791482;140.4994366;127.4891564;142.8193468;114.1291912;144.1991039;122.409732;146.1593381;117.7099656;146.1593381;110.4894699;151.4295906;109.1396858;159.5592673;92.9892343;159.5592673;96.8797297;160.0098614;92.8293783;160.0498254;84.5698186;160.0498254;144.659689;160.3795284;61.0599965;161.5394835;87.6790178;169.8290162;109.6092628;171.5494664;150.3895275;171.5494664;120.7891918;171.7892504;124.3290031;174.9294217;141.1398597;178.8998451;66.4891059;179.5792331;131.1698408;182.3097734;189.019729;193.3997834;163.7494927;193.3997834;173.6695566;194.7495675;100.129802;196.3790996;101.3397121;201.5993971;61.7893395;201.8991271;152.2698337;202.9291992;55.919627;206.5899016;77.2094489;208.1395057;94.7096845;218.4392276;122.629534;218.4392276;219.8899208;221.7192729;74.4499347;231.0398768;100.049874;243.2498779;92.8693423;278.6999441;;;;;;;;;;;;;;
59.47915732;95.97990721;39.47989408;103.28963194;90.37967466;110.73998584;76.42946047;115.75974905;121.85966397;128.73952223;118.86954871;129.1793624;113.54957713;135.78993076;115.82956495;135.81985186;75.23959806;139.20991249;78.45910842;139.20991249;105.09985849;139.71956856;112.97908149;141.13982344;98.47931643;141.13982344;131.28979732;141.17971824;145.14925084;148.1194187;125.2995931;150.73950969;148.73978284;155.34935383;89.29952295;157.87968152;144.4690445;157.87968152;60.8694911;163.0899424;63.72994826;166.84902993;153.34962698;169.75935559;139.74948966;171.30926857;73.08926834;177.05910662;50.45994041;179.57946061;150.25977472;183.06925824;167.86933944;190.59940174;130.20964561;194.63974761;78.17984482;196.93968283;62.00948501;199.15982845;45.96978067;205.0393246;88.85968278;210.94973922;88.23931864;214.39964205;99.56944184;223.27922716;142.87923672;233.46935645;;;;;;;;;;;;;;;;;;
53.77934336;92.2595968;80.96975872;92.41992704;79.1493632;94.22936832;87.4297728;102.82944256;60.26923264;112.30983936;106.85960704;117.77998848;61.37959424;124.97991168;59.21961728;127.97938176;116.35992064;130.18915072;73.38942464;130.18915072;89.69929216;135.71905024;60.10989824;136.6093312;77.18955008;138.03935744;106.49911296;139.95933696;78.07983104;139.95933696;53.35909888;145.68940032;53.68971776;145.68940032;57.35938816;146.84955392;144.45953792;160.5891584;159.62916864;160.5891584;98.91977472;160.71961344;97.23979264;160.71961344;60.26923264;167.7193728;105.31904256;169.54972672;115.0394368;177.209728;173.41956096;180.25998592;154.81926144;194.61999872;192.44906752;203.12945152;72.52901888;227.10927872;136.6392064;241.64953856;157.84960256;312.87998208;;;;;;;;;;;;;;;;;;;;;;;;;;
83.8390735;100.95922375;108.57950425;110.77985275;80.5095725;111.34942525;106.27923075;115.349423;72.869307;126.77984375;64.499589;128.1298305;109.269986;128.1298305;115.6791755;133.08910825;53.14910825;135.35940425;114.969708;142.5390155;95.80908925;144.3896265;69.5298135;154.899738;82.29922925;157.329914;70.67995025;157.329914;85.7096695;159.04962325;92.07988825;160.4895425;97.68967775;162.27919925;141.9794355;162.27919925;62.83983475;163.309426;116.70940225;163.4193435;82.13934925;169.97941975;55.05967425;171.6491665;96.7293985;171.6491665;161.88949175;176.439571;66.9797275;190.61992775;75.3094755;197.759569;114.9197455;201.61967175;164.15978775;230.99962025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106.17926148;110.91993372;99.13923324;117.62905464;105.56943228;123.95928168;72.829602;126.7195086;86.26983768;126.7195086;101.84947416;129.53971872;74.2991904;131.67911952;118.15990596;131.75909712;93.45982392;132.94976364;61.28983404;133.48961244;133.46961804;134.02946124;91.3294206;134.02946124;117.11919744;135.93992616;103.94988588;136.51976376;132.91977204;136.78968816;135.23912244;136.78968816;97.32974004;143.0899236;95.54923872;144.9993888;132.97975524;148.36944492;69.60950388;149.01926292;122.18977728;161.9896302;117.54907704;164.1690198;158.78952648;164.1690198;56.409201;170.19933084;154.06984836;172.86958296;150.66980064;172.86958296;104.05985508;177.48928908;125.7297858;177.48928908;172.30973976;179.2298016;155.07956556;180.9293256;117.53907984;180.9293256;135.60901884;180.9293256;168.87970044;185.83995024;103.43902896;195.00938208;179.69967;197.019819;130.49944992;199.1392254;159.08944248;200.57982192;163.0693278;207.04901004;106.10928108;220.09935492;111.53976012;220.36927932;172.29974256;236.43977832;143.4298284;237.47948712;223.29945864;244.95939216;93.73974552;267.65903448
47.1195774;68.959863;61.1691759;97.42952205;99.88994925;112.31989965;82.23957945;112.31989965;67.45904235;116.81936595;99.5794002;125.8792101;89.08963245;127.3990032;115.18973235;138.4090155;110.7891225;147.13933815;100.02974625;148.55927625;89.7996015;148.8298833;100.41918075;148.8298833;137.48935095;150.10902585;61.39984095;150.10902585;105.70949865;151.959339;68.74916895;156.65951385;61.38985545;156.65951385;106.92972675;161.1699642;71.7797682;161.1699642;109.2793149;161.4096162;136.8592659;161.4096162;88.2198954;161.4795147;89.529993;162.8595108;64.8897732;172.769121;49.15961505;172.769121;150.6692124;178.0194969;68.18998095;180.12943305;75.989655;180.12943305;149.76951885;230.6490732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105.38951409;116.5295114;108.72921349;134.10992902;125.78967791;136.33972832;71.70954556;136.34972742;101.86983089;141.56925762;92.05971388;141.56925762;135.83977332;146.12984713;77.56901816;149.58953573;153.18921173;156.97987054;103.65966979;161.71944394;96.63930168;161.71944394;73.97934126;162.32938904;139.60943402;164.68917664;137.36963562;164.68917664;70.22967876;166.22903804;132.91903621;169.25976525;105.01954739;170.18968155;98.86910098;170.62964195;47.08976154;170.62964195;87.83909377;180.92971486;156.90987684;183.01952676;74.11932866;186.77918836;70.85962206;187.97908036;167.15995425;191.74974097;177.37903445;191.85973107;103.78965809;192.28969237;95.99935928;207.24934588;165.62909204;207.24934588;54.30911174;208.79920638;105.14953569;210.51905158;141.86923062;210.51905158;93.89954828;225.4397086;180.55974816;225.4397086;145.64989033;226.4496177;209.24916588;226.4496177;171.67954745;226.7595898;224.1198274;229.8493117;;;;;;;;;;;;;;
