46.90947145;58.87968795;74.2492862;77.7894353;61.8397957;81.86969175;65.11937545;82.7492381;78.28960865;84.14992315;72.39934365;92.95936355;89.30939595;93.7091244;67.67914485;94.29914925;66.9593345;97.59969435;50.54945555;97.59969435;39.63948675;98.91951305;97.98905085;101.20972795;72.899517;106.13958025;93.5593719;106.13958025;45.87917425;106.33925025;52.1098766;111.21918505;93.3597019;111.21918505;51.0096949;117.09946655;58.1598776;117.09946655;119.25989595;123.18940155;99.92984325;127.97948485;60.9293005;127.97948485;122.4596077;128.3498727;49.48920785;129.9691964;42.97996585;129.9691964;47.5494138;130.30963375;68.51975555;135.6298409;47.3497438;137.87912345;51.85929075;137.87912345;88.6395031;138.5490163;35.74991515;142.0392479;151.07930715;151.3798105;105.6094564;152.9891507;80.0496997;157.8491185;97.79936435;159.8797624;101.41938145;159.8797624;26.60902255;161.80957295;30.5994275;168.85992065;101.22969495;182.41951035;;;;;;;;;;;;;;;;;;;;;;
66.91993536;78.50915328;41.689992;81.45944504;91.28908536;98.87926328;68.20962576;101.20970384;28.98904096;101.72957904;86.9091368;109.78964416;71.84975192;109.78964416;55.07977768;111.80915936;67.63976256;117.42981008;76.56961888;117.86970448;50.65983872;120.81999624;89.78944536;121.54982104;76.17971248;128.2792056;112.67995032;129.59988856;78.54914368;131.30947816;66.60901;136.27928512;131.51942776;138.17982888;97.38962088;139.00962968;123.57933384;141.10912568;101.46964144;143.29959984;107.7091436;143.41957104;56.50943448;143.41957104;51.85955072;146.5998076;66.0791372;158.43996528;158.32999168;164.48951304;149.639078;164.48951304;121.91973224;164.48951304;126.7895632;167.3698216;104.299962;168.2296152;157.98907352;173.23941256;64.9694036;177.59936592;180.26972488;184.54969744;145.73901424;184.54969744;107.59917;186.29927744;125.5998488;198.60932232;134.66967152;214.30955336;134.31975552;217.58976592;197.14967272;226.34966304;127.1794696;240.38929272;;;;;;;;;;;;;;;;;;;;;;
56.99980242;71.64981648;57.28948632;86.07907143;95.88936654;108.54955188;70.32925746;108.54955188;74.83933611;116.70964767;49.29920523;118.85930199;83.59977681;121.82906142;113.69993184;121.99987503;72.17923878;126.92949588;54.66934539;126.92949588;121.12982442;128.7395208;84.94930422;128.7395208;116.56980027;129.1490739;106.74951606;129.28992021;73.5397542;136.92958389;125.22935106;138.42994671;84.66960942;138.42994671;126.46999728;139.42985562;42.92915616;142.35965865;43.37966457;142.35965865;105.90943275;146.38926159;52.56963657;149.47988913;76.51950273;149.47988913;55.2297339;149.47988913;109.46954799;154.09984788;130.07905911;156.5691534;75.63946302;162.07914096;117.92931678;166.38943761;56.41943571;166.38943761;49.23927063;166.38943761;41.71947615;167.69900862;166.96980432;167.69900862;162.01920636;172.20908727;93.80963592;189.36936216;130.76930592;210.45934899;226.90939887;252.48948615;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102.26913213;102.74918456;83.07901129;104.55961098;83.17981232;108.17946579;104.08953885;111.10968187;113.38918239;114.55987158;98.42971072;119.61988368;84.75969381;119.61988368;114.09977975;125.44937691;67.57960539;131.22996667;105.93988647;131.22996667;74.83927561;132.82980876;94.34976408;133.51944749;50.43943817;137.0794205;78.20962292;137.31994573;63.71922535;138.99963022;88.53923342;139.70922955;115.56987794;143.65943229;77.72957049;143.65943229;136.58938777;147.61961533;68.43990725;152.2494765;88.56917432;161.97927097;100.34992044;163.73979589;63.67930415;164.38951342;96.4196783;167.5093552;118.72964092;171.41963674;131.7499403;174.14924879;157.289528;175.40976068;40.46911847;178.57950396;179.84999615;180.73924088;106.27921667;181.90993007;78.97910405;181.90993007;148.49987779;182.03967397;131.28984847;184.39901689;114.07981915;184.92996885;104.82907908;187.32923297;117.58989066;187.32923297;97.24904123;187.62964;66.78916563;187.8991081;101.21920457;188.01986973;82.68977959;191.85929114;75.63969567;192.43914657;55.05931904;193.66971756;127.32966543;201.21981451;;;;;;;;;;;;;;
110.04948072;120.71951036;104.20939052;120.71951036;92.62912612;130.36939764;106.22969204;135.43913548;92.27942012;137.0397898;133.08911116;137.7991514;95.569654;142.63908244;134.11924512;145.92931632;104.50913852;157.82931192;92.90989008;158.43979868;99.91999664;160.01947064;75.97912388;161.1295374;133.91941312;164.78946048;138.10989016;164.78946048;122.15929992;167.2793672;84.63984276;167.74997156;102.97942456;170.38975228;82.17991084;170.38975228;162.71920096;171.31997024;173.4691634;174.79904536;121.64972832;175.63933892;76.84939224;176.46964088;153.82967444;176.99919568;60.5291128;177.90943044;87.76921188;186.27939376;170.99923988;188.07988008;72.5490076;188.46955248;87.02983348;190.83956;109.74973272;190.83956;101.4597022;192.36927396;128.40904572;192.84986992;97.94965312;192.84986992;97.45906556;192.84986992;166.00943484;193.20956752;71.26908364;198.89978372;119.5295108;198.93975012;109.98953112;208.2699062;60.2593396;209.81960336;70.17999924;211.04956932;71.7496796;222.60985052;131.5494056;231.61927624;226.2997484;264.55958312;;;;;;;;;;;;;;;;
48.69922794;97.1796705;68.36993174;97.4394157;107.5794687;115.18900404;66.4098545;120.35993156;89.85985096;123.2091366;125.76962486;126.12927206;106.10991028;127.13928128;92.1296244;127.13928128;112.739407;130.31916194;86.7399115;140.16949914;99.41947334;140.60906794;86.45918688;144.66908522;102.2796676;144.66908522;102.7591972;145.92984846;93.86991724;148.84998392;83.32925722;149.29954292;113.91924962;150.18966974;137.55905988;154.41952042;53.70931324;159.67936072;140.55911694;162.23984898;90.48923356;164.35976942;50.84911898;164.35976942;78.90959274;164.35976942;150.40945414;164.58954402;77.3091627;164.58954402;65.61962968;168.4797279;135.85972686;168.4797279;84.28931544;170.50973654;81.47907218;172.58969618;97.4693863;172.58969618;45.76910228;174.66965582;79.57993516;174.66965582;113.51964162;176.44990946;164.80932842;176.65970366;111.46965258;176.65970366;73.57982104;178.5898103;30.8397474;184.74976762;137.9596669;204.8890118;42.91989724;205.21968742;116.65956148;210.41958652;;;;;;;;;;;;;;;;;;;;
72.99983142;101.41911754;68.63915794;101.41911754;77.11979892;113.35953244;97.37905244;115.2292486;57.28902202;115.2292486;86.84991368;122.9198546;115.75960078;126.02905674;74.4790246;127.0498099;83.57990796;142.39906094;139.2998466;143.03927892;84.51975994;143.03927892;139.2199442;153.75918466;106.17930302;160.53990208;128.21938128;160.88947508;109.30947954;162.93997042;132.30938538;165.11930838;123.88966998;167.9198875;86.0998299;169.88948166;68.07984114;170.53968744;131.7091186;170.53968744;94.7392769;170.53968744;161.66952226;172.99968258;99.029037;172.99968258;94.2898259;172.99968258;120.21915348;174.11931496;66.96919778;175.78927512;132.45920238;179.39986482;118.41935192;183.33905314;79.41998926;183.55978352;53.3498337;183.55978352;42.17947818;183.86940532;109.43932094;192.17925492;41.0598458;198.14996176;55.42929366;203.66922004;43.71959694;213.2595056;198.90903456;236.96954402;235.56925446;244.08984664;161.01931648;272.17953536;;;;;;;;;;;;;;;;;;;;;;;;
43.2095466;57.82940796;59.7695505;93.30929109;49.7996505;103.45964628;85.44902193;104.12962356;46.3799748;108.14948724;95.56946742;110.05972008;72.22993152;129.309603;93.34917069;132.12909072;100.69997796;135.42912762;126.54993468;135.42912762;114.86919984;140.80988265;128.27971233;140.80988265;68.18913105;143.85967506;95.49967812;146.87955777;116.87913168;146.87955777;147.23947116;152.20946631;75.21990453;154.02997005;83.98942857;159.40972809;95.69907612;160.06973547;83.18984259;161.95903152;90.44992377;164.68978713;95.65919652;169.48929699;108.88925382;169.58999298;77.92972335;173.25991317;85.70923632;173.74943526;76.3395243;175.02957042;158.00995413;175.45927311;69.94981539;175.7493972;135.75913131;175.7493972;86.51978919;176.09934069;115.78942161;181.97958771;61.53920775;181.97958771;180.85996794;190.98938634;75.00953964;191.86972851;195.5894982;204.13968444;184.27964364;212.2192914;149.75986188;219.13939899;202.1796021;231.19998702;;;;;;;;;;;;;;;;;;;;;;;;
56.23981115;56.94961945;61.29944468;88.53908799;103.53903691;106.87913484;93.82965915;109.92931107;75.079723;110.99902217;89.00996082;111.8397951;84.96905216;111.8397951;94.34951875;112.9894846;113.3993739;122.60988639;119.44973986;123.60961639;93.99961325;135.65936208;73.06926597;140.17914141;83.43946526;140.17914141;59.60990098;140.17914141;44.58995746;143.37927714;127.66951992;143.37927714;73.06926597;144.10908004;106.54922394;144.26903684;142.44952824;144.58995017;56.80965725;147.18924817;137.72980291;147.18924817;143.15933654;147.65912127;56.83964915;149.159716;56.48974365;149.9395054;73.00928217;150.6993002;128.10940112;151.4490977;109.48942987;152.88970863;57.28952765;153.77946833;68.02962704;154.91916053;51.32913739;155.71994426;82.09982706;156.08984436;66.77996454;157.95933946;131.72942345;159.89981539;51.27915089;159.89981539;101.36962281;160.00978569;63.03997461;160.00978569;128.97916622;160.55963719;162.73904859;164.44958662;54.86918132;166.21910872;125.66906019;175.06971841;163.68979182;218.42900824;;;;;;;;;;;;;;;;;;
70.45903578;79.95980442;48.52949436;99.97999524;75.0794643;120.85989366;94.19996112;125.62927152;72.00950844;131.84915604;94.62981492;132.01909824;77.71956636;139.36959822;95.50951572;141.03903042;73.24908684;141.93972408;138.01905756;141.93972408;67.18914792;144.82974114;122.49933606;146.50916994;109.53974382;147.099969;69.57933498;150.62976846;53.93965428;151.41949986;52.78904562;151.46948286;100.90967904;155.06925852;83.87947128;155.23920072;96.91903632;155.23920072;68.25978378;156.19987398;70.48902558;156.19987398;43.97904204;156.19987398;98.17960758;156.47977878;65.53970892;158.43911238;89.419587;159.05990124;90.0093864;159.05990124;103.3398525;159.05990124;137.38927176;162.9295851;110.81930862;163.2594729;96.90903972;185.65985418;100.18992384;191.6898033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
