54.31903347;55.08989863;65.87901528;70.10978689;41.63969953;78.84991998;70.01991919;84.32985262;56.07944186;95.80995203;69.60952336;100.81957704;106.03989188;114.27976144;85.41924885;117.87946209;98.34921382;117.87946209;48.42970353;117.87946209;57.39949852;120.13913548;68.78973023;121.47916274;89.28955113;124.27904086;72.77985611;125.28955322;118.46959332;128.29912264;111.76945702;129.80989853;101.32982587;129.80989853;96.34915823;130.21929583;48.35980643;134.19943641;97.17993519;135.29981647;66.44917591;136.53999073;104.94949712;137.55948986;136.2194626;139.66938375;122.3099397;140.41927978;91.84978205;141.25904351;77.22930579;141.25904351;76.90977619;141.91907184;81.979313;142.32946767;96.69964226;144.99953689;125.74987555;145.02949279;65.63936808;148.23976674;126.91915418;148.97967747;60.04959714;154.24991881;53.86969497;155.07969724;140.61998431;155.55999017;46.98982327;156.20903467;107.81927234;158.45972129;61.06909627;159.58905872;77.48992212;160.27904295;46.60938334;160.27904295;107.82925764;161.29954061;110.46937096;165.14987229;132.88936505;167.04907635;64.37922322;168.65970524;57.31961612;169.52942487;163.71997733;172.16953819;58.53981978;172.16953819;53.26957844;173.29987415;42.51940446;184.35959243;;;;;;;;;;;;;;
53.61910356;62.16965496;53.51915556;90.82974396;86.29910112;100.03995216;97.7291544;106.4895966;80.28922788;111.07920876;64.75930764;111.07920876;109.57998876;112.86927744;84.78988632;114.52941372;105.44913792;120.79915176;53.77902036;121.19994324;85.47952752;123.53972592;75.25984452;129.64954716;133.91932572;134.9198052;105.40915872;135.2496336;81.38965536;135.779358;97.549248;137.64938508;117.44989428;138.58989576;108.75941568;145.5892542;87.2496066;145.5892542;66.36946992;148.04997396;101.58914616;150.41974104;82.97982804;154.2497484;86.31909072;154.4296548;50.39977848;154.4296548;82.18923936;155.0393376;79.28974788;155.5290828;68.4194034;158.06976096;43.44939456;159.33910056;66.03964152;159.33910056;59.4390756;159.94978284;141.59933004;161.82980472;71.75966556;161.82980472;103.50914724;163.4299722;105.23924712;164.0996238;85.78936632;166.25950008;67.00913712;168.61927236;48.4098138;170.95905504;57.919866;175.79953668;159.35909016;194.30990628;87.879279;194.49980748;99.31932708;195.89907948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67.75981614;92.55940308;68.96925954;107.76940326;102.99959838;109.9394046;69.54999228;115.00907148;48.10985928;115.13901168;53.10955836;115.13901168;108.7399566;115.13901168;44.4995208;115.13901168;81.86932278;125.00946918;100.66967064;125.15940018;36.87902784;126.38983392;74.27981556;126.38983392;82.42906518;126.59973732;90.28944774;131.2495974;75.20938776;132.1791696;123.26927004;132.2091558;64.74920166;137.15987742;103.67928558;138.03947262;60.67907478;138.03947262;67.1091156;138.83910462;74.50970976;139.08998916;82.69994052;139.08998916;58.67999478;140.19947856;102.61977318;140.20947396;99.1893519;141.9796593;55.0796517;141.9796593;55.3895091;143.2590705;135.78950808;143.2590705;95.60999916;146.15973558;126.33985692;146.15973558;112.85906094;146.15973558;91.82973888;147.86994852;151.66920006;153.5393394;141.7797513;154.90970874;69.75989568;156.10915674;128.37991806;157.14967788;61.20983052;158.31913968;145.06923744;168.50944998;136.19931948;177.37936794;139.26990636;183.48955596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.319546;61.1999895;56.939597;61.1999895;49.719878;85.459283;85.239778;87.56952425;68.629236;87.56952425;82.30938625;100.2399515;91.569504;103.1893005;55.1296785;105.8393245;96.61911675;112.57912575;62.319465;112.57912575;51.7692565;114.809097;34.16994425;114.809097;51.439999;116.409488;83.479747;122.86991925;76.3498255;123.95946225;44.4697175;125.58978575;93.59992525;126.059726;57.82959;126.059726;52.7191145;131.75987175;47.0997865;133.2994;41.25995575;133.9599105;120.679858;134.48971575;120.46933275;134.48971575;61.05930675;135.67903375;134.8499035;135.9793565;52.18930925;141.9299375;116.92931575;143.0793455;63.3990305;143.8895185;53.20900975;152.0391405;57.78968;152.9291335;155.94932275;161.7093335;62.49906;163.87943975;49.069345;166.63921625;45.589193;167.47932175;82.7593715;168.6097725;158.54945925;170.3498485;95.8498515;173.75916025;157.50980375;185.99955725;78.1298115;185.99955725;165.52971825;210.92933875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.2197158;62.02969415;64.99924865;71.889215;91.37929105;98.3192499;83.2695077;106.55901375;69.329599;107.4698771;67.5598645;109.1796206;69.2396125;109.6895441;61.10983215;118.26925695;105.73913675;118.31924945;53.8899153;118.31924945;112.4291331;120.9498548;54.2498613;121.8897138;86.82997355;125.4791753;77.91931035;125.4791753;85.4591792;126.86996665;47.96980345;127.83982115;78.17927135;128.30975065;128.45972815;133.7499345;80.0699877;137.6893435;114.49982245;137.9293075;117.23941145;137.9293075;98.0792859;138.339246;73.61995535;138.57921;69.7795315;138.57921;39.63905325;139.1291275;61.78973015;139.1291275;69.209617;146.16907135;95.7496354;153.2690062;72.609107;159.69904155;92.68909455;161.3297969;130.86936665;163.0495389;149.7095402;163.0495389;77.74933585;166.6290019;87.35989405;167.51986825;92.74908555;168.09978125;100.42993325;168.55971225;47.24991145;185.10922945;158.36924105;185.56916045;154.16987105;185.56916045;133.00904565;186.46902545;166.5790094;188.3997358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41.82968006;45.51924057;65.54942575;81.88905081;66.41908645;85.21975133;85.25973573;89.15921434;87.91969794;114.35938244;104.6991514;117.80903655;109.33934102;121.21970587;80.43961631;121.21970587;65.10959735;122.00939777;68.40930996;122.00939777;115.22904314;123.03999568;101.90923989;126.10979799;69.02906816;126.10979799;111.94932273;126.34970439;101.84926329;126.48964979;73.19944108;126.69956789;98.16969888;127.25934949;76.07931749;127.25934949;127.35931049;128.1799903;105.40987411;128.2599591;55.40938191;128.2599591;100.69971179;133.72982502;69.84974797;137.67928413;125.31910648;139.66950764;83.73932892;141.25988715;52.6194704;143.25910715;112.43913163;146.95966337;69.37993127;147.22955807;83.64936402;153.04928749;119.89922106;154.8995656;46.94968248;155.3593862;112.32917453;157.40958631;44.93946677;159.70968892;97.67988998;166.02922334;89.24917924;170.47948706;80.82946421;186.38927982;68.95909546;187.85970613;150.58924728;191.29936414;122.32927297;191.43930954;96.46936227;200.01996178;115.98974635;201.55936118;82.95963312;208.12979771;90.47969915;219.93919025;;;;;;;;;;;;;;;;;;;;;;;;;;
62.519982;88.859442;106.1095392;109.0793508;89.229294;112.1591184;105.7596792;116.2294896;103.6495236;117.1791096;82.6199388;119.1993012;80.2198992;119.1993012;58.5395748;121.3694328;54.7490916;122.0491608;72.0991488;122.0491608;101.249484;122.7898644;96.4993848;125.919612;123.8894244;125.919612;85.7396904;127.7298876;96.1395288;128.4795876;78.4396116;129.3592356;66.1895136;131.1994992;113.159718;132.4599948;76.61934;132.4599948;97.0291728;132.4599948;109.4591988;132.6399228;131.7392832;133.9593948;123.9294084;133.9593948;122.1491208;134.6391228;72.7398924;140.7996576;131.0895432;142.8398412;58.8794388;143.8594332;94.3192572;144.3992172;98.8294524;144.3992172;51.069564;145.8596328;60.0199824;148.3796244;105.0999432;148.9493964;90.1899096;148.9493964;59.8490508;151.619328;91.7093016;152.7698676;59.5891548;152.7698676;105.3698352;157.8498348;113.689506;157.9298028;50.259888;159.7090908;72.2191008;165.5297616;121.3894248;165.5297616;98.9294124;171.9192048;68.4596052;178.3896156;41.6393376;180.7396752;88.58955;183.5595468;93.3996252;186.6892944;57.7099068;189.779058;87.579954;201.249468;;;;;;;;;;;;;;;;
64.46996899;85.5691771;91.55971851;97.19975483;68.23964624;97.19975483;77.68930341;101.36986667;63.72901521;111.02922774;77.03922132;111.61939443;68.85977063;113.6794856;105.85952731;114.61915879;110.60981994;114.61915879;121.60928879;124.89964284;117.43917695;126.86986091;72.17908379;132.13942034;62.24910483;132.13942034;78.85965089;132.55982673;121.89987848;132.84941783;107.22959279;133.13900893;72.23999778;133.45955632;66.06971017;133.65927432;128.35975719;139.48904274;71.2294247;139.48904274;71.73970419;140.30988372;60.93995334;140.30988372;62.45980732;144.98927646;44.78975727;151.01976147;131.19974715;151.07967687;54.94941193;151.37925387;57.45986719;151.37925387;85.4992758;159.33901476;53.23982585;159.87925195;126.46942632;164.59958688;118.78927063;164.76934718;48.58939222;165.22969717;57.3590096;165.22969717;54.81959523;170.2496091;134.13959611;171.72951948;103.23922715;181.68945614;93.87944308;185.26940129;158.12972227;185.26940129;154.88929772;189.58930163;84.60953211;195.94932134;120.9392349;199.61913959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63.82972375;92.61964585;79.9892863;107.63969455;91.7692475;108.91977835;103.90910765;118.66994935;124.71944195;124.84904545;71.83922005;124.84904545;126.4591197;132.8595387;123.38951065;140.38950205;120.5292611;140.38950205;137.61997495;142.6595572;134.8095729;142.6595572;107.54996905;148.5295988;128.1898249;148.91940625;109.62960675;148.96925375;133.4098551;148.98919275;104.94992345;149.46972265;120.05969765;150.5095415;102.0697349;154.17931445;104.2490676;154.17931445;96.43995825;155.98977565;105.00974045;157.7593619;71.59995205;157.7593619;111.9495094;158.76927225;97.5695026;158.76927225;65.519554;160.58970295;131.28934245;161.0492969;129.76999065;165.72997715;159.8090911;165.72997715;118.74970535;166.2992356;104.53918005;168.1096968;127.749173;168.1096968;62.06911005;168.2093918;95.22966095;169.82943555;85.8194499;169.82943555;74.7792256;170.9290714;60.51984975;170.9290714;169.10963765;178.6793607;90.57988615;180.13989245;82.10979895;181.03914135;106.8291742;181.03914135;150.6491145;184.89933175;162.51979815;202.9092335;149.9791641;204.56915525;129.18976575;205.4494621;142.18999375;215.9892175;170.7695594;221.39966515;180.0591395;223.0894954;;;;;;;;;;;;;;;;;;
62.02907376;91.03943136;71.26959504;96.9294888;78.71940288;98.3392632;77.15965248;108.65961168;107.09986128;109.11953808;100.57990464;109.11953808;96.2395992;109.11953808;63.1099008;109.11953808;78.42944928;117.06926592;112.18904688;118.21908192;102.90953184;118.25907552;114.52967232;119.57986416;56.19900672;120.34974096;50.16997152;120.34974096;96.809508;125.0199936;94.9198104;125.22996;80.44912608;127.4396064;59.55946896;129.2893104;51.31978752;129.2893104;123.89917296;129.2893104;36.3991752;134.16952944;119.53987056;136.94908464;101.44976544;138.46984128;130.4391264;138.46984128;99.8490216;148.80918672;125.7398784;151.66972896;139.82962368;154.15933056;134.40949104;156.2299992;124.34910096;156.4099704;46.68952848;157.399812;122.19944496;157.7897496;132.19984464;168.33906144;86.15921232;171.58954128;158.8195848;174.21912048;83.62961712;174.21912048;174.42908688;174.75903408;79.37929728;174.89901168;37.1790504;180.26915232;108.67960848;181.52995056;99.0491496;181.83990096;170.02979088;197.56938384;76.66973088;200.17996608;106.61993808;200.17996608;61.37917776;201.34977888;55.07918592;211.40916912;59.73944016;250.8398592;;;;;;;;;;;;;;;;;;;;
