235.6591881;294.99928514;298.459658;300.02991963;;;;;;;;;;
181.42947745;203.74966265;275.8494189;305.0991779;326.8995451;380.84965595;;;;;;;;
220.72950876;246.77912752;218.62926512;255.87985008;299.64908748;357.08940152;204.18946532;357.08940152;236.1599518;458.6498266;;;;
339.769864;344.339499;270.479237;371.90979;361.349282;399.269101;;;;;;;;
174.43989057;176.11943547;178.40990255;230.19979906;185.90990539;334.47989355;;;;;;;;
166.00927557;367.60953909;369.59948715;377.54931969;246.71969646;379.03929081;495.92931792;500.67909885;;;;;;
282.4196727;295.2690873;219.64950975;358.80989815;;;;;;;;;;
157.91948144;164.21955248;;;;;;;;;;;;
203.77979948;330.29969251;289.63910413;349.97954498;163.21996971;374.22944886;;;;;;;;
189.24986808;211.9491738;;;;;;;;;;;;
390.16979666;405.50998607;331.85913516;431.01979144;;;;;;;;;;
179.24950854;205.88998158;193.90933816;205.88998158;334.84947198;347.13986518;381.7392144;434.70941472;;;;;;
267.6394175;297.55919375;235.54988275;327.48973075;319.159932;438.889906;302.21957675;522.1996325;;;;;;
231.32970336;357.51988488;322.35993372;358.15962852;176.54928384;419.37940212;;;;;;;;
118.99915638;236.04990572;327.9294752;367.85905274;482.13941082;536.2293115;;;;;;;;
265.89919015;269.6492808;196.9993373;341.08954965;326.57940795;456.24978245;295.45931195;481.91989225;415.8998391;494.88990675;230.4097771;504.79951385;;
354.2191264;366.799888;257.1391712;379.7598992;379.7598992;422.2398256;424.2998856;450.4095328;;;;;;
177.9095889;201.97912611;217.22908641;269.78935947;;;;;;;;;;
;;;;;;;;;;;;;
184.9197392;186.6094069;157.2095805;245.52947055;;;;;;;;;;
213.99952653;316.80901383;239.96963655;316.80901383;101.28916986;361.90978497;253.96922631;366.38957451;;;;;;
170.39992223;234.28965726;271.02969895;320.14904514;179.22920828;349.69945652;149.83967969;363.43903946;413.87916592;438.36995806;;;;
247.74949928;388.83903408;339.64983062;394.92987108;201.12934154;414.36904972;258.84967832;414.36904972;353.50920834;420.1290998;277.95906042;461.01990924;;
243.29962298;263.98974162;302.13950714;336.72999212;234.1794012;358.7293856;267.35928658;394.96987476;;;;;;
269.5190295;308.57952786;317.20970466;339.67998066;274.98944802;426.2492046;284.76998364;426.2492046;414.52986198;428.8193667;;;;
260.7895395;277.75951938;345.32993481;355.12957074;213.72998997;395.91942327;;;;;;;;
235.47955014;272.16909694;;;;;;;;;;;;
171.49958358;237.20921263;177.45946842;249.26988502;154.27947366;290.6393204;255.45961116;328.29931706;;;;;;
132.58982382;237.25979136;125.39940606;309.30993684;;;;;;;;;;
260.7193251;310.95996984;327.90915963;382.72905567;295.22959596;424.67936823;;;;;;;;
266.25943398;275.24964615;179.25941235;332.25996747;171.19991157;382.10950932;379.28938383;395.76927348;;;;;;
162.62979768;357.74988144;358.78970388;365.0599998;257.7799212;372.77977488;;;;;;;;
153.2596091;397.70970276;313.16941235;506.92981784;;;;;;;;;;
266.25990024;353.0296577;216.52958182;395.83903954;;;;;;;;;;
250.43919684;343.05908227;203.32917839;360.64975427;;;;;;;;;;
318.0094318;336.7199162;309.3294419;353.0596458;352.8994331;397.8690739;247.3792207;411.6896308;420.799148;448.929746;;;;
246.41921882;273.1098379;190.8592359;337.74925168;144.86959845;384.39908464;;;;;;;;
268.30919984;290.22956976;254.71959776;307.60920696;266.16971168;314.96999448;342.95916184;382.34905512;;;;;;
138.8999246;216.24941792;187.81910133;257.55961661;125.01968224;273.34990356;;;;;;;;
250.55901297;309.02945794;304.70945778;336.64916376;300.49905172;352.51938575;282.51964146;362.95971824;333.25971714;387.65923945;;;;
