141.70952763;162.90996899;128.29942938;176.30907945;138.36923947;201.26934277;130.37911836;206.9999747;179.9899891;219.52905197;117.6192975;222.08920704;214.76934112;241.27988172;232.97910582;241.27988172;147.41918287;242.53948201;149.55980414;242.53948201;104.87945444;252.5593476;187.12905593;256.52993535;143.30974941;322.85922802;268.21994502;349.25989072;;;;;;;;;;;;
182.99950752;211.61942856;208.31982208;232.36938888;182.4494088;259.32915536;171.94922696;259.32915536;168.08966336;265.73908704;151.73950696;268.52901424;147.68967624;269.93975128;233.21918296;272.48913352;266.03976824;279.8898344;210.57936736;331.03915696;295.12993496;337.52992752;272.49997776;339.7993312;125.28941976;340.18972384;314.79941464;374.37964088;;;;;;;;;;;;
129.24975558;130.70922975;98.00922714;182.2896207;137.39906829;193.69905753;99.94953969;193.69905753;190.6194972;199.11996159;136.9890588;202.63945911;141.91914858;205.58933274;187.04912259;219.10967001;145.049586;221.78919675;199.22969649;232.68986268;198.8895183;253.03970109;163.65962745;286.61957808;250.40905626;292.74976863;227.53930551;327.3791103;;;;;;;;;;;;
93.86937172;146.92991861;146.45923549;161.62979122;133.09961312;168.99917312;136.22985531;170.04923525;61.0990567;174.10987437;147.92912303;183.17949932;97.25988572;191.91904776;164.6892315;201.39952323;205.47910934;244.35933003;212.69990695;244.35933003;113.31995277;270.39947476;128.45959499;293.02916129;51.23964143;296.29901288;265.23991022;325.83936471;;;;;;;;;;;;
149.45982378;167.63973564;125.00927152;167.63973564;107.68984186;168.6594565;123.929218;169.91951894;119.3993232;172.98956118;80.86950184;175.76980884;101.96911882;201.1797493;185.61985738;201.1797493;140.94995154;218.29938884;112.80921642;241.49976926;109.63927912;242.46904806;275.68959534;315.24902816;;;;;;;;;;;;;;;;
149.369494;152.38935008;162.24908528;195.74920888;175.91985288;196.19973984;172.17974664;199.77901352;161.32904312;205.49905848;125.319532;217.31975216;147.91900408;254.9895348;119.81925824;254.9895348;178.5091572;261.91932032;182.31919064;270.23965816;223.93986008;270.23965816;139.9592908;273.42933744;259.11923544;298.6590712;95.61945224;299.80987312;244.00996544;331.8495172;;;;;;;;;;
168.28948528;230.84991524;215.35945592;242.7498178;157.30995644;242.7498178;154.9495626;244.67950472;154.3899434;252.79997904;100.25977696;255.33925116;98.81975684;262.46939936;199.089527;300.73935808;294.3796856;315.39938248;295.2790736;334.47939924;;;;;;;;;;;;;;;;;;;;
229.59947625;251.67970375;196.70940735;252.51905145;152.30970835;274.38994045;185.0492529;278.20986965;111.79971805;279.3991117;161.6990385;279.45991955;204.96930645;283.94973195;159.90969275;287.5792628;277.9895658;298.67918755;188.7595286;300.2591948;150.54927125;316.5297805;140.31959655;333.7792729;207.7395526;336.8396024;170.78931365;340.5897521;;;;;;;;;;;;
124.58931331;138.32989863;112.89929497;138.32989863;96.67936971;138.32989863;203.26915147;246.60995898;246.16927566;250.05999326;248.5592879;273.27924008;174.21978343;305.91958166;273.23953888;329.5695865;;;;;;;;;;;;;;;;;;;;;;;;
148.8995523;168.349527;127.7797563;178.1498709;106.2597222;189.0191799;166.1097906;205.6395411;118.7499456;205.6395411;141.869934;207.5698665;186.9391395;215.9698761;106.9593903;263.5093791;230.2596738;281.5290765;162.2591208;282.2197617;99.90981;284.2698591;123.9999516;289.8692001;196.4899584;293.2397838;190.4694192;322.0199973;123.2294184;322.0199973;;;;;;;;;;
45.78988435;84.81900049;34.95945957;84.81900049;70.35977361;138.38931645;84.61906649;138.38931645;108.52917355;174.60935989;89.52944553;181.10921423;147.18941146;183.9692701;177.52939596;224.18999288;183.3794648;252.68958491;194.00995558;269.02919106;277.08953027;291.00993502;187.84998904;376.02986918;;;;;;;;;;;;;;;;
192.9093631;202.31986826;104.87989024;203.05996424;184.7892817;205.3391802;145.91976044;221.329648;194.19978686;250.56993128;164.90956458;278.25910922;214.89950236;294.8798072;164.76973538;295.54998858;193.77930048;325.80902746;;;;;;;;;;;;;;;;;;;;;;
112.64949756;178.97933985;131.02964687;186.16909539;164.90964587;186.6298234;247.27901925;250.16931297;221.4192855;268.92923808;140.18923952;279.50999175;207.40955612;279.50999175;268.89925578;281.84961056;282.33932146;295.81936354;184.91983289;313.50991995;138.35931981;313.50991995;129.84934366;332.92945566;;;;;;;;;;;;;;;;
102.38932607;149.7895535;167.98905917;173.04963855;171.71906379;173.04963855;161.71977449;201.23944315;176.58984647;207.31993006;188.77978926;209.01910999;173.49915705;209.01910999;161.72976379;217.41911236;153.17992192;219.43994775;101.14965394;222.75939214;82.08907061;229.30937615;65.9593479;246.30916689;106.70969832;267.61934058;262.58972803;274.75969222;;;;;;;;;;;;
184.29990975;201.38994975;110.23974225;201.38994975;198.5499285;213.17928225;110.41942725;220.17901125;212.6691765;223.9693665;198.28938525;229.669374;139.319763;247.7197305;178.319394;247.9593105;103.71917325;259.56995625;149.42904075;265.75910625;166.9493265;281.079249;109.7695665;284.73983175;175.17989775;285.18904425;231.929412;291.1795425;;;;;;;;;;;;
111.19943975;171.9494021;139.6690162;181.36993105;116.41917875;193.59931955;183.63981755;199.66901605;164.2997846;245.0697459;93.7493123;248.4295779;224.21978845;249.8195084;223.15984145;257.2291379;132.1793907;268.17959035;134.6992647;274.96925085;113.48932525;313.47932525;;;;;;;;;;;;;;;;;;
100.29978819;136.7392762;135.42904969;139.47965842;127.56968945;163.00976746;147.21908946;182.55922647;57.44908503;187.2494576;143.56924414;189.12934781;184.59902228;220.4798401;173.25971642;220.4798401;118.7798785;238.1194266;153.8591695;243.26938633;141.29958403;244.63957744;101.8598672;248.31940506;193.16996244;261.53960054;174.31909102;268.31959798;275.86914112;276.40982193;;;;;;;;;;
105.70988582;114.55910466;108.81920588;114.55910466;99.49924138;136.19941258;136.77909938;137.81953724;152.78944912;153.22921152;148.269891;154.77937398;137.81953724;264.33917972;125.00945842;289.25971536;83.26901044;298.15990666;274.92945788;392.48994092;;;;;;;;;;;;;;;;;;;;
137.9390338;163.86923412;140.80962048;172.44902104;136.59916024;186.68904936;122.79976148;222.94956492;187.56930932;230.51920108;157.45962272;234.13915776;95.369822;249.09958044;202.01916124;251.41962996;192.92980272;253.25908352;180.71906836;262.7690884;162.48939416;262.7690884;280.76995496;309.3199528;121.18911556;395.70932472;;;;;;;;;;;;;;
174.54992296;253.27990247;220.89912859;253.27990247;179.31968012;265.61910032;176.26911456;265.61910032;192.4694968;267.87903765;149.8995141;275.77932277;120.88915538;279.30966273;170.819677;279.30966273;249.23980221;280.92990086;232.75955157;280.97987736;268.12991968;280.97987736;231.75902204;291.59988361;268.59969878;300.23982093;223.52989155;303.51927886;;;;;;;;;;;;
127.5293908;158.1590248;144.2096732;185.0790532;159.0590472;188.98977;85.1297736;189.7593688;170.8190744;197.1696196;163.1798356;197.8794824;121.109762;208.6897072;153.3791492;232.9295804;209.6992456;232.9694044;200.8493572;263.1291152;185.589796;265.6997544;203.79932;273.0492736;;;;;;;;;;;;;;;;
108.12995103;155.70940563;150.53915814;163.66992957;129.14936808;216.21996966;185.83939974;216.21996966;126.28920993;217.89912708;135.20910978;222.20982966;202.15977162;222.20982966;120.14960343;230.17933839;157.32966276;232.17995163;38.34908034;232.17995163;118.92966861;232.57927563;217.69946508;247.01982978;216.64924296;248.3595618;;;;;;;;;;;;;;
148.4696632;178.459268;87.2292644;178.459268;162.599764;178.459268;101.3095552;182.6791712;183.8497062;211.039989;131.5790922;228.7992464;215.2897782;228.7992464;131.8291384;260.3498966;165.7198624;260.3498966;278.7397486;306.9899882;187.609365;306.9899882;154.3591976;318.8198632;346.6297824;358.9697118;;;;;;;;;;;;;;
149.98;171.449;181.1;183.949;110.4;199.91;199.32;211.08;104.64;211.08;135.22;211.38;184.01;220.169;199.97;233.61;190.99;234.889;164.6;239.16;132.28;239.16;157.53;247.919;171.69;269.17;219.26;286.18;;;;;;;;;;;;
106.08904704;107.229768;85.4991336;119.73974112;86.79967536;149.17973136;83.32956624;149.17973136;151.7498496;190.12981584;98.8791312;190.12981584;153.04939248;200.45923392;66.02996352;202.41903648;92.11971024;214.4895024;67.0697976;221.47966464;;;;;;;;;;;;;;;;;;;;
155.35934643;157.18982157;148.81981038;174.77963658;139.28963889;234.709353;229.54911864;249.46917015;185.95981383;249.87968841;205.68948006;265.53986928;126.05984511;290.56958406;200.01956844;304.219812;205.09948401;315.40990515;147.92936256;320.38967013;169.94960169;355.91933142;;;;;;;;;;;;;;;;;;
110.75969;163.3399496;121.25975856;191.35977864;196.79911584;201.14958664;133.11941168;208.20923696;127.69905472;213.69952112;208.21922656;251.32934536;217.40965856;252.52909632;241.09999496;254.32922224;201.03970104;269.8990128;171.68925728;286.68953248;288.11904424;330.91948544;;;;;;;;;;;;;;;;;;
76.49955188;84.51975408;111.11967856;115.25907384;70.21912424;176.64953572;50.4693144;187.09908144;134.90980768;187.09908144;142.6595324;188.42967212;110.84920108;210.48993428;129.10989864;213.48995556;202.32904416;213.48995556;102.23949668;230.26946692;135.62909944;232.7196164;145.68927648;272.28958004;215.97973544;272.28958004;;;;;;;;;;;;;;
136.68937353;152.89928376;117.36935916;152.89928376;79.32940455;165.75985107;59.8195809;165.75985107;142.30950768;196.7392959;122.31922929;203.23927515;202.54923933;203.28969324;63.13926612;211.37932521;121.39984059;211.37932521;73.14972846;218.11953183;126.29929263;249.67927899;180.37911999;262.12958145;;;;;;;;;;;;;;;;
150.06999854;165.57968834;156.19987594;165.57968834;114.39971196;168.91962154;148.22903536;203.76992452;176.68946614;208.20983572;148.20903576;219.05961872;130.29939396;226.32947332;200.29999392;233.96932052;195.94908094;241.45917072;71.41957158;242.67914632;198.96902054;276.2994739;272.2795543;277.8294433;161.55976874;303.66992648;324.49950988;339.72920528;;;;;;;;;;;;
