133.28969024;157.15912688;172.50952544;220.67952816;162.47904512;328.6092488;230.71996528;348.66921376;209.25907856;369.40922816;220.45948288;369.40922816;;;;;;;;;;;;;;
201.02946657;239.40933885;186.4199136;252.5590245;213.46998903;266.23984074;174.29984982;282.21925566;238.58939982;290.27918709;292.90912422;322.83937149;;;;;;;;;;;;;;
145.35915222;179.95978159;165.08990002;287.99909218;91.02977007;287.99909218;198.65910405;297.49937742;222.55944365;350.99982876;269.44939622;421.23949541;;;;;;;;;;;;;;
58.259279;80.8898298;116.6490078;187.6595058;155.7690108;198.159221;144.9098118;228.1796036;136.1497592;278.1598014;102.3991098;314.0793032;254.2396896;322.6899858;;;;;;;;;;;;
204.7691049;216.76922262;144.6396746;221.55916059;196.67982832;228.68906205;144.45929622;255.29982855;144.05988695;257.96982501;186.9096631;361.48917551;144.6694073;371.42980821;133.41954471;383.17918016;;;;;;;;;;
222.77923668;256.57984044;207.4990896;256.57984044;133.3794924;259.62930972;176.44976712;271.18906452;171.90935784;302.15986416;149.64962364;305.3097234;;;;;;;;;;;;;;
108.87955949;162.89923883;122.61995276;177.19943687;172.03975481;201.16934905;191.09977436;223.60991804;215.49916639;272.45905491;99.26908395;304.71940916;286.70988745;317.80916514;130.36934895;337.80910381;279.3494914;340.8095389;182.849812;359.83993915;;;;;;
106.89909472;123.05951872;171.4891568;190.06942432;203.38998272;209.4996656;157.67906912;212.19952384;181.41974976;224.94913024;98.94945696;233.22942368;162.44924896;271.85953952;184.49991168;276.34970464;;;;;;;;;;
120.13923429;196.81921701;192.7092195;216.47985426;216.19905939;236.13949224;186.29990172;240.33942405;193.65952527;242.38992609;100.45961091;295.40919375;142.08919911;311.67930789;192.7192122;357.2290323;188.11957239;371.85934437;215.01992079;379.07907012;245.63955213;399.71999124;343.84980627;413.68978584;;
152.51940486;264.35950839;215.17972938;264.35950839;175.02923223;297.77914035;274.35925485;298.50995961;141.15902742;306.70939521;236.60917218;339.58933002;270.7695261;355.41978624;204.6095874;391.06950624;;;;;;;;;;
180.67994106;191.81920644;197.34970593;200.67994125;209.90950647;218.63914506;175.68947973;218.63914506;242.66986485;248.29917567;155.55936165;258.82991979;148.29917472;270.9093603;185.83965348;277.00924785;;;;;;;;;;
182.04937611;239.02918325;217.349154;260.5196058;257.41903729;288.45964994;217.3192161;366.21935347;352.1794763;391.95995989;354.15936942;406.63951019;296.03992622;424.78986103;267.40931452;445.24942189;;;;;;;;;;
