97.82938845;104.83952127;105.65913378;121.15989315;126.09953103;181.73934057;167.33971713;190.79900382;155.85915213;190.79900382;97.08964074;191.18934303;75.99934368;195.3792501;173.25969543;199.10993457;187.35982587;201.53982111;165.7294431;201.53982111;191.34907263;214.66959423;181.35998277;219.47945181;107.13962751;221.06975964;170.51933448;222.83976327;143.84948283;227.90918145;164.35976178;236.02943499;196.55925252;239.65929015;140.52910377;247.32930588;146.90930298;287.49930366;;;;;;;;;;;;;;
148.52990534;165.45978779;147.24956115;179.89983489;182.99940547;192.59949207;127.02950349;192.59949207;133.71962621;194.31992339;104.49923788;194.31992339;173.16979497;201.13977701;116.98932976;215.74947221;219.78909285;231.10961077;159.78954953;231.10961077;76.53923514;233.89982305;115.7399214;234.50955828;117.34958249;241.0799294;96.35912287;241.0799294;225.69983224;243.49990965;227.64978746;259.01971701;68.38914083;259.38994904;118.20979815;264.84962407;244.06972768;273.79906031;237.07922803;294.05903517;146.30951109;308.01907794;234.44968248;315.44966472;;;;;;;;
129.02969296;147.42926646;129.62986358;152.97959642;137.8395186;154.29977206;137.08955498;157.97968676;118.31949346;159.10912598;138.32984102;159.10912598;139.31947344;159.10912598;182.70951244;185.26997412;136.76999658;187.86938198;121.47912714;188.8490282;113.51912712;200.18935692;195.18926658;208.57976216;155.23947348;226.38915124;119.23922248;230.32970576;215.15966934;230.32970576;204.13989764;233.15979484;97.12977568;251.67920274;121.98942196;252.60991658;130.8591648;263.84938468;190.83927786;273.79963436;;;;;;;;;;;;
172.02992016;177.65969316;136.4896116;177.65969316;57.90993756;188.96906016;183.22968096;190.01928684;156.78967626;194.81904198;113.23914732;194.81904198;90.18995988;194.81904198;205.58934576;209.25916062;187.29906024;223.71920766;84.09984084;223.71920766;143.32903848;224.56915392;185.80941234;224.71961334;154.38930048;233.52995898;110.94937416;235.64934432;197.50937598;239.92996464;98.9395239;244.53940356;178.309359;244.53940356;54.4991919;253.84995204;223.02968502;266.16968892;247.62930198;271.01926506;261.25933116;293.7994191;255.88962378;293.7994191;211.89967362;300.44952618;93.03972108;317.4494478;;;;
121.08948651;139.96992132;163.29923415;165.77976654;128.9598912;168.06971781;97.20927513;169.19930799;100.24963956;178.07919705;92.62937259;178.07919705;183.64972437;184.64928264;116.51951007;198.8892657;103.41904329;198.8892657;180.96967737;211.57978455;137.50924113;211.57978455;126.82975014;225.29963997;74.05962471;233.16905205;188.41921542;250.76901996;261.68971518;331.49997648;;;;;;;;;;;;;;;;;;;;;;
124.4794986;129.78957645;136.57983975;151.63955235;137.38939425;155.90920275;163.629954;165.80975445;118.98951975;173.45954475;131.8294539;193.7094012;101.60908425;194.2790877;96.0591384;215.3994651;89.83956105;215.3994651;143.58998205;230.1793317;220.25979045;244.3595283;133.41957885;253.66940505;263.4190398;301.9398417;;;;;;;;;;;;;;;;;;;;;;;;;;
144.41981353;172.64966981;142.67957602;179.28923808;121.74996137;202.6695131;135.60917708;202.6695131;83.5493103;210.02945413;174.57995041;211.14981287;121.1997319;213.76962154;183.29904778;219.21918177;162.02914655;220.5196337;201.99988483;223.70957164;189.63912406;230.73917599;113.14926781;242.14972131;143.57904698;253.78911433;144.53921233;269.06917576;;;;;;;;;;;;;;;;;;;;;;;;
91.43979994;100.669314;122.28981662;129.9291339;116.55933292;139.44940404;114.22930132;152.0295832;142.95938754;154.4791036;134.91978278;156.10912998;108.45998376;166.50963428;128.25927792;167.05928276;116.48963112;170.33925032;135.01935678;183.23906202;161.78982668;183.23906202;173.93984616;183.5397755;110.57991422;195.40999204;180.26976534;196.24940086;117.23942334;196.24940086;186.98901886;202.59923484;173.93984616;203.429682;165.58957052;217.93960528;103.53903668;228.43968358;59.95947984;245.4299952;204.25913342;297.72924722;;;;;;;;;;
157.41919728;170.20935792;164.09963022;178.81964952;148.05923364;179.74928262;150.04974216;187.85946144;171.97914072;189.96928116;137.23969632;206.1399258;204.69924306;228.97907226;193.09921164;228.97907226;97.60948698;230.28950694;91.61907048;234.15916686;136.34983362;277.1897454;223.65978126;302.18941884;222.97970742;302.18941884;108.77999808;305.30940672;133.12942548;312.92941536;276.64986222;388.68904458;;;;;;;;;;;;;;;;;;;;
91.63995772;116.15934412;103.90964252;126.65951656;93.16967168;142.979796;80.00973532;142.979796;96.1092004;153.20919608;155.0596404;156.74921996;164.77946888;172.42903784;136.37934504;206.91904188;138.84926856;216.02938276;140.09921772;216.02938276;78.2192406;217.87982708;123.89983664;229.83977228;171.94944104;233.98928376;89.5197402;239.18991156;112.90907664;243.39937264;188.50951888;243.39937264;142.35931764;246.98935452;89.8894294;265.91943988;176.52959048;275.03977236;81.95909648;331.62919728;;;;;;;;;;;;
204.6294976;209.82983296;135.06976384;209.82983296;177.48918528;216.92956032;163.02981376;219.579712;207.44959488;219.579712;128.35991168;219.579712;114.36939008;245.91928064;249.31919232;257.14968576;112.439008;266.0098496;249.46914432;266.9795392;251.3795328;283.6691968;107.99942912;283.6691968;120.93928704;283.9491072;190.0191744;283.9491072;190.2491008;288.51964416;146.55908608;289.47933696;194.57971456;297.079904;102.95904256;317.54935168;129.54953088;322.88964224;;;;;;;;;;;;;;
105.74995548;129.07989554;129.75976489;139.35932161;105.26958064;154.97944399;182.36974246;208.83998416;208.84990926;216.15974541;156.4791266;216.15974541;107.3498816;216.15974541;103.4294671;218.86929771;147.61998234;220.34913012;89.28917713;236.12904661;206.42917737;236.12904661;191.97922428;245.58965193;145.60915708;259.68924899;176.369027;267.18964706;206.32992637;268.18910463;190.51924207;273.42955743;164.4192066;293.76906486;109.68922767;297.70932956;203.34941884;315.82958463;;;;;;;;;;;;;;
48.97938554;66.02945604;79.50974604;81.39998226;56.85986322;97.79900468;98.95930816;106.71996104;112.69921856;113.3592535;95.55927946;113.3592535;59.53994458;115.82964146;67.33954052;125.81903562;52.79979958;137.199396;46.86947052;137.199396;30.9497473;143.839687;121.82986832;146.56969536;69.14989354;171.68996614;148.43996078;191.8994172;77.62949522;219.0696906;123.4594856;222.7892521;169.46921318;243.2493367;;;;;;;;;;;;;;;;;;
92.96950282;140.53941802;102.87990182;187.49976898;88.68960488;213.31959544;176.36924548;234.0497597;149.40997214;248.23906062;162.27954656;254.27992192;106.03927726;254.39944432;118.37996506;254.94924736;162.62914958;255.24904938;244.1992035;255.24904938;101.14981508;271.48915548;275.92941264;278.44934324;210.359424;280.11966878;208.94905968;280.11966878;182.01966694;304.60980854;275.4592912;322.27920334;312.8299616;331.49936048;;;;;;;;;;;;;;;;;;
108.98901714;120.56946888;63.47903154;195.50997834;175.59935964;202.85936112;151.21972434;214.52979306;140.1791538;214.52979306;210.68963808;221.16933204;205.9596789;222.21910104;137.7496884;222.21910104;104.43901836;226.32919662;226.80909102;235.38920298;72.2990907;238.37954496;225.47938362;262.55922426;239.16937116;266.44936824;258.86903628;270.94937802;238.25957136;271.30929882;115.0396857;279.12957798;151.11974634;297.3195753;299.6690583;301.30969728;208.9090299;309.76983564;154.21906434;318.1899828;140.2591362;343.1794839;;;;;;;;;;
84.11962314;129.43998968;127.77901816;129.43998968;110.1391812;149.34968796;121.1990156;192.4790494;211.1799517;213.25916064;174.20936086;219.8591268;95.51983692;222.3595677;95.02973054;225.85918678;83.00964698;228.38957308;190.68931266;233.4593293;78.69950574;241.759196;115.2498628;248.04972636;276.61963432;283.14972788;249.29944772;296.3496602;242.14948438;316.17950408;;;;;;;;;;;;;;;;;;;;;;
84.54985605;118.10951955;154.4799168;187.6396104;186.4794987;190.0792278;97.63941825;195.169392;167.2491051;204.2493057;175.66936695;228.699207;172.48950675;236.8896354;97.93989315;237.2995548;225.0696294;238.75914645;132.5492289;242.3399715;161.53908705;246.0192966;138.17965095;248.52955545;50.9295006;256.5697464;144.2199924;267.7291056;181.46992545;280.40974335;102.76938045;293.15903265;126.00942255;303.0796791;130.79911185;326.07993825;;;;;;;;;;;;;;;;
53.90929458;106.75977978;135.07968128;139.7998315;116.65999742;165.43921558;139.5198819;179.31971664;125.10947624;183.18902004;151.48972694;198.7392205;180.53949704;198.7392205;133.79991168;199.0291683;138.25910888;201.14978652;130.63948066;205.55999254;188.82900466;208.26950474;110.59908858;220.07937858;117.60982642;227.0691202;123.49976604;230.65947382;194.6899495;244.67994968;243.10923246;246.36964548;173.98967622;250.3599271;114.929309;339.77982862;;;;;;;;;;;;;;;;
90.00942152;95.68995676;96.04978712;113.64957844;120.159418;120.52921596;104.56909484;131.86935448;122.10908056;131.92916008;76.9199692;154.85962388;82.77992124;170.07915232;64.06973928;188.91990984;69.03958464;199.08985212;167.21944788;203.79954312;173.48906828;211.33903576;64.739562;212.78932156;106.279535;228.41951512;;;;;;;;;;;;;;;;;;;;;;;;;;
132.7691721;168.5692494;158.2098999;177.2595372;144.1295598;182.22983145;168.69986295;196.69902105;162.14924445;203.39919705;197.6492097;211.35964425;179.49990855;218.77969035;155.24965845;218.97910035;169.09968;228.7591638;139.2599676;228.7591638;178.5896019;233.60981205;192.8992635;233.60981205;118.67985855;236.679729;107.7691404;236.679729;109.5299307;240.9690381;126.88956825;243.14958645;204.56973375;290.42969745;;;;;;;;;;;;;;;;;;
