184.23950216;189.13947304;163.48925992;189.13947304;154.28937552;195.23955864;230.00905144;236.739048;191.7198192;241.04990784;151.87919488;250.00996832;247.39976856;250.00996832;171.90996536;271.90957416;103.22976832;271.90957416;288.559922;304.36939344;145.9293724;305.73967368;282.27971968;306.9497396;172.4194668;354.69957768;;;;;;;;
177.5591246;222.09912582;137.48979244;231.75912474;159.07956064;237.32974408;201.6891591;262.44993346;100.69935018;290.63940334;84.14919084;309.39944464;265.9593937;399.06934782;;;;;;;;;;;;;;;;;;;;
190.20964859;217.68988163;174.71974273;219.19934803;219.93918518;276.28994926;187.88983707;280.58994236;209.2795718;288.46995281;273.26903032;291.72920855;238.43908621;291.72920855;289.61992787;300.14944908;115.52979152;315.2798636;;;;;;;;;;;;;;;;
167.8692218;196.6396754;175.9794725;207.4394844;209.2193246;225.2497652;212.4097723;231.1297712;236.5999586;238.1194551;170.4894871;238.1194551;213.2096115;289.7991644;;;;;;;;;;;;;;;;;;;;
98.96921616;151.1291664;141.80958432;164.2690992;187.51920336;217.24954752;189.94979184;239.6990928;136.68919776;256.95946128;212.02946496;285.3798;191.32958448;287.72963472;264.1993848;324.02994528;153.75914688;358.86970944;272.87991552;383.17958208;;;;;;;;;;;;;;
189.2397444;189.51944337;151.85961942;213.67906401;143.88969183;213.67906401;103.1999616;215.60908644;182.25921459;219.91903854;147.21920448;242.84937723;268.94996937;299.36947194;225.94998537;304.99928466;143.02969215;326.99994777;285.67915296;331.92902001;257.52909399;348.78959244;284.56931541;355.47947421;;;;;;;;;;
63.8198704;129.05939514;145.1693425;180.43915942;162.21910302;192.54943682;83.10988322;194.40919394;120.98951956;219.18906672;204.4491007;223.379481;191.87984478;231.31921332;170.44991912;250.0290455;;;;;;;;;;;;;;;;;;
140.3698023;176.8298805;141.0792201;198.57903156;185.56970796;244.8890262;160.26947118;255.889998;198.69993234;279.72943362;247.39996554;296.04904056;125.72981694;322.06968612;334.80923112;407.54953512;;;;;;;;;;;;;;;;;;
171.63956714;231.11937752;192.29915394;241.85916272;150.97998034;262.1297573;197.46905054;279.1094177;172.42955134;286.0792783;142.80914376;287.1592567;137.91924156;300.68998608;149.54900896;316.74966488;130.03939916;316.74966488;136.61926756;325.23949508;237.73924512;353.53992906;131.98936016;368.06963846;;;;;;;;;;
174.82972584;189.57918696;162.31916336;197.089279;178.4499044;197.089279;136.23984756;239.2094242;127.61919856;250.52939848;125.49985276;261.54999664;218.27977288;304.8399812;;;;;;;;;;;;;;;;;;;;
170.4096736;255.5392096;142.0797292;258.2193236;138.1799404;262.3995088;255.1498252;265.3897432;177.6692652;269.269716;120.0096592;280.9492664;264.7595944;293.9693692;212.0391264;301.9799872;280.059528;312.6092896;226.4394136;375.5597676;357.6896988;430.859288;;;;;;;;;;;;
131.42914307;146.7293007;94.40973302;166.31917548;188.73956444;205.87945641;178.31939703;209.03956469;158.26908928;209.03956469;184.78942909;240.93927972;108.01997181;240.93927972;207.94990662;242.45940766;180.51968734;256.31933895;162.4199774;262.43980151;212.29954997;264.38940055;112.33965206;271.29989018;349.6294262;358.67928117;;;;;;;;
124.44964767;194.78958003;140.64989202;195.31909773;180.67943196;202.14987606;123.94910358;202.14987606;129.80976552;221.94984168;126.64964385;242.75988729;247.86923355;255.63915648;125.35981866;271.35983763;;;;;;;;;;;;;;;;;;
168.19980683;179.54978815;195.65924561;212.44934214;187.47958313;247.19991457;227.1595416;274.60937985;240.17963729;291.46943928;232.61964621;293.31945825;168.21979623;296.85958099;160.01914488;296.85958099;296.78961809;308.89919661;152.1593128;308.89919661;220.93983979;309.43990988;108.11966619;309.43990988;181.41979652;327.14951881;198.31983475;346.60919971;;;;;;
