300.37970268;332.55934016;301.75934082;352.9897051;109.04902214;376.73954496;;;;;;;;;;;;;;
190.9396359;270.75951279;222.44960439;622.30968072;;;;;;;;;;;;;;;;
57.26937784;74.20974152;128.60910728;245.3495708;213.17906296;267.29971888;208.32911216;274.0097332;223.05977632;274.0097332;;;;;;;;;;
166.18931808;259.18912422;149.03915058;299.11964946;;;;;;;;;;;;;;;;
148.76996675;241.21991025;190.8891525;260.38954605;316.54912475;320.1496599;299.8599019;328.05927725;290.6697178;347.2897026;180.77915275;349.5199815;170.92925255;370.9896547;;;;;;
79.17932988;129.76959996;252.94937976;290.11959144;252.78975792;290.60929548;;;;;;;;;;;;;;
238.45928008;263.24990643;213.33957022;269.92900921;213.23915501;284.84911868;250.7497041;293.23925687;227.78941836;327.72939598;218.1495582;345.1797699;;;;;;;;
200.94928506;297.57961236;156.90926934;304.93942338;174.54963996;365.9799984;327.12978348;379.25954976;;;;;;;;;;;;
169.6394955;257.5590904;260.9595318;339.2799847;238.3995607;340.5399963;372.8392211;419.3096016;308.9790906;466.5192949;;;;;;;;;;
288.3297989;345.70972865;257.9299151;389.6190155;189.66931555;399.35973935;300.44979965;451.79924075;;;;;;;;;;;;
124.75941896;228.59973679;254.21933414;312.73941616;262.69975462;390.47992486;358.15928097;406.36975407;;;;;;;;;;;;
135.14921002;234.45931269;203.25970857;237.97991732;139.92906632;237.97991732;265.11909731;278.22984073;148.90969982;290.52987341;106.5799991;325.23928577;;;;;;;;
186.03955168;282.43959766;138.90909372;289.77914332;243.7090675;310.56920628;133.60911626;312.10999856;135.30940084;331.37956826;120.0397047;333.49936592;317.3993432;455.6695011;;;;;;
161.98944;226.849956;175.919496;251.109528;244.23912;277.379028;176.319888;291.3798;190.69914;320.779728;129.63936;355.329972;351.869868;424.339824;;;;;;
183.2096784;224.3691264;123.75909888;242.60938944;157.52990016;262.65939648;131.37958848;262.65939648;411.66980448;418.59965664;;;;;;;;;;
180.78952276;215.91995656;268.77962881;323.21987236;215.92989726;326.57982896;277.99962806;393.37934482;334.34948008;419.04921443;314.63906012;420.25999169;;;;;;;;
321.67935185;335.94976675;321.29997885;362.4190203;274.7598969;374.66977315;351.77960435;460.259317;434.8493128;464.62909495;;;;;;;;;;
216.13955372;325.7499694;278.65938252;338.40993664;179.98993688;339.8099754;203.75979296;339.8099754;297.26926608;348.91966692;187.04974908;349.3191102;;;;;;;;
94.31973034;227.33955673;186.77953239;273.55911935;269.63938694;273.55911935;271.43925402;289.93909131;185.07911092;292.42917;;;;;;;;;;
146.19953801;147.44936705;159.05941417;258.7892866;231.81970524;262.99959905;141.42916066;284.19952937;;;;;;;;;;;;
154.23984408;179.70952574;294.85990778;297.44987962;228.73956494;298.3392073;264.70955412;315.9697385;;;;;;;;;;;;
157.44904048;232.009568;184.3797208;247.0891916;252.8894308;283.32920592;221.13985984;286.21934232;;;;;;;;;;;;
193.4296551;217.4392539;211.6998279;236.5193457;197.9392041;236.5193457;198.7391241;241.3598616;180.4999482;260.8899084;271.1298843;302.529744;;;;;;;;
