195.45996834;217.1793819;275.599116;351.3593655;349.20925962;354.43993806;284.35986306;428.9195664;;;;;;;;
253.75903096;291.5594472;205.1098226;291.5594472;344.05958892;348.24927088;361.29943796;402.15939228;544.76960724;557.76969844;;;;;;
250.9093647;304.2797679;145.4591016;304.2797679;167.0190597;378.599292;;;;;;;;;;
311.29987526;323.75987576;258.50930628;326.90960844;245.67914904;334.91995574;212.71965454;334.91995574;255.60925938;366.40951022;190.8396022;485.35903858;;;;
248.36992038;313.56935838;318.1692636;335.50951842;;;;;;;;;;;;
243.90908619;278.11968366;280.74970728;336.93964983;;;;;;;;;;;;
223.11969192;278.06989326;217.89919452;394.71922794;257.8092024;394.71922794;431.69940534;440.84917065;466.49908221;597.59907129;;;;;;
238.65918321;322.80971437;276.60996945;328.79927092;222.89913142;343.11943929;255.40903038;345.61981776;364.07940202;388.30947343;122.72964827;432.60928919;;;;
337.00988717;434.64985586;285.95968379;477.53990097;;;;;;;;;;;;
215.44935024;229.52983761;202.57988562;401.37940308;172.56925899;475.24981365;;;;;;;;;;
;;;;;;;;;;;;;;;
160.45902796;173.91912538;264.16923302;271.75965586;441.65938432;465.69904458;463.02974256;490.019684;;;;;;;;
256.87925934;328.04902592;282.01975604;367.4795971;295.32919746;379.2095153;232.60933476;430.33926694;;;;;;;;
192.25986624;205.92962988;127.66940628;219.03914136;99.50992662;232.4997831;138.64976502;280.46942898;316.96946814;398.20992198;;;;;;
122.6297908;127.9199108;178.2097152;234.85920568;272.46907336;278.68929264;238.39973872;288.119172;233.35969712;439.38967248;;;;;;
226.53989256;235.05953398;306.62906519;389.55976441;;;;;;;;;;;;
264.13985304;284.55976528;303.39904224;330.12964824;467.00910928;477.56905616;;;;;;;;;;
177.46952902;247.00991322;229.11984368;262.02981336;226.34959144;327.1993116;271.86969446;371.799589;269.41976488;371.799589;358.94945856;429.16967128;;;;
218.2395486;272.55981504;;;;;;;;;;;;;;
246.88936591;308.70961253;302.27926256;332.45995519;240.63938063;363.5394818;201.7792601;393.40926955;;;;;;;;
412.4393658;495.86964272;;;;;;;;;;;;;;
282.4896124;339.579791;;;;;;;;;;;;;;
178.00949563;199.03966401;153.8392493;252.85932242;148.91930244;268.58919647;232.48960236;302.04994573;220.23985852;360.27947261;;;;;;
204.09992204;214.18919032;230.33908392;315.46943132;183.38959676;325.92957808;;;;;;;;;;
183.3297561;335.4493911;162.3993342;398.3890662;342.6594579;438.4999941;;;;;;;;;;
345.889665;367.43972925;273.34982301;381.17931786;241.66949664;400.87968888;391.30957998;427.14948936;;;;;;;;
294.53907456;334.85939712;332.26965504;389.1993984;;;;;;;;;;;;
250.14983806;293.34906838;383.0596256;386.43979228;362.2690722;399.25933697;420.0994843;532.75938952;;;;;;;;
158.16908544;224.8897952;290.4499228;322.55936256;275.59996968;362.23909712;326.00968888;452.7890526;328.25917596;472.31962768;;;;;;
184.20924646;226.80933037;247.53952949;252.93991667;;;;;;;;;;;;
256.54998668;347.03909552;;;;;;;;;;;;;;
235.77950184;248.83939548;248.29938462;259.62964938;231.94960932;276.88907397;;;;;;;;;;
195.11929872;317.83941576;;;;;;;;;;;;;;
283.93906352;329.23997232;251.60961616;383.90948624;239.78934;410.56944432;156.8097048;444.21902224;;;;;;;;
203.60910666;212.69982466;289.5393683;297.66906754;301.27938126;342.71906962;151.29951692;344.28946618;;;;;;;;
218.47921144;274.54972392;216.90912544;314.08997224;;;;;;;;;;;;
269.84919115;271.3093768;229.40942332;271.3093768;276.55916211;361.97953099;;;;;;;;;;
208.91943032;209.31919772;164.42976056;367.63992016;276.39918036;424.50954728;314.75908332;470.05934096;319.789243;484.46972188;;;;;;
322.65927972;399.73926135;280.12979088;433.76940642;412.35967962;495.34918278;363.08950314;535.06938975;314.8699524;544.55977746;263.84906403;606.9995178;;;;
152.43936054;282.47917274;280.31999162;330.95904738;195.84985342;444.81966953;;;;;;;;;;
346.6493676;349.05901192;295.00973708;537.76949304;;;;;;;;;;;;
254.41940436;274.05925844;240.67987576;292.31918162;;;;;;;;;;;;
147.59922723;270.37930962;146.60984919;276.27996795;280.57914276;331.28957946;;;;;;;;;;
372.66980236;411.73967292;226.43942761;438.20986598;317.36957076;456.89988171;326.13993451;534.09983512;;;;;;;;
241.3691436;257.8198352;273.0597512;311.20946;338.8390264;357.2698304;;;;;;;;;;
308.69901314;390.10949327;341.22903563;410.47934795;362.62997183;492.53924958;;;;;;;;;;
226.7698356;351.2495502;174.7191384;356.4990549;;;;;;;;;;;;
204.32981605;254.24933414;218.02911624;254.24933414;287.02948111;313.14942682;202.78923212;376.56929883;;;;;;;;
98.53911689;243.68961138;296.7498242;341.76937553;179.37923351;448.87909982;;;;;;;;;;
214.23932884;261.80958106;211.53945626;316.04999192;;;;;;;;;;;;
231.13982232;269.10984768;134.16926064;293.9495244;;;;;;;;;;;;
327.77938314;372.73953756;294.31973346;390.1592727;;;;;;;;;;;;
169.92996914;199.38944674;134.33938665;211.94942752;233.34923672;267.51945154;122.77991643;279.309198;;;;;;;;
227.52930942;303.87966194;192.15921242;340.47912736;170.53979252;466.06995306;;;;;;;;;;
241.08935228;247.57924786;206.69994422;337.17953108;304.40994542;393.10968452;;;;;;;;;;
135.69911628;320.2593912;218.86979928;359.709471;;;;;;;;;;;;
236.81941605;267.9296634;192.27967731;274.70994012;265.01911506;282.5794881;;;;;;;;;;
409.09954127;465.24909256;325.07975465;501.49901116;;;;;;;;;;;;
146.42976732;418.15969164;272.45925012;418.15969164;269.2998306;446.0397828;360.19962456;446.0397828;;;;;;;;
