69.3696384;89.30982272;76.19974272;100.02941568;29.48926976;118.47950336;8.20938368;119.64902144;53.05970944;158.02939904;3.759872;179.34985216;2.44985344;;;;;;;;;;
16.65907278;87.91995198;104.03929032;128.7396096;139.31920128;142.57951596;65.75996952;146.50902168;137.0098947;152.29971498;8.76919092;159.53932638;22.07932104;177.24998508;5.49991386;184.98949812;1.51962132;;;;;;
11.49943251;56.1297105;9.51983586;81.69958284;43.82955336;91.43959329;14.00922537;105.40932546;33.63932043;108.40982133;3.61955178;167.46992727;35.68901751;168.49971246;3.57907125;;;;;;;;
46.5698664;111.75970848;23.339733;115.42930236;33.0392976;127.06977624;11.35950036;136.49932728;139.58903964;181.90943064;4.1498394;;;;;;;;;;;;
6.4990575;47.499309;32.0199165;51.9198615;19.699056;80.5495275;23.559705;84.299787;49.7697525;123.389604;1.2699765;;;;;;;;;;;;
13.18962492;16.99978392;21.51918036;23.00937588;40.05996192;48.00999564;32.45956632;63.66999816;43.51948668;67.79991168;5.39996652;69.83996544;87.82989264;131.25972852;141.56957052;147.15979596;3.49936956;;;;;;
5.43946664;85.84979587;9.41951562;92.96968339;23.30986665;95.4096784;5.03927162;111.45929062;93.2195564;134.40977816;55.81924121;164.61952462;2.43999501;;;;;;;;;;
31.3799455;42.87911282;24.7899077;54.5597305;46.87999356;87.03934494;105.48945682;109.0297328;108.00982226;152.1192084;11.93983248;152.53993396;2.50939866;;;;;;;;;;
34.96920588;51.33962088;50.77977768;79.46974224;77.24936412;92.099205;56.8490778;93.98967552;66.44938896;154.80964116;44.91941904;162.8993754;31.64913576;;;;;;;;;;
14.34903225;16.85959275;29.54911875;46.84959525;53.96912475;68.73922575;28.16999475;75.289074;59.25972975;100.9990365;54.31985025;112.1192145;13.3295505;113.749989;3.54985725;;;;;;;;
9.3099972;30.289714;39.23980396;68.709564;61.51935104;72.28979828;36.0799572;75.78972268;59.63950496;84.80921624;65.73908992;92.34942164;57.24904668;159.02942608;3.23916516;;;;;;;;
43.11994456;112.73921448;42.74926888;131.18929752;28.94957132;168.78996092;9.15927648;192.28900544;6.32938688;;;;;;;;;;;;;;
44.4290104;64.95940856;11.0997964;68.1397264;14.15982088;83.05908552;31.47908224;94.81999832;48.539862;121.50921768;98.8095624;209.3999208;5.32969176;;;;;;;;;;
24.90907992;30.35900208;16.64932248;38.43902592;56.60909436;101.04922548;84.30903768;108.2595384;5.84933016;152.80950672;3.6895314;;;;;;;;;;;;
51.3490455;73.1197638;70.7493474;77.23906065;16.59989835;85.8797073;72.94916565;92.0192454;107.65940445;117.84940155;143.40919455;165.569994;251.09952615;263.5492005;6.8897709;;;;;;;;
10.04951558;10.76954944;22.5497428;62.67989624;19.68958056;85.21965244;83.63977232;104.30903834;8.83913966;107.76939524;53.79981152;135.85970372;23.45952206;185.29936568;3.49930464;;;;;;;;
41.45982191;70.44914734;53.68942917;107.91936597;83.16949173;110.03958927;52.78957853;113.39909802;43.5292793;114.05905485;4.57988141;142.26996966;84.80992741;149.88983321;1.39954646;;;;;;;;
10.319816;19.72970207;7.32905394;36.32972148;48.47932024;116.33905647;145.5094056;171.2097166;6.38935531;;;;;;;;;;;;;;
25.33944582;28.14997245;53.2698614;73.59923801;20.38997828;81.76953529;35.85929965;87.43926858;26.34980481;111.50905974;103.94974651;120.01912376;75.86931696;121.19936612;103.61991447;228.06991443;16.60982493;;;;;;
19.30929988;49.67993359;4.4898403;63.43915372;7.93935175;71.50991543;13.88963456;75.95993453;40.2890991;119.03950422;22.66921363;133.45975627;1.44949168;;;;;;;;;;
13.38943977;23.76940389;18.37912065;89.90944848;11.75926581;93.1995441;12.59914254;94.4291157;17.51941212;99.82931484;30.7591218;107.88994995;96.88925049;155.95925838;96.6899409;175.29922974;4.8092115;;;;;;
7.78908705;29.0098358;37.7694417;76.1892208;38.08962315;81.18943765;5.8290978;100.00932425;101.68903005;117.74996995;62.1590891;124.33912465;43.46986845;134.6198418;58.989193;197.55993425;1.47921835;;;;;;
11.4796325;39.85911375;33.20943625;59.2598325;22.16925375;64.51925;2.94930875;84.889755;147.94983125;158.5995025;48.2296375;162.78925875;1.9595475;;;;;;;;;;
16.9297811;28.01943618;65.05944282;75.9695245;57.44952118;78.19922755;35.20935559;90.00917149;50.12990987;90.09995582;29.22956137;107.70912295;14.73998325;;;;;;;;;;
11.4699654;55.9598007;28.3891137;64.2999585;37.9394238;80.1698418;70.9193217;112.3992654;27.7095897;128.839749;3.4196046;;;;;;;;;;;;
11.96977836;29.719655;23.01949614;53.21966052;40.41972978;56.26954646;43.74933012;58.9198404;25.1892807;66.41918326;7.85997464;123.90948328;4.20970172;129.78947956;1.36960158;;;;;;;;
17.01907002;43.90914096;43.82955216;55.54999782;52.93948518;73.49926194;14.30907138;95.67966564;101.04991992;110.20959594;9.7098336;186.58997244;7.71911874;;;;;;;;;;
23.0895785;74.30954456;85.22996767;92.83905598;38.4793062;159.83972662;29.53969963;168.4990666;155.38937244;173.48900877;6.72939033;;;;;;;;;;;;
14.58936612;61.9099344;57.519018;102.23980614;87.81932142;133.43915466;124.88978214;147.54969234;9.0699246;167.7190986;48.72923784;183.87906174;2.66931954;251.4296349;1.48913658;;;;;;;;
23.94998796;83.16953064;33.1897188;102.32932179;103.69994163;104.15913912;11.11935267;108.25904556;21.32927517;202.12957107;7.39995261;;;;;;;;;;;;
10.14961785;36.70953363;10.47944295;47.27992835;11.95965802;64.83961678;54.84991413;76.1895981;8.45951408;89.72941819;102.66955628;113.5797708;68.67958052;116.00948237;42.30956404;140.73936858;7.64994338;;;;;;
11.2094716;26.2392695;13.609229;51.7697457;16.1799716;90.6599318;9.2093424;;;;;;;;;;;;;;;;
21.03976836;45.13983138;19.05940647;45.88986555;45.75984669;73.03955004;18.76928976;76.73926581;18.04933458;;;;;;;;;;;;;;
4.64907424;28.85947904;2.24942368;29.96976512;7.8297056;46.30967424;30.41945088;46.7195648;22.60964288;47.29957984;9.00963328;55.78988576;43.8791824;67.179272;48.6396832;97.82953504;1.45948896;;;;;;
12.879034;39.36906872;12.20972204;51.8990262;15.4697586;103.23913216;32.64909708;111.7293494;19.219099;169.65914488;10.21968752;;;;;;;;;;;;
28.3491299;34.8295282;37.0191882;49.8993655;17.7093729;76.359416;20.0791822;173.3991754;4.4599393;;;;;;;;;;;;;;
36.3297351;73.58932068;25.35928761;85.47968435;13.77986753;120.75936394;39.08948364;144.77950791;141.06904686;153.59917945;9.32930113;;;;;;;;;;;;
20.99919168;100.89979758;23.64906114;118.09947798;72.4793733;118.10946618;18.79979004;120.89917044;39.33952452;122.12971668;67.61911518;155.42937666;63.07947828;177.55923258;6.38945154;;;;;;;;
41.8098502;64.38986704;14.10913836;65.03932104;70.74952044;71.5098812;8.76962732;101.5796014;116.98964608;117.87989764;11.75911404;127.90946572;95.06907484;133.18902716;5.48938504;177.37987564;107.8493304;256.3195106;3.33919272;;;;
31.6498017;53.3395683;29.7792366;81.0794595;40.1197764;85.7593677;59.7991599;89.8490442;69.439611;98.4298746;68.5797303;143.6599989;153.0697503;161.1392463;2.1292284;;;;;;;;
66.6091513;73.1794857;50.5392747;95.5393041;32.2998355;106.1594224;128.0499312;128.5391268;146.7298453;160.4094247;17.2391734;167.6896893;137.1497648;221.4793307;8.4296754;;;;;;;;
40.0199961;40.8098776;37.32939975;42.7495866;29.6895459;80.3799412;25.32920005;121.5097708;21.75973555;124.3093508;9.85952085;;;;;;;;;;;;
42.98964702;50.76928551;30.77901003;62.86939647;12.36995379;87.94984371;82.44943119;94.96974021;139.01983968;151.7094228;2.06912694;;;;;;;;;;;;
23.99900488;45.48972924;36.81932668;49.84983402;30.74984566;74.82904066;32.13946096;75.96962096;30.85942106;78.8295389;16.00996208;88.76902382;10.5690454;;;;;;;;;;
54.05963456;74.50972352;48.37938688;94.41902656;69.71947776;95.31900608;41.35914752;114.29939456;40.78942656;120.94946496;50.08954752;126.81928704;22.97941056;;;;;;;;;;
28.58977176;56.82942804;21.16951804;57.4897598;20.25981628;79.09916652;129.32926688;144.89992968;118.9694396;157.37940196;151.80947364;197.55989132;25.8995682;291.61926288;1.81940352;;;;;;;;
41.38928365;72.51956595;71.9791995;77.2893199;58.3595766;84.289205;33.60920095;94.8198823;16.1891002;95.7792069;5.4593929;130.43928625;34.37944705;132.79978205;3.4292869;;;;;;;;
11.37999116;30.18922554;24.93953318;43.41928896;33.52993886;52.29923644;14.65980086;103.74981588;5.19977136;116.21908326;54.68945392;183.3298804;3.85989172;;;;;;;;;;
42.3290731;45.13967956;11.54938286;61.80934548;23.47971238;77.2291864;5.6392104;100.45993364;3.4895114;;;;;;;;;;;;;;
10.099938;28.65906917;39.12933823;41.02951284;11.20994099;51.87902467;19.54932117;109.37935797;108.58918635;115.86906323;28.84918565;136.94921814;8.67901535;;;;;;;;;;
67.98924526;74.33991642;26.36913444;77.23926582;29.989834;89.09969718;37.37968778;114.5392464;4.1896097;117.38977514;159.97932478;167.76970724;37.03993584;171.07954872;1.10992276;;;;;;;;
45.97930155;101.40982085;18.85954343;137.40923495;18.62912324;155.1695444;97.91960334;173.96923843;15.78926921;194.06965942;11.58983631;;;;;;;;;;;;
48.5097669;69.65980588;77.54981052;89.05972376;26.44926606;103.20927834;74.70972796;123.9893487;49.27962074;158.60983544;53.06905674;189.38903074;3.38955078;;;;;;;;;;
4.02916864;22.50996736;28.49994496;52.7396864;49.37972224;75.64998144;13.50956544;76.7892224;76.24947712;94.17957632;118.16936192;135.66925824;3.659712;;;;;;;;;;
49.0593684;50.349852;32.5899588;62.0091864;11.8392624;74.999988;10.0199904;105.3198552;11.9792064;114.709098;14.959014;149.4891804;61.4394144;160.3298424;4.0393836;;;;;;;;
26.9790633;58.36915596;44.00931582;61.68942534;18.62990052;71.8391919;39.68926644;81.25911906;69.4897089;96.96966198;16.34940234;105.92969034;22.8999609;108.95902374;14.06990394;;;;;;;;
13.64965316;26.22999704;49.48946886;60.74913598;16.82965128;78.92938872;39.51955631;99.5395271;87.16965361;118.23947213;10.76989953;142.70989681;20.049549;160.12906468;2.39996094;;;;;;;;
58.61935;102.32981875;39.319995;108.47967;17.62964;153.58987;93.88958875;184.87909375;11.3791675;;;;;;;;;;;;;;
22.37968564;36.72957678;7.16995812;54.02904585;60.33916759;92.05934959;51.9093796;99.6592259;2.18949055;99.89962099;116.13975568;117.76965434;101.10957636;139.49997399;1.33962907;;;;;;;;
15.98916891;25.40911371;9.26954232;33.81977871;52.10951187;60.43903869;4.04998257;65.82978021;33.34977096;68.68940631;45.06929052;107.77920876;3.58986972;;;;;;;;;;
52.1597295;66.9694114;50.3290399;70.50940792;40.3497917;77.25908088;68.66976386;80.6199882;62.1091295;86.03942638;49.67934408;95.65950124;41.51984114;135.40934412;33.69961274;146.10992382;19.8291542;;;;;;
9.97950775;44.63970105;12.26995205;81.2598517;71.189485;129.219399;91.15948345;162.3899049;4.0497132;;;;;;;;;;;;;;
15.46921498;64.5397473;89.33942762;91.30970776;8.63983134;115.0694906;33.08926156;128.10964714;25.04929518;132.22977226;48.25953068;141.9992835;6.93988508;;;;;;;;;;
26.68957155;36.08978469;24.30921743;44.71906511;14.60996982;63.87912753;17.66985742;77.6198111;68.54943;92.35992549;24.22973983;94.94990178;38.68969568;122.16998631;5.31903838;;;;;;;;
