6.82980592;15.82920822;7.69943342;16.60938832;19.69929906;50.07961154;19.72911486;60.8192627;12.03962004;83.75953922;5.13925006;;;;;;
30.0394226;77.629243;20.7292778;78.7299302;31.1798458;95.9495258;68.7293724;112.259167;14.5890724;120.6593574;54.6995842;132.589098;2.6096618;;;;
37.05914538;84.48996507;14.13976129;85.93999327;48.76961285;140.72920949;12.18917541;;;;;;;;;;
27.21991116;42.09931596;25.78996836;79.78980828;53.67985272;104.69981184;73.15907352;134.269629;66.83932632;141.7793286;19.3092276;;;;;;
39.92941711;43.08950042;39.58951571;83.62974034;27.59999368;114.62974773;21.32981256;177.75943481;19.17943635;192.98901695;6.98997232;;;;;;
35.79907692;50.51919012;13.3394818;71.87924642;44.3391264;107.80943366;56.24930706;191.51939994;8.64930808;;;;;;;;
4.9595814;20.1999825;34.2298791;76.7798595;65.7498222;93.5097291;8.6996916;96.6191814;14.7392622;137.7693603;57.2095386;273.3398865;4.4395128;;;;
18.08934248;62.45948436;61.50935928;71.5291326;16.06920272;93.48991008;39.58954408;119.37907012;6.4390706;;;;;;;;
27.5291027;99.35902257;19.56949289;104.34935792;82.90936171;160.1194713;41.55987174;245.0399232;13.30988743;;;;;;;;
64.2998187;113.259744;135.79997535;137.2799844;19.0196487;141.20986815;13.89943035;144.4496742;134.3792853;149.73994035;12.4095348;150.0493878;184.8696408;256.38957045;5.02926255;;
49.4195688;81.899426;23.479953;104.3897568;88.6898026;119.3393054;168.7191702;186.9492618;9.5994346;;;;;;;;
14.10953856;83.79921888;100.30900763;131.04948948;88.28988142;148.89992273;22.20901748;151.22966495;13.51965498;163.81980641;178.47950575;181.96915373;7.86908668;;;;
39.53925144;68.39904916;148.91999252;161.78907888;2.34945984;;;;;;;;;;;;
62.35932709;107.22936937;54.44950602;110.71972232;34.67939651;114.08961613;75.35904051;179.50979022;85.19916993;191.48955043;9.94972749;;;;;;
54.12949773;62.79932725;67.44980682;100.1990649;21.21907964;105.05992101;145.49950316;162.2890951;144.71975892;173.90998636;7.36993411;;;;;;
23.85907194;27.71958222;9.46953414;72.52986114;26.92970544;81.1296321;4.43968668;91.8294168;87.33980112;126.969447;4.0692135;;;;;;
5.70923116;132.51917836;75.95971508;133.93977584;19.4996638;211.18985868;267.9799578;325.88943604;1.40966216;;;;;;;;
15.69932152;54.68906344;37.69941392;84.21970856;10.6997968;94.96913336;95.82968288;179.99976344;9.84917288;;;;;;;;
45.43920844;76.63922886;44.08948122;117.86910216;74.42988266;150.9494788;50.409755;182.95991442;61.16994634;193.86964666;26.20921348;;;;;;
108.83987361;140.45974956;76.80968217;145.14935058;28.35998334;185.81978259;95.27978304;205.72943157;127.01970333;275.27938308;154.16940357;360.25995213;13.08975291;;;;
