410.15982252;451.099254;329.0798784;494.7597264;445.63948392;512.32906212;433.15944792;530.64916536;309.40957284;530.64916536;383.33953728;537.95932188
226.83992304;260.13988956;486.68928402;495.29931314;317.28915752;599.09988336;;;;;;
219.97908068;263.78996258;175.60934219;293.43928336;420.83928168;459.91966937;;;;;;
413.25952668;441.46972644;305.30952524;445.45958764;;;;;;;;
358.1694774;396.60937848;329.64951915;399.98959434;310.53943053;449.65993401;336.48940458;481.59934452;;;;
212.96925388;315.47998196;431.89911276;455.14985148;;;;;;;;
303.28948692;317.49977922;398.30958972;436.8099177;;;;;;;;
178.5894994;332.4995232;346.9094434;434.169788;251.0899924;446.0292278;;;;;;
318.319182;452.2999302;465.7391028;532.6798419;208.4898321;532.7890389;;;;;;
;;;;;;;;;;;
225.57963851;273.5799935;;;;;;;;;;
326.7897822;447.99922836;199.57992768;470.05925976;;;;;;;;
248.24941356;372.20983149;274.05968974;476.70948837;518.89986074;525.09902668;;;;;;
;;;;;;;;;;;
273.78982072;320.8897458;287.79971064;410.73927128;321.10988988;475.55980316;;;;;;
67.77979384;211.87961163;193.59947377;365.57983977;198.24971924;503.52981504;115.09930474;581.43911294;;;;
338.50999494;347.28926778;314.43920898;351.6390618;;;;;;;;
291.6196107;339.75959922;261.23958246;343.4598282;261.04977846;358.22942646;;;;;;
244.42944768;448.68916224;;;;;;;;;;
175.63997199;254.86960302;279.36951645;342.3893523;239.38973657;431.05926213;;;;;;
225.07998253;406.2299211;344.48924826;414.77983641;;;;;;;;
117.58913582;218.25927032;131.93970361;327.64943016;;;;;;;;
233.52933422;313.77948784;375.07951936;407.52996648;364.40982942;414.38926074;294.57909026;418.09974024;;;;
325.21985958;333.75970614;320.39929908;333.75970614;160.63996053;340.91997786;;;;;;
172.66908816;215.69970513;262.8791307;283.57991598;206.35997013;293.78972103;150.3599022;340.9396527;361.24915224;474.28943964;;
361.63976121;400.54911624;338.44989087;486.40933341;;;;;;;;
131.33950944;184.31938456;184.27968216;227.11956432;369.16978872;454.01977288;;;;;;
308.749728;419.429568;396.7399584;499.3895712;;;;;;;;
166.269348;196.92996316;150.16927492;242.55970704;243.92915652;266.37991716;;;;;;
323.16944188;481.96968908;;;;;;;;;;
157.75977987;166.53946827;320.19976359;323.47935123;298.92968889;337.25913123;187.64910696;374.56985412;191.17968345;383.95978992;;
218.22979462;362.49932578;187.09973304;423.40905364;474.30909955;476.27949386;;;;;;
367.92936018;392.11964873;308.60913705;418.87981317;;;;;;;;
190.25915121;270.09967253;145.09975655;275.38925745;196.04936449;314.25975089;;;;;;
178.1999889;338.789961;;;;;;;;;;
152.10971412;316.81979784;330.42978696;550.41952056;;;;;;;;
288.66911804;388.54917804;228.53935384;407.21936896;350.93916924;433.74908736;;;;;;
308.10910632;363.15973152;;;;;;;;;;
113.589222;128.8896063;285.5891943;331.22964735;365.86976535;403.2796944;;;;;;
305.60924965;322.22963892;282.84999724;481.98936261;389.97961187;501.45959437;544.15907622;560.94993596;;;;
439.6491918;459.4794012;454.2597288;469.6193214;;;;;;;;
168.05930722;283.25974124;178.86990804;283.25974124;;;;;;;;
270.55999302;275.72978529;352.52914665;354.64991076;316.79933019;391.35907035;;;;;;
218.08969085;408.43956322;199.56996426;457.28965067;;;;;;;;
159.79906187;190.11990439;89.87992541;224.69931463;;;;;;;;
168.5791779;196.2299498;152.4895396;218.3592362;;;;;;;;
268.0297073;303.2795672;361.8693565;441.2692032;400.1894765;500.8197858;;;;;;
196.1493765;306.42932775;172.449179;359.18912225;437.56913025;467.07969875;;;;;;
345.81996779;409.89923062;308.52982083;454.7993681;;;;;;;;
188.49918208;194.97965696;221.20996224;255.25914432;405.79970592;446.05950784;;;;;;
195.46960851;205.37926288;;;;;;;;;;
395.68997795;565.12951118;272.47917593;602.75947302;;;;;;;;
124.65953715;125.0296496;;;;;;;;;;
228.6896976;292.21946135;387.9091986;410.03917735;398.659569;463.83950685;;;;;;
386.4391592;448.7499157;309.209851;508.319616;377.9890622;568.9393578;;;;;;
294.0094368;302.639208;244.25935328;313.3791424;151.98948128;356.84949968;242.62994896;399.38919536;;;;
205.07930258;295.01980386;407.25992272;514.25919992;260.96970938;530.62951396;;;;;;
160.41907728;278.9393768;;;;;;;;;;
185.6495871;399.4494039;270.569397;539.3090241;;;;;;;;
238.09926276;263.52920442;188.0396328;360.62959812;;;;;;;;
154.18984608;483.65914752;376.12948428;575.79909588;;;;;;;;
142.55960598;194.02925814;156.87979146;277.58984952;;;;;;;;
390.62952712;404.2794168;406.07977144;409.80992444;318.6291752;419.259316;303.16904968;439.78948524;;;;
292.44940816;300.55906984;278.42973512;301.77933552;286.08935568;358.07908312;300.96945976;422.44983248;;;;
307.5193035;350.1097605;324.409572;371.53969425;;;;;;;;
208.01941146;312.90966819;289.80988029;341.94926178;322.8197805;386.41904406;;;;;;
137.25900653;221.14941111;163.15928038;231.45974115;145.63988315;433.41915501;198.56942991;586.06998294;;;;
283.20913783;283.96927123;342.11947633;399.60992462;384.37996978;455.05970709;;;;;;
337.6696788;498.96970029;266.04975042;596.28903327;;;;;;;;
190.339664;231.249728;296.2199368;427.2192264;392.9097944;457.709792;440.5194504;509.7696792;;;;
149.41996756;327.9991528;368.02901864;369.11924928;;;;;;;;
239.42926791;340.76911614;;;;;;;;;;
314.10964936;361.86924392;238.09972148;398.20914702;516.9297753;627.23955862;;;;;;
339.9799976;349.2698068;313.4794063;381.5397749;443.82977335;464.2997368;296.94906895;552.62941215;;;;
157.09971152;229.1390408;397.33943416;519.83957904;;;;;;;;
232.08934905;241.45983711;302.91938937;338.5690182;;;;;;;;
226.66914175;250.73924355;262.3096244;410.6697871;435.91943595;450.93958135;;;;;;
