122.62940382;218.81915006;153.50962788;261.78968102;206.73977562;262.10970394;130.4192785;272.8493551;270.70957452;330.54988512;;;;;;;;;;
97.6691012;192.6292006;123.2292832;252.3990984;161.159282;304.929097;128.9492804;371.6498146;106.3991004;442.1990958;;;;;;;;;;
172.70928349;215.98964575;236.78960506;326.84926749;351.54940539;382.469767;;;;;;;;;;;;;;
182.60969532;207.53969808;186.91952292;265.639374;271.2991476;315.87936432;175.93996212;355.20979104;101.42994264;373.22907024;211.59953568;377.2499094;228.11987484;425.26998852;;;;;;
259.13982765;307.13990359;118.93949754;313.3890908;233.01940477;313.3890908;131.86974668;322.56942773;198.09953447;328.10982055;121.19984185;328.10982055;180.04977042;328.10982055;237.10921838;355.28993603;;;;
192.84937508;249.54962218;183.65973356;392.0794524;242.29981744;398.14926426;;;;;;;;;;;;;;
145.1698767;285.9490593;320.699007;378.4594995;327.3791985;424.2594105;282.3593904;426.0696876;321.5498472;428.0493357;262.6495875;428.4299223;302.4597429;436.8895056;;;;;;
133.50905856;208.46903188;234.4890714;281.28997492;284.62989936;293.5696672;;;;;;;;;;;;;;
215.55955451;221.59980457;196.68900769;301.30956865;273.93999715;331.13990891;253.19994408;400.89991146;195.09967811;413.52979715;;;;;;;;;;
209.3090688;245.59944435;159.18945705;245.59944435;168.73981605;245.8693458;155.48992875;248.1590592;364.3491618;405.4394331;;;;;;;;;;
205.7997284;302.2993078;212.2694952;330.9794922;146.6497018;449.9396244;;;;;;;;;;;;;;
202.26949067;212.39979774;251.66975782;334.97939319;202.02916773;341.1294757;200.7590312;374.70914468;241.81949649;385.71931177;380.77978159;439.35998782;;;;;;;;
220.25986216;256.61955124;71.17904352;260.37948612;174.62919656;301.0694934;443.48951348;456.17979316;;;;;;;;;;;;
191.19926365;221.82945579;226.14919954;357.07939839;144.95973918;398.84909887;;;;;;;;;;;;;;
174.45908843;283.98999343;215.29915803;302.80904346;178.20919501;315.61981671;309.12998996;336.74914856;316.39956095;364.32970596;294.30905922;397.52963305;242.70987015;398.00925296;279.15905325;415.80923131;;;;
143.87940072;168.57927702;116.91973788;193.29912492;183.0297282;218.039943;238.21924764;239.89985778;;;;;;;;;;;;
268.17977592;269.26933144;229.48961964;293.83900724;269.31903744;314.26916736;254.4897494;314.26916736;340.7495418;348.77904904;422.36977616;439.26981616;405.7699604;562.2792426;;;;;;
107.4892852;165.35950344;164.57935128;217.36964744;213.15920792;251.31916968;118.23970256;308.66928648;294.2295236;409.87963712;399.46966784;464.23917064;;;;;;;;
224.53903808;236.65956922;194.53920398;237.88966372;207.40936918;346.86928296;219.45947138;392.30945618;229.87909538;412.76954564;;;;;;;;;;
253.42934526;325.83969756;353.81986848;400.62928932;456.52960899;479.03989068;;;;;;;;;;;;;;
259.31983816;328.6599978;321.91932588;347.0192238;300.88930516;350.30995336;282.67934116;394.5591708;289.3891656;396.5493308;228.569876;416.18922476;;;;;;;;
149.40915144;182.97938128;134.54992264;182.97938128;112.48968296;182.97938128;207.6695468;218.109436;206.71965976;345.24945144;;;;;;;;;;
179.77920219;275.59924398;222.37977618;286.58913408;232.05967938;295.99903998;136.12963869;317.60982387;516.36983625;596.57903415;;;;;;;;;;
123.44919555;128.37915915;169.85974545;264.42903105;133.4992728;269.5391892;284.7890241;364.03978185;150.0791625;367.62973515;464.77948635;483.92988615;;;;;;;;
218.2593357;245.42912844;253.17925218;298.53945873;147.94929045;310.24942056;222.73966035;313.93915767;212.52905469;315.10926666;137.96935497;327.55954176;144.52965432;370.33998822;305.07905691;491.69911869;;;;
164.1391176;199.88989808;227.88974792;313.15997456;;;;;;;;;;;;;;;;
208.43935434;232.42932713;244.44960162;245.63962962;181.29977411;251.00963097;199.24936311;252.50906625;178.53990084;259.37949457;291.93965234;303.00988781;283.70961703;358.24999588;360.94937606;394.25925147;;;;
221.11931745;277.0295499;233.8892901;288.3593151;193.1796927;288.3593151;133.71941385;301.31918325;;;;;;;;;;;;
220.08908516;281.09969967;213.58956626;281.09969967;279.2896186;281.09969967;301.29912615;324.94998686;185.35909062;351.30947964;202.68914424;351.30947964;;;;;;;;
200.72955692;231.23937814;258.35999659;292.95964905;229.93906767;352.58902872;;;;;;;;;;;;;;
257.96984458;299.89995392;332.28965952;391.1794894;224.18901708;391.1794894;250.96936018;395.16936662;381.23920044;485.24924644;;;;;;;;;;
108.09938755;136.22949424;203.61916386;285.46977914;214.67997943;285.91932719;334.309066;382.78968119;;;;;;;;;;;;
44.55971658;205.32912018;232.86989598;236.98952454;183.8898699;247.61924508;169.12953246;288.64970664;223.89941478;378.09978894;233.39933418;417.57989562;;;;;;;;
119.64972847;191.38992043;181.01927376;256.80982979;152.60990254;258.27924565;232.42988795;516.76983198;;;;;;;;;;;;
239.20927112;370.81953498;328.36967172;370.81953498;322.30940242;372.5491848;305.17977396;372.5491848;315.65959332;375.04923324;;;;;;;;;;
103.5898576;111.2495424;202.7392896;240.6092688;;;;;;;;;;;;;;;;
252.95937736;289.32922724;153.1498488;294.94950576;272.76938904;366.62973468;260.45939436;395.89923624;;;;;;;;;;;;
225.4195006;231.62939872;222.20916422;252.27934812;206.4398408;290.07959252;253.18905942;305.61925112;343.2892527;368.47980484;203.0793772;410.98966938;300.2097001;451.6294061;;;;;;
252.07997399;255.72910987;251.35943768;323.90924046;275.69952982;343.74919293;226.87998255;374.6492295;398.30930932;429.87947431;246.45998845;501.4497826;;;;;;;;
328.59942444;338.92910847;310.86974184;346.64919861;203.73978006;346.64919861;;;;;;;;;;;;;;
173.54903753;187.50946196;192.19946946;212.02980854;168.02963923;220.13907835;112.91958268;241.93922058;102.84939605;241.93922058;85.82911199;271.49910364;336.63985202;351.78906993;;;;;;
178.08997176;213.77920689;172.00956138;217.69944522;214.7699925;311.89990869;382.34945508;392.28923982;151.13920629;451.9299438;;;;;;;;;;
231.81968631;248.82962223;92.28938036;292.0197158;282.5598665;295.38947821;195.39976075;313.65973888;103.55915485;315.70986714;;;;;;;;;;
185.33923224;209.96921264;182.6495168;299.64964704;165.93919872;306.10934896;176.48977944;342.74987048;351.42990808;381.1493204;122.01980296;395.13902968;159.25925704;395.5695436;;;;;;
167.06989908;172.42950708;165.2992434;202.65968124;212.9799042;255.76942644;239.98935096;260.1593424;135.84918996;270.96987024;99.86934744;299.2993686;195.23960172;335.97993024;;;;;;
197.4298392;200.80926888;177.5999214;253.64908008;200.15976288;266.49930648;265.42912044;288.58950516;240.10937808;298.98959508;;;;;;;;;;
261.53979237;302.73979042;224.00940967;302.73979042;220.53941345;327.06948916;323.95999913;337.26992739;129.18932979;358.42955517;206.10923455;380.72929619;200.83968677;399.56996542;;;;;;
200.52947952;235.91970576;275.02940016;286.81956144;207.21919176;303.5295288;179.3695752;306.00917424;;;;;;;;;;;;
220.0398376;237.5999472;223.1095504;237.5999472;247.1491704;287.8499624;279.4194392;331.4096544;;;;;;;;;;;;
112.35997476;157.33970182;205.86958152;324.41974223;190.98957228;326.84967248;165.44928722;328.94972129;160.55997302;331.79985766;160.75927639;348.23993121;82.31916434;395.28927159;;;;;;
200.60914616;305.45963032;179.20961288;397.14958712;306.23918056;422.48985432;193.59905528;422.48985432;386.6393352;443.80928344;345.58986072;456.44913376;;;;;;;;
112.03900542;241.39957106;254.25907818;256.74943346;252.03954404;336.03906774;;;;;;;;;;;;;;
