148.46904908;202.92964396;142.40920438;248.04932595;;
466.89950412;565.02920856;;;;
309.12955584;581.20922082;;;;
;;;;;
;;;;;
;;;;;
;;;;;
368.97929838;418.69932588;608.56953696;638.0991837;;
296.0194706;389.94972876;;;;
;;;;;
;;;;;
508.0591248;537.33990224;;;;
431.07948834;518.43970248;;;;
;;;;;
;;;;;
;;;;;
;;;;;
416.38980396;433.58996664;;;;
;;;;;
231.3192652;257.1292942;;;;
;;;;;
660.77935164;694.58988696;;;;
411.24909184;449.64942922;;;;
440.57957265;632.15964672;;;;
596.1894464;597.169322;;;;
;;;;;
;;;;;
477.92903552;629.73921728;;;;
;;;;;
376.19945898;500.37952031;;;;
463.81943664;530.44949544;;;;
;;;;;
;;;;;
;;;;;
385.20907298;517.06930428;459.0798057;728.7796935;;
321.22995946;327.31934737;;;;
213.5197206;238.56963465;501.6498148;530.42946725;;
;;;;;
385.02922855;446.389196;320.45970275;478.28910865;;
447.32919868;528.9399417;;;;
;;;;;
293.79938196;364.78926954;;;;
;;;;;
;;;;;
541.1294976;743.01912832;;;;
;;;;;
430.28909;548.90942;;;;
;;;;;
274.09974882;408.55952626;;;;
;;;;;
326.7696607;494.4692753;486.0096983;500.74996125;;
;;;;;
441.16930825;457.13995167;324.73974384;566.6393869;;
582.4093704;675.42927868;;;;
;;;;;
479.92948367;559.02960477;;;;
236.39982597;424.60956054;534.52956645;586.32949089;;
369.65939165;480.53988747;;;;
;;;;;
483.6593232;656.9499987;676.1994444;750.4593606;;
;;;;;
;;;;;
466.01925366;486.93981759;370.66990377;539.51921265;;
;;;;;
514.8498818;520.3291436;;;;
485.72959102;510.11981143;;;;
605.10917992;612.34963832;;;;
501.3695078;519.74939484;;;;
535.6894852;616.3892604;;;;
502.3597502;568.55936186;;;;
;;;;;
253.44978885;288.1498563;;;;
574.88950218;677.67921984;;;;
;;;;;
460.26923432;597.62931438;466.35932378;598.20946409;;
421.00922246;540.2399264;533.8596513;667.18991384;;
402.3593099;568.51983848;570.15987812;639.23998196;;
428.37973384;471.49922556;;;;
;;;;;
615.59974744;721.349088;;;;
;;;;;
;;;;;
380.9493534;503.5291602;;;;
389.20990984;468.6596728;;;;
;;;;;
;;;;;
359.80911591;369.56990535;;;;
;;;;;
;;;;;
404.54981736;514.27940236;436.15942472;529.40945098;;
419.08928751;576.88970484;;;;
245.35971072;279.70962092;;;;
497.42989625;511.95949877;;;;
199.0390425;227.22929418;;;;
;;;;;
301.29984072;317.8990188;;;;
319.12955305;578.1897319;;;;
365.30961348;384.94963386;;;;
;;;;;
308.29941125;395.06973775;;;;
;;;;;
;;;;;
;;;;;
362.19901956;552.25961964;;;;
;;;;;
312.37966805;416.79995476;;;;
;;;;;
475.0690854;538.18928735;;;;
459.68903048;474.02965104;579.73991331;624.35905228;;
362.05934663;412.61977775;;;;
368.4396933;556.43995197;525.24912573;597.7594476;;
501.86923396;579.70920074;;;;
387.79912854;432.58987017;;;;
;;;;;
;;;;;
;;;;;
;;;;;
409.92915525;544.50901375;;;;
358.96925;686.00908125;;;;
;;;;;
;;;;;
528.30921087;649.07994648;436.55910501;662.61957993;;
;;;;;
;;;;;
611.52933447;696.09992733;;;;
173.79994554;412.2895374;;;;
;;;;;
425.92957372;507.01984816;;;;
513.63969668;640.56991856;;;;
280.3492512;650.049176;;;;
;;;;;
;;;;;
431.22951472;502.03969484;382.01950708;583.97956412;615.77992608;677.96987172
358.0890515;376.54920112;;;;
453.64968221;511.70994485;357.07931518;727.87982613;;
219.27910268;273.25963864;;;;
;;;;;
565.14912474;607.01946534;;;;
373.84994178;403.65984267;;;;
;;;;;
;;;;;
;;;;;
384.81977016;459.50938551;;;;
;;;;;
;;;;;
406.9998609;530.34965562;;;;
;;;;;
412.01989686;462.20924178;;;;
565.58929896;680.02924472;;;;
424.9694337;490.30944912;;;;
;;;;;
501.84964116;619.0196397;;;;
;;;;;
364.25997541;456.11978233;391.5192102;456.11978233;;
385.89903097;448.93967653;;;;
391.45962179;506.55931743;;;;
;;;;;
264.46958465;357.96997815;;;;
;;;;;
;;;;;
;;;;;
572.01958054;590.13908609;;;;
;;;;;
294.2491384;357.2595338;;;;
267.6596467;604.82990316;;;;
310.0696992;705.51979776;;;;
498.9099192;501.449256;;;;
355.94944768;644.22914231;375.88933145;644.22914231;;
;;;;;
;;;;;
287.70958416;321.39965532;;;;
406.20911287;466.6692074;408.1497882;466.6692074;;
368.3299737;404.0090604;;;;
;;;;;
;;;;;
555.98976423;690.91938387;;;;
;;;;;
;;;;;
;;;;;
357.38972352;426.889656;;;;
;;;;;
;;;;;
326.63919546;593.07970446;;;;
610.06935312;703.66959288;;;;
329.60944688;505.16927076;;;;
223.03974048;273.92978304;;;;
;;;;;
;;;;;
320.48997624;415.93934592;;;;
;;;;;
260.93938234;378.02932804;;;;
326.00912612;660.67992216;;;;
;;;;;
;;;;;
;;;;;
309.569875;772.539375;;;;
