72.20924874;91.40922252;66.93909876;102.26928888;64.45990989;102.33923778;40.27957443;105.14918502;115.33974048;116.00925138;65.40921639;118.51941762;109.819773;118.51941762;97.90947387;120.73979556;120.54993426;122.69936403;66.84916446;124.88976387;99.60923214;128.87984898;74.76937848;135.26918136;66.67928856;142.42995018;111.92923197;147.49924689;88.92903438;155.46942441;117.85989942;157.46996295;32.76906111;158.28936435;149.58971973;158.59913805;93.28984866;160.49974959;107.93914686;161.60993856;54.8499303;168.43994901;147.82900599;168.77970081;134.16998436;169.35927741;84.59919747;171.77950935;127.93953591;175.12906239;123.9194727;180.29928537;66.08971926;180.35924157;122.20972173;180.74995614;111.67941447;180.74995614;179.46989127;187.82978409;111.07985247;193.39971507;64.78966899;209.52993141;108.43978113;211.25966778;87.79985928;219.8394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88.03931148;96.42985488;83.98928952;99.69922188;38.0294766;103.49967384;85.05944568;111.55978656;78.03954072;113.5892898;78.7093866;113.5892898;78.5596446;124.7999742;102.80986236;125.2192518;73.26975888;125.62954488;42.87912084;127.15990812;99.229032;129.62965284;70.75908468;129.99901644;85.05944568;136.5497298;124.19900964;136.6096266;93.2792832;137.48911128;51.17981904;139.15923372;129.76941204;139.6893204;69.7098924;139.6893204;111.05964828;139.809114;72.06982632;145.94953428;88.96970844;146.59941456;96.059493;150.31900584;79.91930196;150.74926452;130.31946432;150.74926452;83.49913404;150.74926452;101.8195686;155.95928784;138.32966304;157.1692032;62.29965996;157.50961668;64.88919828;161.10941436;78.22921392;161.38993104;79.87937076;162.6996744;73.71998316;162.9592272;127.56920292;170.39940804;135.46959084;174.3096708;86.89927572;176.94912312;114.61951476;176.94912312;50.77950876;197.3699388;82.59968376;222.71926284;92.74919652;222.71926284;;;;;;;;;;;;;;;;;;;;;;;;;;
62.8391426;71.3096007;64.0097913;97.5597233;77.6297041;113.4899428;73.5999134;113.4899428;103.4199647;116.2091268;84.6895855;116.2091268;83.7498675;117.8496345;108.2795064;120.0799652;72.5292347;123.2590112;108.4394584;126.0591709;51.7394735;126.0591709;80.5598248;128.3294896;125.0094859;128.3294896;75.6592954;128.3294896;60.1799406;128.3294896;83.5399305;129.1492436;128.5194326;130.1599403;114.0997598;131.4695473;74.1997334;132.7791543;106.7699594;139.3891707;41.2196304;144.0697661;48.8793318;144.0697661;118.8593315;147.2298178;105.3293917;150.0099835;75.9492084;152.4892395;53.2990055;155.1194502;148.1795328;158.8993159;61.9694036;159.1092529;67.129855;164.8895183;87.5297332;170.5298257;142.2393154;180.7197678;112.7291711;190.9197069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69.90972744;94.30976556;76.60944297;94.56963816;83.1892173;99.64914798;91.41918264;102.249873;87.70900152;111.28944144;94.39972146;113.60930415;89.18927583;114.22999986;117.48940197;124.50996021;79.57998669;127.30958772;67.59985983;128.81984733;75.36905106;129.49951413;71.98970775;134.01929835;90.69953544;134.35913175;65.91968352;134.98982256;58.15948788;142.9199349;136.64900916;146.00942031;77.41904607;146.00942031;88.09980993;146.00942031;129.24963663;149.71960143;109.58927493;149.96947893;63.2190075;152.11942494;67.88971773;156.70917486;100.85955459;156.70917486;53.37983106;161.34989979;100.81957419;162.45935589;161.75969889;164.6792676;76.36956057;164.6792676;144.88996911;164.9291451;98.78956938;165.26997801;136.31917086;166.37943411;66.33947772;166.59932631;60.09953679;167.67979662;72.57941865;174.53943375;116.82972537;174.53943375;108.68971593;176.37953166;67.13908572;177.15914946;55.68969867;193.07934474;170.08961523;195.26927115;141.32971449;196.25978556;88.80946203;215.55932415;108.47981883;218.38993647;196.49966796;219.44941707;;;;;;;;;;;;;;;;;;;;
99.46967068;116.83964026;95.51986374;123.85907988;123.43994928;132.41932342;124.94981737;142.57924875;87.36976943;142.57924875;145.34950243;148.96999247;146.25961459;156.64906382;120.8892402;157.89947011;149.8292102;160.91920629;111.75917863;163.9898369;111.069609;169.94947486;144.56912117;173.35940167;97.18940063;176.53980458;153.76903784;181.67914408;132.55903362;181.67914408;161.98998518;183.78976603;86.23911474;185.29963412;114.11928308;186.22970488;102.92949399;187.81940737;78.80952589;187.81940737;99.07948005;187.81940737;72.6093868;187.83936597;148.02994241;190.42999225;122.63960942;191.14949978;131.35952176;198.90940346;123.22938605;199.99914302;113.29998255;202.97995993;151.81908262;202.97995993;150.75928096;203.00989783;108.08979002;203.30927683;72.93970163;206.50963834;176.98987101;207.5295228;146.54901429;210.58917618;128.20905675;213.62986889;114.03944868;215.08984048;108.64962875;225.69983224;77.98922743;229.38917945;166.89980078;234.20918135;74.02944119;254.17975651;155.02942343;257.24938919;157.18994188;258.13954275;140.47960403;269.47902134;121.39918243;271.86906369;215.74947221;282.36928315;;;;;;;;;;;;;;;;
89.02982865;89.74957665;82.6390662;102.64906025;93.6592078;102.64906025;58.439539;102.8799794;97.2799401;103.0299269;110.2094132;112.02977585;101.21956075;119.9699958;87.8992245;123.93960595;93.9491063;135.78945705;82.89997485;137.2499457;113.51925435;137.4998582;74.3699614;137.4998582;140.43982885;147.86922765;121.0096318;153.66919695;82.2092167;154.3599551;113.82914585;154.4299306;96.83909445;155.0996961;72.04977375;158.10964225;62.81900565;159.24924325;54.26999885;159.24924325;93.5992288;159.73907175;131.7798609;160.0199734;106.25979605;162.0892489;69.3197296;162.0892489;155.0297206;162.5890739;87.4193925;162.5890739;104.6393634;162.6990354;119.25924465;163.93960105;74.9997409;163.93960105;159.46916625;172.299674;146.08985065;172.299674;86.6996445;173.319317;137.9297077;174.71982665;173.319317;178.8193913;74.6798529;179.7390693;120.2698908;187.21945025;150.4893103;196.1293307;129.40969075;213.4692596;87.8392455;213.4692596;75.9094224;220.67973505;57.09900835;252.3196572;;;;;;;;;;;;;;;;;;;;;;
75.98903525;97.8592939;103.54985629;107.82901537;101.85976825;114.54941273;95.36911099;114.54941273;104.05927999;115.6092138;100.40940901;115.6092138;101.73990385;117.95955491;115.1896884;118.84954808;107.94987864;118.84954808;105.90918723;119.12923168;108.49925714;119.44986895;91.15987281;119.44986895;53.9190026;121.94904169;96.17919456;122.32961116;101.17953778;122.32961116;124.2194732;125.02955677;106.0899827;126.14929004;100.33948811;126.14929004;91.84909311;126.18924484;113.22990546;126.18924484;109.10956671;127.56968318;119.10925428;131.85982983;85.22958162;131.85982983;109.66993278;133.4590207;85.76997029;135.17907484;135.47973471;137.22975495;72.97943994;141.9594044;103.37904952;142.73952187;126.41998381;147.08960072;81.49980104;147.08960072;56.32927591;147.88969559;80.2392271;148.97946276;70.7299847;153.93985118;76.15984202;159.09901473;133.1094162;164.27915455;109.05962321;164.27915455;69.05987406;165.50976239;132.58900493;172.39996765;125.63986634;179.72967571;91.88904791;187.47990804;132.09955863;187.47990804;77.40942839;198.27969048;127.90929898;199.72905085;141.27917393;199.87988022;106.5994064;200.11960902;175.75916746;200.99961349;112.40983319;200.99961349;58.86940232;217.00950185;76.90999339;224.81966638;;;;;;
67.57964838;98.60902778;34.6893062;99.90900178;85.00929978;101.36997256;49.1090178;106.68986616;84.70930578;106.68986616;50.19999598;106.68986616;109.03981916;109.09981796;110.04979896;112.25975476;97.15905678;114.91970156;111.81976356;117.21965556;55.59988798;122.15955676;99.12901738;122.23955516;85.08929818;130.71938556;107.60984776;137.17925636;87.20925578;138.25923476;87.73924518;140.78918416;130.53938916;140.82918336;67.27965438;141.78916416;76.90946178;147.07905836;103.70992576;147.07905836;85.44929098;152.45995074;83.40933178;152.45995074;134.50930976;154.00991974;143.74912496;154.17991634;78.41943158;154.17991634;46.799064;155.32989334;121.73956516;156.94986094;121.45957076;157.24985494;119.32961336;157.24985494;95.21909558;157.46985054;99.32901338;163.07973834;58.31983358;171.62956734;91.89916198;171.62956734;110.12979736;173.53952914;61.26977458;173.53952914;80.29939398;173.93952114;131.43937116;173.93952114;78.93942118;178.27943434;138.24923496;182.32935334;94.20911578;196.18907614;151.07997834;197.82904334;175.20949574;202.50994972;181.37937234;207.39985192;;;;;;;;;;;;;;;;;;
94.64927194;97.73976661;93.73900985;112.1690694;65.29906488;112.1690694;104.63917356;116.01994766;68.03984305;116.38964796;113.91965028;122.48970291;69.44970014;123.399965;79.03992576;123.399965;113.27916949;126.52942808;118.44997774;129.29918276;98.9597776;129.29918276;63.42958039;131.33952874;108.49904453;135.7199777;100.85923779;139.80966237;100.48953749;139.80966237;76.57991998;139.80966237;69.72947334;143.34979254;92.21924186;151.41925098;89.94908218;152.10969127;45.21934264;152.10969127;145.06939853;153.86926486;66.97970246;156.04949744;127.94927707;157.52929783;140.73990826;165.60974736;121.57944082;165.60974736;80.10905906;167.66907795;62.4393831;170.32992092;150.16926429;175.05908719;78.15963937;177.67996256;155.34906525;181.65973633;126.25964678;184.18968541;177.56905247;184.18968541;95.65945303;184.48944241;76.70981468;185.249826;170.74958072;203.58995845;132.77936153;223.36992369;84.52947562;226.58931387;148.3897069;227.81931676;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93.3399781;105.05970185;94.0696496;106.37910785;93.6898206;108.6390904;82.44988085;109.60965345;69.79957605;124.6898643;75.48901465;125.0297113;55.0692077;125.5394818;74.50945565;125.5394818;130.2793479;131.89961845;115.45902005;140.68966115;63.2895069;140.68966115;135.439025;154.83929095;126.99982435;155.5799575;62.3299389;157.1792375;122.1590037;158.27974205;115.27910105;158.27974205;97.63904265;158.27974205;47.17975955;164.4399687;47.58957505;166.2491542;132.72924495;166.80990175;58.9594563;169.2997808;118.75953415;169.4097313;84.06915185;169.7995558;91.47981555;171.04999285;92.74924405;175.0092104;106.19918885;175.0092104;94.5294426;176.00975995;71.4898151;176.66946295;96.01977165;176.66946295;59.4292448;176.66946295;143.1295627;180.46975205;112.989132;184.1590911;155.08917845;184.2990281;80.0399658;190.28933125;63.6793314;208.9199437;183.8492306;209.9794667;162.1390046;220.67964945;165.1196627;228.3292056;223.29947;229.79954365;215.2191078;232.0195442;;;;;;;;;;;;;;;;;;;;;;;;
