3.9791244;19.02981252;5.28983598;23.6897871;16.92927474;30.52928208;36.10905426;48.2493828;8.99901978;64.55979372;9.11999316;65.11967052;41.31990762;73.57980888;5.59976778;82.75978884;30.93919188;105.14986194;99.97999956;106.14964194;19.19977512;157.71929412;2.8593708;;;;;;;;;;;;
12.23984736;23.2090326;33.76929204;36.86914908;10.71984024;38.93970996;20.82928392;44.67963186;25.32946248;45.35984502;39.55908294;57.58971858;11.46987;64.44969822;4.31965278;72.83965878;36.2996451;84.14994798;28.12910814;98.84933442;4.0693104;;;;;;;;;;;;;;
17.4692175;18.1794375;16.4198475;21.779415;10.1196375;24.82977;4.97952;28.2093;20.6392725;29.2596675;5.169045;41.789265;5.3695425;42.359835;46.589235;48.74982;9.4293675;54.6999075;1.10922;57.00912;13.15902;57.3991425;51.289455;59.5597275;51.8390775;61.9696875;0.999495;;;;;;;;
15.90939744;29.49933864;16.3896285;41.94947832;44.22908136;57.2291952;12.66933228;60.80900889;11.059263;68.91913509;12.97919091;70.7892465;14.79948582;80.25936315;13.6895742;94.88947287;92.01904614;105.00919668;15.65931861;112.30930659;44.00988876;116.11927251;74.12994099;136.54901916;2.42905254;;;;;;;;;;
18.16909312;27.4295728;22.77934056;38.27944828;26.3199946;51.01960518;10.86986788;57.02932062;53.779556;61.22972386;74.65961856;87.00992366;74.62962996;91.72912968;15.5290967;91.80909928;40.7195207;98.82943054;41.7791179;105.08905098;30.39944382;114.19958766;70.15932932;119.2696603;1.0396048;;;;;;;;;;
2.7096206;4.749335;11.67936466;18.16945592;12.71921906;29.79982744;8.34983086;47.46935336;7.55994146;48.99913916;6.9290298;49.16911536;48.06926936;52.24968402;2.4296598;71.9199298;22.17989438;74.4295784;30.91967064;85.50902706;42.7690115;105.30925464;1.2298278;;;;;;;;;;;;
12.1592648;15.7094224;23.5491456;26.4997832;2.3191432;32.6298752;10.0499536;34.1196824;13.279368;35.3796736;41.4098456;49.6692328;39.3794712;60.6494416;6.66966;68.3392848;29.4893896;72.4390024;52.6698304;77.1392392;9.0997144;77.1891992;70.6594272;81.629644;14.8591032;136.9393608;1.159072;;;;;;;;
9.20984259;20.24946846;22.09922754;27.27995127;25.90961139;31.70958492;16.31922981;41.22905241;27.21902508;43.10977398;9.51946749;45.53983005;25.69986549;56.69931072;21.46998984;70.31980995;61.05902907;82.45910361;58.0796385;111.74961915;104.92988103;163.27919283;9.18986679;;;;;;;;;;;;
14.2798232;19.50960256;12.20947344;40.99971328;12.04975504;45.4398848;29.05976464;48.489508;12.65967968;57.93984608;37.89917984;68.6090352;18.11905424;69.66916608;35.91966992;73.9296544;15.54958448;79.20934576;3.51979424;119.78979824;2.65931136;;;;;;;;;;;;;;
10.30971814;27.45931704;12.4293427;48.19950406;11.09908868;70.5793065;12.09902456;87.1999972;5.87986248;90.56904264;10.96935648;95.48988478;92.99902654;98.77909502;2.5197985;98.89984576;1.31927668;;;;;;;;;;;;;;;;;;
10.88978928;17.6399395;12.30997931;20.78914343;17.98974;23.69948359;8.19932372;26.02915492;6.99900829;34.94906767;32.81928234;37.47962443;29.43921008;37.60955033;16.85938467;48.68923131;23.23974579;63.09901305;32.87924814;64.63913468;14.35981024;84.99952264;51.02989637;91.89958736;34.18950087;112.55980432;5.49986329;;;;;;;;
32.68912108;33.15950407;5.40990373;35.99977843;42.42934465;42.62908265;5.55970723;45.30956661;2.89919707;50.18916595;5.55970723;52.94954511;8.60970649;57.91902655;32.12985468;76.5495885;50.81933934;83.68922331;32.53931758;84.2395015;2.00936428;;;;;;;;;;;;;;
14.04979898;25.47934935;20.00944323;44.31980462;38.36913724;53.86919944;22.37933691;54.4297551;39.47927683;54.96936473;21.11958282;61.23920971;9.61921492;62.60967853;15.8192398;64.67934578;10.59968861;71.89974155;54.86962173;78.45983866;55.09903063;86.15999826;8.91901906;;;;;;;;;;;;
8.78969422;13.49952697;13.78959286;16.37925328;6.3495523;17.70996793;25.93946617;32.78940705;20.29962835;32.83924655;8.73985472;35.18967737;7.38920427;49.04904553;7.76997805;50.19934119;4.16957257;55.19923983;52.51986831;60.51910806;69.26992747;70.88971122;10.72944756;76.36906585;51.92976863;90.209495;68.5592162;97.97947305;27.59912152;115.0594697;3.2794391;;;;
26.50973727;33.63994935;30.34931256;35.17997136;20.65905093;44.27937555;17.42929641;49.10903628;30.24950556;49.35955185;19.98934596;49.48930095;28.47992745;54.08940558;8.65925532;60.85931439;5.3496552;61.27950186;21.27985047;66.38962026;12.06966051;66.84973053;34.78972599;99.49959444;101.91991419;128.91970383;2.17978488;;;;;;;;
2.85950714;5.61913628;16.30907862;25.45990098;28.39931052;34.49985876;6.69981624;40.45957902;26.38976516;48.45980682;28.9995773;55.31942786;40.25982302;55.74990204;5.46931928;59.36948076;13.18988868;61.30911152;55.78985324;64.68998182;44.67942452;64.89972562;2.84951934;65.5099802;30.21908768;66.2890286;9.33959178;111.75948688;1.92964296;;;;;;
14.91970963;18.57944956;17.49941165;21.18912488;17.39950065;26.46942123;16.30947164;37.54955113;15.96977424;47.10903561;11.5497116;56.9192967;6.31937075;59.58991773;24.45921191;65.46968008;33.8198735;71.25952253;4.92960874;78.6699214;51.48913385;83.25983274;30.08919676;86.72974177;91.78923481;99.76912638;2.71957742;;;;;;;;
12.7291089;20.20958523;9.7893147;21.31950753;15.38992263;25.46921703;16.65983373;30.81984246;10.7292489;35.91948546;6.1795674;38.86927896;7.2894897;39.72921876;6.2695611;43.35996459;24.21930453;43.41996039;4.9796514;53.14927929;2.7098103;;;;;;;;;;;;;;
10.16903253;22.23932328;22.05939348;29.59945171;13.30980715;30.65903831;9.94911833;38.22908484;6.22956952;48.61903118;21.13975228;56.76985112;23.88967939;66.75995346;43.38907166;70.38953737;82.51980472;114.44934734;3.01982181;;;;;;;;;;;;;;;;
17.68968288;21.57977518;16.88969214;35.9995833;8.639101;38.92988646;26.47959362;44.2791379;7.41963946;44.99922944;66.23943302;70.60991926;30.91999166;70.67983106;14.20907398;81.17958468;56.82930474;82.05947462;20.4891511;85.10962658;9.35919254;85.47916038;7.06908172;;;;;;;;;;;;
15.649603;28.72948138;27.18944083;50.89908777;25.0991722;53.62929558;10.96967395;65.3096808;45.99986492;65.64958619;60.97962504;69.46928547;6.85990878;69.86999505;5.00986654;83.8699106;6.08939011;97.09930748;92.20905574;118.67981098;3.96921778;;;;;;;;;;;;;;
6.57943302;12.61907664;21.28969378;36.77965034;14.98915195;40.88904705;12.92995535;63.30929974;18.54976277;74.07909788;27.9191073;77.4297906;10.26999314;84.18915342;22.66915558;88.93930014;28.45989631;93.17964576;31.02989362;94.05930256;2.0192122;;;;;;;;;;;;;;
20.59956609;21.54930126;2.49967101;25.41914751;20.52965919;29.07927306;8.46972027;33.05997168;2.81924541;33.07994508;13.67978166;34.69978782;2.80925871;36.48940446;53.98909887;59.42985303;33.04998498;69.50942934;67.04970513;92.72950551;2.13915114;;;;;;;;;;;;;;
22.11922872;27.16900752;24.7898232;34.6897848;5.96991636;38.12982186;3.10970568;45.71945976;30.22981218;54.7292232;41.67963672;55.31902938;9.21933924;68.37959364;29.30967462;68.73986442;11.52966294;69.66998178;7.28924592;75.92931234;35.30953038;94.58954238;2.99992788;;;;;;;;;;;;
14.17962537;16.17966108;21.12942559;22.9999124;11.7291581;30.90937101;13.13924805;37.6090422;30.27956405;40.50994103;2.33985244;40.83979246;16.61913081;46.1792002;17.14928477;48.03972171;46.82993429;49.16978673;9.00962773;50.61973788;43.0799919;55.32933866;12.55926759;81.07967386;38.79989555;83.06974427;92.0195802;93.29912472;1.22971802;;;;;;
20.65994168;22.5396626;26.56992016;26.68983856;26.95965496;28.37968868;25.20984564;30.4592736;3.39968664;31.04987172;10.55981444;35.87958528;13.94950788;36.04946968;5.07954356;63.14902944;65.33953888;79.90962448;32.62979664;85.73965736;1.57992492;99.99995376;1.3091092;;;;;;;;;;;;
7.51927017;22.26987675;38.58912246;47.2991187;36.46961006;56.67996061;36.20966986;66.42971765;36.29964916;67.50946925;32.76946129;67.52946465;10.84950404;69.41902995;63.32943088;77.76910899;58.24959951;91.56993407;45.1796063;94.96915207;13.09998631;107.19933848;120.81920519;121.08914309;3.6291651;;;;;;;;;;
