77.8897434;98.9092769;78.3496238;106.56928478;114.71916526;118.3992082;67.97932078;118.3992082;79.6592832;118.3992082;86.00963168;126.69904968;103.78900784;129.71926422;102.07945244;131.52979336;94.05953816;134.00914856;125.51935648;134.00914856;74.74956006;137.0993449;100.03998284;137.0993449;45.18924774;137.3192877;148.24944512;153.70902526;106.83921458;153.70902526;114.88912106;153.9299678;79.4393404;157.1691254;85.99963428;157.1691254;62.44975884;159.64948034;63.92937404;160.28931394;149.30916952;162.03985868;59.5995001;163.15956748;129.57930062;163.15956748;89.01984882;163.15956748;117.3994682;167.49943882;123.17996488;170.18973916;69.51992012;170.18973916;160.76918914;191.28925186;50.15995502;191.50919466;41.6791606;196.86980054;113.39950846;209.08962256;158.54976634;218.30922484;104.56980478;221.75932758;183.24934278;239.41973468;124.06973348;260.40927598;;;;;;;;;;;;;;;;;;;;
58.59965573;83.21952849;48.31904945;98.85936564;97.11993984;128.76949204;72.79996808;129.47925774;86.17955136;130.12904324;137.51960355;141.89915782;95.68941207;143.23971529;83.16954499;143.23971529;67.41974414;145.66991306;144.55927969;150.52930893;133.70986118;161.81958191;105.93902858;161.87956211;115.52986256;163.47903411;160.19911684;164.26977308;88.80968313;164.26977308;99.44917094;165.35941338;71.87927201;165.78927148;82.20986179;175.91992726;149.87952343;178.77998313;176.43975566;179.07988413;173.06986809;180.07955413;130.31998021;181.7599994;173.10985489;186.04958337;152.9795001;192.37949381;85.11990116;194.79969488;149.21974123;196.85901508;60.8199228;197.93965835;82.58973639;198.46948345;198.14958905;202.03930502;92.369508;210.36955513;118.64983263;210.36955513;172.10918522;229.13935905;169.56902375;237.82949036;;;;;;;;;;;;;;;;;;;;;;;;
77.18971352;78.5690287;67.62939136;88.30913126;99.88998536;113.19972764;123.4791714;124.30915758;114.39926242;125.28995954;124.97933896;125.28995954;89.56959162;127.0298343;62.41975488;127.0298343;107.169094;131.239692;61.7795369;131.789021;109.43932094;132.90965216;117.30970734;135.8790251;113.11982524;136.71999786;109.08974794;147.7794888;143.06924232;150.86971412;122.39949022;153.64931886;126.43955532;153.64931886;98.8892078;153.64931886;130.53954722;155.609924;86.5792443;158.04994354;111.91929168;161.18910908;120.99920066;162.34969144;83.42909218;162.34969144;82.69998278;162.34969144;75.85933856;165.02941818;116.23901518;165.41994116;115.46995458;167.9898021;79.50987946;170.09922546;64.51919044;170.64955324;46.77985886;170.64955324;119.95947068;172.2695744;114.21948202;179.33993802;173.84964436;179.33993802;124.38905998;180.5394728;140.12983278;181.55922718;68.49932874;181.55922718;175.59950692;184.5795379;150.83975072;191.77974292;170.10921326;210.75955926;104.29959906;238.85923578;192.6896315;254.85969138;;;;;;;;
94.29988815;95.86980416;62.45987293;103.69939801;69.54997738;107.81955314;92.70998594;107.81955314;79.01943894;110.00904135;94.00908894;113.48963808;61.92923932;122.94910654;69.78981178;133.30995262;96.59930046;137.38913604;89.50919601;137.38913604;111.98967377;140.59991907;67.65928286;147.70901041;80.50941015;150.06938063;61.53950842;156.71978868;107.91948414;167.71919385;61.47954982;167.71919385;114.20914128;172.34999639;66.95976586;177.90915792;85.85971589;180.47938324;62.92954863;180.47938324;106.63936803;180.54933494;157.73908488;185.93961308;83.90906277;185.93961308;128.81905348;189.5491208;114.16916888;194.82947484;145.199743;196.81910105;130.30902469;199.84900897;133.64971802;205.97977582;187.30966709;275.3198981;181.31980295;327.33997946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54.25945956;67.25977776;92.68961972;114.20986964;50.12994672;114.20986964;122.41991296;124.81904896;78.65967232;130.13913304;127.229181;131.36968988;63.50912848;133.10906348;49.62912708;137.25956876;119.80985292;139.149888;102.02925624;139.149888;93.13945772;141.349096;36.88971492;141.349096;140.9892256;148.18963252;80.26909272;153.1498462;150.55977896;158.18903144;94.13909772;158.43994108;78.95956432;159.60951988;117.81956968;162.32954032;79.83924752;171.65918044;103.04988868;174.37920088;76.31951508;176.24952732;78.71965072;180.5199894;73.21963144;180.5199894;180.07914816;185.56917104;109.05972436;187.23956948;60.32927364;195.079746;133.88978232;201.45944848;178.74962696;222.8597416;113.2392192;243.02947788;77.43911188;244.56992312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60.66929532;68.62981926;57.04942326;90.41993163;87.33914697;94.22948259;85.88960085;97.17948864;85.01907453;104.71972407;59.3295633;112.14914709;88.05992679;117.51905658;81.83945718;117.51905658;110.60975307;117.94932819;111.00907707;118.1499885;107.74959492;124.6190373;53.80990731;126.43995474;87.85926648;126.46990404;123.22938978;131.59922082;126.51981954;132.79918944;85.58910954;133.44908925;122.21910006;141.13907118;142.88910861;146.00982567;52.07983608;146.07970737;102.53941503;152.19934767;90.53972883;154.96965792;98.33952486;163.11986076;52.69978659;165.32912079;121.23975795;165.32912079;113.54977602;165.9490713;38.69948715;166.20963021;119.87906142;167.93970144;61.01970213;170.36958798;38.92909845;175.44998757;92.05915665;177.11916189;44.21914314;177.11916189;97.08964074;192.71975226;183.6091752;216.47953026;132.54961194;221.68971015;;;;;;;;;;;;;;;;;;;;;;
89.43921382;96.3897539;81.85980583;116.48953206;102.37949579;125.71959334;77.95962504;128.08909564;119.39992075;136.75927452;90.90990491;136.75927452;122.23932435;137.41913592;137.02921782;140.64945741;108.32924608;142.40908781;110.63976077;143.2399133;119.02999845;147.2590691;83.79939843;147.58999959;111.06967047;152.76991158;129.68975943;152.76991158;114.33998356;153.79969528;108.70916628;164.47945206;132.39919033;164.47945206;71.96988315;164.47945206;122.41928655;166.41904466;103.46926689;166.41904466;133.60993602;176.13900304;72.54976135;176.13900304;110.33982377;176.88984533;120.51968555;177.14979073;117.60929686;180.35911663;97.1196006;181.34990852;79.35933104;183.64942552;165.42925256;187.41963361;184.76919032;189.92910651;178.35953663;192.559554;114.98984706;194.0692369;179.01939803;194.2791928;130.46959563;196.26977469;109.41901718;196.77966759;195.94984189;197.59949539;189.42921151;200.02998488;125.87955974;211.52956946;133.98985622;211.52956946;177.06980753;216.22958225;134.64971762;218.60908245;118.06920026;251.03927068;;;;;;;;
79.96980266;91.02925412;72.7998066;91.02925412;101.89973204;104.31939324;75.8793754;109.9096105;102.31967324;113.5391023;109.6696441;119.41927896;117.02961356;120.75909136;105.46923224;124.22960542;83.26934066;125.95936322;78.77996926;130.77968828;129.50986608;133.58929488;134.49916748;139.47947014;120.38914316;142.33906974;130.93966588;148.3192324;108.4898093;149.379084;63.60909348;152.47964986;146.9394256;152.80960366;128.48900902;154.94930406;96.59947418;157.35996652;85.29905646;159.62964872;134.53916188;160.92946672;89.62945012;176.72925444;141.33920974;176.72925444;95.85957778;177.55913824;122.68982102;184.5091651;114.76992996;184.5091651;158.59979292;190.18936976;91.18923172;193.66988242;134.37918428;204.04942908;108.4798107;206.34910708;200.13997648;209.55965754;189.56945656;210.84947694;160.86947512;213.35912554;62.11930208;220.1791706;82.36946666;226.80924226;127.86909582;236.40989798;60.50952748;236.40989798;79.36988666;255.7391915;;;;;;;;;;;;;;
73.21908381;79.79992371;73.32992952;81.02921262;79.2996201;88.33903782;78.34994199;97.04991285;75.00959154;98.40902106;70.17931497;103.99923984;62.12951976;103.99923984;74.05991343;111.72947985;97.01995455;115.139733;112.31965836;116.20924431;71.73914379;120.97960428;82.30943064;123.22947261;114.41973519;123.84960942;58.119102;136.8395283;97.24963485;136.8395283;66.59929812;136.9693476;55.89919197;143.13975879;40.05924015;144.49986561;68.47968075;144.49986561;133.17962265;146.53902723;77.93951328;146.84959494;63.80918178;146.84959494;55.80931707;148.22967396;111.51977175;148.58917356;38.17985613;151.189554;47.96922996;151.5390675;149.13940767;152.77934112;68.53959735;152.77934112;136.18943319;154.93933455;138.51919032;166.24959141;100.6998324;170.03931636;54.85963896;172.30915689;128.63994159;184.48920306;167.24920002;202.65991062;112.45946376;208.9491564;231.08933871;241.44991746;217.09981122;255.66912525;;;;;;;;;;;;;;;;
42.329672;48.21984336;81.25997648;87.62991744;85.61988272;105.6192784;75.65966592;105.9891008;71.43969248;108.13906832;100.16989536;117.38962592;91.80991008;133.61983168;85.66985872;134.41944768;129.17996384;134.72929888;80.83917856;137.259084;135.18907808;141.88986016;77.31986864;142.44959136;78.42933584;146.0998384;77.33985904;149.45922512;66.55903632;161.78930384;80.54931776;164.65992528;128.94907472;167.119744;67.73946944;168.4790912;64.77989072;169.05981232;156.7397288;175.14988768;112.95975328;177.4497832;126.9590304;177.9495432;141.24916784;177.9495432;86.83929712;177.9495432;141.10923504;178.389332;81.96963568;181.26994864;172.53914144;181.62977584;96.77952352;181.79969424;107.56934192;181.79969424;91.79991488;182.57931984;185.00915296;194.14976336;80.92913536;202.72964304;135.5798904;208.4099152;123.56965808;216.66994848;208.03909328;228.66918608;112.52995968;228.66918608;223.12984624;238.82930688;;;;;;;;;;;;;;;;
