12.98953185;13.4098372;4.0193571;17.73968115;1.90984355;20.9992939;7.2899517;22.1593766;4.0493076;22.97902195;16.71936745;27.1591134;15.72900425;27.44963325;1.15908435;29.4393448;32.7099394;34.2693621;13.18920185;34.57984895;18.82987935;43.8595122;31.4999392;44.9896444;1.95976105;48.6096615;30.2999225;63.3293339;1.00933185;;;;;;;;;;;;;;
11.47924432;15.92917608;15.38930568;24.5890972;7.06930296;28.73910096;5.68963416;28.93905296;13.96964648;37.64996184;19.28936944;38.00987544;26.44965056;38.45976744;6.20950936;39.53950824;7.34923576;41.01915304;41.39906184;50.18995152;4.62988856;52.88930352;35.81940128;57.22926168;47.78952776;61.83915504;42.3098432;127.1594744;3.5191552;;;;;;;;;;;;;;
17.26915608;18.3499767;11.65927752;21.55947453;11.60933202;22.89901284;7.01934057;23.89992066;12.44941533;27.27923319;6.78959127;33.11985996;21.07999773;33.38956566;23.04984825;34.33952907;11.14983342;34.60923477;18.28904319;38.05946991;1.38948381;39.16925892;1.24963641;40.55974164;11.00998602;51.68959686;36.63901989;52.46974557;23.49935775;61.69967397;10.12994631;61.75960857;1.00989801;;;;;;;;;;
19.82985807;22.02951619;13.81972141;22.68921402;7.07902679;23.86988351;13.32968868;33.99988801;15.12913677;34.60968434;21.43968046;35.629671;3.09988118;36.09974313;25.91983713;37.22951309;2.61982875;37.71954582;41.74959096;41.81945306;22.19918129;42.59991252;7.90938775;43.36939365;10.08908527;44.04905208;18.85977291;44.42930151;8.79963051;48.83959608;33.91904758;61.0494951;59.15922628;74.12967628;18.72903098;78.40922892;2.60984845;;;;;;
7.32983776;24.3095628;33.93946688;37.57940676;18.4494894;38.29980112;3.49905832;40.54990944;22.64995804;43.37953056;18.2696406;47.7298732;3.53902472;49.59930156;36.169592;49.90904116;17.14958224;53.05939264;27.39996468;54.90983696;2.75967992;55.90999612;9.74980328;62.74924632;44.36969812;74.34949392;9.18927452;77.03923264;72.2192848;112.35953864;1.0790928;;;;;;;;;;;;
4.65942928;17.98935314;17.74958834;18.28905914;2.89915604;20.6897042;2.04998904;26.0594367;22.07934102;28.68985636;14.51975668;30.14942458;8.77938776;32.08952142;10.6195826;39.47927236;27.07943612;41.2894966;2.05997924;47.83907172;43.99983786;48.11979634;1.95907822;51.5794026;19.69967538;56.04901808;33.66997106;57.75934032;1.74928402;59.89924116;9.10906436;69.18912814;20.4199688;82.0095518;1.66936242;;;;;;;;
1.70991136;11.06947874;4.1898821;33.92955538;9.86994396;36.45946512;11.33914934;36.53936752;16.379992;38.02954728;24.869622;43.86941394;29.52992948;44.43971732;55.43928146;61.4499395;65.5299558;67.61940356;26.99902096;70.55981188;16.7595284;87.83970466;20.8095813;98.12913622;1.11963238;;;;;;;;;;;;;;;;;;
5.72970153;6.8393514;15.57996273;21.35951376;16.8291912;25.79911023;14.44937607;33.1897971;31.03928967;42.61932852;21.75930675;47.72989926;11.07954987;49.41979731;44.85956505;49.67901471;9.12943743;49.7398311;6.61901661;52.95911181;6.21922362;55.24919784;9.51926052;66.81926679;46.659132;81.59964354;45.63921123;83.25963189;40.57948698;158.77963041;1.84941645;;;;;;;;;;;;
12.61959179;26.89973511;20.12956355;27.46958121;8.40972876;29.35907091;5.58949043;31.59946584;34.26974467;36.73907777;4.97965513;37.4098966;27.54955961;37.8097886;25.12921328;40.0291892;9.96930756;40.92994593;3.5390442;42.59949503;2.2094033;46.25950656;11.94977269;46.96931486;8.53969366;49.50962879;11.45990499;50.45937229;1.9494735;;;;;;;;;;;;;;
4.32952746;11.99991864;17.78994936;25.14944628;6.48979272;33.21970146;13.77931344;36.53957232;29.4199938;36.95942952;3.27988446;40.01938878;20.89989162;42.73946364;30.839511;48.01966776;17.4690585;51.16959642;2.7690582;54.62941968;2.4791568;56.14990254;65.83960692;82.95978408;1.3795308;;;;;;;;;;;;;;;;;;
18.72981712;19.29962902;14.09934568;24.48991566;8.77910194;30.26900793;2.599142;32.2793443;22.34962219;33.0490902;3.71977207;36.27902397;2.3392278;37.68955834;33.2290308;37.71954844;19.19966202;40.44964721;37.01977944;43.30970308;16.01971175;44.95915858;19.49956302;47.26939595;21.90976739;48.91985112;36.19905037;58.67962933;78.78999072;88.26986133;1.2495875;;;;;;;;;;;;
