107.91972594;124.63968348;120.19961586;124.63968348;98.28908636;126.16967302;118.99940852;141.41960142;112.15992556;180.94949446;171.80953082;187.80996356;175.72994164;207.64986058;131.16937104;211.72916646;142.99955796;212.0699414;166.33914366;220.3394799;108.68921774;231.54907668;94.34968808;237.51913384;208.25945798;250.2697129;247.38961502;259.86937294;;;;;;;;;;;;;;
107.29928448;148.8996432;146.34927648;169.87920768;132.8998896;186.67944864;137.81973888;206.02905696;183.27962592;208.82926368;125.3297376;215.00930592;99.78909408;217.44974304;136.81937952;220.62970656;114.15989088;220.63970016;97.58950272;222.30963072;185.69907648;233.36954784;155.09967264;233.49946464;190.98968832;234.15904224;226.9496592;245.01908736;129.10931712;275.28970176;101.11924224;275.28970176;;;;;;;;;;
97.0593245;158.5498662;146.9398896;172.7198686;203.28941225;204.45959565;168.54934295;233.3497464;138.0097528;233.3497464;107.0597997;243.6497566;241.62989225;265.9291699;152.1498017;265.9291699;175.2399564;279.37928985;229.8791342;288.6299291;214.3991654;288.6299291;191.87912565;295.79979855;219.139806;298.67932835;146.64934065;304.5691849;;;;;;;;;;;;;;
141.12914817;151.91940207;100.75984923;155.81903769;96.30924312;176.11926144;113.93930247;190.74937116;187.3897464;190.74937116;186.43924758;204.83947002;101.54993892;204.83947002;167.87961234;211.70916537;131.12998029;211.70916537;145.31971215;211.70916537;176.45900997;211.70916537;71.27944086;224.31971418;99.96975954;230.52983907;90.73975842;235.79942844;98.54998929;265.06961118;182.83950729;267.26950782;102.75948354;267.26950782;208.01975538;297.66952878;339.5393007;452.36968788;;;;
73.55939448;79.00925868;94.61908632;130.18977939;136.43941608;155.36933247;97.45911483;155.65953282;124.42905651;156.89903262;184.01948499;192.68909748;84.93918312;194.79919833;76.36991109;202.49983677;99.06948084;226.87961736;218.15983464;235.2590295;194.0997663;240.70987743;202.82938632;286.53989067;;;;;;;;;;;;;;;;;;
66.09957718;78.93941286;118.30948962;175.7893655;177.21986912;188.80962506;194.92916688;198.51980036;190.6792923;226.25947624;204.52930344;228.05974968;108.29992964;228.05974968;233.6390112;234.31907044;163.49972352;234.31907044;136.74940496;254.1696626;100.70923926;262.31946874;267.9790288;278.45947528;268.94955066;279.83942056;216.27965646;301.6994589;;;;;;;;;;;;;;
134.74978312;152.76904399;140.62946884;155.80967576;203.84906316;209.62995579;140.00976673;209.85947509;164.85972155;237.99953918;220.40937961;238.60926219;145.13902413;254.43910852;258.1194006;278.29913662;192.15954542;328.85924468;;;;;;;;;;;;;;;;;;;;;;;;
130.37980894;137.80912552;132.19966171;147.75985261;114.29994564;186.90917299;177.97980204;206.8595963;113.03974007;219.91936346;131.39916634;219.91936346;206.9395459;225.63975734;187.47981326;225.66973844;99.49927594;237.76911103;199.93995842;238.149871;201.71983639;247.80978142;207.6890734;255.73978237;110.30946123;257.51966034;184.04997542;261.41920208;101.62993278;269.9997929;101.63992648;285.09927423;;;;;;;;;;
110.36929995;123.99913237;146.06999767;159.49918586;135.559634;173.23982181;109.64957612;184.76937831;161.73921398;185.99919767;97.05989936;188.13940279;91.04955653;201.62948301;195.83974901;214.5096447;179.63947434;218.53949921;169.6891177;228.78932485;139.04944608;228.78932485;97.48913826;263.48979611;189.80944158;267.42980992;277.72954706;317.43913646;162.04966351;367.54928423;;;;;;;;;;;;
130.36985298;165.12956514;124.59949356;178.98979104;125.85942348;185.72902062;157.11944106;187.60994448;195.2093952;200.04975888;175.57980666;202.67926452;202.8696495;203.20955148;81.21962796;203.20955148;90.79968054;237.39910548;248.31982716;299.86930164;;;;;;;;;;;;;;;;;;;;;;
110.43955649;158.32909886;159.95948318;161.37907639;110.19979409;163.91955882;107.83913346;169.22929697;164.48999353;180.77985059;147.55977106;202.88993991;227.73931465;238.33980976;218.67929296;246.62959474;165.61987384;253.53974691;156.66974325;256.31999174;101.699218;258.51981176;149.40993758;295.73992733;108.76921177;297.05961954;158.52989987;300.66904267;306.32943333;342.20987649;;;;;;;;;;;;
