250.2599824;324.75918638;194.95915806;331.21920584;;;;;;;;;;;;
173.77913664;250.7791392;168.42903552;346.15921536;188.409456;346.56976512;;;;;;;;;;
252.3791862;355.0793132;293.2698098;370.0598476;359.8692562;372.219515;575.409785;617.9894678;;;;;;;;
179.54962944;283.12999776;178.14996096;381.27929952;;;;;;;;;;;;
205.699652;258.66952792;259.21996404;293.50947568;;;;;;;;;;;;
286.12968612;351.14964552;354.20976012;370.69949166;152.63991174;409.54998894;;;;;;;;;;
257.36971634;297.87952744;144.26918572;297.87952744;128.37928312;320.34997632;149.64929408;443.65919796;;;;;;;;
327.12972615;364.51973538;301.15949349;374.25930273;196.53969912;380.68907208;352.90915869;415.19955705;208.61948835;426.23968032;;;;;;
256.14908748;273.70927584;243.16943508;358.14939732;442.24913304;501.65916372;;;;;;;;;;
168.74916744;256.45973192;239.40938224;256.45973192;113.26985432;341.58947424;99.27949584;363.61944304;365.71912832;411.29922232;393.4991256;475.19990672;;;;
212.9596859;332.3493992;254.6497772;431.9590483;;;;;;;;;;;;
149.78969838;171.28923324;176.52968916;278.98991084;193.02940128;381.8393047;251.6696277;408.89914946;347.49906842;493.02965854;;;;;;
238.18914756;299.69984772;320.43977784;345.43999854;402.81976917;438.37968447;406.94974047;502.879104;;;;;;;;
204.7590393;235.5090561;196.7094354;310.1290707;217.2392127;311.6893377;252.6896565;358.3491714;327.8699934;424.5996783;355.5897558;424.5996783;;;;
182.44997176;205.27902276;142.3395008;207.52906972;166.33967476;224.2494492;178.6992396;240.6392856;285.88935816;313.77954356;375.7794208;379.96956928;;;;
176.5898608;392.0893181;358.2398662;414.8599688;356.64933535;418.47935005;;;;;;;;;;
208.09965384;273.14983122;248.04959784;358.6990764;;;;;;;;;;;;
176.77923951;199.10973129;364.59914616;430.84912878;314.45968749;466.51951311;;;;;;;;;;
195.7892616;299.9296836;278.6294088;317.4397524;300.7296756;325.269918;;;;;;;;;;
236.39976776;340.09945736;403.01978288;429.89967644;386.4190512;448.85939644;469.92963264;563.85907916;;;;;;;;
214.82901132;280.90937292;347.41969581;406.70946228;250.06987566;437.20977894;195.63937008;476.51981289;;;;;;;;
101.07979119;307.89948798;99.90901368;421.1499663;210.5399898;421.1499663;244.14960276;482.33933811;;;;;;;;
178.76961987;189.04966443;232.94991228;258.86994405;220.92924237;260.17960437;206.75966445;287.05919901;268.57997079;335.52945132;337.49985894;402.30930717;239.13924072;406.42960899;;
205.70911922;251.55968783;171.27988198;252.4993248;354.28909288;365.979311;;;;;;;;;;
213.58903602;325.58950428;282.37962375;390.25974276;;;;;;;;;;;;
150.86938068;296.66911068;237.83966604;327.68912286;216.41954598;336.80931894;167.47960248;343.26929196;;;;;;;;
258.1695012;258.1894642;224.7594244;299.72947275;371.08921255;444.46920795;;;;;;;;;;
334.63904331;368.90930076;269.83991892;376.84988484;423.14996724;450.81906441;;;;;;;;;;
146.90979229;250.82971229;258.59972477;279.63951165;164.31937658;335.34958184;;;;;;;;;;
212.52980736;238.29976494;415.19905866;475.00998669;;;;;;;;;;;;
238.25954604;285.29967096;202.81928544;285.29967096;202.50912864;346.86967272;;;;;;;;;;
190.96988559;286.54970466;315.85917546;379.64911732;;;;;;;;;;;;
222.82918272;223.60938876;179.51946816;290.93990376;200.43989928;337.42985892;268.71912924;337.42985892;;;;;;;;
221.1593491;229.44903775;239.19905015;333.409238;231.79941645;345.8997088;;;;;;;;;;
216.2699786;350.869987;215.8898313;362.23957575;;;;;;;;;;;;
247.42922471;296.06911505;208.9893755;427.81989624;;;;;;;;;;;;
208.16973952;236.60959616;187.0995968;291.0992128;257.44940416;426.49913472;;;;;;;;;;
233.22949908;287.32950948;432.62909456;437.67922416;198.41939316;438.40990236;374.74943992;524.49970024;;;;;;;;
380.39975182;449.46952567;345.43942972;472.71968238;375.0895247;574.9296124;;;;;;;;;;
205.89921495;301.33953135;304.65941805;307.26945405;;;;;;;;;;;;
322.11998714;398.13978001;257.99927118;443.86996248;;;;;;;;;;;;
225.32968926;375.4199943;355.48982976;391.21949802;383.62952082;445.0595292;308.32937694;489.70991082;146.39990274;549.84902544;;;;;;
198.72928635;315.60988998;242.43947757;378.32913303;;;;;;;;;;;;
192.929764;243.5091188;157.3191812;358.1890708;;;;;;;;;;;;
247.50921456;476.21921584;;;;;;;;;;;;;;
190.03986775;208.56942575;240.19999125;270.0391945;245.6592395;304.2899615;;;;;;;;;;
274.28970998;317.36987022;259.75957358;519.12948438;;;;;;;;;;;;
231.4594404;245.08963935;202.89945825;350.59994685;275.1394131;350.59994685;319.8192192;574.1991432;;;;;;;;
206.77965126;427.159733;;;;;;;;;;;;;;
230.81970255;235.7296566;320.1393765;367.4795916;228.9396978;473.5098648;;;;;;;;;;
201.86943456;240.44936916;216.21949072;357.84915496;493.79972784;629.0697081;;;;;;;;;;
230.8396955;289.86915525;254.659979;492.7892025;;;;;;;;;;;;
208.22953558;437.4998694;289.56989754;437.4998694;240.38936779;519.97909766;;;;;;;;;;
141.21998288;316.46995656;332.15918572;352.45973244;496.28944436;500.77933288;;;;;;;;;;
311.7896111;325.7893551;192.6496022;325.7893551;276.3796052;354.139831;370.3399609;373.6291053;422.3895773;429.9492402;326.3998553;579.9393952;;;;
79.55971465;120.12955127;208.97910425;252.52988225;188.70910059;285.40972533;365.47952101;406.62904036;;;;;;;;
219.79961368;271.49962128;166.42956812;278.39913012;127.15979052;359.61971532;;;;;;;;;;
280.67977688;323.15940896;214.19923624;347.87996136;;;;;;;;;;;;
147.4091643;193.49976774;125.94943014;209.2393536;109.19976432;225.90964182;;;;;;;;;;
233.87995824;284.80948492;;;;;;;;;;;;;;
370.2795066;381.379887;427.9298058;438.7692672;343.4895252;438.7692672;;;;;;;;;;
260.959145;313.879952;305.3499108;313.879952;305.3399248;353.8898596;142.4093474;422.1891066;252.6198364;455.8099714;;;;;;
348.40904298;353.86971765;316.49946523;402.87934539;232.1294772;412.84945546;;;;;;;;;;
278.65917998;397.11917104;363.9998696;429.2992286;480.719497;543.56977282;;;;;;;;;;
177.3497712;204.29912225;243.0690646;251.9992691;310.33970105;354.22917285;;;;;;;;;;
312.68957203;386.05961715;209.41960502;420.91952409;;;;;;;;;;;;
297.93947205;324.15949225;237.1097025;365.03937635;;;;;;;;;;;;
177.06979933;377.78921467;251.9894858;379.27974904;165.06908671;388.28959322;205.83975859;422.59932289;;;;;;;;
194.099469;201.4299859;205.2594647;217.549536;203.9996101;231.6595082;255.7195365;363.8993177;;;;;;;;
195.15911993;297.65909947;373.76912224;426.6394359;;;;;;;;;;;;
254.28998058;301.04952432;249.45947784;309.25910184;185.88970536;380.5394616;225.37923852;397.59918546;;;;;;;;
246.80975154;327.54969819;240.0999612;336.65969007;367.86929322;403.99901025;311.77979547;493.53969588;;;;;;;;
229.029052;278.9499246;233.9096168;323.8192572;206.11934665;327.8993472;;;;;;;;;;
172.7297586;235.92908172;227.21913642;235.92908172;348.46977024;355.77952812;;;;;;;;;;
361.23941766;593.09920318;;;;;;;;;;;;;;
250.4499858;297.84986496;258.02914418;297.84986496;221.25921648;322.21934502;;;;;;;;;;
281.28904228;382.88920548;243.64944384;422.8897944;400.70901484;446.68965252;;;;;;;;;;
261.91961136;369.95946656;354.33995936;393.8995168;233.98988144;397.16935808;344.90909024;443.36917824;290.0899448;445.76929696;;;;;;
309.17990235;364.0492141;281.57985405;364.97960895;279.76903185;419.0994082;371.03966735;426.65949095;252.9694629;475.99939915;;;;;;
233.86953744;250.3297188;172.67932584;267.24907944;;;;;;;;;;;;
148.6194688;303.7896796;261.1294433;337.1298183;315.59964755;367.72904025;;;;;;;;;;
269.87978826;274.34946366;268.75941588;327.11919966;;;;;;;;;;;;
233.02911112;240.69963576;188.35906048;259.08986232;196.25956208;334.71956992;177.23987272;344.4995384;196.83946088;384.58987544;297.58919496;389.15967624;;;;
385.6193067;449.92909522;366.88969882;516.55915942;272.87960298;541.61988865;;;;;;;;;;
107.9891316;236.3499621;251.71993665;336.4791003;359.0593272;359.13918915;;;;;;;;;;
262.64926165;275.47934415;197.4994007;304.5691849;203.8994652;317.4791434;362.1697654;365.25996815;;;;;;;;
350.7094244;393.91903732;297.5695156;423.37954724;;;;;;;;;;;;
246.82925595;282.51974587;313.16903312;365.93915325;525.3796598;554.7792662;;;;;;;;;;
246.49949951;259.48936097;294.81996267;296.81962127;294.02999853;324.53964113;248.27939365;356.57971551;273.24938797;456.35970986;;;;;;
197.12987502;317.82948873;379.37999736;400.13945985;167.8894308;408.78948448;298.93944184;576.23940374;;;;;;;;
293.8994784;422.5390304;;;;;;;;;;;;;;
325.21993696;347.9896881;410.71963822;426.2298017;391.22953842;441.399313;307.54997872;459.10923044;;;;;;;;
284.98910778;317.60928654;326.80933818;371.74912632;262.55961732;491.82965286;;;;;;;;;;
140.689399;320.77980644;445.6593464;468.41991983;;;;;;;;;;;;
144.9192598;228.66987442;169.82918652;334.32934962;331.51934058;351.14923288;;;;;;;;;;
381.69962109;412.24985765;307.03964107;424.72938619;261.93958535;529.1196561;;;;;;;;;;
264.01913304;470.11950804;;;;;;;;;;;;;;
91.90985882;133.91994031;172.81943471;239.65931444;187.72927368;245.96969865;;;;;;;;;;
203.96950335;274.41942723;;;;;;;;;;;;;;
153.24982575;234.69924261;312.38948615;342.13935357;348.43904529;396.5391962;133.24919769;404.01983202;;;;;;;;
150.27939914;206.68934806;275.82992398;347.11946906;125.41977786;480.36931982;;;;;;;;;;
177.70915995;220.5992509;192.21996475;220.5992509;177.56948165;222.94919075;168.30940055;323.64937585;265.86977485;370.6098105;;;;;;
256.26929025;316.77925185;255.8098935;397.7190315;372.279319;401.34974775;251.2297573;405.9190165;394.7196153;405.9190165;;;;;;
195.80930256;444.789027;280.92977076;452.52914436;;;;;;;;;;;;
243.87994176;299.0993376;243.58953024;316.56916032;;;;;;;;;;;;
274.31966685;326.9394666;422.74922535;494.01959505;516.079377;539.81997975;250.9695378;553.5390849;;;;;;;;
226.92992489;306.53965124;216.01961143;313.70997078;363.75936057;433.01917319;;;;;;;;;;
297.879048;359.66922;335.029598;417.06919;240.049938;437.909426;;;;;;;;;;
164.04902943;251.93977567;261.17927464;271.07936977;173.45957562;300.96937995;291.10958905;308.11994017;;;;;;;;
259.85940687;310.26912147;301.21932092;310.26912147;186.63964277;385.09993809;242.18928783;457.42907119;402.24953279;495.65990166;344.23976699;561.24992686;;;;
233.62905378;247.83953303;369.42956094;389.66937835;227.48954175;494.11908206;126.6999505;502.04965072;;;;;;;;
245.41952931;267.98982114;302.0195181;418.79900833;;;;;;;;;;;;
164.19919975;172.31907675;255.5994338;277.00990165;138.0895268;281.59991525;;;;;;;;;;
301.30986558;317.4798909;258.35967226;357.27941744;188.69925914;357.43929904;338.97996906;526.05942774;;;;;;;;
172.25981468;184.92999948;186.53913284;197.66980068;207.39918984;243.77972596;;;;;;;;;;
295.3193732;302.26964061;260.55910392;327.73939822;244.34909141;347.06973641;229.3697417;355.45908532;411.71923221;447.54938415;;;;;;
235.1590758;321.20961552;316.93990968;321.20961552;374.2596264;400.41995244;210.91972314;410.09972646;;;;;;;;
144.169389;355.49949425;;;;;;;;;;;;;;
268.5897346;291.5797918;257.7199834;306.6496686;244.1090872;317.2892624;;;;;;;;;;
280.55997242;309.77922404;320.87904771;350.95938137;;;;;;;;;;;;
361.94911444;388.60961584;187.13945512;422.89952144;245.74964592;479.5896372;;;;;;;;;;
302.93917872;356.71981008;243.16982208;409.13964;;;;;;;;;;;;
198.72968775;238.0396095;189.98951675;259.409546;62.67925675;335.63984025;364.25983;486.90912875;;;;;;;;
269.8593924;310.0690944;313.389362;325.1995032;;;;;;;;;;;;
123.29971032;162.52939464;131.55948432;162.52939464;168.15901704;258.1790748;210.21948312;317.489742;;;;;;;;
259.1896986;312.2499681;315.4991616;377.559252;;;;;;;;;;;;
254.8197736;349.92943784;287.52986788;367.28973908;358.93981686;460.20921202;477.519979;490.07934206;;;;;;;;
221.21940224;249.4796384;162.82996096;255.45974512;143.68985776;338.8397168;281.96980272;366.3396944;;;;;;;;
277.519385;349.1597225;266.81966;442.90983625;142.33921875;491.489975;;;;;;;;;;
175.23979486;372.24969769;;;;;;;;;;;;;;
281.86957044;357.07993182;;;;;;;;;;;;;;
220.14972;305.579425;265.94957;316.329405;287.10924;343.359575;;;;;;;;;;
100.57962078;346.11938793;109.73901222;353.74955229;361.60930035;459.38999637;;;;;;;;;;
243.03984887;255.11967978;264.08965723;264.09945513;206.66906428;272.77941474;271.93973471;381.64976038;394.34979836;402.97978868;;;;;;
;;;;;;;;;;;;;;;
123.32920212;239.2593048;231.29948772;285.99961968;182.62978992;339.48931356;;;;;;;;;;
211.61985858;259.55992218;;;;;;;;;;;;;;
110.4994732;149.16959848;156.68994152;223.14959072;319.45955112;335.54988592;336.47906696;353.94984288;216.40932528;359.00948544;;;;;;
252.01903404;404.56975653;251.08965714;404.56975653;353.31911748;412.21962768;;;;;;;;;;
178.92946624;267.33947366;308.5997432;319.60987982;;;;;;;;;;;;
110.48975853;139.70910564;330.56981484;429.02916429;466.35921639;498.41988708;;;;;;;;;;
173.16921141;211.82937594;129.37926144;324.37902588;410.62953633;421.5293316;;;;;;;;;;
132.9499536;265.88901291;261.7798848;388.86970077;287.39929332;486.35973081;;;;;;;;;;
211.24991962;215.87971925;139.35906019;251.49999741;188.71935674;261.87995042;;;;;;;;;;
357.8794098;402.349514;305.9298018;403.029378;270.9098072;527.209537;;;;;;;;;;
241.35963093;290.41909776;270.64966995;318.19978377;256.09954689;363.47937516;252.56939895;365.00970528;209.24966898;401.25915027;;;;;;
191.23955886;198.50979752;167.789608;198.50979752;244.58911527;280.07913034;208.2195579;366.11963094;;;;;;;;
304.1092835;331.24931664;;;;;;;;;;;;;;
240.05934936;411.95924184;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
336.70957986;409.84917465;413.2096992;424.19906388;166.33947387;438.56992518;343.30978989;443.92978707;403.55955099;470.54933592;311.51912778;504.45917577;;;;
334.44961416;440.80949537;396.46967385;444.70979389;278.36953988;445.30999119;365.67955236;445.36902699;;;;;;;;
264.17958;368.7898368;276.1195752;387.0893712;565.9494288;583.8395976;;;;;;;;;;
257.10964864;304.67907184;300.39961432;358.18920176;262.46941552;398.04923496;366.15921888;433.53928748;414.8994746;457.90991272;;;;;;
225.699892;356.8098262;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
179.05948808;217.13999932;205.9299386;314.25904708;201.39980508;339.55902504;;;;;;;;;;
131.9091172;206.5193045;286.3097469;362.4399131;176.1197265;370.4195538;;;;;;;;;;
