201.83950122;202.27923438;258.7492914;265.33934646;215.21967012;330.13957377;309.1898541;437.0095875;;;;;;;;;;;;;;;;;;;;
181.78951716;211.30905216;234.74930672;270.1498306;210.53980048;270.1498306;171.15949524;284.02924336;177.49984296;291.43976764;333.97978412;338.07913828;232.61991444;346.48909188;277.01928796;385.1091134;383.38925796;418.07932012;;;;;;;;;;
131.11982224;190.68979424;112.25907568;190.80958304;85.5192208;193.76936464;97.42922224;206.75946176;75.87921712;206.75946176;151.18943744;216.39946544;173.92934464;273.77929888;148.39935664;287.46916224;203.26961472;303.4499864;;;;;;;;;;
85.48964928;239.40993888;236.97985248;243.07976448;221.0193216;246.80984832;238.22947008;262.469088;114.75934848;262.469088;109.6699968;279.63972288;234.25934112;291.38909184;204.59944512;316.8595584;;;;;;;;;;;;
122.5397488;174.84973814;187.60906192;231.9993018;207.85932454;233.38974722;230.1594393;327.20997834;235.69963326;328.14904416;382.46963524;406.17982062;404.74914354;428.95977152;;;;;;;;;;;;;;
176.40925824;176.75963898;143.9191371;219.4892154;143.2193682;248.76933282;211.59919698;251.17931706;216.0995547;312.34904472;197.87975622;416.90940708;;;;;;;;;;;;;;;;
137.93999009;227.74917722;202.76982412;264.87970627;203.13918801;279.86930931;256.96974372;282.3891476;154.52950626;298.55952038;227.91942311;322.9395283;284.75964739;368.77947867;;;;;;;;;;;;;;
199.70978704;298.98977864;185.79974664;313.6497776;283.0198388;342.05967992;204.94955056;371.32994584;;;;;;;;;;;;;;;;;;;;
200.6496364;207.29998768;192.49963784;286.39994332;176.00946088;287.66978996;222.6391804;315.83918824;116.25931344;318.55915616;103.9699318;327.21927252;184.4199662;371.4994786;;;;;;;;;;;;;;
257.28991935;284.16996213;243.99992703;320.21966244;305.10944988;324.43935423;318.51966417;325.02953481;270.97932681;329.46979914;183.17953305;350.35960839;312.94971075;478.23902238;;;;;;;;;;;;;;
149.11995264;189.99950448;196.68966288;226.48919904;216.24918096;242.27916576;163.8194136;249.4594056;177.98902992;249.4594056;226.93951728;288.30904608;157.089492;398.15985648;;;;;;;;;;;;;;
186.1393602;242.92969336;245.04922484;255.13934682;119.54991852;287.9096475;208.0597256;313.42944218;115.29993014;324.27937746;143.99902204;355.04933306;221.54963964;388.81980628;312.50972046;391.51937824;277.93970514;406.67988832;;;;;;;;;;
