3.91954923;3.97952703;4.16945673;13.72991805;14.14976265;15.21936675;11.22984342;18.32921568;2.0392452;22.21977564;12.24946602;25.00974297;2.2191786;26.42921757;3.73961583;29.489085;1.3794894;30.97953333;2.77997103;36.28956789;19.16990451;37.02929409;1.4594598;39.44939832;10.35916569;40.86987255;9.92932479;48.45906351;46.51978131;53.28927567;1.1395782;;;;;;;;;;;;;;;;
9.44920431;17.70963453;11.92973292;18.11955663;15.13912302;18.91940463;19.29933243;19.49929443;10.84993812;20.41911963;17.21972763;22.17978504;8.63935821;27.35980065;12.66959232;27.63974745;18.75943503;27.90969615;6.89968881;28.47958785;18.77943123;29.58937695;7.57955961;33.61961106;4.9290633;34.22949516;8.46939051;36.26910756;26.07904404;38.18974257;6.97967361;42.76987218;6.25981041;43.56972018;5.82989211;44.57952828;64.85967432;66.54935322;4.0892229;;;;;;;;
11.35981836;25.25992524;21.0890934;34.01947188;16.83928368;37.5794748;9.83924424;44.69948064;3.93989652;46.18906344;5.39948772;48.61938276;26.25964524;48.98927916;3.0891348;49.10924556;8.98948224;49.65909156;7.42991904;51.31962648;2.2893588;55.7693802;10.76998356;58.02974712;1.9294596;62.48949804;9.55932264;62.71943364;1.6895268;;;;;;;;;;;;;;;;;;
10.42996274;12.86908317;4.07985609;20.06953455;21.02979458;34.18965368;2.75987326;34.35952278;21.06976378;36.10917451;2.49907423;38.57927107;8.09975838;42.98987229;8.41951198;43.75927939;36.46989654;46.26934515;8.00982768;46.52914495;10.91958544;46.59909105;3.92997159;46.90985158;22.43970811;48.80938781;14.75962633;49.80961704;22.21987751;52.1797906;43.70931789;56.61936949;2.05941303;;;;;;;;;;;;;;
5.319734;11.5094245;6.6696665;15.779211;15.3092345;16.379181;16.5691715;21.31993395;14.779261;22.33988295;8.219589;22.53987295;12.579371;22.86985645;21.44992745;27.92960345;6.359682;29.24953745;19.679016;29.75951195;6.6296685;29.94950245;15.379231;30.83945795;12.859357;34.15929195;6.179691;35.37923095;31.82940845;36.23918795;4.959752;38.51907395;49.2795359;53.0193489;40.0799959;73.55932185;2.779861;;;;;;;;;;
5.34991275;6.5497718;10.39911145;17.1197208;5.87940925;25.4198282;27.7196413;29.9395304;4.6096167;31.10941795;10.7397875;33.05956355;17.7391318;34.75994665;20.59941195;34.76993715;32.529068;38.1497233;19.1797619;39.05985785;22.29979505;40.3596219;22.80931055;40.3696124;24.75945615;41.75929095;11.449113;42.899207;7.51984935;43.0890265;4.8194172;46.8694317;10.8996355;51.54998095;20.36963045;69.00937875;80.1797568;87.38990065;4.01917815;;;;;;;;
9.62977225;12.25979825;4.71945775;17.55982025;17.45989525;21.13913375;22.91979725;29.6197685;22.5290905;30.73992775;3.929051;31.38944025;12.92929575;32.2897645;23.63925725;32.599532;9.62977225;36.57954475;29.5398285;36.90929725;4.45965275;38.0494415;31.30950025;38.5690515;9.0592005;40.6794675;14.009485;44.67946525;10.36921725;44.78938275;33.70969875;52.75940075;65.31997325;67.089645;2.12940175;;;;;;;;;;;;
3.66978857;7.97936594;5.14930017;14.12933578;10.63948781;17.97906495;16.32960945;18.18999532;16.83944115;21.97974429;9.52985411;22.71950009;3.95969287;23.05938789;1.7294291;25.08971766;21.98974099;33.2290308;19.26963892;34.45962457;5.08931997;34.50960807;2.299241;37.44963754;1.5194984;37.47962764;9.49986401;40.68956801;2.8190694;43.18974268;44.89917838;48.11911545;19.62952012;56.30941176;43.03979218;56.73926986;14.02936878;56.92920716;28.50958873;60.01918713;12.91973508;68.95923594;1.3595512;;;;
8.7697369;16.6295011;17.9394618;21.3093607;10.6796796;30.2490925;9.9897003;33.92998207;15.6695299;34.79995597;5.7098287;35.86992387;27.0091897;37.83986477;17.8794636;38.11985637;8.2697519;43.11970637;21.9393418;48.59954197;3.0599082;51.58945227;17.299481;61.86914387;45.06964787;72.75981714;6.5298041;94.38916824;73.00980964;96.96909084;2.899913;;;;;;;;;;;;;;;;
9.83941608;10.00916448;14.28981972;20.2599708;12.90986508;21.73977744;16.50952968;23.639961;7.52983932;26.9899956;6.9996252;29.47930596;4.38949392;30.26913528;4.65909432;34.1893248;19.68981588;34.73950932;20.3997636;35.08998984;17.349285;37.7790042;17.449137;39.86990508;31.90970364;40.589838;29.38943916;41.31975612;4.58919792;42.72966636;5.65961136;42.88942956;31.97960004;47.6993004;15.79958196;49.19907744;9.79947528;53.31996948;3.33905088;;;;;;;;
