15.16910538;229.71959946;234.1193439;264.39906324;4.709055;;;;;;;;
50.35966195;64.1690672;36.8596832;111.2498064;12.1594633;113.829026;44.94968895;293.6697041;2.82975525;;;;
21.54938412;178.05999738;39.61959198;222.83973772;168.53997902;268.56992972;297.83919032;316.31922596;3.65938422;;;;
104.34973845;142.95915165;110.0495937;180.659979;140.9893854;271.49961435;68.7692772;;;;;;
58.23980448;80.67938736;50.17903176;133.54965624;5.97964224;210.61916304;162.14902704;233.86989912;4.49966088;;;;
57.61976402;176.07906212;41.37971318;208.30957693;25.94907952;227.44921069;24.20992639;229.6398078;207.86907102;245.07939079;10.7491397;;
23.37922839;97.84990506;129.25961103;260.33907849;2.17944492;;;;;;;;
7.63917016;179.029248;29.19923848;305.26940584;2.08965608;;;;;;;;
51.40958763;102.06962469;29.27938152;105.85929648;114.1392852;176.70929157;16.0090428;215.53920492;9.54953376;;;;
151.49932644;156.68912784;135.91995144;180.48942744;187.23965904;260.11922748;25.29990792;;;;;;
74.32930791;120.80916666;52.47958248;164.16932688;20.9590875;;;;;;;;
68.94916785;182.2592439;16.8198296;;;;;;;;;;
31.49928987;72.8998595;38.15903197;84.75936149;6.38977938;102.36946642;62.52912251;115.24926869;2.81972091;;;;
4.4891368;16.4495368;81.3496573;100.3696834;76.7498868;183.3290112;9.6998844;200.6496638;3.8891234;;;;
39.15945229;111.35972323;41.44950754;212.26989973;38.50937209;;;;;;;;
46.08957805;67.69983525;27.8596246;142.0990871;16.3399442;;;;;;;;
45.89958136;53.25947464;91.32904608;146.61910856;123.24957088;216.5598228;260.1295614;277.43992768;44.84972004;;;;
31.42967894;146.78983066;136.59936092;196.01970718;60.34980886;196.28964685;23.49958314;212.01931817;13.10937782;;;;
17.85922215;140.81989263;16.80908607;163.57942083;97.87978884;272.02965837;118.15906143;295.72976898;15.50924658;;;;
60.25940499;69.56936973;74.86969518;91.61991135;15.22989873;165.8294166;100.8694989;166.39953564;10.08991926;;;;
65.08944156;101.9999541;59.33961792;105.6198066;96.30904668;142.17981756;94.28991792;185.87967552;37.21907376;;;;
107.879315;201.229162;75.91944765;220.0797573;40.70930655;288.7592822;171.63926525;402.2499095;37.46994975;;;;
105.70928038;106.53963302;161.329933;162.90979866;132.48915104;253.31943244;2.25951728;;;;;;
63.40905843;77.98987758;35.53932903;120.99959586;65.97906957;194.42933088;29.24940921;195.10980198;28.6093719;;;;
37.9899153;69.6792294;1.0899522;;;;;;;;;;
12.13919192;111.969557;56.89978808;122.68907412;73.39913192;205.4590321;7.88989132;;;;;;
15.81974515;179.4199553;4.1291309;;;;;;;;;;
154.71907694;180.54956828;122.16933208;182.5290994;81.47941272;207.76911692;138.33915394;292.83916808;14.01902346;;;;
21.56985436;83.86915693;96.07960033;139.81922183;13.66971677;147.4994557;277.0690423;518.32946437;7.74967715;;;;
29.97931329;51.98981997;10.04983254;105.10922599;28.70939981;274.94920641;7.42939195;;;;;;
146.1293295;149.9197623;29.2993701;192.8899203;163.9997898;197.8097352;16.0090161;;;;;;
44.77950048;199.9297872;120.64998816;217.59944544;42.46948992;264.3695184;40.13976096;;;;;;
21.74932415;40.77960915;13.46965565;41.0197295;58.93908425;136.69922;126.41987705;210.9392512;6.29992105;;;;
75.449792;142.219528;23.859264;;;;;;;;;;
5.93952;11.16926736;53.49923648;70.32985632;76.33966064;91.02908352;15.02995536;134.47964208;4.74963616;;;;
27.12981018;57.96995842;30.01946926;131.92982462;171.31945292;172.29913228;228.46971994;249.42913028;1.6393828;;;;
61.18950306;83.56910184;78.01963722;129.53957394;13.09905492;147.65957304;3.32928582;;;;;;
21.94923768;205.82934462;49.53906714;225.97900758;122.40989922;246.91996584;130.38954;271.64918814;13.83920736;;;;
21.88920672;192.45974368;203.38966024;207.7594728;40.23987376;240.98982648;20.33925976;;;;;;
31.19985;68.68933;78.419825;213.33936;6.33929;;;;;;;;
33.75928458;34.81960951;8.92960859;38.17938796;4.85942205;;;;;;;;
31.47971718;147.50986044;147.28908156;207.08960382;93.66938232;223.98904434;8.03970234;;;;;;
68.419188;77.4696852;25.8193332;138.0595212;10.059354;;;;;;;;
36.16988311;40.64914694;19.97993897;65.12902781;5.11929933;100.8597481;148.69994005;189.06944071;1.84921026;;;;
23.10960496;45.8199248;104.67924896;161.94926176;16.2894628;233.07975288;12.70959768;;;;;;
60.37980148;110.93955792;24.52923504;111.2394356;57.02990208;172.31958432;88.37945638;173.3596664;12.26936242;;;;
10.78911144;111.4994628;26.13981408;198.2395668;4.60950288;;;;;;;;
34.8399216;92.46996429;12.60958578;129.16920819;11.46913515;;;;;;;;
70.22929495;196.57982874;70.86973092;204.68975009;193.94908493;249.39976107;23.00904708;;;;;;
73.83940264;113.08941472;106.0896925;151.0697688;20.05961974;177.19933044;112.5698316;184.69910258;16.25943568;;;;
57.33926224;81.19995712;229.97992448;254.86915744;12.40990208;397.70998688;10.09990672;;;;;;
103.42986927;169.67943237;75.46993524;189.02962155;86.54917278;209.82992562;86.07945948;257.77965843;30.55934742;;;;
42.39947208;103.15952328;119.66919336;141.09967008;285.31907376;312.28932024;179.05975128;347.68982448;1.96951872;;;;
77.89986048;85.11930336;48.75912912;117.29901378;71.15952246;152.73982464;57.1290213;174.41907054;16.5395763;;;;
26.97970275;123.9593355;36.4999635;156.40911;1.0791495;;;;;;;;
148.32924837;167.35955721;37.62962448;194.06938125;137.51915529;202.66965465;182.22980214;203.3798139;77.77957965;367.44912984;13.69970658;;
83.41992919;105.05913011;62.29909752;128.82907549;72.96960511;176.76983847;46.54955865;;;;;;
154.84916226;169.79961544;28.9496675;207.90980262;47.79950422;280.93950118;206.86910556;384.57980782;27.84933164;;;;
48.26947887;76.62936541;70.32991154;277.61937125;346.76918444;434.8390849;3.04949264;;;;;;
