80.17962314;89.0590475;75.5090819;99.34942698;68.6291768;103.64924276;64.80900582;104.90930962;82.59983086;105.22907282;63.81973842;108.769451;59.19916018;109.96956226;57.16966312;109.96956226;81.4097122;113.77974064;79.67999314;114.24939284;89.35982476;120.25994174;106.92981334;125.46908412;62.55967156;125.98969858;64.10952382;132.94954448;115.7892525;133.51912268;86.92962444;133.51912268;120.00912748;134.03973714;79.92980814;134.10968534;51.48986928;135.9892934;51.39993588;136.47993006;53.53935154;136.68977466;111.72925912;138.98907192;97.44983372;142.2696425;56.34927066;143.0890357;58.28983358;148.43907374;116.76952656;149.7690888;108.269821;149.8790074;111.40949592;151.91949632;73.41962924;152.63996278;140.69980504;153.26949658;129.99972896;155.4598745;113.32907438;155.4598745;129.0194549;155.4598745;151.05913346;156.77989696;86.72977244;156.77989696;82.63980126;160.23933508;59.69978944;162.8593948;53.91907034;162.8593948;78.10915642;172.04958902;126.96997264;172.08955942;158.59954942;175.21924174;57.83916732;190.3490374;42.38960846;190.75973326;;;;;;;;;;;;;;;;;;;;;;
55.12918212;61.87944996;89.5497633;116.58973248;93.6190737;118.039923;88.59926016;127.7194959;127.21980852;130.85924814;123.09963174;132.11993646;100.8899739;132.11993646;120.33988128;133.17915402;117.50931684;133.17915402;87.619833;135.3394791;108.45909072;139.42973448;80.54940618;139.42973448;66.35968092;144.9991044;130.40942976;145.10981358;120.43961928;146.23984512;76.1599368;151.31950146;97.57966968;152.4196116;103.49911998;152.4196116;97.68938148;154.67967468;84.80921616;154.67967468;107.81977014;162.0193941;166.36996566;168.07947498;93.92925888;168.07947498;139.57934148;168.32981736;91.08971802;168.32981736;158.48966628;171.27907002;100.07910396;172.40910156;95.55997518;172.40910156;85.36974372;175.09903542;56.98929582;175.09903542;81.9198063;183.27954618;166.90954824;183.27954618;177.51967668;185.27929308;127.14999192;185.27929308;149.40951876;188.40907152;169.29927072;188.40907152;93.2799645;195.62910534;175.63961538;205.609887;79.24982004;210.53993634;92.41922556;239.41907424;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68.5492874;90.1099744;93.9991964;103.489298;68.7092554;108.7592438;85.8898186;108.7592438;77.289539;109.4491058;101.999596;117.3195314;87.8794206;117.3195314;99.0291902;117.5494854;66.6296714;117.5494854;119.9090134;120.8998152;108.8592238;120.9098132;80.5598848;122.8294292;92.2295504;122.8294292;100.309934;123.8592232;83.4393088;130.3499248;78.069383;133.1893568;103.049386;133.4792988;72.0995772;135.7598426;85.6398686;136.1297686;80.0599848;136.3597226;52.729452;137.2695406;103.109374;139.1191706;60.6598656;139.5990746;65.9598054;140.2199504;63.6992576;140.2199504;68.4293114;141.9296084;60.7898396;141.9296084;71.0597852;142.0895764;68.8192334;142.7894364;73.5992772;144.0591824;72.6394692;153.179358;85.8398286;154.839026;57.2695438;159.8690198;22.3795232;164.2291476;106.5696818;167.0595814;67.8294314;170.0699792;58.2493478;172.5594812;135.7398466;173.0993732;161.2797376;191.4097104;101.189758;234.5190868;226.699651;262.1395616;;;;;;;;;;;;;;;;;;;;;;;;;;
56.14913802;86.76985052;81.65956606;87.37976512;66.66966494;89.97940112;91.80914492;112.7192171;108.2098485;122.00991622;111.0094565;122.00991622;93.20994878;123.61969082;108.6397883;128.15905522;126.87923442;129.37988428;102.16969424;129.88981288;80.30975506;130.74969248;76.5592802;130.74969248;68.28943814;134.47917028;108.7497729;138.37962414;101.41979924;140.44933434;129.83981988;143.6698834;56.60907362;143.6698834;47.33937156;145.579616;85.21906766;145.579616;121.63996802;147.6893206;142.04911034;149.4390756;62.71921808;150.89987106;87.86969652;151.76974926;57.74991388;154.10942166;44.03983356;154.37938386;66.04975174;157.20998752;102.37966484;157.20998752;138.34962834;157.45995252;155.12927886;165.56981698;83.09936446;165.56981698;125.33945002;165.56981698;83.80926506;171.94992364;95.12967998;173.42971644;67.51954594;173.42971644;57.38996428;173.90964924;155.50922566;177.24918164;87.50974692;179.9498035;43.19995116;188.46961056;89.29949632;192.25907996;150.49992706;199.36908442;73.889654;204.36938428;198.88915162;215.5298216;;;;;;;;;;;;;;;;;;;;;;;;
73.36983618;77.17995954;78.0196644;93.60961884;93.17928258;93.60961884;94.90961376;95.40984222;85.32939006;105.16978872;70.69995414;105.16978872;51.25993794;105.84973998;69.83928162;109.11969648;94.4493237;110.279907;92.76991398;110.279907;66.03914286;116.07996114;95.59954962;128.71946628;85.97938752;133.70976936;70.64903268;133.70976936;59.09984586;134.70922782;104.82931386;135.58986954;92.65908492;137.77949232;82.96903062;137.77949232;87.28936704;143.80919226;107.0399043;144.04982112;57.72995874;146.87945676;135.25937928;147.49950042;135.51997734;147.49950042;74.13964884;149.77998306;79.29969012;152.9590797;120.1796379;157.84953678;72.18965646;159.70966776;69.45986682;161.11949328;123.5294712;162.6091956;44.54928828;166.86962442;50.66984808;166.86962442;62.1591273;167.90902128;73.78918938;168.6698478;159.2993007;171.74909844;110.6992602;173.05907796;107.91954756;179.54906796;102.35912382;187.04949948;48.9594861;187.52975874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85.92903462;116.03908173;111.59999136;118.3590837;106.82904375;122.75919084;99.29928294;122.75919084;123.41990661;124.32951531;116.3999265;129.29937735;101.59929351;129.97908495;73.08955797;139.8098559;118.89985107;142.17983637;100.31984391;144.26993724;65.32989606;149.30976918;128.84957085;150.29934348;80.33943918;150.59921448;64.66918029;150.86909838;105.80948235;152.33946585;154.13969142;154.60948932;57.04945818;157.21936659;76.46910414;161.83937913;58.52982135;161.83937913;121.81959504;162.7699788;120.96996054;162.7699788;114.20986863;165.44982597;97.22917347;166.51936587;64.12941249;169.98987291;156.67959879;170.37970521;57.67918728;170.37970521;157.48925049;171.91904301;131.76931482;171.91904301;115.09948593;173.61931158;127.61910018;175.30958445;113.27926896;176.17921035;153.64990212;176.17921035;156.31975359;176.17921035;56.29978068;177.70955202;142.11986217;178.83906612;171.97901721;181.61986986;137.83970343;181.61986986;110.35952499;183.00927216;134.86998096;183.03925926;148.64905341;183.03925926;82.27960455;186.2798652;104.56901598;186.6597018;100.55974071;188.82976827;178.58917362;190.51904157;120.07934367;190.51904157;188.31998757;190.58901147;136.42931016;190.75993794;54.00976581;192.95999151;86.49978909;197.95984065;81.21906078;209.9796699;50.99906097;210.9792399;264.35927661;269.07924615;;;;
52.23911469;74.77935675;53.67923568;74.77935675;71.47937097;78.42912903;78.61901313;83.55999729;82.3097604;99.2694087;77.66959263;99.5992074;57.56986095;110.83934673;83.549004;111.05921253;107.04965985;112.98903462;106.48900206;121.42988256;93.45995463;127.66907433;95.40976452;127.66907433;77.65959873;133.67940579;62.21902323;139.06911606;52.07921229;139.06911606;64.14984471;142.45904694;109.82996283;144.49980132;86.31931308;147.4999701;115.8492888;154.04997216;75.47992914;154.36977696;81.47926731;154.36977696;100.54962729;158.40931134;94.94904573;162.85959501;74.97923475;162.85959501;103.24997907;164.299716;104.26935687;164.7294537;96.85987941;167.30987868;158.77908564;167.77959198;93.27906504;171.24947406;52.17915129;177.94938462;87.71945847;178.82984721;69.95929878;185.31988587;48.78922041;187.78937856;193.42993572;199.39929219;120.37952367;201.99970497;184.05965508;204.35926476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77.48924038;86.98925526;61.98979432;91.8591115;106.06918422;116.53997438;44.47988464;121.30995662;74.11949162;125.11915098;112.64988208;125.11915098;51.11950816;125.11915098;89.03966848;128.43996148;94.34996906;138.05982516;96.43933314;138.05982516;87.6594098;138.18966136;47.48908826;144.26999048;89.28935348;144.52966288;119.4193418;145.49943942;114.16996436;145.49943942;99.8390441;147.86944944;125.08918878;150.47915706;36.92941024;150.47915706;66.72981436;153.32956102;72.90901874;153.83991716;60.33987584;154.04965256;153.70908222;156.68932238;148.27993158;156.98994312;67.10933556;157.18969112;90.39995236;163.85927684;136.36995708;165.89970266;59.8794567;168.34961188;157.02989272;168.34961188;161.30949362;170.35907676;106.59951516;173.68987466;53.08902344;177.39919502;121.71944002;182.3599366;150.6699164;186.13916876;87.00923006;188.57909058;86.09937792;193.13933742;112.17947554;194.5295835;177.37922022;204.44906918;162.13944656;209.02929082;72.71925814;217.43968036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66.65932812;83.75951208;78.05945076;86.93943054;72.85921944;86.93943054;79.77986562;89.0597094;101.70940704;102.29920644;64.65900846;113.01956028;88.2599814;113.58936648;97.13996118;114.13917948;74.3097261;116.66931894;66.85926012;118.3997304;55.53911028;118.3997304;124.00982232;127.65958098;66.27945732;127.65958098;48.14962356;138.38993142;121.95951966;139.98938742;119.9592;139.98938742;101.91933564;139.98938742;58.70903214;141.63982608;119.9192136;141.63982608;101.38951584;141.95971728;130.68955044;144.65979894;74.1297873;146.51916654;96.89904312;146.73909174;56.71970874;151.98930606;119.5693326;151.98930606;95.57949192;151.98930606;85.43994054;152.89999632;138.99972402;152.90999292;79.00912776;155.64906132;55.98995694;155.64906132;63.51939606;158.76999984;146.62912914;159.36979584;76.4290053;160.42943544;151.76938086;161.59903764;146.92902714;170.32906842;145.02967314;173.65993554;138.00906096;175.79920794;182.87979972;185.36995278;95.01968232;186.19967058;110.23950582;189.24963324;102.25922004;193.3092525;118.7296182;195.96934776;119.859234;199.38918462;;;;;;;;;;;;;;;;;;;;;;
72.4997493;88.7491242;51.3298665;88.9990992;78.5591433;99.7690221;80.3799612;100.839915;76.6793313;106.769322;60.6699324;119.1790809;108.269172;123.8296158;75.3294663;123.8296158;58.6591335;126.5293458;94.4795511;126.9992988;99.7190271;127.2692718;75.9794013;127.2892698;74.8095183;127.7592228;106.109388;131.6098377;66.6893304;132.4397547;56.2893705;132.4397547;63.4596534;132.4397547;99.6190371;137.6692317;52.2197775;138.6691317;134.0595927;141.3998586;73.9896003;141.3998586;63.8896104;141.3998586;146.5493436;146.8193166;75.5994393;146.8193166;99.0390951;148.6291356;96.8993091;150.4099575;79.9190073;150.5099475;106.829316;150.5099475;120.9799008;152.0697915;68.3891604;158.2691715;116.1893799;158.3191665;57.9592035;158.3191665;92.0097981;158.3191665;101.119887;158.5791405;74.1195873;158.7091275;96.6993291;158.7791205;158.9591025;160.8099174;97.3092681;187.0492932;96.8593131;196.3693611;104.639535;199.7890191;95.8594131;216.1793799;196.6093371;232.6597317;133.0096977;254.2795695;;;;;;;;;;;;;;;;;;;;;;
