70.2292977;85.7491425;75.6392436;111.83988159;92.1490785;112.63987359;80.1191988;112.81987179;113.47986519;119.69980299;108.69991299;121.76978229;81.9291807;123.20976789;104.66995329;123.40976589;82.2891771;123.40976589;71.0692893;126.96973029;79.0192098;127.12972869;104.02995969;129.23970759;123.86976129;129.23970759;107.58992409;132.77967219;79.0792092;138.92961069;99.6490035;144.21955779;68.9193108;144.21955779;84.99915;145.83954159;77.5292247;148.31951679;100.95999039;151.69948299;57.2394276;151.80948189;65.6293437;152.95947039;62.2793772;153.17946819;77.3292267;157.05942939;106.39993599;157.60942389;57.899421;157.60942389;115.64984349;158.47941519;75.8792412;160.57939419;56.9194308;160.57939419;149.74950249;161.51938479;83.1291687;163.10936889;105.46994529;176.21923779;141.33958659;178.94921049;96.99903;179.11920879;53.6694633;179.11920879;93.2190678;181.90918089;113.55986439;185.28914709;101.48998509;186.87913119;100.03999959;191.01908979;58.8594114;211.09988898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83.8597641;108.0396043;88.61976406;111.47915908;95.00907942;121.1690876;49.8990336;124.60964196;36.5196553;125.07944456;83.5398985;128.75989812;80.24928114;128.75989812;38.19994928;128.82986872;126.91967134;130.64910432;104.83994872;135.32913788;104.98988572;135.32913788;131.7096587;135.32913788;81.33982292;137.81909166;87.22934828;137.81909166;78.71992374;139.55936044;132.0395201;144.43931;88.23992366;144.5292722;84.9792937;144.5292722;143.4497258;149.41921756;106.54923052;149.41921756;115.07964624;149.41921756;104.70900374;152.45993992;86.82951628;152.45993992;100.66970096;152.71983072;43.14986944;154.40912092;49.6091554;154.40912092;59.29908392;154.59904112;60.8394367;155.0298601;135.02926388;155.1098265;93.67963802;155.9994527;40.56995346;156.4892469;47.829903;157.0590075;105.71957912;157.77970468;84.4395205;168.98999438;79.59955414;168.98999438;134.94929748;169.82964158;92.42916344;170.98915438;128.21912534;175.05944414;99.68911298;180.8290199;63.18944928;180.8290199;109.78986888;187.21933484;173.27919216;189.16951542;164.90970882;189.16951542;37.1593865;195.48985976;133.0490959;200.18988492;;;;;;;;;;;;;;;;;;;;;;;;
66.01993844;78.51943624;69.7892792;79.5299914;80.0997406;84.90962332;73.55961952;92.3393528;91.7696036;98.17978188;65.21929088;107.47968812;106.67904056;110.29944688;109.78967128;117.04947556;33.04945184;117.96907076;110.69927088;120.86979388;69.6993188;120.86979388;102.3599418;121.12967948;99.47920988;126.5293026;106.57908456;128.88926376;36.90975256;135.93916044;102.20900824;140.85999432;61.72982692;143.28992468;101.08950104;143.51982348;92.4792912;145.88978024;83.13940256;145.88978024;112.58943884;146.28960424;49.70911836;147.12923464;106.56908896;154.34905652;127.76975656;155.13970848;93.50983756;158.82908444;62.83933852;158.82908444;125.2898482;158.99900964;126.2094434;163.04922676;48.10982236;166.59966388;107.63961772;176.47931492;51.79919832;177.40990528;122.99985624;177.85970728;100.08994104;179.40902528;35.4693866;185.17948516;97.93988748;189.16972868;149.3692486;197.19919416;164.32966312;197.66998692;148.909451;200.06993048;78.10961664;200.60969288;198.18975812;200.92955208;94.60935356;215.18927504;74.83905632;215.25924424;54.84985544;224.71908008;257.42968108;268.33987848;67.87912004;274.1193344;;;;;;;;;;;;;;;;;;;;;;;;
49.15974636;62.16950568;47.9398941;80.6491185;35.65944858;87.00913446;88.41980718;103.62949662;108.22916886;108.91951932;88.79944998;109.15929372;52.30978254;110.37914598;82.01982882;111.01954344;76.98956172;111.34923324;92.31913836;118.60940226;92.71976142;119.00902626;74.4099888;119.40964932;114.68909082;122.4298077;100.33959204;122.4298077;70.81936716;126.64983714;124.48986942;127.50902874;78.11949858;137.51960994;55.39987512;140.61969312;75.48997266;146.64902022;68.63941824;146.64902022;64.589229;148.9498554;77.74984638;150.12974526;144.2792499;150.19967946;96.2194686;155.1290415;68.25977544;157.63967928;59.1293661;158.57979474;94.08947268;158.96942814;68.67938064;164.48923464;145.33925256;169.84919154;166.69915536;171.35977026;81.36944076;176.2092075;154.8692859;176.2092075;83.99996574;195.28925538;131.84994444;196.24935204;125.05933362;197.3093547;102.63942816;200.32951308;68.67938064;200.38945668;190.62963954;213.1594416;153.90918924;219.23972076;164.37933804;221.19987648;104.34981888;226.03932312;216.60919578;253.34962728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58.26943233;67.50901242;46.49978871;67.50901242;42.61922505;67.50901242;76.06984374;100.93963851;88.36929126;102.11920191;82.3795083;102.11920191;108.7897329;113.43901203;93.63934062;113.43901203;65.80964142;119.21987232;107.78910327;125.43957018;91.53911799;125.96937408;66.49938612;126.11931858;96.61923765;127.32987051;66.59934912;127.89965961;129.18918231;130.40973054;104.94915444;131.65926804;110.85996663;133.29966087;105.88980627;138.45975093;89.78976549;138.45975093;109.1895849;138.55971393;97.62986358;138.98955483;87.95944296;138.98955483;85.18946823;139.69929213;85.86921663;141.00980706;118.44915759;147.59936802;103.55966874;147.59936802;116.28995679;153.34923978;84.59968653;153.34923978;78.80982957;153.80906958;74.62937691;153.81906588;83.3191605;154.64975841;127.81968921;154.89966591;89.47988019;157.63965174;79.89942627;159.99977817;75.44907351;159.99977817;88.24933566;160.22969307;89.04903966;162.03902337;116.08903116;163.0096641;63.16961859;163.0096641;105.99976557;163.5794532;76.62963654;166.31943903;152.90940258;166.33943163;100.65974211;167.18911713;99.56914578;169.62921396;51.34999347;172.09929969;154.95964371;182.04961671;84.16984563;183.38912091;100.76970141;198.44954649;;;;;;;;;;;;;;;;;;
61.56904894;66.84956593;73.47944842;87.84969123;63.14930587;97.88997008;44.78993883;97.88997008;81.61962074;98.09987138;55.15906305;103.17948284;88.13955493;111.04978206;100.25985571;111.04978206;46.76900823;121.64979771;100.40978521;131.83900653;114.32923999;132.15985566;61.23920404;133.01945146;41.96926517;133.12939976;87.71975233;133.69913186;124.50945304;135.41932299;76.55999988;135.41932299;55.62984168;135.55925719;91.51996539;137.15950472;45.43963333;141.76933708;44.4490991;144.85988384;143.73941071;145.79944204;70.37990589;146.00934334;46.10931843;147.69954857;127.93984;148.02939347;84.98903637;148.36923367;42.779884;150.729124;95.60904262;150.729124;109.94929953;157.11911929;155.85971149;157.31902529;67.97903483;160.86935585;95.45911312;162.58954698;66.01995603;162.58954698;131.19930733;174.29904093;140.61987758;174.29904093;78.45910688;181.22978195;138.75975225;181.35972085;42.13918527;183.97948898;60.11973044;184.90905188;61.77994977;185.87959551;37.88918371;185.87959551;184.02946548;186.40934641;147.47965197;187.52981954;120.91914128;192.3995297;37.16952211;192.3995297;46.06933723;196.13977096;95.04930582;196.77947016;121.23999041;197.20926806;181.69956105;204.77970828;104.49986197;216.22932443;112.86992619;217.21985866;211.62948737;219.51977719;;;;;;;;;;;;
62.9394288;77.02963008;75.8699304;96.68958624;50.80903008;106.28982192;96.93930624;110.76979872;53.9095536;124.81904592;83.04987984;124.81904592;99.83905488;126.60903888;106.28982192;127.32923136;108.72908688;130.27992288;73.58948736;131.66936496;85.2094584;139.13998848;114.81925824;139.13998848;107.0699472;143.0995488;114.96909024;143.1994368;60.90970464;145.59974544;83.94987072;145.86944304;48.93912672;146.08919664;90.0590208;147.5395704;106.42966512;152.229312;103.3990632;152.55994128;147.07908672;152.84961648;89.7793344;152.84961648;72.1091472;154.65958704;126.25943088;155.69942112;37.77963936;156.44958;47.13914496;156.5694456;79.22916384;156.8391432;64.92919776;157.80905568;62.19925872;158.36942736;81.1390224;161.269176;42.70911216;161.269176;85.0096824;162.80944896;99.84904368;165.4494888;34.99975632;168.05956224;118.15951296;170.2690848;64.14907248;170.83944528;73.43965536;172.23987504;51.95973984;175.98967056;132.52940064;175.98967056;71.3899536;178.34902512;116.319576;192.4691928;77.57901408;197.99999136;71.30904432;220.18911168;178.9193856;233.78986176;;;;;;;;;;;;;;;;;;;;;;;;;;
66.6190083;70.3498887;59.4391629;77.8596351;73.5199374;78.9992931;80.1299538;83.4299635;63.3799803;95.0794676;76.8899261;103.249016;98.8393393;110.6897831;118.3994695;120.0699682;72.5292347;123.4199629;112.0593721;125.7592609;82.2393208;126.3990689;119.9999892;132.2793043;62.2793106;132.7091753;98.3894743;132.8291393;124.2597109;132.8891213;90.6098089;132.8891213;101.159643;134.809545;84.3996725;135.389371;46.9998958;135.389371;66.689987;138.4994377;112.9291111;138.4994377;110.0299811;143.4299581;45.3094031;143.4299581;74.2497184;146.2691061;43.0390844;146.8599288;42.1593484;146.8599288;121.1696382;147.0998568;37.7796627;147.0998568;118.1895325;147.7896498;119.9390075;149.8190408;57.9496099;149.8190408;50.7797615;149.8190408;78.7793591;151.0096835;142.6791834;151.0096835;73.5799194;158.6193999;99.9290123;159.1192499;53.9897982;162.0293766;39.2192307;165.4593473;70.3498887;169.9499997;85.5493275;172.7091717;90.3098989;173.9497994;162.6591876;173.9497994;116.4790458;181.4595458;121.8894222;181.4595458;92.9691009;186.5390215;172.2093217;209.2492064;114.0097868;209.6690804;67.67969;217.6196945;141.3495824;224.7295609;;;;;;;;;;;;;;;;
63.78984836;89.48933406;70.85907934;90.26925628;92.65995256;96.97998268;88.98902544;98.2292563;64.03950336;101.909171;72.4299086;103.01963644;88.14918602;106.51979954;70.91999516;111.51988988;104.08915846;115.52934918;68.08990608;119.25919488;61.19942808;119.9092965;67.57961126;120.44954992;63.10978814;120.44954992;67.78932146;125.57946086;102.13985222;125.57946086;101.959102;130.8491786;110.99960886;132.39903684;82.16944946;134.82967792;50.879689;136.47939816;41.51962374;137.609836;79.9495172;142.66984354;72.05942058;146.12906322;60.85989728;146.12906322;53.06966266;147.76979588;137.759629;148.9791247;36.91998002;153.49987744;139.95958886;153.69960144;142.71977454;155.00979088;67.39985966;156.79931792;49.44966516;159.03922258;149.16986112;159.17902938;153.20927902;159.5694898;85.32908314;161.58969806;60.88985588;162.30970308;92.79975936;162.8299841;153.81943584;170.00906328;56.33914454;171.92940954;70.34978314;180.14905076;74.57993746;181.95954882;158.09952116;188.7491662;61.6697781;202.7098738;202.9994736;251.73911994;160.91962404;253.399825;149.30966792;262.94962806;;;;;;;;;;;;;;;;;;;;;;;;;;
47.9998316;72.719445;66.29914266;78.83987334;71.8498104;80.71908374;65.45949546;80.71908374;64.08907128;87.39927688;79.64953314;92.58909624;76.69977256;92.58909624;86.15979768;93.30979342;69.08997002;95.7997472;64.44991966;100.22988576;75.01947858;100.22988576;77.45945336;100.22988576;88.75970526;104.78996972;98.81947838;104.79996552;61.99994908;106.25935232;110.95937748;112.03992346;105.49967152;119.1899192;79.79947014;124.11984776;40.92980226;126.35990654;95.6198228;130.37921772;129.28967552;130.37921772;62.02993648;131.4497679;113.40934806;139.24949064;112.53971346;139.24949064;66.37910906;140.53994842;84.5994533;142.55910002;104.39913394;142.55910002;69.41983142;142.55910002;50.52976858;145.089037;77.02963396;146.29952838;61.2292729;147.45904118;127.86927234;150.50975934;125.48927236;151.13949474;63.16945768;158.35946108;89.79926846;158.44942328;85.2291887;158.44942328;108.3794615;159.78986006;79.30967594;162.99951144;133.76979308;165.69937702;29.81947056;165.83931822;154.09925112;168.98999438;58.46943252;180.7490535;88.19994046;188.32986822;41.66949146;194.13942718;;;;;;;;;;;;;;;;;;;;;;;;;;
