111.40973964;137.17974951;148.07956908;166.65982698;93.4199011;189.16956508;137.15980291;189.16956508;163.22901178;227.31943224;80.76976738;242.71920477;137.15980291;251.82981432;246.8790682;262.42943756;155.74903678;262.63987419;205.7591523;294.13954491;154.65995242;319.57943855;206.07929523;319.57943855;263.78979568;422.47995863;;;;;;;;;;;;;;;;;;
112.7799456;128.3898336;81.109616;128.3898336;120.059576;139.1193888;117.3592448;146.8695088;79.3193632;182.519064;113.1098864;212.5596256;85.4496832;212.5596256;134.4792848;220.0595488;143.8193008;235.5896928;154.8897616;259.0693168;92.8299904;318.2593008;;;;;;;;;;;;;;;;;;;;;;
112.1495562;116.78998728;124.71942216;172.59955524;167.5799682;174.02960016;72.87954744;202.92904656;107.83951824;228.97934988;209.25925932;239.23944948;129.82956876;263.05959924;97.59932184;312.6593688;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118.66961067;175.87923889;126.29909132;180.73935279;123.76923737;186.24914516;123.1395183;211.98978537;71.84984812;211.98978537;213.52965308;214.29908795;79.92941324;216.10940553;89.63966134;224.69993129;179.09968808;236.91907597;154.93983235;240.36905826;219.17916125;248.39972285;147.02992213;263.15969915;119.75939391;295.48993527;119.60969841;296.64957641;171.42929066;342.16998202;;;;;;;;;;;;;;
147.5390475;164.269521;85.039695;211.0696965;128.2895055;220.299651;224.4496995;251.759664;198.4793265;261.7195815;168.549849;263.289897;177.5391345;269.789949;204.6392595;282.469824;266.4792585;302.6293335;166.079511;304.3597635;228.699198;305.5193505;89.5199175;305.5193505;308.0990835;322.999677;;;;;;;;;;;;;;;;;;
130.8593835;138.619129;140.0391415;145.949383;166.7194325;194.279633;164.5390905;194.939316;142.1796235;248.1992515;247.96906;283.659704;236.519275;285.7692945;225.4292265;295.759207;300.139821;329.339264;140.3899095;329.339264;203.0697595;341.0790305;;;;;;;;;;;;;;;;;;;;;;
78.04901632;161.87918208;136.97915264;171.71903232;123.35951232;195.05956096;135.88950144;206.1390144;174.7090752;206.88977408;144.06988288;217.55935872;179.51953536;221.5890688;162.84987136;225.09994496;173.0496064;226.18959616;128.62982528;226.18959616;123.18956672;252.0993024;123.11958912;256.28996096;115.90989696;270.05955328;237.0891072;271.04923648;115.95988096;275.61977344;244.55971584;321.10921216;;;;;;;;;;;;
134.84968452;156.96944582;93.33953906;170.17978992;142.62905426;170.17978992;166.41957932;180.37998126;138.949207;180.37998126;93.08951978;201.22980336;127.27965632;225.3894045;161.85970388;225.76939412;118.92980608;225.9995706;130.53982836;244.3293571;216.46907376;245.14985688;161.5898418;262.74942834;68.29990974;268.42942984;69.00928984;268.42942984;260.16986434;272.6996004;98.87964882;272.6996004;208.83951716;356.10980234;;;;;;;;;;
37.60931348;96.96906043;115.33948712;124.2896173;100.08952741;135.8790676;97.73969399;139.51961241;91.91901486;169.4894717;99.41971508;183.85999078;166.95995688;193.80934919;43.49986871;194.81955795;152.5794555;197.8092568;123.82943327;207.04987191;177.28964092;208.07904704;174.68925177;212.14982898;142.20984226;212.97935811;127.06968785;225.39933577;;;;;;;;;;;;;;;;
96.77951145;105.92991918;87.77983041;213.08960844;208.34920413;213.08960844;237.4893648;243.0093555;76.43939382;243.80990388;131.35980762;253.29969621;130.68902394;269.76983121;151.24974156;274.72983732;204.3993663;287.47971819;109.17902763;358.04975481;99.3797964;358.04975481;;;;;;;;;;;;;;;;;;;;;;
141.81980564;161.45927812;115.30911033;190.07990051;136.77931349;217.00939042;171.22915786;222.34902157;166.73908147;230.86949742;110.91974407;246.63910837;155.57920251;274.34935107;133.57952332;297.96936651;256.24944731;305.7499719;100.8198143;324.36938039;105.24906576;333.52901657;194.7793742;347.7092023;;;;;;;;;;;;;;;;;;;;
135.88902384;174.54913614;121.80950634;188.03955666;157.49921424;188.03955666;123.9595608;188.8499388;135.17931648;188.8499388;148.719576;199.42976172;123.18904986;211.95928632;177.34909116;218.96964006;116.88940026;219.63947622;216.949167;231.01971348;209.60987586;231.01971348;108.94905078;231.81913104;173.26927062;244.7792646;114.29976582;247.9390572;245.32948716;249.4491789;96.33978378;265.74952224;157.18921566;265.74952224;170.23905942;268.59931626;169.19941788;274.57999626;;;;;;
134.85953;167.059867;106.4990407;179.3491791;120.1299502;195.9092096;94.1697406;195.9092096;157.2398139;207.8396294;113.6698888;207.8396294;148.8793228;219.0692595;195.7092696;230.2499043;134.989491;236.019173;112.0493751;254.0797532;132.2293193;256.0291682;192.5292239;271.6094927;;;;;;;;;;;;;;;;;;;;
66.8995825;77.3396022;36.3294361;79.9498561;104.7397989;164.7497452;158.8998286;173.6491076;148.329346;178.0091578;135.8298051;178.0091578;173.3095057;192.059315;153.7898657;196.2998572;116.9495329;230.1196253;98.0891787;243.5493368;174.949753;255.159539;295.2494935;364.3390601;;;;;;;;;;;;;;;;;;;;
123.90977508;139.12981684;128.66953722;139.28977524;104.23989058;163.60945048;97.1197423;165.21903188;161.97987428;170.35969496;100.01998804;170.35969496;144.97929558;181.56977958;178.47958324;181.66975358;165.45996922;183.15936618;122.92903014;194.7293572;170.08976516;196.88979534;127.99971142;226.18917552;218.60914684;241.55917828;151.05971426;263.19955032;;;;;;;;;;;;;;;;
91.6696044;92.0694816;115.6991328;153.8599824;149.3396748;160.9590492;151.9094592;162.229482;129.6798768;203.339052;177.7199868;206.3296548;166.0198392;206.3296548;158.4191808;211.8790728;141.4598004;211.8790728;188.9694;213.959232;108.2390796;213.959232;189.3593052;216.5090724;125.4597264;230.9794416;174.9397932;242.1590508;138.0094884;253.7893944;;;;;;;;;;;;;;
110.12948424;136.23917962;115.40956919;156.26953405;113.08972865;160.38969873;122.03939771;214.08971123;135.60976552;224.98956493;103.24988822;224.98956493;141.94986374;230.69924998;165.92954188;235.74954883;128.03981213;255.41923899;261.15989521;273.40949248;141.58919947;273.40949248;224.72980673;280.74965977;212.97974446;280.74965977;242.68908905;289.50950553;266.96948726;338.90952075;;;;;;;;;;;;;;
92.36977376;174.73923632;166.14973672;182.65972208;187.219186;197.65919184;96.73980008;198.01912328;63.03984808;198.01912328;167.67919608;203.02924928;200.629374;216.51920048;204.96948912;220.31991696;175.2497208;230.65922176;223.17942768;235.44999896;155.239128;237.15992256;167.12982704;237.15992256;159.34992392;240.77917776;228.93932776;246.58992688;214.74945448;264.94942144;265.16976728;275.61974352;255.68991096;288.74976328;184.50923128;291.659126;232.30932296;311.23999456;;;;;;
105.49911744;199.30910544;138.17988768;219.3099048;139.11973728;237.11905488;216.23939616;237.11905488;214.92960576;252.7795488;139.52967168;255.6390912;137.63997408;268.87997232;230.70908064;268.87997232;198.92916624;277.33961856;155.12917536;277.33961856;198.19928304;321.00963024;;;;;;;;;;;;;;;;;;;;;;
96.53934055;116.68952295;132.8991411;144.889217;143.39967375;153.93906405;140.05990855;155.749432;95.5599285;183.4898087;175.53993205;198.3095186;140.20936105;198.3095186;113.7492941;198.9192848;140.4694084;216.04953035;186.55956305;229.23921165;112.7091047;254.5494907;214.92963295;279.0796277;279.96936825;299.07936125;122.3896413;308.30954765;261.2290211;358.3492337;236.32923825;385.42903035;;;;;;;;;;;;
159.24904617;173.54946114;176.2597692;180.56953794;170.36948601;201.76937214;169.2995226;251.42943531;253.64913573;253.7598216;119.48988393;260.04996996;105.9692559;269.48918118;91.8991872;270.56911629;80.28913689;276.68974575;202.72964685;282.0694779;174.79991232;330.12908322;194.1290556;341.39909856;;;;;;;;;;;;;;;;;;;;
129.03990099;142.34971088;147.92985792;157.25941608;164.65930663;186.80901278;125.10961476;196.98998306;106.04977513;209.24951814;154.14956336;209.24951814;126.61957217;209.24951814;160.289324;215.27935468;98.59991908;215.27935468;78.98945964;223.11994094;183.47931186;230.47985909;98.82976038;241.37933326;173.32932019;271.04984647;123.57967115;284.31968396;;;;;;;;;;;;;;;;
104.08972218;199.55911749;141.91999116;199.55911749;206.94982566;211.68935595;115.97903535;226.4097912;168.53973648;226.4097912;82.79932425;239.81963286;222.44901942;261.70984479;157.72908882;264.47998578;151.10914164;267.54903408;104.83948968;267.54903408;116.67981804;272.39952996;201.65946618;297.42976818;257.70908541;298.29949848;242.45981415;300.09994017;273.98903706;318.20932452;220.46963322;363.45929268;;;;;;;;;;;;
143.7398018;153.2496532;110.4598138;160.0593736;142.0199032;162.7894506;112.5799906;166.0994818;97.549095;173.7496866;162.9990726;176.8890256;104.7291476;179.3396066;97.319509;188.1297558;96.6696808;210.979552;94.0094778;258.4798972;261.9895684;292.4895694;;;;;;;;;;;;;;;;;;;;;;
140.64989928;148.79910381;96.09931722;165.99998511;155.77928733;173.98946004;108.52927503;195.82948791;105.77992929;218.22956769;163.53915096;227.05961964;168.36997305;240.27924066;112.6493004;255.17901741;236.25904629;266.1694122;98.71988097;284.30970321;;;;;;;;;;;;;;;;;;;;;;;;
