238.66905888;252.94927392;292.84911936;422.18997408;190.5691536;489.41940096;;;;
149.859171;359.2696569;453.1196208;532.6392456;346.8395007;550.2196623;;;;
308.12966025;333.90966719;284.39936045;337.86937407;180.83925438;437.56956426;;;;
;;;;;;;;;
288.26976768;387.70955376;378.15960048;489.11996512;521.23936208;543.58940416;;;;
310.15985409;363.46995936;469.39931334;473.84918397;;;;;;
399.10983886;562.89935116;582.03952168;633.76918608;;;;;;
232.6692214;272.72969438;;;;;;;;
339.589824;345.929192;;;;;;;;
249.54929566;435.9596129;318.25977008;522.59936043;;;;;;
409.2396074;429.40949832;431.32954656;432.91926392;393.97963456;477.47921044;;;;
233.21906816;262.5393082;403.84912438;454.65987853;;;;;;
339.66984194;411.6993298;508.4492116;582.04952454;;;;;;
368.81958246;446.12903334;407.71957396;549.6293247;;;;;;
154.479752;265.2394752;223.32961248;265.2394752;;;;;;
412.52919912;536.86903352;;;;;;;;
340.27999572;356.61994536;;;;;;;;
;;;;;;;;;
284.3091829;290.5994857;206.54988318;385.68982;;;;;;
237.39924072;309.43968442;;;;;;;;
367.91914365;438.15904695;;;;;;;;
303.15927888;402.0996276;315.28985832;439.50969144;491.42940516;691.82911836;;;;
316.58938602;348.15975634;186.32920542;403.62981606;;;;;;
287.26980844;348.13954678;311.00932906;447.63941736;;;;;;
164.03961072;279.5896068;262.93929984;292.64953224;246.30995424;292.71940344;;;;
186.74955984;300.2591994;204.18933468;300.2591994;255.39990924;321.849603;;;;
288.25992494;389.81939074;342.22924918;409.91935738;465.71922124;470.40979674;;;;
192.96986686;244.63954966;;;;;;;;
283.19947947;437.20921638;;;;;;;;
331.62912542;483.53963729;455.28977798;486.93989201;;;;;;
311.68939555;402.71977305;320.8596071;408.5490759;;;;;;
;;;;;;;;;
312.98967931;394.5297622;309.66977524;421.47986573;450.60924986;622.57948095;331.08970433;627.66980059;;
;;;;;;;;;
298.33935875;299.33915355;;;;;;;;
472.05980127;617.56903911;381.8395845;650.76906978;;;;;;
405.62997928;513.69942604;381.79986428;542.48919932;;;;;;
328.1596353;340.14998766;222.74960463;367.34958561;404.19988203;468.04940553;;;;
360.53912426;428.29983838;278.7296404;519.15931848;551.47946722;574.21970048;;;;
202.04964984;290.51956404;;;;;;;;
367.03966507;423.86908889;237.52943409;539.86959559;;;;;;
200.67927;220.8993096;;;;;;;;
;;;;;;;;;
281.44966816;476.10926068;;;;;;;;
144.14946819;169.31908916;259.78962139;279.45904012;454.72902033;509.85995372;;;;
287.25937084;325.22990864;243.57926996;399.0295426;;;;;;
439.62950823;443.14919496;275.81923819;444.56947042;;;;;;
400.2797001;555.1290564;523.7097669;617.2498146;;;;;;
460.89929842;603.79913015;;;;;;;;
439.8893444;516.47962168;;;;;;;;
429.99908336;501.13936446;503.3695107;503.67991226;378.90935908;565.8996084;;;;
345.59944726;407.28991316;529.74989939;693.45912692;;;;;;
;;;;;;;;;
299.94998949;471.39999246;;;;;;;;
280.72989066;293.07958656;212.8398334;476.409258;;;;;;
242.44934336;357.07974904;293.30902944;449.21905;;;;;;
395.80997055;493.77935685;603.9091293;629.3895726;;;;;;
202.81989756;218.53928124;200.14929048;428.19911292;;;;;;
397.20969;437.7598308;411.649146;451.9499868;231.8499972;451.9499868;217.9599984;456.4493532;;
146.0497365;211.0394979;;;;;;;;
272.05955925;417.06977775;360.82904025;422.2599525;462.26954475;498.24993525;;;;
338.7890688;341.4897408;219.7498368;352.689792;;;;;;
422.14962;432.939288;;;;;;;;
235.21999;256.01947;179.90993;265.59933;;;;;;
187.0999879;200.00906065;199.73945005;200.00906065;;;;;;
217.47920139;481.52976399;467.4697632;492.71909544;;;;;;
244.57975278;406.27940019;183.50932458;475.1793942;;;;;;
422.95912422;551.99979599;289.47995224;551.99979599;;;;;;
323.46902853;447.87905343;264.90947778;451.29926709;;;;;;
261.14902211;320.03968786;159.95992973;484.41928841;;;;;;
;;;;;;;;;
372.93982482;408.63916592;395.72965845;431.53908137;;;;;;
251.57931514;327.36947944;301.46922398;361.09986184;419.28968558;459.92929258;;;;
340.47912324;355.45952896;;;;;;;;
221.03984184;419.80969408;;;;;;;;
193.89942;288.86998491;;;;;;;;
483.27976125;647.70900337;;;;;;;;
464.46915996;580.81921911;505.56968397;646.51930083;;;;;;
351.75983088;407.02993296;;;;;;;;
349.50922112;371.80978472;;;;;;;;
381.2995357;480.2690775;;;;;;;;
;;;;;;;;;
280.28983002;399.66934278;;;;;;;;
393.6692206;456.739349;;;;;;;;
;;;;;;;;;
535.91968775;617.13958555;;;;;;;;
332.56980432;353.4394084;290.6795112;383.52917096;;;;;;
152.0490846;224.74976595;542.439075;543.0898041;;;;;;
227.3090166;242.79921405;;;;;;;;
289.22964072;354.35974576;294.3998836;414.22929376;;;;;;
386.3798433;452.0295846;;;;;;;;
351.79973016;413.41947834;;;;;;;;
448.50972096;459.37992267;381.37913442;537.6198771;;;;;;
298.05998724;432.21980978;551.83963618;566.0797313;;;;;;
;;;;;;;;;
281.24998641;336.62944164;;;;;;;;
186.96975544;366.0291986;382.549921;502.53935264;;;;;;
177.82960838;206.92901698;392.36916318;462.65964756;254.17939368;462.95991914;401.9998005;462.95991914;;
439.54966;586.6592072;;;;;;;;
255.1792221;256.529889;274.90960926;328.54996548;;;;;;
356.86931508;414.91911134;487.32962398;504.50943928;470.72991924;516.139464;428.56958962;516.139464;;
278.19999486;317.81980539;338.23937205;345.55915827;;;;;;
312.6492755;409.429569;412.83939625;442.58922025;189.14956375;484.14978;;;;
372.33905466;482.5495302;;;;;;;;
;;;;;;;;;
303.99987973;315.11954613;341.4097574;381.47955527;426.64920014;603.79988546;;;;
402.1698681;481.05970605;334.82988;577.1699318;;;;;;
117.70966815;304.50968585;294.40959885;384.0592807;;;;;;
384.43990803;411.31905261;613.02939462;632.68966191;;;;;;
320.8795186;338.00914706;139.78987878;384.16911418;;;;;;
;;;;;;;;;
203.70924384;263.23978656;;;;;;;;
350.51912635;368.24972415;376.88914283;384.17927701;436.84934707;541.77970449;;;;
272.34963812;403.90983416;635.96914976;670.44950112;;;;;;
313.97910156;347.8595812;292.65991652;429.77973828;;;;;;
157.3195281;428.6394623;;;;;;;;
268.07927136;286.48928112;150.53978832;328.8294792;;;;;;
364.13909389;378.48952947;;;;;;;;
256.98994696;330.04952532;223.56904412;403.70959884;;;;;;
454.85983894;474.22969828;370.08912928;474.22969828;;;;;;
366.07947948;389.89924506;291.2996034;410.25987054;444.5897625;499.54959522;384.02992836;581.29946784;;
364.88960232;523.77986844;;;;;;;;
409.34997999;409.61952108;;;;;;;;
386.8198263;398.389878;;;;;;;;
203.00918388;220.38979644;241.47946959;296.91912663;333.69908268;539.35914528;;;;
287.31948388;396.1393293;219.9996656;398.7593181;;;;;;
296.9492757;464.48942155;;;;;;;;
133.28998388;175.7795114;165.87925892;244.27985672;;;;;;
213.33985941;378.57942141;;;;;;;;
313.239266;446.14902825;;;;;;;;
240.74981181;422.40955203;;;;;;;;
295.93997406;354.10958082;333.98987364;440.5299831;492.50996244;552.62981943;;;;
;;;;;;;;;
;;;;;;;;;
227.77972644;503.50944112;;;;;;;;
244.63975725;314.0799228;320.40973125;374.30946315;;;;;;
156.2599485;248.79936885;168.67976355;248.90954685;383.80965375;494.3393052;;;;
245.8791264;256.5497648;342.7993784;396.0696784;;;;;;
302.00968066;346.32938224;271.59984213;383.8291467;;;;;;
267.07972896;381.33921006;204.57913092;381.33921006;;;;;;
;;;;;;;;;
195.78997302;334.6590459;121.5298128;399.1695981;;;;;;
430.93923421;450.53928737;323.95928868;515.65947574;423.70962776;541.43947517;;;;
;;;;;;;;;
260.8891872;330.14984;;;;;;;;
203.62900532;225.839007;236.66908209;360.09974681;;;;;;
427.01967256;459.179118;;;;;;;;
288.34916096;293.64992832;430.64999096;501.62935004;;;;;;
397.7795696;430.739878;281.8396295;458.6393751;;;;;;
144.69921255;172.04986488;251.89968495;303.28940046;;;;;;
234.43938507;366.52968858;221.28917261;366.52968858;345.3195405;517.21953833;;;;
230.24977316;264.05941932;450.82961023;458.95959432;;;;;;
182.59942165;326.78919388;;;;;;;;
;;;;;;;;;
483.38950326;503.17925341;;;;;;;;
411.69915567;591.24904993;;;;;;;;
;;;;;;;;;
387.77907525;394.089501;440.16975525;444.79944525;;;;;;
258.67911515;369.9099338;;;;;;;;
426.52935741;437.15952631;;;;;;;;
323.9191656;449.6699784;310.4692824;484.8397248;;;;;;
293.13951735;483.23952328;418.91975713;483.27960682;;;;;;
;;;;;;;;;
427.709552;462.469792;413.739088;504.229904;390.759168;506.259984;;;;
372.66910408;507.70913466;433.40921988;516.07951577;;;;;;
281.56958424;320.64934428;548.17908354;548.82948006;;;;;;
319.84988544;322.4096896;413.66945616;451.70924528;;;;;;
385.139262;520.179225;;;;;;;;
;;;;;;;;;
241.45976367;345.77909254;191.28978068;408.5090939;209.78972128;414.25947565;;;;
;;;;;;;;;
313.63914744;333.11963032;294.68942736;395.43911968;;;;;;
;;;;;;;;;
;;;;;;;;;
248.14929684;254.82957888;153.6693204;318.44961072;221.66940936;477.01919448;;;;
425.0792655;555.859482;;;;;;;;
375.63996177;441.08973639;;;;;;;;
429.8799172;508.599657;350.98928;661.6197898;;;;;;
245.98918136;253.15947488;277.09941168;357.63908596;;;;;;
192.14906008;314.36951372;391.689314;397.1992402;;;;;;
380.5192673;386.6394957;271.9299574;389.459353;293.5598873;426.7293262;;;;
232.2999384;288.34907455;193.5892433;321.4193863;;;;;;
389.83926302;479.85970718;327.17937582;521.95944306;;;;;;
305.43960872;360.77915008;222.98932228;360.77915008;362.91941952;558.35976058;;;;
330.8495834;441.4496624;;;;;;;;
;;;;;;;;;
145.14998976;282.56975136;313.06935288;318.5395548;;;;;;
403.29944193;403.75999266;468.15918585;549.72991932;;;;;;
;;;;;;;;;
323.32989312;442.35945728;162.64916096;442.35945728;;;;;;
248.08935196;406.17956104;;;;;;;;
248.55914489;269.47918188;;;;;;;;
326.0097978;379.3795746;;;;;;;;
334.33935847;341.9598824;313.44920223;486.02975675;;;;;;
321.8697152;478.37974272;405.00991872;495.5092736;;;;;;
256.97995147;345.18962426;173.24988099;345.18962426;306.70977115;361.86914194;324.98935884;377.00994047;99.22907887;378.72974361
255.52911012;305.1694452;381.4691496;406.99963968;;;;;;
;;;;;;;;;
142.04907744;277.32954161;358.86976316;521.11905964;190.11936022;580.45917729;;;;
353.91996496;361.55918612;347.91900333;361.55918612;347.59953773;390.32906006;326.98901488;449.26946493;;
239.90974307;390.37955001;209.58993174;469.54953799;;;;;;
374.3997794;392.25903926;;;;;;;;
315.33932286;416.27956671;428.89920228;464.09925807;;;;;;
292.4895725;341.79951325;;;;;;;;
430.7098512;470.30997376;431.43906112;589.45973408;;;;;;
221.41988452;287.34909856;149.35932866;325.48968041;325.10931196;338.06950242;306.54930754;365.4896218;;
356.36920704;509.88921984;309.40908768;514.15931952;;;;;;
361.76998305;474.4494061;384.46933334;569.2497704;;;;;;
329.579028;532.729458;;;;;;;;
334.96944448;369.21970272;321.8299744;459.48976128;368.32949472;472.63912256;;;;
422.95962522;500.71974183;317.25958506;625.69962609;;;;;;
266.3496535;464.1596511;;;;;;;;
445.67923094;513.9191182;341.0497918;516.00915305;;;;;;
245.689054;332.409314;452.369719;494.659362;;;;;;
277.97975565;388.04935959;381.03990024;406.30927098;445.91933826;469.31984685;473.03991261;532.78954476;;
458.0497479;508.9095987;542.7697839;557.9694966;546.7294815;565.0798572;;;;
264.78958311;320.74944237;174.27917457;444.22991307;;;;;;
287.75954916;457.2195471;231.97945302;492.26960268;;;;;;
138.10934488;306.48980728;196.43996016;326.87955248;257.73929104;383.26949832;;;;
400.10986918;439.56962628;;;;;;;;
340.19957643;357.18967767;361.50993799;376.0798565;;;;;;
253.27989954;350.69954076;371.97986238;434.31917958;;;;;;
402.5796816;510.549792;;;;;;;;
288.6099812;467.2298252;418.3999456;514.5294124;;;;;;
268.43972886;391.80930813;370.48911678;409.44950766;490.84960887;516.54964941;;;;
264.3192142;326.1991228;351.8997014;377.8192214;184.0099378;409.6491774;;;;
;;;;;;;;;
413.1396138;419.2292411;409.45925376;419.2292411;;;;;;
;;;;;;;;;
;;;;;;;;;
273.61976744;387.29933828;381.16971676;398.31907064;177.58968664;414.54986736;;;;
333.74940864;550.70956512;451.67973216;588.01980576;354.43930656;683.15962272;605.27950752;688.74927648;;
112.74926599;210.69941673;;;;;;;;
;;;;;;;;;
147.1391796;550.579504;;;;;;;;
212.50909395;350.91952605;370.71946053;406.88904348;465.77903175;516.94965801;;;;
344.25913589;431.61979395;373.42967398;484.0095965;;;;;;
345.3394858;427.12953033;311.13936605;500.68975314;387.4791844;500.68975314;388.74912078;500.68975314;;
111.1296186;255.7291968;155.9994282;314.4699558;;;;;;
;;;;;;;;;
;;;;;;;;;
333.31992512;437.84991096;392.96996144;530.34969596;;;;;;
189.34971408;197.5592988;388.36946736;457.37992098;;;;;;
94.82906042;121.50973598;349.05993666;373.54903424;346.8791257;472.83955622;;;;
321.48926082;335.95923634;321.01959708;361.50914072;213.91952582;361.50914072;;;;
;;;;;;;;;
;;;;;;;;;
329.29937545;353.57946029;380.09968351;499.87943814;;;;;;
296.4693501;442.1597796;;;;;;;;
278.88927302;650.76979746;;;;;;;;
293.1592158;306.80998535;159.1694984;306.80998535;;;;;;
525.05902758;567.17925322;397.64976378;594.34917198;;;;;;
191.969967;404.299749;515.2292565;518.1997705;167.6691235;568.969373;;;;
;;;;;;;;;
236.2296524;273.2296672;319.9899934;374.3099598;;;;;;
392.63946084;445.17988548;419.65928488;479.2494399;;;;;;
158.46990168;333.74964013;;;;;;;;
;;;;;;;;;
505.34963895;670.4495685;;;;;;;;
510.73980693;517.97910302;;;;;;;;
256.00919256;523.27906364;;;;;;;;
292.48959824;380.04941296;438.59978624;439.05974896;273.08970192;512.10937904;;;;
296.61939697;482.94982307;;;;;;;;
235.62972907;357.91927408;;;;;;;;
;;;;;;;;;
234.4690334;375.9393316;318.61967465;467.18908265;345.32962885;506.4792229;;;;
238.5690954;293.14906505;;;;;;;;
407.0598022;548.6397642;;;;;;;;
350.78949516;387.61965255;306.28942422;416.01921972;407.5497699;439.73911956;;;;
327.35977614;404.2693062;;;;;;;;
287.69911642;413.81977156;;;;;;;;
261.22923279;388.81980065;196.15998161;427.85915314;;;;;;
446.37908229;456.31974074;;;;;;;;
226.83907278;431.58977397;429.64977135;521.3193087;;;;;;
361.11994434;381.20997111;432.16945767;433.24998311;;;;;;
244.55935641;511.37941989;;;;;;;;
127.31936021;250.82927695;359.27952116;388.79909789;402.81904362;422.52956816;;;;
251.1499142;330.01939836;;;;;;;;
280.20917064;299.38934001;288.94931517;550.99902753;;;;;;
209.31993405;314.08976091;213.27981456;366.90918723;;;;;;
319.58943184;356.57963068;357.82944064;382.25989452;;;;;;
461.56912368;512.6592604;432.26991052;512.6592604;;;;;;
364.64928288;527.37962784;526.23916752;527.8597704;428.5296696;528.92913456;356.16936144;668.76943776;;
227.8998007;252.2792173;287.17926545;379.0399008;;;;;;
317.5197084;345.85956882;253.42946604;414.37997091;;;;;;
400.63906877;442.71928476;;;;;;;;
174.50962594;273.90998421;;;;;;;;
278.5795827;366.289809;201.6195336;425.61968685;328.7696217;550.0593537;;;;
;;;;;;;;;
224.20996338;368.77951591;;;;;;;;
583.62921636;615.91974453;515.78913573;672.26910096;;;;;;
281.85922779;494.11924236;566.0497688;568.88943515;;;;;;
380.85992382;624.76949822;;;;;;;;
233.61986874;253.01951292;299.92964034;300.51959202;303.46935042;314.0197194;525.99972204;542.01910254;;
;;;;;;;;;
535.92997216;555.71961528;201.74976508;556.5799914;227.18990604;564.60917616;;;;
370.32964584;454.91916771;481.90912035;574.57943088;498.61981995;593.66933115;;;;
350.49974568;373.86918744;;;;;;;;
261.99932916;298.65969384;;;;;;;;
279.0892235;319.37992798;;;;;;;;
367.43918365;477.2790176;318.41985175;573.54953425;;;;;;
257.99983155;275.26970395;219.65956605;313.0690893;213.64957387;376.55980312;;;;
389.54992992;518.299212;462.49959456;518.299212;398.46975342;541.79957388;;;;
276.12905889;354.20983026;;;;;;;;
217.52930073;349.35973275;269.04968736;423.99932988;;;;;;
298.98958704;362.62947672;;;;;;;;
;;;;;;;;;
291.4696472;495.52973902;305.95955948;534.33949424;;;;;;
;;;;;;;;;
215.41927727;515.4899485;;;;;;;;
410.08908629;481.95923828;;;;;;;;
243.4593546;331.8896328;266.1591768;410.5695;521.949384;525.6194328;;;;
249.96969509;357.09970167;425.72989216;500.22954876;;;;;;
344.13956382;374.08945548;375.16977459;386.85920364;;;;;;
303.7393632;444.03936192;;;;;;;;
186.54936185;344.2598224;336.95984605;479.1392395;;;;;;
317.49949296;366.63957252;;;;;;;;
234.7999998;340.9495854;360.3398472;385.9691652;;;;;;
376.60905351;528.59903861;378.78937956;528.59903861;;;;;;
362.91995316;394.00921332;;;;;;;;
;;;;;;;;;
367.1990784;478.5494994;406.4496912;586.7295714;;;;;;
373.13949292;401.379219;327.1891796;458.32979808;;;;;;
236.64974211;253.79940344;266.36969461;440.65948395;223.07946195;651.64916892;;;;
254.80995639;364.60994301;;;;;;;;
338.5798442;378.45933294;;;;;;;;
181.21930397;301.73964898;;;;;;;;
332.9499479;342.00956173;318.53993502;387.20981195;242.86958214;393.14910072;;;;
366.13958232;414.76952112;518.4792852;749.67985176;;;;;;
354.24960705;574.309219;;;;;;;;
