55.23958048;60.35917088;43.75949896;61.52907728;61.23910048;69.1894644;33.89928784;71.9492436;58.78929648;77.43980432;50.23998048;77.86976992;62.719982;79.37964912;80.95952272;81.89944752;86.84905152;88.56991384;54.18966448;93.39952744;82.25941872;94.70942264;67.419606;95.72934104;75.91992592;96.96924184;57.87936928;100.99991936;52.40980688;103.75969856;50.51995808;103.75969856;67.7795772;103.75969856;90.42976504;104.13966816;61.71906208;111.21910176;110.17918496;114.17986488;41.50967896;114.33985208;58.16934608;114.85981048;55.18958448;120.80933448;68.61951;122.71918168;105.45956256;124.36904968;104.36964976;126.3098944;50.59995168;126.3098944;73.3091348;133.089352;49.98900056;136.1191096;48.99907976;136.2690976;65.069794;140.01979752;69.269458;140.65974632;57.96936208;141.01971752;59.56923408;144.57943272;42.25961896;146.59927112;66.3396924;146.96924152;138.01995752;147.60919032;67.6395884;148.20914232;73.2291412;148.69910312;56.77945728;150.09999104;62.9599628;150.09999104;72.6091908;154.70962224;33.50931904;157.64938704;53.97968128;158.42932464;60.43916448;161.96904144;165.92972456;179.92960448;44.79941576;183.77929648;;;;;;;;;;;;;;;;;;;;;;
68.18901384;69.14940841;64.5393146;69.83997308;50.31927887;69.97988488;62.38966973;84.33983241;79.5298646;89.88933402;88.44924185;92.05996566;34.60918247;93.74990033;59.85926489;99.54924444;84.55969381;107.45925799;104.41917445;107.76906269;61.58917436;107.77905639;46.98937803;110.86910843;89.97927732;110.86910843;62.32970753;111.3498054;56.21955935;113.91918567;55.77983655;113.91918567;48.7092938;113.91918567;96.1793688;115.15940384;61.15944526;115.15940384;73.75950222;122.99946149;89.68946002;122.99946149;103.99943905;123.65904569;77.14936526;126.63916703;63.95968;127.6495301;66.85985174;127.9993096;43.20976069;129.88911827;114.70968734;130.23989714;126.80905993;130.23989714;94.64933333;133.96954598;70.38962658;135.23974525;38.11996928;136.00926015;79.18907943;137.70918852;103.99943905;138.34978469;77.82993623;140.20961226;149.64966128;149.88951008;75.15961959;150.04940928;146.85942024;153.24939202;91.97901669;155.08923219;59.16969959;155.08923219;55.49901358;161.80999544;53.56923011;170.28964989;64.9190752;182.06922408;127.0499081;186.03972109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57.40968306;59.82927888;41.75976528;65.48999376;60.7797273;68.75909658;46.80983454;76.61953488;74.84956206;81.61963314;58.23920166;82.78995396;52.819347;87.299337;46.95974754;88.01991882;75.97990608;88.93938522;68.16943878;94.8599493;34.24912398;96.2491431;73.55931084;99.70913514;60.18907008;99.88903074;83.28966396;100.08991416;72.28904802;100.18985616;61.2994257;100.26980976;82.86990756;100.26980976;97.63933632;100.63959516;60.7497447;101.49909636;70.88986002;105.74962962;58.71992268;112.2998283;66.14961096;112.4397471;45.36967032;112.4397471;63.47916072;115.24911672;97.11963792;117.96953796;61.2394605;125.80998786;45.24973992;125.94990666;51.00939738;128.12964168;108.70991166;130.1694579;35.5693578;134.35902654;106.30930482;135.69924876;70.6190172;140.17964862;110.01915186;141.99959244;53.55991722;144.78997308;77.33911728;145.42960188;102.10974198;147.6193311;94.73901948;149.72910672;64.78940034;153.55988358;97.62934212;158.48902302;124.00903302;179.99953968;150.16985094;192.64919862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59.8598782;64.60950452;55.1292344;73.75907916;85.00971904;85.39936024;58.50912204;85.39936024;67.05924868;90.46969124;71.4292246;94.40906368;61.37947888;94.40906368;86.65920012;99.68920148;94.81968556;100.75921616;87.97998388;100.75921616;67.50983376;104.1091314;91.82943912;107.53997212;70.46910872;108.33923612;86.24957732;108.7898212;67.07923028;111.06972176;80.60977072;111.12966656;50.48950688;113.11983392;61.39946048;117.03922476;73.16962196;117.10916036;102.97917192;119.7297472;95.86971864;126.05991808;126.18979848;129.32990692;86.45938412;131.67974308;75.75923732;131.86956828;74.46942504;133.89969884;59.8498874;134.77988832;79.20906056;136.149627;70.609979;136.2795074;127.64945436;147.94976088;75.67931092;149.31949956;52.37976624;149.31949956;117.72958904;152.3896724;109.73994628;152.3896724;111.28951936;156.18917364;78.56964936;158.56998128;112.28959844;161.09965184;159.03954888;165.37971056;167.43981352;172.17944904;102.67944792;172.93974892;143.43991376;183.24925544;70.39917312;185.4192572;51.49957676;212.529293;106.33907796;216.94922292;60.3394366;216.94922292;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58.55997196;66.33903836;51.82977968;69.67963744;40.67911792;83.3699944;83.8799332;87.98944;63.80934196;94.26968628;58.90992996;95.26956628;91.1590596;101.17985696;94.34967668;101.17985696;85.2597676;106.29924256;96.91936828;111.45962324;82.00915772;112.14954044;80.55933172;112.39951044;79.96940252;115.45914324;80.92928732;118.26980592;124.51905592;131.5192158;80.92928732;134.14990008;106.00927736;138.87933248;66.68999624;139.06930968;57.62908368;140.90908888;50.57992968;140.90908888;68.00983784;140.90908888;78.20961372;148.53917316;72.13934224;150.84989584;45.1995754;155.42934624;44.3396786;155.42934624;144.39966996;156.86917344;83.7599476;157.20913264;66.65999984;157.20913264;71.67939744;166.02907412;156.85917464;179.84941548;113.37939284;179.84941548;145.48953916;184.52985376;72.78926424;186.68959456;124.20909312;187.75946616;57.68907648;187.75946616;129.7794246;192.49989724;148.49917796;195.12958164;54.63944248;196.51941484;47.1493414;199.59904524;52.83965848;200.29996112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77.73962256;83.93951313;71.97980148;86.80944477;69.72955953;87.89914065;73.26907536;88.75932183;74.05940424;89.39996721;54.59955135;97.19947545;48.42959748;99.5295486;90.97962708;99.5295486;81.96967827;105.25943298;99.91972359;105.38915868;95.83935138;108.00961782;98.19936123;109.68906669;51.90923991;116.85990423;76.85948358;117.42969942;54.48978345;118.82973909;96.16965297;120.06911847;65.25901233;120.06911847;76.30964619;120.12998976;58.32966417;120.12998976;67.30967628;121.34941134;116.34998244;125.13939756;76.0292391;125.13939756;76.87944138;125.14937646;50.09906745;128.0492448;97.54973484;132.12961701;72.40989207;133.10954499;44.24943627;134.76903606;77.16982737;135.73998303;122.87917671;138.46921218;89.69933421;140.15963784;130.12984545;141.9698103;64.38985014;143.54947017;84.06923883;145.59913623;48.44955528;145.59913623;54.91987404;149.95991553;139.46909796;155.13996252;149.35918575;177.56953605;62.13960819;201.19957125;116.09951205;211.57962303;123.75931569;223.70997387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58.07998962;62.11973691;49.78956045;66.4493943;78.56963586;79.12946226;65.8295865;79.12946226;75.73951347;80.64999075;53.31946584;89.61920943;75.14969637;90.82983402;55.19988273;98.8293534;44.52919167;102.84910689;64.4999988;104.30965398;99.3291984;104.45960748;79.90922046;104.45960748;69.12956319;105.86917038;66.1694811;109.59901377;98.3495022;109.59901377;106.23905568;113.02994985;84.37983414;113.02994985;78.36969786;115.92905085;76.31933367;117.43958244;74.09902218;117.63952044;44.54918547;117.63952044;41.40915918;118.94911434;101.81942619;120.39966453;70.00929039;120.39966453;90.46994562;120.39966453;60.42926112;120.44964903;108.97920597;123.91957302;58.56983772;123.99954822;72.37955538;123.99954822;56.97933093;125.54906772;48.90983325;126.79967991;45.83978526;127.52945361;43.09963497;131.1293373;116.73979944;134.16939459;39.70968618;134.16939459;55.31984553;138.10917288;83.09923125;140.21951847;111.15952986;140.48943477;97.8896448;142.49981136;60.60920532;148.68989184;109.83993906;150.01947954;52.05985644;152.16981273;72.68945928;155.82967782;118.88913294;159.82943751;53.15951544;160.41925461;101.91939519;161.03906241;122.95987062;183.92996403;77.08909497;184.28985243;49.27971855;184.72971603;;;;;;;;;;;;;;;;;;
37.82991864;48.68931176;59.78964704;66.2890868;58.91985584;69.76925136;45.85999096;74.35914952;43.1696368;75.98975808;78.96904288;97.76952968;72.22966072;101.93952864;60.40949824;102.03950464;77.82931648;102.03950464;90.56925816;110.36950496;79.29996344;111.58921216;71.74977592;112.74993352;85.47948;114.52950632;30.76961352;114.81943672;74.00923352;116.21910072;98.24941448;118.41957248;39.74945784;118.80947888;74.44912792;120.27912608;58.69990864;125.6098464;36.28928848;131.13951896;65.2993244;131.13951896;74.29916392;131.25949016;92.66975392;131.25949016;35.36950928;131.25949016;49.56910056;141.71997904;80.39969944;145.17914864;55.67963368;145.17914864;139.52950488;148.9592412;81.18950984;149.4291284;111.18930816;157.02930392;75.57985648;157.02930392;123.67930984;157.29923912;76.97952048;164.08960904;65.10937;164.85942424;66.5490244;168.809476;87.92989176;170.7190176;89.45952456;172.43960456;38.76969304;176.74956992;96.00995208;180.59964568;125.9897552;198.74928872;68.32959696;201.50962608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47.07951455;56.22989655;83.14960115;89.33909535;56.29982305;94.87927205;64.9697101;99.1897413;89.8495588;99.7891113;72.7595222;105.87970945;108.43901935;109.80957875;100.30956425;112.5696776;99.5193948;112.7195201;91.4798452;112.7195201;96.76928545;116.9890324;109.0793463;117.9999698;78.6293524;121.7999756;121.9997656;122.4293141;86.66990095;122.79992455;83.26947515;122.79992455;81.8499672;123.6999785;79.17977385;123.6999785;89.16927385;124.78983295;51.00938385;127.5499318;46.3392926;127.6198583;54.48972565;127.6198583;97.3796439;127.6198583;71.98933175;128.51991225;124.149506;128.53989125;112.5097406;129.4199662;57.359709;131.7994651;49.8296239;133.9691845;75.0890736;137.4894843;133.479699;143.0596295;117.85911785;144.40921095;71.89942625;150.9693156;91.9893097;151.57967405;61.3395258;152.759434;147.0294568;154.4196889;87.39913445;156.7292613;60.23968185;157.9799467;147.52993075;157.9799467;90.54982275;160.2695401;144.45915845;163.8297979;58.07995195;163.8297979;86.86969095;168.0593522;61.2596098;172.92923345;81.68913625;185.72977875;164.62995685;186.5998642;124.0396215;201.7898979;;;;;;;;;;;;;;;;;;;;;;;;
61.34984118;72.4995522;36.89907048;72.4995522;36.59985648;72.6491592;71.88915564;75.09972186;42.63998976;75.09972186;73.17976536;75.75998742;38.149785;85.38969132;47.43938232;86.70922506;61.82958096;93.4594929;91.04982282;94.95955242;56.50955604;102.9595374;75.18948606;103.39938198;50.64994854;103.70956716;68.11905924;106.47929142;39.24989514;106.8493194;97.94969766;107.21934738;68.619744;108.5199309;38.48989158;109.06948728;90.91916604;114.4693026;65.33936118;117.36968364;51.4199259;117.36968364;72.4397094;117.68984262;49.23965322;121.27941324;58.29985314;121.27941324;69.93927774;121.44996522;81.81907092;124.20971568;34.609086;124.20971568;37.82962602;126.37901718;34.2799506;130.36953456;107.36995176;132.44907186;69.97917294;137.03901462;130.53908916;142.66922472;71.88915564;146.17900494;146.6896635;146.8991133;131.97930588;147.12950808;99.35999298;148.36925142;99.0597816;148.36925142;96.00979356;150.4797075;87.19993602;151.91992422;76.00933242;151.91992422;126.29922678;166.68912726;147.98924964;166.68912726;101.78961066;170.09916948;126.58946436;173.5291593;124.0391637;183.58973136;40.1295843;188.23951692;63.44932608;199.73930832;156.1597866;202.78929636;;;;;;;;;;;;;;;;;;;;
