168.99932032;270.55939968;227.249632;313.98987904;155.119456;367.49978368;200.45955456;402.19944448;165.3997376;454.4596864;;;;;;;;;;;;;;;;;;;;
206.46933552;225.1399647;191.41950786;255.33920202;169.1499852;255.33920202;163.17904848;284.37930486;264.33942318;291.38987766;238.54967682;296.7692973;317.22941502;357.61987422;308.18936106;368.46933312;180.14981292;389.6793033;267.42945264;389.6793033;361.75949796;405.73988826;;;;;;;;
147.41922963;153.36986754;115.19968974;178.26934281;135.40934751;265.56906141;208.52903265;275.61909348;204.02976984;289.22943753;123.48931242;309.32950167;282.35959539;311.03955723;193.91951064;316.439265;;;;;;;;;;;;;;
264.76971732;306.85994916;179.5291266;309.80917476;275.0999778;310.05926112;310.38905628;321.7794438;235.12900368;321.7794438;276.88944036;329.9296686;208.78923072;339.06927888;217.90991016;348.01958076;242.3496246;384.56905464;270.83954244;396.57917808;224.30953044;422.54930148;231.07979664;442.80928572;;;;;;
132.02982;136.479213;116.139699;171.469701;131.039298;256.7092905;192.6495675;265.0690575;247.9497345;296.0795565;;;;;;;;;;;;;;;;;;;;
238.8496536;281.78939844;147.57916248;285.44914332;189.46999296;309.3998526;;;;;;;;;;;;;;;;;;;;;;;;
149.71972645;203.90931779;163.73949378;204.0297745;246.08907649;253.10941301;194.82927108;268.4193613;114.68972057;268.4193613;184.37940261;279.85976222;;;;;;;;;;;;;;;;;;
168.5294992;221.72934898;161.44994422;221.72934898;211.95994196;246.28995128;195.51974176;251.82917216;184.61975942;257.7891186;166.8894671;257.83996458;144.19919928;282.4892981;;;;;;;;;;;;;;;;
175.16993868;183.96947412;160.7099886;203.03913312;155.91933036;204.25979124;117.22916664;208.97946936;125.3598894;217.4590944;229.64968008;264.13902036;130.53943872;284.82922548;184.57930332;311.82966324;209.08943856;377.4292902;;;;;;;;;;;;
132.07985475;206.079963;164.349573;232.37942175;190.12987875;232.719249;122.95901025;236.9497515;117.96959325;262.029597;190.60940175;278.83965225;272.749512;306.00998025;174.189702;307.15925025;213.95939775;309.48949425;243.29946825;315.07930575;306.189306;324.85998975;228.46992225;331.51981125;;;;;;
204.12986832;204.47986076;173.4792556;222.51983936;218.11965112;230.54983588;95.03930688;234.71900928;167.93985684;252.6390188;168.54961704;252.6390188;119.85902572;293.71900964;148.60996276;294.40907972;196.36955436;300.52948576;143.8092166;356.92982556;125.98934656;380.67973748;;;;;;;;
213.63972532;229.22902912;219.48982456;252.33946204;252.94928332;254.8494944;207.47973324;256.259457;154.1691968;272.69972056;181.51948192;289.01941488;216.58918772;327.82975644;250.94942824;327.82975644;213.39958328;338.56938676;;;;;;;;;;;;
140.90925592;169.14936488;194.90904464;196.18952272;212.949072;219.19935592;228.32972136;230.24944432;207.67902984;231.94945792;202.22904472;231.94945792;134.83990912;233.3591768;122.27969168;258.8196144;163.95984968;279.85902248;95.58947816;348.279102;;;;;;;;;;
165.06933528;182.99975892;181.46902776;191.77974528;150.19937544;226.99954272;175.839372;230.97964344;247.46920272;282.56917776;154.73964588;309.37943976;137.77978368;403.33917324;;;;;;;;;;;;;;;;
108.65904975;267.14971935;277.52926995;284.6594745;200.5396218;287.8798887;259.78905765;295.6595634;172.6493184;325.15907625;173.83951485;325.15907625;171.99984825;335.28921435;336.3397398;343.78919235;119.0296215;343.78919235;268.95945645;343.84905135;335.449836;400.8996666;;;;;;;;
109.41918156;130.33911124;133.33908588;169.96993468;189.43981004;192.17913442;188.83961538;192.17913442;102.97982188;197.6398073;160.2999099;203.07950832;193.74902794;247.01954966;240.24963352;253.25917734;126.46930374;282.23929188;;;;;;;;;;;;
144.95956748;207.87943358;123.87976991;227.45914828;138.35999918;231.17999086;158.369731;245.65922472;171.29911149;253.7399631;186.72995731;254.32924582;200.88966456;292.05926646;283.04981055;302.46926424;;;;;;;;;;;;;;
103.69926645;122.77901857;189.2197801;214.25922596;130.93961153;224.63957165;166.23933599;226.5794986;161.43962926;242.26958808;293.39931491;293.5094591;;;;;;;;;;;;;;;;;;
172.33922784;177.30955825;189.99915056;214.82993974;178.1192363;222.93963535;149.98913325;222.93963535;130.05913158;244.17903048;208.07931109;248.65958018;126.4091228;259.01948534;270.13939505;299.45967516;311.13990195;330.85928798;;;;;;;;;;;;
103.30913469;226.81956414;198.4190843;236.2193584;156.14987603;252.74913852;194.00988193;291.38963994;249.6291475;299.71923945;148.43949618;308.56950115;158.59987536;309.11903371;;;;;;;;;;;;;;;;
213.489327;215.46953223;215.30988624;229.12967607;232.80946656;238.92956004;190.67978223;261.47930823;220.70909379;263.93944302;213.86910597;266.80910448;159.32967279;283.80991503;147.00916704;285.379602;168.75969369;287.67909921;232.44951939;310.80991914;263.89977942;341.65927563;305.87973366;342.43965696;;;;;;
163.8690656;177.1690639;122.0699259;233.04920525;228.35919535;249.0891987;213.7395707;270.7597974;217.90990915;286.29907095;288.65903765;292.41942415;281.50931605;294.86916135;;;;;;;;;;;;;;;;
132.22950625;161.6396975;152.16955;170.22994625;108.79983;256.3092125;190.5994525;261.35989125;248.63981125;268.819555;124.06971875;270.529415;181.089355;304.85944875;202.45960875;324.909355;340.849405;346.9997075;;;;;;;;;;;;
145.30979765;154.86908831;154.43910978;208.54956335;159.91909137;271.28951642;181.51977613;276.53904548;272.13949718;277.27928694;197.48983717;330.32925982;137.53925758;330.32925982;83.34999124;334.39959022;115.60935492;344.52952524;;;;;;;;;;;;
136.3095165;194.8095378;202.6890183;212.2992864;142.969851;268.9396104;233.2995759;293.1896235;302.3492073;309.4392408;142.5691317;312.8698377;;;;;;;;;;;;;;;;;;
184.08903746;231.0191199;174.53978764;256.95963356;224.20907324;300.08959608;159.35928756;312.35906844;301.99964584;323.2899076;329.21985288;334.37958458;240.2796645;343.64912;236.88912638;356.10939754;216.46997518;358.4190393;199.72906834;358.4190393;277.14901936;365.14916756;;;;;;;;
181.90915614;205.76987838;206.03948544;230.76971532;195.83918586;244.58931558;194.37972624;254.21956038;113.11956144;260.71997562;117.1596879;260.71997562;164.80950246;279.20944872;385.90917858;513.84916944;;;;;;;;;;;;;;
184.11919139;205.04942054;171.39947672;205.04942054;135.18923277;210.3296032;206.94944849;233.74931779;170.53972654;274.46975932;191.2295847;300.50961744;215.28962367;321.38997709;189.91901424;333.00957059;267.22970531;333.00957059;211.34993317;343.9698893;242.48944636;444.33923978;;;;;;;;
139.40960886;247.48973118;165.91902156;250.6796028;199.46979522;270.259911;210.22952724;270.259911;185.93941482;285.4791054;171.84973896;300.71916162;;;;;;;;;;;;;;;;;;
284.86978692;285.3698241;287.74948311;291.79958505;215.55985254;295.97917869;184.16907228;295.97917869;260.37991818;300.07908513;272.90973429;308.97914928;207.06918138;328.43975961;230.29999236;348.78987831;312.47940954;355.81928544;;;;;;;;;;;;
160.31998535;189.4895173;121.23970888;189.4895173;104.98932615;194.03910474;185.68953236;224.69984593;203.22923139;332.31977712;251.45965571;333.76900862;;;;;;;;;;;;;;;;;;
137.6391096;146.4299359;161.7191939;163.8594912;152.3597424;187.8491124;125.6492695;192.9398985;177.4796553;219.4396222;241.009604;268.4795693;136.559517;269.5691029;;;;;;;;;;;;;;;;
137.36977704;148.9492179;150.16984272;167.06938365;97.84986534;175.14995877;163.68986358;181.55969451;164.01976218;198.34959267;196.78936635;198.51939342;196.21980612;198.51939342;160.18905726;235.95997365;205.04944512;241.45957737;;;;;;;;;;;;
246.68944992;259.28960512;212.01987168;259.28960512;157.62978208;272.39913888;303.98956352;318.51978592;206.46943616;327.13942624;77.63944032;327.13942624;271.2391088;327.23990912;262.98956384;331.18958272;80.14952256;350.23954496;;;;;;;;;;;;
215.0599774;233.339255;231.00909464;236.24922052;228.58942748;257.45934856;165.239498;262.08983368;260.84966724;282.2795842;216.54976836;312.2196088;143.71907972;319.98979356;285.63907276;333.39990124;277.42931016;373.47905724;;;;;;;;;;;;
141.8193017;216.7992319;185.5497978;220.1792707;126.1194395;224.549633;196.6095714;262.0595041;175.0692888;293.5398478;174.0899136;302.6090214;325.0699565;377.8497202;227.3394589;383.409466;;;;;;;;;;;;;;
158.96966203;160.72902656;172.69985806;193.22908901;131.28972194;227.87992741;238.08940752;253.75977234;250.67914591;256.49965228;222.3594369;290.03983594;349.50953603;398.91976394;;;;;;;;;;;;;;;;
157.77960012;182.4494553;183.55914432;226.45946214;139.46923188;244.13957496;192.72931074;317.5498485;206.55997128;317.5498485;289.46902302;321.46921818;;;;;;;;;;;;;;;;;;
156.82915276;182.26976468;183.67957944;211.97978728;213.08985404;239.66950836;196.7495914;266.84965784;233.41976256;266.84965784;222.96954812;266.84965784;187.54932612;270.75937092;206.81912588;295.53953808;332.64933964;394.22956876;;;;;;;;;;;;
128.2790202;155.1090957;217.6197261;248.2898031;206.9895633;282.5791689;196.7698662;288.5094495;226.7398545;289.0996812;190.4590809;306.2094096;141.6695898;311.0191488;140.6698911;404.9898279;;;;;;;;;;;;;;
162.9896332;171.1399103;181.419978;188.2199957;133.1298099;207.3294474;189.7691151;242.2890354;222.0192356;254.5497487;223.8099699;282.4398637;176.9893772;303.0894861;191.1790325;312.0799467;171.7394732;364.8096643;;;;;;;;;;;;
173.9599021;186.00909445;183.38948745;201.909709;193.87991365;215.0897317;158.25925755;226.17906805;181.40978445;254.2798523;216.1695697;282.3296442;103.90941125;295.7196354;201.689742;311.7892246;143.16952135;315.53966195;152.4791247;342.97954535;;;;;;;;;;
88.6597992;233.96966529;190.83962034;240.48970533;171.70965558;266.31993726;176.11974375;311.86960611;279.08917878;334.93967448;266.60969469;342.23937111;339.98902131;362.33917689;225.99984237;380.41964223;;;;;;;;;;;;;;
183.87947488;192.55983884;113.08978192;199.36945188;113.7691494;214.68908894;142.88931002;237.6391584;264.23908482;278.22987112;126.5795098;286.83950914;205.69992158;295.15927042;172.11904604;301.75969406;295.35949456;301.75969406;;;;;;;;;;;;
121.63991488;191.8792256;128.52944768;212.17965056;153.14917568;237.92984064;173.57930944;248.22971712;141.17904896;291.9794976;233.55965184;302.71938624;;;;;;;;;;;;;;;;;;
89.53978968;198.94938096;240.71985344;269.2098772;301.65989656;316.31986012;321.36910388;337.42952936;202.1792212;366.3195426;200.1792738;368.71947948;306.05978084;394.2090834;;;;;;;;;;;;;;;;
148.76994925;205.6298348;118.83981785;217.5099355;124.3897694;240.85913995;215.83907865;243.32910225;210.2791756;268.4795282;107.9498914;268.4795282;262.96938265;284.0695481;99.63939375;383.8990155;;;;;;;;;;;;;;
56.24998438;92.86903472;217.27915566;290.8597144;178.95979606;309.02995998;302.65904196;335.94936002;377.89997316;392.229297;;;;;;;;;;;;;;;;;;;;
85.62901026;95.97956098;110.4595335;171.29901478;166.19972878;210.28955534;242.65902298;250.7398915;176.15933424;278.31902988;204.27939688;298.55919586;;;;;;;;;;;;;;;;;;
182.99998447;307.45993614;303.78930181;307.45993614;223.1492184;310.58992673;262.62908389;315.06954629;253.04998583;317.36975766;;;;;;;;;;;;;;;;;;;;
203.59908998;213.21974902;184.75929692;250.23975806;210.77971236;259.83949396;170.61923964;263.61960792;212.26924066;263.61960792;254.51903836;289.25942148;283.159828;294.90966562;237.61911928;307.19951952;139.59919008;307.19951952;233.04990404;313.52926754;269.31966906;369.79956172;;;;;;;;
184.52966506;270.85943209;228.37932546;278.5490825;201.61966123;362.51978568;;;;;;;;;;;;;;;;;;;;;;;;
192.85935634;217.2094743;181.71941172;243.29974116;112.09949464;260.91962134;227.55962068;273.47960724;154.06949278;273.47960724;205.66964446;292.6292229;267.96996674;299.5798463;140.34974002;314.0395363;222.11978558;380.68973222;381.67997168;390.03966694;;;;;;;;;;
122.92947712;149.91972864;147.70995968;152.189248;81.5393792;152.189248;144.64974336;164.39924224;207.45936384;213.85962752;191.79977984;223.00940544;204.719808;242.42928128;221.04959232;243.74976512;203.6293632;266.13923584;201.259264;271.98979584;165.46977024;307.8290816;;;;;;;;
198.3996084;218.1097212;192.0191616;220.5097608;197.8698204;244.7990412;179.6091276;252.369012;135.0199704;267.8398212;146.3694288;271.4793648;176.339436;287.1890784;287.919786;311.1594864;134.9499984;312.1390944;175.519764;317.8598052;;;;;;;;;;
156.05965932;195.43999374;114.7897407;203.07931272;172.32907926;223.16989182;189.97919538;285.13925556;133.62959502;315.83950002;124.63957326;352.47943746;187.68969918;352.47943746;180.76922202;391.50984888;;;;;;;;;;;;;;
147.63949239;198.9194558;161.92953413;259.76933827;248.46977155;268.52929545;248.75904365;292.74935014;246.86979759;292.74935014;189.31961204;300.14972845;226.36938311;337.71919181;198.13941862;415.19922756;;;;;;;;;;;;;;
