35.20923616;99.96925904;45.77937504;110.40995952;29.58961824;127.70989952;24.82927216;139.03974224;109.5795624;154.90988576;74.35937376;160.06949952;136.97968032;163.22978784;8.54990416;;;;;;
85.0699107;140.84950242;8.31906777;149.82926895;172.33951308;186.31902846;12.7491123;203.42993946;4.82962881;;;;;;;;;;;;
8.47983251;26.30932625;20.57962881;50.69944326;3.58904098;84.81927281;7.72970499;86.95992927;113.50965543;243.59992208;3.22993738;;;;;;;;;;
6.8491124;7.8299754;11.7892762;27.6294668;3.729271;57.1897898;6.8391544;82.5099964;23.819536;86.8297768;77.229269;105.3596232;3.2990854;;;;;;;;
50.57928706;60.1393412;20.88920393;91.07918882;11.2290497;99.19918919;26.07954226;154.29982883;4.23988302;;;;;;;;;;;;
21.21905808;32.71917528;32.67941688;48.39988824;50.78936808;70.869348;48.03908076;104.70971016;48.25973988;124.22909664;15.40936188;130.0497264;5.12982756;;;;;;;;
18.38963606;39.63950919;69.3190351;83.39906301;48.94984249;88.13913832;16.3794729;88.7295497;11.08946592;90.37934471;3.57998606;90.60938794;87.9495748;136.73947307;1.81961233;;;;;;
9.8898816;41.84929216;70.84968192;80.5191264;37.09996448;92.12980768;36.28970912;126.70963968;43.38937312;128.01935392;4.60932032;132.33972288;3.6391984;136.929184;17.51978624;149.13961312;1.5092992;;;;
60.83955468;62.03967795;42.63985017;79.39999566;41.8993911;92.93910489;9.95972409;106.41925719;25.62927696;133.56942309;8.43983442;;;;;;;;;;
13.78950975;13.99944699;9.2491218;34.33959279;61.72947072;66.88976769;3.47980878;111.44993715;124.33929147;156.21905358;1.54977255;;;;;;;;;;
50.81935185;56.61987042;64.5599967;91.62940947;14.61918519;96.12972747;5.98933626;115.34999865;2.49963315;;;;;;;;;;;;
17.95974621;26.10984052;22.77974811;59.09941046;46.98952991;73.22910133;10.17988393;74.35975602;60.58931995;211.28972304;6.37976649;;;;;;;;;;
25.58909856;34.54917744;23.70980864;53.11939776;14.62990256;131.7799632;43.60911232;148.48986624;131.08995824;153.93900816;72.71913344;154.22958912;56.0591584;155.11930608;210.67918448;221.9099888;7.97949296;;;;
10.79979084;50.72937516;42.40971372;71.3498796;6.52917768;100.51959468;21.67942488;103.77919332;18.38988504;115.46923584;47.30909208;132.06963516;1.91923092;;;;;;;;
11.18925687;35.5290628;44.65911274;52.24950335;11.10932647;61.86912699;3.86963049;80.829617;3.18922296;;;;;;;;;;;;
77.6595968;106.07932416;44.53966848;114.97911296;18.00915968;164.58947584;60.45996032;172.09966592;23.19904768;192.51951616;16.06928384;;;;;;;;;;
22.0391204;25.62953344;34.60906352;48.7298892;13.48928072;77.519146;68.55960152;123.17924704;38.72909496;143.81937544;50.67948448;179.88938632;4.42980824;;;;;;;;
11.22917952;79.78921536;38.07926688;85.02976512;71.18928768;91.7195952;9.16946592;103.4893872;85.15943232;109.50993504;5.26947552;;;;;;;;;;
25.2499408;25.7692736;11.9994784;46.4997232;6.9397216;50.049328;86.7694464;116.3594544;165.399024;177.709504;1.8899328;;;;;;;;;;
11.9196441;21.7493199;26.9994627;42.5995479;33.0596784;50.7596229;10.5091875;56.4390351;16.3290519;58.3499763;63.59913;66.8493126;37.4898573;88.099137;23.4396918;92.2098366;6.9899697;;;;
61.88999976;100.29990573;36.78970773;144.96940041;20.06961582;151.31943708;25.29986742;153.74973444;145.52978451;158.38912491;40.8490515;204.98948691;1.66935474;;;;;;;;
50.7791613;67.33949159;7.9495171;80.85965524;6.54912538;88.72937794;10.94978654;100.86909847;36.31941859;103.51926998;3.37929284;;;;;;;;;;
38.05938925;44.13989522;4.54913409;48.9199346;20.87943592;82.88900157;27.41975329;103.65948218;132.04983736;158.31906256;2.98977369;;;;;;;;;;
56.95942462;61.18925792;17.0391868;70.66967768;8.289874;107.70943398;88.94934924;133.75961394;108.22979836;159.33936852;164.2893222;167.00999892;166.73932954;167.78904732;58.47956778;175.56954352;1.71989916;;;;
44.1492619;51.9499777;51.33927032;59.15991132;15.21986402;122.13948348;18.16978988;176.0491046;5.25925654;;;;;;;;;;;;
20.98933731;31.6692732;35.45905605;51.1794528;59.10968517;67.83959649;50.22977196;72.1995852;69.10914891;103.6999821;189.20999991;198.52998489;6.74909166;;;;;;;;
