263.399976;399.31945074;;;;;;
386.63955108;392.25925296;;;;;;
285.99905375;289.9790725;258.32968375;631.7593125;;;;
291.2891355;504.7494705;;;;;;
265.41973962;276.15955422;359.07950698;400.8896735;;;;
495.27907324;562.22963024;;;;;;
;;;;;;;
455.98994108;500.87994154;;;;;;
387.76921992;441.65960246;;;;;;
552.80910641;669.8490194;;;;;;
289.31998389;323.11912616;;;;;;
467.86934104;580.87941424;;;;;;
186.48915508;347.0092208;;;;;;
279.41956308;454.81936491;619.16916762;624.9895407;;;;
203.5895056;231.9291412;533.3294432;600.57921672;;;;
364.67954685;386.73910674;;;;;;
;;;;;;;
231.92907393;396.28973256;;;;;;
304.93934496;316.42988688;;;;;;
265.3191381;426.2695662;287.4495449;470.9197146;;;;
208.72999979;240.8093285;;;;;;
;;;;;;;
294.8693244;396.7897514;;;;;;
;;;;;;;
212.3496144;220.13930904;487.28933176;560.13975248;;;;
326.759932;399.39958068;269.7492458;436.60923812;;;;
;;;;;;;
314.59956048;447.20988096;471.78960096;474.42931392;;;;
336.6593114;413.0995876;328.3796506;586.979351;;;;
290.47960656;298.72936401;286.54983896;598.36955266;;;;
;;;;;;;
;;;;;;;
310.54915278;359.35988236;198.65991306;474.22938628;;;;
204.11917152;328.57956974;393.65965107;446.01919472;;;;
;;;;;;;
363.33982566;501.45972723;;;;;;
331.43925056;355.47953408;;;;;;
469.39943124;603.22983552;;;;;;
443.86946238;457.5390891;;;;;;
298.36936045;313.6394923;;;;;;
115.44951668;261.59914306;;;;;;
284.62947174;308.51975438;269.06913162;355.89946342;;;;
287.789811;374.91933315;273.99992358;570.27968169;;;;
424.93902092;474.54960779;453.55903763;524.51928531;;;;
270.70988239;360.25929295;;;;;;
426.16971288;456.73907886;;;;;;
351.56926558;415.81969767;;;;;;
280.8693304;362.35930092;427.55956024;655.4094305;;;;
305.95924465;623.33986685;;;;;;
328.52929406;355.66990701;;;;;;
;;;;;;;
365.2990566;384.57971695;;;;;;
416.0397897;601.27979778;;;;;;
188.519826;527.859893;412.879643;561.7994745;;;;
511.62983375;733.22945885;;;;;;
;;;;;;;
323.4290752;523.8093504;;;;;;
;;;;;;;
165.33934696;233.83974392;277.19975624;474.06986532;;;;
193.64938833;263.47963293;195.30956358;306.03997917;334.20964575;415.28979903;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
412.2797364;453.47993355;;;;;;
255.9797496;413.7094328;;;;;;
361.919448;416.5991775;434.3896755;467.4294405;;;;
328.8898172;415.4390345;;;;;;
273.00978615;465.7391166;533.85960405;662.4198201;;;;
378.94938726;396.83980296;337.28964432;396.83980296;;;;
330.47939238;457.96976224;;;;;;
243.25902162;357.59939346;;;;;;
393.16983998;432.8398005;;;;;;
270.2696164;340.94900952;270.52934272;429.93960576;;;;
341.1495072;435.93903936;;;;;;
;;;;;;;
217.66997922;346.40956692;;;;;;
195.61951578;315.5191338;;;;;;
291.35929834;311.5091331;330.98929644;421.32964984;;;;
422.40972862;442.91945;;;;;;
;;;;;;;
309.479508;430.98951744;430.33971528;442.95945216;;;;
;;;;;;;
330.85923922;414.78952184;;;;;;
464.69917566;498.51930504;350.18921694;520.83979512;;;;
;;;;;;;
398.4398516;501.85962632;;;;;;
273.42996782;408.13991464;;;;;;
346.30938668;437.48986087;;;;;;
397.0694847;485.84998245;;;;;;
361.04964572;364.42937316;;;;;;
363.75999114;412.18982532;;;;;;
;;;;;;;
;;;;;;;
274.87988673;313.20950799;251.33920314;573.31985365;;;;
370.97962916;458.75988452;;;;;;
;;;;;;;
381.4294448;478.159876;401.079932;478.159876;256.7596368;535.5190712;;
312.44982518;485.70954855;;;;;;
339.8498052;466.0690311;;;;;;
553.38938888;633.46938924;;;;;;
;;;;;;;
503.04973575;531.6393945;552.51963875;596.10954725;500.9091155;633.07973925;;
285.30980016;289.759888;225.58939304;554.049254;;;;
;;;;;;;
380.2295581;402.1492671;;;;;;
;;;;;;;
436.59946323;440.64939111;;;;;;
;;;;;;;
248.00972406;289.6192481;273.29995742;502.41946202;;;;
;;;;;;;
217.23990379;300.82948519;301.23969876;360.40933487;;;;
342.1897036;352.2992398;;;;;;
290.77985472;594.43963044;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
374.17905973;451.65962142;;;;;;
382.2092225;416.95983;376.559505;583.33975875;;;;
249.54956136;357.28985556;369.5394186;689.79929436;;;;
;;;;;;;
418.33954575;513.9398565;;;;;;
;;;;;;;
424.71999072;444.57999264;374.05944096;479.07966432;;;;
482.25932204;534.9096049;;;;;;
254.6492625;294.9494475;;;;;;
244.90934666;405.25909842;;;;;;
377.52934688;434.96990024;389.98959922;469.74981332;;;;
407.74976856;599.21997048;;;;;;
349.95970098;500.08968468;;;;;;
;;;;;;;
380.0094336;563.82967926;465.56904924;601.41924972;;;;
535.85982984;578.13918444;;;;;;
;;;;;;;
209.6197425;300.7890216;;;;;;
;;;;;;;
272.14926735;388.5094389;306.87962355;481.87923255;;;;
393.6191136;413.6196192;359.21992704;483.79998144;;;;
297.14993568;352.24954128;404.85981744;439.2490752;;;;
443.48901918;662.28962232;;;;;;
149.36909712;180.98903712;264.73963488;351.79970304;;;;
;;;;;;;
254.66994141;394.5497454;;;;;;
389.80917248;491.289344;;;;;;
437.82969648;456.35907704;;;;;;
;;;;;;;
248.50981544;331.12966944;;;;;;
508.33917566;508.56933111;482.17942539;539.99917148;;;;
339.37973454;493.99911298;560.01960349;686.24948513;;;;
352.03905459;572.45926153;;;;;;
75.63995816;189.2492596;204.18953416;279.23974464;;;;
390.85914044;413.72947419;307.95943955;492.98948988;584.70955692;673.93957051;;
302.79993275;350.9392943;490.71902075;512.0198958;;;;
561.02945685;661.49914308;;;;;;
;;;;;;;
276.66999195;317.37991239;309.37982826;441.82976796;;;;
319.8894845;367.7693917;;;;;;
364.86946925;474.86990057;572.65911027;595.5090882;;;;
367.76961117;416.15959059;453.24909477;475.25936571;;;;
;;;;;;;
282.349072;367.0695888;414.569704;525.5191376;;;;
;;;;;;;
479.28936198;538.02960849;;;;;;
240.2297203;458.04946451;;;;;;
333.93927978;493.56907686;412.91962038;539.46976356;;;;
;;;;;;;
347.50937361;526.33943468;491.47914389;534.55930871;;;;
274.63976533;580.49914755;;;;;;
408.599521;473.11982579;;;;;;
124.94934432;172.82949504;;;;;;
558.76979496;573.699666;;;;;;
450.47951445;661.21925139;;;;;;
440.16994252;455.22937824;346.69995704;459.84991908;;;;
335.8991601;365.7298113;;;;;;
351.85940604;392.18991366;;;;;;
422.04905289;426.69904119;402.74917452;459.9896568;;;;
200.2197696;218.79935336;259.36958588;261.78949285;;;;
411.10979672;441.81963;;;;;;
178.24972974;250.09909725;387.95928018;388.16954379;;;;
346.99971243;529.06987626;516.26987884;597.4691785;353.24948577;597.4691785;;
;;;;;;;
425.8491696;594.2497836;439.1797944;683.4192;;;;
514.41925696;579.77954496;583.7195056;597.9694;;;;
245.8196768;270.4199115;447.8898407;589.27949045;;;;
396.39961285;409.76972014;299.24981601;504.02940718;;;;
443.7697836;519.83947275;;;;;;
347.05961864;453.82977752;;;;;;
286.45912548;412.04960412;;;;;;
387.44986761;414.02990868;292.3893246;423.74960101;;;;
430.08954916;460.55968212;;;;;;
527.6193476;532.8594859;516.8296571;537.6996744;;;;
283.24980432;321.23977038;;;;;;
;;;;;;;
373.03998786;441.36990039;;;;;;
359.66934344;430.91933984;475.93960216;599.07950564;;;;
531.519367;549.8592164;340.9599442;555.6397367;;;;
232.89951326;426.77943636;343.24991126;530.7495044;;;;
;;;;;;;
298.12986754;346.47945634;326.4794016;483.59960824;;;;
591.94995148;605.58999151;;;;;;
282.29981213;285.4191306;;;;;;
;;;;;;;
182.63999724;324.49927404;277.50934401;473.73909309;;;;
343.39942387;384.47974095;;;;;;
275.32943311;373.24970445;;;;;;
200.08997295;214.99934595;192.1492848;394.669266;;;;
257.4193841;333.09937782;346.73927242;547.81961488;;;;
;;;;;;;
350.49933025;369.14983575;379.27983;463.8197405;;;;
424.85953818;469.19904087;496.16901621;563.97961102;497.42989303;637.13944077;;
287.37973124;554.10926116;;;;;;
532.32958935;598.37936995;;;;;;
461.40992852;583.029461;;;;;;
332.9096544;516.36976758;402.48962424;533.05962282;273.02990328;533.05962282;;
457.27983015;556.88920079;;;;;;
248.03920728;324.93943887;398.32928442;517.54938261;;;;
334.46967264;511.68929472;;;;;;
335.31949989;511.38972754;;;;;;
302.87934902;425.87905386;378.86974417;468.71987856;;;;
225.13923492;329.19922232;443.43981644;516.65906292;410.12985548;527.8594604;;
;;;;;;;
350.84922136;483.40984644;;;;;;
329.88926368;374.85903368;433.3092708;506.79959144;;;;
358.3392624;493.75996488;;;;;;
193.72995079;260.11971885;;;;;;
309.00901504;383.98931854;;;;;;
;;;;;;;
348.0895292;364.8191668;319.1099772;418.9498064;;;;
282.5497032;513.92999475;;;;;;
;;;;;;;
294.22907436;331.53907982;;;;;;
348.0396952;434.539596;;;;;;
439.01907588;558.62959138;;;;;;
249.48909189;515.54924253;;;;;;
374.19996786;496.72991916;;;;;;
373.06950352;416.98948592;403.96946128;416.98948592;;;;
178.84980874;331.08958561;;;;;;
405.21915;452.129364;482.7495135;496.5898485;;;;
240.63976818;332.4892527;;;;;;
482.81917446;601.23947272;557.06994175;631.55952701;;;;
301.07941955;517.8499144;518.54911745;533.4595994;;;;
332.5898791;530.3391022;;;;;;
483.09992049;550.49988609;;;;;;
283.25915726;329.86908828;302.00955346;444.9990456;406.6291903;455.26952414;;
368.3998584;382.9297599;439.68947805;498.1091904;364.3291089;518.3797401;;
348.45994392;414.94932582;278.61960114;521.97913629;;;;
362.77933536;366.85928214;371.87906184;416.94988842;;;;
359.45985141;374.85959874;;;;;;
587.0592915;598.0695215;;;;;;
151.76971095;395.1899952;;;;;;
439.69920012;664.55973648;;;;;;
;;;;;;;
582.18933168;613.59913692;;;;;;
324.92972253;550.66964316;;;;;;
