123.67906387;134.32947433;113.54949979;134.43923123;178.82991054;182.63947276;112.23940152;185.4093378;146.89963275;189.979216;135.7493295;196.51972945;186.03994108;196.51972945;181.26950709;198.01940782;177.55972387;207.42956531;176.3494046;207.42956531;156.37963554;208.82946468;81.3398408;208.82946468;112.21944572;240.68989717;160.43964305;245.24979747;96.56910957;254.89942456;77.26985539;262.49959099;191.76925126;279.05991162;316.93901339;328.52934203;;;;;;;;;;
107.21959872;159.33990399;136.40908753;176.11993902;145.42996723;205.41931673;123.13950336;205.41931673;190.19970408;210.61905968;101.37950318;210.61905968;85.83921474;210.61905968;180.71928898;218.83974839;81.60949108;223.59993574;189.77912929;251.99922346;247.3699038;255.27990662;83.99907516;259.89923638;226.51998351;266.93911891;207.30940581;303.54910544;154.60968634;372.54934474;;;;;;;;;;;;;;;;
156.59941605;189.99902985;194.36936232;215.44949559;176.64917823;215.44949559;135.95901438;241.19977833;187.38962256;241.19977833;209.22929223;243.49937472;160.00933473;245.9099034;232.95980778;247.349025;160.68991932;252.90963096;151.21969968;255.06931275;171.29944356;258.36929853;139.54982265;258.36929853;172.95943035;267.01901898;128.46958572;313.06991079;231.31980879;335.63913516;;;;;;;;;;;;;;;;
134.04904551;161.18995677;133.11923808;173.70932574;124.53996507;183.52998534;86.08951911;187.63967502;180.95945727;197.47906881;184.24977264;197.47906881;195.11954688;197.73937545;139.73930922;199.01921643;160.95923043;209.18990958;128.12904147;221.00921145;186.84988101;244.84994724;224.47996665;244.84994724;70.39914198;245.21970099;144.62991882;246.38910885;195.2497002;252.06951246;166.64949414;256.52923569;226.07927487;275.54936859;71.73912957;297.25933677;;;;;;;;;;
83.74961917;101.82911781;64.5196615;109.18965673;61.47909124;121.70976951;104.81971157;126.62945617;97.39920085;130.55960813;88.94917423;158.37952662;141.15962378;159.05920702;134.01998099;162.08978198;75.72939045;162.08978198;51.17993412;163.61906288;88.32946563;163.66903938;100.89955491;163.66903938;56.74931528;173.58937463;118.65920395;184.82908948;114.77902849;185.58973181;180.13929472;187.70973494;130.03985253;203.43933855;80.80900191;208.43998714;62.98938107;210.80987277;106.8097758;228.58951241;;;;;;
178.72943396;200.27979048;120.00916004;200.27979048;145.24952288;217.03973522;142.91978162;218.42998408;180.46949382;220.04910928;140.4091381;227.41912732;151.02940006;228.17971638;203.53902954;230.40951164;210.90904758;230.40951164;211.62965824;231.11912824;199.82903402;235.65967502;89.69953608;236.05945902;223.4692614;236.05945902;183.49985654;275.74901508;117.53949438;287.5196555;291.19966722;315.479549;311.52968308;315.479549;;;;;;;;;;;;
55.91948672;102.70934272;95.07938048;116.41974272;110.16979456;142.139456;145.529664;181.8198464;112.15904896;181.9893568;179.39983616;187.059712;98.56930048;190.40903808;190.19964288;200.24961536;174.40925056;200.24961536;128.93958144;210.00942592;161.99909504;218.50987392;71.0597568;230.71960832;74.5895616;230.71960832;;;;;;;;;;;;;;;;;;;;
117.29978844;131.18981607;137.18939607;140.92913427;118.51970304;140.92913427;168.37921263;184.12911006;212.48912472;212.68911072;176.22966306;219.63962415;167.15929803;232.55971968;118.41971004;235.08954258;194.46938619;235.08954258;160.99972923;241.45909668;221.68948065;284.28909837;171.51999276;286.679931;164.62947513;290.9996286;271.96996077;299.9090049;211.99915902;329.08996209;308.90937483;335.02954629;;;;;;;;;;;;;;
147.80950288;169.09994452;148.6090462;178.87973648;132.94909364;183.9494554;132.60926296;191.86959084;115.3294178;194.1295144;151.97961172;198.22927928;109.17977048;202.56979884;143.6899228;203.00969628;171.64917;213.63956032;91.81967376;213.63956032;205.59954292;223.98903928;119.68975256;224.1495424;133.43951984;236.34976104;147.64999052;249.70916888;;;;;;;;;;;;;;;;;;
130.31991855;152.03940705;158.0593203;161.2998162;151.53949035;178.86959775;173.2998087;183.13980255;123.77917575;185.20917885;116.01951255;187.319385;192.25979685;194.28933915;144.6890382;197.4292542;172.69931115;197.4292542;119.81967615;197.72900505;176.94959895;211.199868;212.41978425;218.569158;112.65951465;221.98990275;158.459652;222.93994365;166.32985455;222.93994365;80.7793686;241.9795998;111.9693906;271.13908365;;;;;;;;;;;;
