81.0496224;90.34995672;88.3896264;92.81959344;90.52971192;96.46962264;70.2193716;97.67997432;97.36939728;97.86971592;100.33935264;105.89978016;38.66933808;107.66937024;95.8095216;116.09988912;78.81965928;116.09988912;99.2298636;119.70997272;96.39971784;120.13938792;108.09978408;121.5394812;79.83927072;121.5394812;109.88934696;121.8690324;106.12946736;125.2993608;123.97915872;125.2993608;71.69935608;129.0192948;83.92970016;129.0192948;120.76952976;129.84916464;67.05967464;129.84916464;91.58926896;130.25960568;103.98938184;130.52923848;42.24946248;134.47985832;133.23954744;137.52970488;132.98988744;139.40914536;102.8998656;141.72998472;99.4096188;144.34941744;60.16905864;149.20979832;71.89908408;149.36958072;103.66981704;150.30930096;80.24971176;155.20962744;95.919372;157.69923696;98.22922632;163.34954208;165.3398316;166.56915744;98.88932736;168.34973256;80.01902592;168.34973256;101.02941288;168.34973256;105.95969856;169.67992104;99.90993744;169.67992104;73.9892376;170.63961408;98.02949832;176.2899192;141.71999832;188.01994464;84.609774;195.33997584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84.61969081;87.82933771;76.63956872;100.15998119;91.4999339;101.50983269;92.9497744;101.50983269;100.36995809;103.77958299;85.72956871;104.92945649;70.44924973;110.35985908;39.71963036;110.80980958;107.68915289;111.70971058;70.70922113;113.98945978;64.08994933;116.43919028;60.24937184;116.69916168;61.46923764;116.69916168;99.7490264;116.69916168;64.56989653;117.39908468;50.90939935;121.64961707;116.82914738;122.68950267;96.6493674;122.69950157;84.81966881;122.70950047;84.35971941;122.70950047;61.00928824;122.70950047;82.09996801;124.16933987;83.13985361;125.79916057;50.84940595;125.79916057;73.30993502;127.34998996;63.95996363;131.29955546;61.62922004;132.30944436;56.94973484;132.30944436;54.56999664;132.30944436;48.33968205;133.15935086;137.11991515;137.37988655;99.6190407;138.13980295;124.09934757;138.31978315;112.62960938;138.31978315;95.98944;138.52976005;68.66944553;140.36955765;121.65961597;149.91950704;143.38922545;151.08937834;99.1690902;154.19903624;78.35937952;154.19903624;137.70985025;154.19903624;48.79963145;154.24903074;135.36910776;155.00994703;120.50974247;155.88985023;72.30904513;166.55967642;134.90915836;166.59967202;119.26987887;167.98951912;150.36945754;172.14906152;50.38945655;174.18983701;94.1696402;181.66901421;122.38953567;181.66901421;;;;;;;;;;;;;;;;;;;;
52.78986497;86.5997313;76.31956299;89.04995267;71.78979221;89.04995267;77.47940751;93.94939898;85.78963371;98.37952676;77.03998188;98.47916976;72.39960737;100.92939113;64.60951763;103.2899338;34.38978859;110.93952691;102.14902145;111.98976413;48.47930879;116.30928818;114.25963167;118.17958729;64.09934547;118.17958729;47.28957137;119.83963967;84.57996769;119.97913987;65.04993969;120.32988323;46.83918501;121.70993878;101.20938796;122.9793906;65.13961839;122.9793906;91.94956397;125.7992875;29.51923875;127.40951838;42.63923256;130.15966518;51.03913746;132.60988655;77.06987478;136.8696248;82.62995418;136.8696248;136.73909247;143.76990255;56.88917799;149.33994625;127.43941128;150.06933301;32.63906108;152.73976541;87.43972179;153.36950917;60.51917248;161.9497679;102.13905715;161.9497679;30.12905391;161.9597322;77.71954714;163.04982662;128.37904477;166.50943158;67.1693463;166.99967514;99.19958865;184.12930327;40.78985848;197.12972548;60.57995471;198.03946607;117.84976896;203.18901631;99.88911821;203.18901631;191.36936365;203.9592567;89.08980987;226.74960366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86.08925127;87.96908207;98.95909288;106.97937099;107.30934129;107.51932239;86.21923957;108.47923599;97.72920358;112.6998561;98.27915408;114.5096932;117.8693908;120.4991541;85.01934757;128.60942411;93.96954198;129.51934221;111.5799569;129.51934221;84.12942767;131.18919191;107.03936559;132.26909471;96.45931788;132.26909471;76.77908926;132.41908121;102.84974269;134.17992272;74.31931066;134.95985252;99.43904968;135.61979312;68.30985156;136.24973642;76.11914866;136.24973642;122.66995871;136.80968602;133.18901191;140.90931702;96.29933228;141.85923152;113.5697778;141.85923152;140.03939532;144.38900382;96.13934668;146.72979313;139.44944842;146.72979313;120.0091982;147.90968693;79.53984077;147.90968693;79.67982817;147.94968333;129.73932241;147.94968333;102.74975169;148.55962843;85.96926207;149.42955013;119.9592027;149.42955013;139.40945202;150.85942143;61.62945285;152.07931163;123.10991911;153.03922523;114.6596797;153.51918203;78.76991007;156.77988854;80.03979577;159.15967434;92.20970038;159.15967434;131.92912531;160.12958704;93.09962028;160.55954834;139.82941422;160.55954834;72.05951406;160.55954834;110.20908029;164.39920274;63.25930615;165.20912984;107.92928549;171.96952135;142.97913072;175.54919915;169.04978415;197.76919917;;;;;;;;;;;;;;;;;;;;;;;;
56.97931187;73.37952336;70.86995006;79.16953889;84.66960372;88.17900702;48.61973324;88.83989465;89.38980115;90.61959205;76.72995369;93.56909055;70.35903693;97.55941208;76.96991289;101.63971831;90.92953935;103.65937491;81.21919039;106.50989024;69.96910323;108.75950774;76.86992989;112.51986837;49.26962274;112.51986837;99.13914348;116.98910847;65.92979003;119.2197292;72.07974436;124.45983823;96.71955488;124.93975663;111.95996357;125.73962063;92.62925035;129.71994386;75.62914086;130.82975516;117.7299825;133.28933696;69.98909983;134.17918566;102.06964521;139.96920119;114.68949947;140.16916719;100.77986451;140.16916719;65.25990393;142.10983722;47.28995934;144.34945642;50.70937794;150.66938185;117.25906257;150.72937165;72.09974096;157.26925968;151.93916595;164.67999964;122.7491291;170.13907144;51.50924194;170.13907144;45.01934541;177.2298658;128.56913953;178.6796193;50.77936604;179.369502;107.25976274;179.4894816;65.58984783;179.4894816;88.63992865;188.77990196;156.33941778;194.88986309;97.91935088;198.71921199;180.6592827;200.42992112;51.00932694;203.04947572;206.49988905;227.86925564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.03998834;41.15922174;31.89982068;41.15922174;69.45999606;74.62975338;81.58904208;93.13956288;93.43931688;100.07986716;87.74998596;102.34900494;100.36962936;103.32920052;106.82932806;107.23999104;94.04981586;108.78971922;105.88909968;109.9997262;90.38981952;112.20991236;92.68993188;116.2495971;71.73912564;121.33942002;75.98963736;122.1797304;95.52960144;125.09933436;70.51912686;125.09933436;69.91961886;127.38945492;73.6695414;128.3096997;78.87926592;128.3096997;85.8395538;130.98950046;70.08947946;132.00966324;130.23911628;132.00966324;45.60956946;134.1499068;60.02973522;135.64967598;95.37972444;135.64967598;41.21917254;137.68900236;43.6491783;137.68900236;135.56974158;137.68900236;107.41984344;140.5496547;139.96913112;141.53984208;39.80932956;143.10955386;27.50942376;144.58933944;68.81952168;155.15966466;23.79946842;159.92974998;44.51946408;160.32942198;65.04961554;162.20987874;138.74913234;163.22904234;121.10960862;168.82944624;31.4791659;169.35901164;159.1893576;171.99984438;63.64976436;176.05951272;125.67985794;176.05951272;174.78955494;182.00962962;192.12932466;204.87986064;70.35925806;204.87986064;135.2090376;207.3997926;109.41920262;214.0393437;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73.31968735;82.65936763;74.52960956;89.60917679;73.41959835;96.34917285;110.94916728;111.38977479;73.69934915;111.38977479;109.92907597;119.98911456;85.81955256;119.98911456;113.0492965;119.98911456;106.31929154;122.35900348;65.82935968;123.17927279;96.80976256;123.17927279;65.54960888;127.12975373;79.2793785;127.12975373;109.98902257;131.28904866;59.11933692;131.28904866;64.13986467;131.82956717;56.7894124;132.01939807;60.98967084;132.60987208;79.429245;135.83999471;128.19980054;136.72920261;54.89909628;136.72920261;96.85971806;137.64938292;113.50988621;139.03914493;105.05941383;139.24995714;53.22958347;139.24995714;101.1498964;139.85941424;77.83966099;139.85941424;54.68928318;140.68967465;43.58917108;140.86951445;114.40908521;141.75972146;53.93995068;142.02948116;85.85951696;145.50938129;49.85958544;145.50938129;71.08967383;149.21907672;131.31902196;150.59984674;105.05941383;152.64902135;123.46901469;154.32952437;72.89906204;154.82907937;73.89917115;156.08995619;62.98988906;156.08995619;40.72971826;156.71939549;38.33984714;160.68985863;147.29978641;162.15954944;94.83951764;166.47970108;60.54906333;166.52965658;78.629957;169.75977921;66.71956669;169.79974361;154.01980027;176.53973967;91.30966201;189.97976739;120.38975767;199.14959897;158.52978281;199.97985938;94.04922163;199.97985938;73.54948265;203.36983961;49.80962994;211.60949978;;;;;;;;;;;;;;
27.58999658;44.26915822;44.31914372;75.14920041;64.80919988;76.30986372;91.66940816;97.51971108;29.36948038;98.62938918;78.39925762;98.62938918;83.56975774;107.14991751;98.14952838;107.14991751;39.87943161;108.72945931;92.43918486;108.86941871;100.80975669;109.59920701;107.97967681;111.26972242;106.1991933;114.94965493;73.54966441;118.06974984;93.18996707;119.52932644;63.64953628;119.68928004;119.70927424;124.48988746;81.23943373;124.48988746;72.61993411;124.95975116;89.36907545;126.27936836;80.40967443;126.47931036;119.90921624;126.47931036;28.79964568;126.47931036;82.92994334;126.81921176;73.06980361;126.81921176;33.67923019;139.259603;139.7194696;143.01951231;92.99902246;150.79925553;145.50978992;157.74923945;134.08910288;160.17953446;155.69983395;160.17953446;82.39909733;161.23922706;142.62962541;163.09968737;75.36913661;165.93986348;109.92911131;172.4799663;73.37971371;175.6190557;101.38958849;175.6190557;117.39994414;176.01993941;80.12975563;188.06944404;176.62976251;191.25951865;155.44990645;207.9696713;63.03971318;208.239593;92.44918196;210.52992861;133.41929718;211.34969081;124.49988456;213.10918041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53.84918925;56.02933455;52.0697031;60.23975265;74.88928995;89.5997754;83.57989665;95.50974765;88.82943075;96.8595993;69.37997685;102.71961405;71.3692845;104.2393212;65.9698779;104.2393212;73.0498548;107.40962415;105.48925785;109.62973545;94.679454;111.72994875;52.7391336;111.72994875;94.499607;114.45962655;41.88936375;116.80962735;77.13937575;121.54959495;119.9299728;122.09912745;52.6092441;122.09912745;97.88972295;122.8195146;96.4099818;123.0093531;56.21917305;125.4093114;124.9796769;127.1698137;119.9899218;132.99985395;68.5696662;132.99985395;50.1393453;132.99985395;106.749186;132.99985395;92.3594277;133.10976045;108.13900365;135.61962525;78.6490914;135.61962525;68.6396067;136.01928525;85.1695443;136.01928525;86.24962545;136.01928525;85.5592128;136.3999614;32.04973455;137.1892899;88.34983875;141.01903185;41.48970375;141.519606;81.48967485;145.28939895;138.8498772;145.28939895;139.1696052;148.2698634;91.6899972;151.2493287;43.1393004;153.1996695;51.28936695;154.99913865;73.2996423;156.91950495;148.6095744;158.0695266;72.16960365;158.3892546;87.3097236;159.00972675;97.89971445;180.14974245;50.65990245;189.32993265;85.81999095;197.25918705;;;;;;;;;;;;;;;;;;;;;;;;;;
82.6791834;90.82979444;88.3398846;94.99994416;85.5993864;94.99994416;90.15989488;95.00992776;90.90966324;96.53941528;78.87942524;97.8292964;83.03959136;97.8292964;65.07909496;103.5099648;82.92977176;105.14927192;84.24960368;105.14927192;103.23940924;106.07974344;86.12951556;106.07974344;90.00914252;107.70906696;77.53962612;108.42988288;76.07902544;112.16973944;62.94959308;113.23998136;86.60972672;113.43965336;80.72938632;113.43965336;86.20938436;117.71962268;84.56907888;119.0893726;60.04935728;120.74964528;87.59910148;120.74964528;67.0298904;125.2991718;95.27948496;130.02940148;84.10983328;132.55924572;75.69964864;134.079748;71.32982692;134.3493052;55.78935516;135.13900796;111.31913672;137.4691802;96.77902168;142.94917824;108.28911412;149.3396806;67.2694968;151.10977288;59.69993128;151.10977288;114.03966772;151.95937724;64.1296546;155.669283;66.23918928;155.669283;55.109472;157.77981604;161.93998216;166.56937748;132.44942612;179.26951504;68.91978588;182.06991484;95.01991136;182.06991484;67.1996116;193.80963008;58.3191994;197.70922424;64.3492938;201.41913;177.39958676;210.029985;208.26987632;238.41934996;91.7393004;240.729555;;;;;;;;;;;;;;;;;;;;;;;;;;;;
