107.0095938;142.3295284;131.8596228;150.579878;192.5794764;210.7598396;78.779241;210.7598396;187.2995326;238.5192866;181.6396648;262.7694356;137.1695606;274.6690552;125.209953;279.059177;152.279538;321.5096852;218.7992314;322.4195032;317.2895294;366.7596334;;;;;;;;;;;;;;;;
96.60968758;110.61927289;110.40993768;130.09935274;116.55903546;142.22988171;167.96918355;175.30980544;136.34964574;175.30980544;158.40921159;176.82971796;167.85905934;179.75941879;166.10996941;186.28948681;91.53901337;187.55938761;65.17964278;205.42927293;206.13962369;245.12954669;219.13924102;312.22991443;;;;;;;;;;;;;;
121.43914008;147.74963952;72.98945184;147.74963952;71.47923576;162.9596016;133.0597188;194.76996264;205.18975488;217.81947336;206.89960296;219.58921104;264.07919856;269.87950632;;;;;;;;;;;;;;;;;;;;;;;;
115.69927168;134.92915616;111.09977768;137.65985575;106.84924529;137.65985575;114.47940588;142.40933325;78.72933882;144.40911325;107.47917599;172.19905602;196.49938269;203.82957628;182.2299525;236.01903505;200.66992388;237.83983474;175.33971051;240.13958174;165.23982162;241.63941674;208.34907908;241.63941674;172.08906812;260.58933202;83.69979201;317.62905696;;;;;;;;;;
119.58910208;163.83942428;160.8295444;164.43900592;94.45954812;194.5996584;84.5699428;303.34940188;229.19980888;305.11921524;286.18999388;331.37909532;125.68967068;331.9098398;266.93953244;391.59963864;333.88915756;395.97927824;;;;;;;;;;;;;;;;;;;;
109.509855;159.98901555;149.06991645;178.2190683;197.8391688;207.49975155;107.52990885;228.88954725;157.70913795;230.17995;117.899964;235.9693245;130.8398637;244.4192205;168.18979905;260.1790737;159.4698651;264.72986085;240.04978725;265.0098633;120.3093801;276.16910685;;;;;;;;;;;;;;;;
41.91916328;154.31911824;111.17949976;154.31911824;204.89954448;206.12992208;177.36984568;206.12992208;206.50995;219.10941352;153.16911208;219.46959664;117.0396692;243.26946528;38.4294552;255.24977104;178.02968528;255.24977104;248.97980648;269.95972904;;;;;;;;;;;;;;;;;;
129.21963593;172.43901003;161.51980047;186.20987924;133.21995008;221.29977597;161.59970687;221.29977597;76.11983547;233.24977809;138.79941446;235.68991978;88.30955679;247.53904007;103.69952943;247.53904007;97.15919059;247.53904007;156.40978619;250.93905739;165.45918599;281.57916647;;;;;;;;;;;;;;;;
130.12999188;189.39997582;187.06998134;198.3093072;124.83954558;212.86977442;214.89902776;245.85937894;179.81922236;259.64950922;118.91964108;260.94939036;90.02950798;262.91969444;213.23945622;268.41996014;220.18947406;320.4491765;322.76917958;344.69930344;353.48973716;354.21910936;229.30962398;357.25949238;130.70949308;389.2399655;346.64962472;472.76906864;;;;;;;;;;
95.56997283;121.89932409;145.62929352;169.25940195;112.75904676;172.8394188;164.38918098;189.06982713;190.68957255;209.11991871;100.09966779;222.8398215;173.20990311;224.65928892;127.30979307;246.09944562;89.77903344;251.03956929;204.34955874;269.04950064;115.4592882;315.50983089;194.6590473;448.65949524;;;;;;;;;;;;;;
