25.93977012;41.56907016;5.84951592;45.13923003;32.5394286;51.96931794;43.56911781;76.9694148;5.07942276;82.43986932;25.48988409;85.30976313;28.90941693;89.43953733;4.2993543;;;;;;;;;;;;;;
4.55998257;18.34928238;36.06929313;65.8796697;8.5195227;73.74904446;41.01996093;83.42968764;11.73944499;89.42914149;33.25993827;97.08975315;5.42982882;104.36962068;102.80986209;113.40906291;124.77969309;133.3399743;3.12945828;;;;;;;;;;
17.13958688;21.6090914;20.61919444;68.14921672;23.599862;78.18988528;26.1394666;103.02911424;51.53950412;103.03909304;24.25946068;126.45933664;11.8099098;;;;;;;;;;;;;;;;
38.85955551;40.54979592;11.97944163;45.30902571;45.00951471;50.33981214;50.87993031;51.39908271;7.79926644;52.31957985;19.08983277;74.47940037;69.90986088;80.75914767;18.03954753;99.72917604;93.66907014;291.97929672;4.49965359;;;;;;;;;;
63.26981584;80.42954458;8.12960764;89.94940108;21.51937326;95.84921346;4.40961752;95.89918646;58.42943106;99.92900918;48.72967176;114.46915326;72.92959674;116.37912132;57.2290796;122.26993856;23.68920092;122.34989536;1.4792008;;;;;;;;;;
12.76985831;38.11945544;17.99963737;47.6294115;23.73905611;57.58928384;19.72962519;58.76981638;14.07979155;65.66985986;9.71998335;73.38910931;6.19928892;74.70999184;24.89968085;77.03920444;15.329006;129.85957479;3.96961532;;;;;;;;;;
6.7696615;15.679216;20.72996345;28.84955745;5.4697265;36.67916595;14.8492575;41.0299484;4.1297935;49.5095244;47.7396129;63.82980835;6.79966;66.26968635;61.50992435;104.86975625;1.4099295;;;;;;;;;;;;
6.09928738;24.12914751;26.28910423;32.3395734;21.41923871;55.22933615;18.04978593;65.46920477;10.16913203;66.24929984;4.80909183;68.11933617;3.75999846;71.29949385;1.86904004;;;;;;;;;;;;;;
14.94934298;15.79934895;12.03959218;36.9797439;6.78908637;46.37963407;15.55919486;59.26923222;8.97937139;61.41965764;5.27940402;63.42957797;5.8294665;97.45971147;1.49971745;;;;;;;;;;;;;;
43.22949194;52.48967368;26.05911398;57.28951125;30.03917484;74.0395165;69.51926173;79.48938408;16.75999035;82.88931063;17.41900695;96.11956813;74.74945711;98.36921116;66.53970789;113.37981199;14.58922961;117.61948545;43.48910454;119.47970958;22.06906802;157.36917004;11.14936266;;;;;;
22.43923038;23.47998524;28.60934904;38.42955076;18.81990366;38.97919632;22.07908356;60.0492735;10.68931636;82.98953458;37.55944398;83.17903332;20.50951808;92.44958948;31.25935498;117.14990692;2.629171;;;;;;;;;;;;
31.75955304;51.07984782;55.92916882;60.13957928;32.24948444;70.05919034;56.91903022;70.24916374;27.33917198;71.30901534;30.25976304;78.1190618;25.52942538;91.05924992;52.99957902;106.64906704;178.37902344;190.10938096;14.58995712;;;;;;;;;;
23.2491798;46.38943372;38.81958472;51.38903168;47.75950144;56.05985336;32.22906932;70.02934764;21.29950648;76.59987664;14.45916108;80.41927768;19.30986036;86.94983388;7.14913528;90.58935732;2.34940132;;;;;;;;;;;;
7.78901514;23.95991532;8.27925378;45.9299799;8.23939698;64.0598418;41.63939538;98.32971486;102.09917172;120.68937966;5.54906298;;;;;;;;;;;;;;;;;;
13.39980103;44.45939784;38.85912404;55.30918096;32.88915245;55.75959444;36.75951961;62.94926979;22.9491647;64.94922522;36.86913351;66.68909676;3.61925168;78.02915296;62.25969871;78.32909645;2.07967463;;;;;;;;;;;;
29.35900812;43.02968371;32.41948775;48.52974854;55.74952097;62.0194549;7.41973843;77.46982789;68.16940923;80.69927879;58.57903987;82.05904759;36.01987558;86.50929092;8.44956333;96.20964158;24.70979862;107.83966414;20.34953999;111.77999417;109.54937344;112.07994317;2.8195206;;;;;;
27.40986378;49.47956091;40.02980943;63.12964515;9.87955761;64.67934057;51.93972732;73.93961835;19.62947532;74.03934135;12.54914232;85.07967468;68.79989493;85.19934228;17.41961364;93.08942604;17.48941974;94.12953693;103.37984241;167.50970925;5.89961268;;;;;;;;
3.90914364;15.84938472;11.00944524;29.11919208;10.839396;48.74943768;4.24924212;62.91921324;1.7999364;69.45964512;31.4292762;71.47935276;67.53938148;76.73994036;51.72977436;77.37936528;4.87971708;81.4893858;1.30967748;;;;;;;;;;
24.29989315;49.69974035;5.0791702;61.8092254;30.51997845;77.76904915;82.9790949;83.78932445;51.2392764;88.30902665;20.20978245;95.409275;13.4791826;108.90943765;4.9293127;111.23922225;2.7693666;;;;;;;;;;;;
4.09978492;16.14927468;38.0694314;38.679102;30.45954296;43.44952458;44.26908178;53.01935408;15.01988488;53.76994854;21.97912486;56.269598;5.84983938;83.2999937;76.08988926;120.6298247;3.04935246;;;;;;;;;;;;
