38.46952876;182.879047;32.24977236;194.90934008;18.6592692;;;;;;;;
96.09908166;119.6299146;95.80943772;132.04976712;72.7991676;141.1491654;31.59905898;173.27973594;31.1292585;211.31964006;22.21997016;;
169.2193668;184.89906996;55.47910764;197.60999478;109.1398011;233.01964158;139.74927384;241.89901494;19.67901606;;;;
68.75940684;70.74924435;133.52953056;155.85971577;45.74992896;206.48959872;40.65955758;292.64927466;9.74933907;;;;
27.9891585;76.3493175;19.5198525;127.2993435;1.849905;;;;;;;;
33.03931545;107.1893106;71.34966495;142.1496207;51.5790549;155.45915595;4.22937495;;;;;;
48.2394348;108.25957296;155.8198872;161.42984064;145.21944168;168.9797124;5.85952776;;;;;;
43.17936504;158.4992814;114.65964792;174.1993296;128.58902148;321.19918464;15.859389;;;;;;
17.70982923;202.25922645;143.20951896;349.24911472;151.08919198;364.66959296;4.29963438;;;;;;
95.04999812;127.46984404;43.29941616;160.0399108;60.94986744;185.90973016;22.57988348;;;;;;
35.05953204;70.59997269;23.29967367;;;;;;;;;;
17.36926743;58.41981186;32.37940005;112.82979399;33.53948286;113.70909879;5.78942274;;;;;;
25.12993176;36.33923502;46.53916974;78.12965043;28.51908831;118.11973014;13.82913603;;;;;;
45.28956516;68.75935353;50.33915257;116.63925945;55.62924346;122.34924576;41.9993987;;;;;;
89.7598368;104.4998928;89.6396112;195.7998096;169.7794128;262.9691568;155.4596496;280.26972;53.699112;;;;
133.34922741;143.13904391;137.31981796;163.79903534;116.96992021;169.52980508;127.15928049;219.76995069;109.50978187;308.09993666;90.08917127;;
10.6894696;93.7294848;91.8290916;256.6199154;5.709897;;;;;;;;
42.6694292;50.25926615;41.3992817;54.73959385;30.04980815;142.7194182;5.7993994;;;;;;
24.6496272;68.27986048;22.679033;215.72944864;148.31940156;239.78937184;20.0695928;;;;;;
35.65933717;99.81948689;26.05983154;202.01963561;175.62999436;241.81959262;123.90921618;259.76941312;19.60957084;;;;
45.74906658;135.4598613;21.62999394;186.64991397;179.88941628;193.28945643;24.75983547;220.43940723;9.33954309;;;;
22.16922251;66.69969455;79.55956591;160.51974127;75.44979175;176.78957698;10.41994041;;;;;;
39.74968274;82.32953971;30.83965407;145.80914484;204.45946075;358.84959047;14.53956034;;;;;;
127.75930244;178.03971836;159.70906175;190.3495594;141.01979857;191.37968409;89.70925796;221.64965473;74.60904059;;;;
16.89918976;54.02994432;88.25907968;146.32935424;58.65957248;168.1493312;12.05916928;;;;;;
