441.86917294;442.49938356;;;;;;
;;;;;;;
335.16947352;360.93975159;390.48935277;407.34987909;409.58947797;471.82967805;;
473.87984094;583.53933141;;;;;;
264.84989246;422.41944274;470.7493825;515.28955448;;;;
306.799872;458.6894886;230.379058;520.7694878;;;;
384.5298996;469.42992873;386.4598731;500.14916847;;;;
284.56927152;298.37916144;432.48922368;496.83900384;285.88924656;496.83900384;;
;;;;;;;
191.01947191;272.38907323;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
413.579208;518.76977616;;;;;;
406.55994724;438.12917703;;;;;;
417.77988156;419.40973917;;;;;;
357.55948544;399.88974848;275.76;517.619904;492.81964288;557.72937984;;
265.53994068;282.43954784;;;;;;
164.15971245;516.29929494;;;;;;
582.68947528;650.92960669;;;;;;
186.16943882;388.0893458;;;;;;
;;;;;;;
348.46908318;515.47976558;;;;;;
;;;;;;;
;;;;;;;
552.88910328;560.03949672;364.0497748;560.03949672;328.22960328;596.84955256;;
;;;;;;;
359.16907047;364.48979532;;;;;;
268.22993604;360.78913332;384.54981972;434.84935032;272.58958056;595.33954392;;
253.74959064;389.59976328;;;;;;
;;;;;;;
540.90985392;591.33923136;;;;;;
;;;;;;;
562.1794761;662.67959865;;;;;;
270.30942444;279.47952516;320.66950432;496.90942576;423.69956816;562.36928704;;
132.94985216;432.0497792;;;;;;
413.85909066;540.79951614;343.67957526;540.79951614;363.35975184;635.18986884;;
528.0496106;680.47962028;;;;;;
585.819864;586.3499784;;;;;;
382.65992622;745.52973066;;;;;;
;;;;;;;
;;;;;;;
395.20943619;513.25993092;462.0894843;517.95988206;;;;
;;;;;;;
464.21931384;518.10962256;;;;;;
271.5795584;335.17929205;421.8192533;551.2692613;;;;
;;;;;;;
;;;;;;;
430.89932418;467.38993876;333.59990686;505.31949375;;;;
460.29936708;510.85989908;492.85956732;559.62978632;;;;
248.74999653;288.75928151;258.41947173;423.52942345;;;;
264.37926372;483.91949892;;;;;;
381.85930111;527.9098111;;;;;;
;;;;;;;
373.71975738;479.31932796;;;;;;
410.98927688;425.31920613;338.26920218;543.6099357;;;;
219.8290774;435.12953805;;;;;;
180.989631;536.48990172;;;;;;
