5.8393711;14.4694858;6.2891686;19.3292979;7.80948415;23.7393125;3.92923105;26.54904755;7.45964165;26.62901155;10.2094037;29.67963815;2.74976205;34.53945025;3.47943355;35.05921625;2.90969005;35.7599008;2.64980705;36.3296443;15.83986885;37.6890323;4.15912755;39.27931635;28.98994865;43.10959195;2.48987905;44.09914645;5.7694026;49.0199311;14.8892968;53.5798782;5.1896636;57.27921275;70.30934655;86.2491704;1.2094555;;;;;;;;
18.39966255;27.14912447;11.37969893;28.99958768;13.73901453;30.37918748;29.04957318;30.73908308;21.15986186;31.75978699;30.02928898;33.10939549;23.46919196;34.31904459;27.32907227;37.2991801;30.44916718;38.29988981;24.99974797;40.94912131;15.50950094;43.30943662;14.64975034;44.71902772;14.09990984;45.78971713;16.46922254;46.66946193;23.10929636;50.14945244;9.16934012;53.02961695;7.32987372;58.91990827;42.86956422;59.74966757;11.88955103;62.75979438;26.86920567;65.62996179;34.789908;111.33970212;1.99942;;
14.4097118;27.2094558;8.6598268;27.9594408;28.749425;34.1193176;34.6193076;35.7592848;25.6894862;40.549189;8.899822;41.99916;9.6398072;44.2291154;34.9393012;44.9291014;25.3894922;48.49903;5.7798844;49.099018;5.0798984;49.3190136;25.399492;49.6590068;9.8598028;51.37997238;18.949621;55.35989278;5.4598908;56.53986918;20.8795824;69.51960958;76.42947138;106.76986456;62.13975718;107.60984776;3.3599328;;;;;;;;
4.05913194;10.67908536;13.12995744;15.63980238;17.33902038;25.69917294;10.60911756;26.23992408;11.0499147;28.93968162;28.07907768;30.56993136;7.00977402;30.69987156;3.69929754;33.0697809;15.20900064;33.7994451;21.9998754;34.89993864;9.85946256;37.27984338;8.31917142;37.37979738;11.5097031;37.65966858;2.19998754;39.49982172;33.7994451;55.8692883;52.80969636;62.07943032;8.79995016;74.27981556;1.2094434;;;;;;;;;;
21.47996448;27.6295188;6.05960472;28.4890372;18.3597128;30.35998888;25.51970096;32.52977312;7.76964656;34.28978696;12.56995688;37.2391344;1.599104;38.20959064;33.47924112;39.32996288;41.72961832;44.949814;19.139276;46.3790132;14.99959552;46.57990064;6.30946472;47.54935744;4.28959648;67.73904488;76.12934368;79.77929856;50.66960912;89.8696448;46.62987264;95.14968632;1.3892216;;;;;;;;;;;;
6.31932024;16.20999572;9.29911356;17.47905592;16.73960352;22.77913096;4.62957158;23.39967142;4.04900152;27.4696574;25.47913148;27.5196204;24.17909422;29.96980592;23.84933842;31.79945098;3.20962312;32.59985824;4.66954198;32.77972504;9.90966142;40.919697;18.54926338;43.69963832;17.22924092;45.48931298;5.23912018;56.01951486;30.97905852;64.66910942;2.18937866;;;;;;;;;;;;;;
12.8498406;14.13982071;5.55960444;18.90905004;10.22991198;19.03994655;15.35985612;25.11914019;24.41969319;25.7696259;13.6392165;27.29941641;16.42901082;28.98908052;7.86977796;29.68952673;7.20930015;30.12917913;4.43949003;36.63903228;7.97969106;39.47978631;8.46930396;39.77954931;30.91955424;42.69924093;4.67930043;46.63912596;8.63916966;48.83938638;39.45980211;51.2294967;11.85962349;56.65920384;1.89949821;;;;;;;;;;
12.1797356;19.9590119;24.5294117;24.7893207;9.31973695;36.0793678;16.97905525;38.42954495;43.68970325;44.42944425;47.1994744;54.2290132;8.2291188;55.76947385;6.6796613;58.599483;13.0094451;61.00963915;3.06992515;66.40974845;3.05992865;73.70919275;24.9692577;76.1493384;18.4595369;76.9490584;51.01913705;79.80905705;20.81971055;90.92916365;32.32968065;92.3696593;2.179237;;;;;;;;;;;;
9.51942906;13.03947839;4.43980093;15.32985982;9.15952626;16.90943322;8.77962886;26.25990791;8.34974496;28.44931661;12.70956749;28.46931121;24.28944008;29.69997884;17.16936302;30.03988704;3.5190496;30.44977634;30.39978984;31.22956574;5.44952823;31.84939834;14.31913279;33.84985807;12.07973759;45.86961186;44.54996826;46.84934726;3.3091063;52.32986712;2.499325;52.61978882;53.18963492;57.64943045;6.68919343;58.64916045;6.70918803;59.28998738;2.1794114;;;;;;
9.14947464;10.1594232;5.98976416;11.27925736;13.21923768;18.96925144;20.34981416;23.22981584;18.57965704;27.09978688;22.10998168;27.40946448;8.50914128;27.68917328;23.38964944;32.79985264;13.73969584;34.3292604;6.05969136;34.97958336;34.1094892;41.68959768;16.07926016;42.37987904;6.20953536;46.20989168;29.87989256;47.34970504;47.46958024;49.84910296;6.74997272;52.61921904;20.81932536;55.16956392;17.28999968;57.26937784;51.43944728;58.2993056;16.14918736;93.15901376;2.19970992;;;;
