123.68993824;211.18954428;97.05914746;266.9696227;243.22948122;334.87948252;230.21907172;362.27945468;;;;;;;;;;;;;;;;;;;;;;;;;;
54.4192041;136.409343;122.88901908;152.39968776;144.33972468;168.67909872;102.14901762;173.22939942;84.95954652;212.03902872;195.319041;258.29958852;122.74946988;259.51964724;101.57985624;259.65919644;136.03953762;285.86952654;130.79946516;332.02941156;145.6494936;343.31993862;;;;;;;;;;;;
98.27921532;149.01944226;119.28982572;206.19987804;145.53918756;209.659281;170.83929876;233.98928982;111.54985842;341.72923746;;;;;;;;;;;;;;;;;;;;;;;;
78.13922779;131.31945252;114.85930897;131.31945252;113.68975938;173.78990199;130.88919341;176.39927941;136.11987229;184.68946822;164.57957476;194.32906089;116.2395166;199.4792525;113.87955035;199.4792525;164.8697264;212.74971535;160.38926837;283.91934176;;;;;;;;;;;;;;
199.77929649;225.92935895;179.2597394;230.29927381;131.28985694;269.05920861;209.74996242;283.58922511;185.22944379;288.14956749;203.61958481;293.1691179;167.92930196;320.9695522;172.17920781;325.92959401;;;;;;;;;;;;;;;;;;
95.24915848;203.3196688;126.94948348;263.39961652;235.73903176;270.79983984;216.37970544;270.79983984;174.54919972;309.17936116;206.68910256;342.35953192;403.8397638;458.62985964;;;;;;;;;;;;;;;;;;;;
165.96968635;186.79963601;192.00961195;203.33936857;175.15931147;220.48928746;164.03958636;228.75915374;262.33931009;263.61940735;195.78918372;320.05915435;296.32957536;320.05915435;;;;;;;;;;;;;;;;;;;;
107.2595438;171.5696792;197.7994322;214.2891336;232.1895528;262.4295036;177.569479;282.0195848;266.6796534;290.5198844;181.4397048;290.5198844;256.2097478;339.8490166;236.9695966;343.4892884;239.9490006;344.5190824;111.9995956;361.2297396;247.9094082;371.2497352;;;;;;;;;;;;
73.38906236;151.61977809;163.15943392;174.16998542;134.63961446;179.45903586;206.22912424;232.58967989;234.7190508;359.28974011;212.40997953;390.8098103;;;;;;;;;;;;;;;;;;;;;;
73.60956526;80.009314;145.43959584;229.64964792;144.24991812;242.14923502;224.08984752;243.07985394;234.99921214;247.949163;203.51958242;247.949163;130.27967414;248.38956296;216.54924368;254.46947372;94.58934254;254.46947372;250.00967684;269.61943162;69.73962534;277.65922184;;;;;;;;;;;;
127.13901536;159.54917888;121.97994368;170.47958368;116.03991616;225.5592976;210.25970784;266.70981568;205.42909408;278.60971712;153.8492928;286.9491744;272.57938848;286.9491744;282.18901536;303.19940672;273.51911552;310.27960992;;;;;;;;;;;;;;;;
170.38947205;178.73910495;147.3897761;194.599835;116.5594463;209.79965995;217.9696775;234.7999335;252.7396368;260.62981165;129.3190826;267.92953825;98.3994413;278.88905165;;;;;;;;;;;;;;;;;;;;
116.46990999;131.3798094;259.33970622;284.03963007;220.96912656;284.03963007;209.15933493;284.03963007;271.66918065;292.71933222;211.42994901;317.54917677;177.27979332;325.87909242;262.7696127;354.50961714;152.93964987;354.50961714;249.62963298;371.11947894;;;;;;;;;;;;;;
86.54908913;190.05927631;185.36935524;242.91911575;185.11941274;248.45984109;115.46943592;254.42946776;81.25930606;254.42946776;164.17923009;258.40955213;178.42995167;260.24912893;165.72987336;279.57968188;170.60975073;322.99969298;313.02998654;325.70906968;349.4796012;378.68988129;;;;;;;;;;;;
133.809236;151.8395736;201.1892828;239.1296996;126.5899096;251.3090668;125.039772;271.269086;236.0793644;322.4895476;119.2497284;333.24962;287.909094;348.1796824;130.1396448;348.1796824;;;;;;;;;;;;;;;;;;
198.99901994;266.7796643;203.27993432;268.5896281;150.99997994;275.2594947;184.60930774;278.6294273;281.6693665;292.7391451;225.12949732;301.04997888;136.16927656;326.98946008;276.6994659;327.59944788;;;;;;;;;;;;;;;;;;
108.11998441;185.54968929;198.91932728;225.16933649;160.57914756;240.26984287;98.9694004;240.26984287;112.05903032;243.69969261;245.629855;255.52978445;115.7798493;263.33911984;195.63994451;278.59906142;235.04933654;283.38909271;;;;;;;;;;;;;;;;
181.62950384;228.29940322;184.3797896;237.47986499;228.4693203;246.53980418;111.43991934;247.07919212;177.28970307;296.65941544;204.47939954;299.54998158;177.64929503;305.03968631;272.4699409;309.53952526;206.72981296;314.939332;183.10936306;319.8392664;282.64915946;339.33922711;;;;;;;;;;;;
142.49972832;152.13934848;97.9193472;192.93974016;158.9198352;215.23938816;106.76952;223.18961088;78.17918112;223.18961088;103.83970464;267.19955904;177.9193344;267.7799472;261.75904224;313.71921312;301.99995168;355.05917664;281.35983552;366.8391648;;;;;;;;;;;;;;
173.2095541;246.1893159;118.6797766;246.1893159;245.1393329;256.74956945;175.1193345;276.9399501;202.64969065;303.28957065;172.5696588;336.20950935;184.5691815;347.0391925;273.58991;413.72995235;175.23919105;422.73999515;288.7393817;432.9991215;;;;;;;;;;;;;;
109.05903283;129.14924835;164.7190228;210.54932829;143.31931299;256.57909978;170.82966371;276.97948493;141.28974644;276.97948493;198.1993909;276.97948493;134.13988767;290.03952128;134.91979973;290.03952128;300.36986542;315.25900499;198.57937363;398.39942578;;;;;;;;;;;;;;
103.58967511;149.32922357;206.25981196;228.36962073;178.51907801;326.91978735;282.06985725;331.48955341;122.10909588;331.48955341;183.97945976;332.86985813;147.56993345;335.38911371;80.60919725;335.38911371;178.90903404;392.72960473;;;;;;;;;;;;;;;;
51.67918665;74.36975728;59.19984616;83.1496302;97.8190213;102.94984609;124.09928986;135.72995072;100.71926774;136.61921455;161.43946819;212.68935506;288.35987089;369.32937041;195.57968157;371.7399777;;;;;;;;;;;;;;;;;;
113.97999321;122.97948606;124.31922282;134.41992363;167.45914404;195.08972391;87.95948274;195.08972391;158.11974765;200.21908698;191.4293007;229.01945184;187.29977085;236.26973349;218.8998675;288.24913449;164.22906654;311.88932631;242.11965231;323.66966742;;;;;;;;;;;;;;
92.9194383;129.0097307;151.2594937;170.6091083;246.0997318;268.0493075;240.339327;268.0493075;146.8594061;289.8293422;211.0396503;293.6190822;207.6797466;330.3995062;132.3097964;338.3998468;215.7498982;375.2690305;391.669629;400.5795072;;;;;;;;;;;;;;
175.31969451;183.26969277;181.03942614;191.98936731;137.78999994;202.1496924;155.829537;217.31989224;240.85982313;269.18929398;257.24934174;276.85913805;148.09987353;281.04948702;161.50938903;306.31919556;154.12966905;315.40975038;;;;;;;;;;;;;;;;
108.36959172;174.37902858;106.54949508;174.37902858;130.39934694;244.43977704;213.85935948;246.21995928;211.37967738;306.78906342;246.14911122;316.70978754;;;;;;;;;;;;;;;;;;;;;;
162.75903868;197.87964764;126.22910986;256.54992184;213.8396729;277.1198254;281.29905056;283.09924036;227.20981184;287.1899479;251.76997036;298.50926288;283.40954932;320.09960552;;;;;;;;;;;;;;;;;;;;
178.03962778;179.19967376;163.69914536;272.89907124;138.23997632;272.89907124;348.46963322;349.05913208;102.65958066;383.82959022;248.04935026;383.82959022;242.25909496;398.13915138;356.87921848;398.13915138;194.82987196;408.00901808;364.63945728;416.5193468;102.50996166;420.85929526;;;;;;;;;;;;
125.9399988;127.12972734;152.12977164;182.06979714;123.97975128;198.25955226;150.87903138;207.52939746;167.86981134;220.7098971;229.21906392;242.6396742;156.03944202;242.6396742;93.82913694;244.97976888;95.76970326;261.42931584;101.2696146;261.42931584;69.11939034;288.86982894;;;;;;;;;;;;
149.23937516;263.2994826;195.21960088;263.2994826;274.85999184;282.20962068;147.83973028;297.5290624;180.23961784;307.03987832;292.04994048;319.3599388;219.61981116;328.94939764;212.26918684;328.94939764;234.95916248;356.20962196;;;;;;;;;;;;;;;;
143.9196428;216.85972952;118.49932104;216.85972952;166.04989008;240.6494224;158.96992008;242.75999872;223.84927464;344.01996544;;;;;;;;;;;;;;;;;;;;;;;;
132.03999502;154.1899505;172.91988272;179.63938662;78.79900956;183.80956354;149.0992663;205.20936536;91.74986956;207.25958612;108.2691896;250.19965678;168.28945216;259.01919244;116.159252;286.92929196;304.83933512;325.75995512;368.73987458;408.19915256;367.05925144;418.08962472;;;;;;;;;;;;
118.53989658;160.74971178;130.08969204;160.74971178;123.6593841;160.74971178;167.15905458;182.00936208;151.60990908;227.97992406;206.82909282;236.68944222;90.8090064;259.61931534;105.91988064;300.9795432;243.32940156;309.25977516;;;;;;;;;;;;;;;;
143.379144;154.79986925;157.68993925;159.919846;120.899942;199.08920225;155.78961925;202.52957325;188.3197325;246.6397615;221.9791505;250.03955275;220.25995475;286.14959175;228.37986375;358.059878;201.96937475;388.85990825;222.06921775;424.64926825;;;;;;;;;;;;;;
95.78929428;143.7199389;136.97941077;190.42966899;133.53965157;190.87963749;132.08975307;223.30936725;124.92925434;223.93932315;80.60935695;239.85920868;;;;;;;;;;;;;;;;;;;;;;
141.50935184;164.86989842;137.60993599;183.82974701;131.19911659;213.88969972;210.47958317;237.8294169;245.61926147;346.62960982;357.35924447;368.42939149;;;;;;;;;;;;;;;;;;;;;;
165.57942216;254.039607;112.78901895;284.88968448;275.8498851;306.15991746;204.36935418;360.41956107;;;;;;;;;;;;;;;;;;;;;;;;;;
173.78983981;197.6395556;245.72972102;290.99902734;233.57909472;296.07956403;274.57923513;320.53930306;195.31907504;320.53930306;343.94944328;387.18932588;334.41932531;417.57984641;316.37978185;417.64962031;342.45927213;433.60990155;421.89984759;438.64957067;;;;;;;;;;;;;;
122.7892012;165.12954808;202.79900592;226.34902776;112.21908208;228.34969696;326.94926088;333.99999832;337.16913816;366.56949592;153.18939464;370.25950824;329.09960608;411.75967384;111.2890952;452.7898568;;;;;;;;;;;;;;;;;;
138.76978752;148.93960032;111.37994784;248.88925152;190.31923008;257.08931136;249.52937184;260.54971488;232.12955808;262.65974112;158.67970272;279.14975424;91.96987968;323.62922592;;;;;;;;;;;;;;;;;;;;
