75.13996511;118.81956513;114.56991693;119.64954337;73.51991143;119.64954337;75.52901741;134.23900462;126.84900606;134.23900462;110.50980703;145.55942898;124.98953558;145.55942898;69.44982583;169.52904094;96.83910775;169.52904094;104.49944778;170.45977375;81.07949689;175.11942322;76.27919005;195.24938825;120.84962008;221.65905643;141.89934465;229.19968806;;;;;;;;;;;;;;;;;;;;;;;;
143.20915406;226.23989787;187.74965699;226.94917014;200.10954929;226.94917014;138.92957876;226.94917014;126.15968519;232.78994249;117.24938995;249.56906989;153.09906304;253.04959162;122.92955353;274.50931746;255.60935624;277.86913322;183.34937572;297.09929011;283.5393211;312.46984867;308.30998177;338.94934675;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99.49954918;116.03971064;93.58913958;127.63988786;92.799421;140.15957306;137.05960316;148.92934298;78.66934886;152.59938786;110.68939222;154.2097748;116.28930564;161.61975116;96.58927148;163.08936652;125.57923154;178.7799066;154.2397262;179.47977098;184.57949602;186.07906278;155.52963316;207.08996988;145.3291847;227.13943704;227.26922644;271.84988858;;;;;;;;;;;;;;;;;;;;;;;;
126.6793626;127.73959968;111.4397025;140.88973416;91.77939288;148.88943258;128.26971822;151.61989248;115.74953628;151.95932808;146.05913868;163.73974008;135.02947836;167.00930358;113.14985892;168.09949086;90.3597534;186.08957766;99.5594565;195.12954636;103.35913854;208.33958124;165.6495645;215.90999346;199.22972874;226.34963484;77.45920392;233.99991426;152.84984736;243.34936836;71.40926352;256.0392681;160.89946278;276.7498314;283.64935914;288.53922846;;;;;;;;;;;;;;;;
96.53920612;102.28941226;84.64965964;125.23935004;91.54930834;134.57956862;172.34953274;173.78932928;104.46956156;177.7295625;207.139128;210.28911946;70.37941008;211.5193822;82.09933396;213.20962152;78.9194091;226.85925192;123.6798199;237.15933486;166.15930562;243.43936218;135.59929978;245.3790465;77.44967916;245.3790465;117.94956936;251.50940682;240.8191919;257.31947976;90.38988798;257.31947976;;;;;;;;;;;;;;;;;;;;
63.45916017;74.50996385;78.36914918;85.5197868;68.50978526;102.19994344;55.89971478;116.42925252;134.04996689;142.52997941;147.01986817;148.21930417;165.98994804;166.93950154;167.40928064;178.86989162;163.57908168;178.86989162;37.63930121;215.75954533;74.52995445;219.45980539;59.33909751;224.58939335;55.98967248;232.83951397;210.73990567;251.58969724;204.82968478;253.45981787;166.47971774;263.93988992;191.09914117;263.93988992;230.36967534;375.34950278;;;;;;;;;;;;;;;;
115.04927736;149.94993616;144.03990476;159.70973104;149.7890714;160.9596802;134.02932072;170.06902192;167.87986236;179.5190772;184.09922664;198.01952376;120.20993876;210.35914976;134.79967308;210.35914976;101.08901384;216.68982752;221.44982576;221.86947296;177.17904448;224.43931248;116.77982248;224.43931248;155.87995076;230.28939428;118.84908284;230.28939428;165.55981284;232.1997882;146.83955108;237.9599456;92.30939492;238.1397944;151.97923012;273.619966;;;;;;;;;;;;;;;;
92.25908388;95.16936171;70.43944713;133.4994385;119.99956222;135.59948545;93.37910892;135.67991278;144.23996231;165.91959593;141.27904505;176.66905611;140.30994537;180.52956795;159.54994998;185.66996656;104.55950072;185.66996656;125.55997022;199.69907453;113.05997445;199.69907453;78.21905368;201.29967769;75.28991018;201.94905391;128.47918442;207.20959705;220.37982057;227.23997394;237.56942473;238.24958178;296.29924837;312.08981416;240.79942602;331.99905359;;;;;;;;;;;;;;;;
57.09915078;83.30982597;56.03964898;101.42930581;49.18986989;102.98957214;121.82971311;128.7694499;140.65985878;145.32966294;141.03968018;154.80920546;156.20954699;199.04940279;127.8998588;199.04940279;157.86976632;212.06928057;128.0497883;240.03912856;216.46921163;242.39901889;95.71999045;280.31918803;96.96940295;288.06954365;272.16902041;295.45906894;139.50939975;299.6091175;210.55999027;306.27998072;237.24944033;319.649694;;;;;;;;;;;;;;;;;;
109.06907768;133.90955813;103.71958636;136.10930242;91.94911216;148.47925424;130.41924408;151.04943985;92.09947947;155.98965326;87.67907888;172.59976406;129.60965055;172.59976406;85.86969211;173.5497668;163.64942378;200.73936304;96.24901974;203.69990617;166.599013;206.49912808;131.95976215;211.85957331;209.85998683;223.00965788;;;;;;;;;;;;;;;;;;;;;;;;;;
